EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SilSamples,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-27.404043,2,20,-51.701424,240.0,8.668403183310865,0.30688655204772947,96.70708227157593,20000,0.0,8.163597,0.3432210087776184,0.009099724,0.04605446,0.04605446
1000.0,6.923032,2,40,227.05835,238.0,16.473648610034832,0.307026664686203,1741.3238265514374,40000,0.0,7.815544,0.5455200374126434,0.009208826,0.051341973,0.051341973
1000.0,66.62364,2,61,286.66605,206.0,18.47600524383375,0.3081512465953827,3395.9974398612976,61000,0.0,7.468416,0.6513055562973022,0.0089289155,0.054289266,0.054289266
1000.0,137.18135,2,81,404.75406,96.0,25.49230504560407,0.30817511076927184,5074.432450771332,81000,0.0,7.121087,0.882700115442276,0.008954439,0.06627815,0.06627815
1000.0,241.50623,2,102,1046.6963,177.0,23.286391291880857,0.3075064941883087,6755.54681801796,102000,0.0,6.771396,0.8346458375453949,0.0090214005,0.062432412,0.062432412
1000.0,334.4619,2,122,1132.5637,216.0,8.518979271967233,0.30948284358978273,8443.28475522995,122000,0.0,6.422645,0.8578647971153259,0.00886195,0.067279786,0.067279786
1000.0,427.33173,2,143,2287.026,164.0,44.388024419514984,0.3092752752304077,10143.147576332092,143000,0.0,6.0734763,0.8309723734855652,0.009024882,0.06746197,0.06746197
1000.0,501.8915,2,163,1426.2893,159.0,36.83859414131524,0.31028480014801024,11844.716965198517,163000,0.0,5.724363,0.8804613500833511,0.008808961,0.068460695,0.068460695
1000.0,568.58093,2,184,1168.453,172.0,60.328860156365586,0.31103909363746646,13553.69509768486,184000,0.0,5.3753667,0.8284409046173096,0.008932322,0.06944077,0.06944077
1000.0,662.99994,2,204,1854.0608,257.0,59.87345900833593,0.31327328333854676,15263.976047992706,204000,0.0,5.026233,0.8601342290639877,0.009037368,0.07595375,0.07595375
1000.0,756.41724,2,225,2316.0366,186.0,40.15835910594148,0.3107367554187775,16979.62487101555,225000,0.0,4.6767545,0.8655210435390472,0.008945785,0.07194987,0.07194987
1000.0,862.34784,2,245,2634.305,196.0,66.17855084611911,0.3118250199794769,18684.694197177887,245000,0.0,4.3274455,0.9632528088986874,0.008579712,0.06342232,0.06342232
1000.0,919.0255,2,266,2506.5913,211.0,82.65822330243465,0.3096544363498688,20402.553397893906,266000,0.0,3.9782572,0.7192213833332062,0.008729842,0.06811188,0.06811188
1000.0,1045.5143,2,286,2558.4622,170.0,100.22735395905468,0.30986461181640623,22110.389072418213,286000,0.0,3.6296544,0.879942275583744,0.008993795,0.062543266,0.062543266
1000.0,1203.1611,2,307,2201.9128,160.0,111.81041999918088,0.31292926330566406,23818.937705516815,307000,0.0,3.280635,0.8585280478000641,0.008878153,0.06928309,0.06928309
1000.0,1288.093,2,327,2224.9946,208.0,89.1961806861232,0.3118230215072632,25540.6092941761,327000,0.0,2.9329429,0.7143034934997559,0.008808063,0.06018639,0.06018639
1000.0,1346.1279,2,348,791.95416,215.0,107.36153621506836,0.3133987767219543,27258.05952143669,348000,0.0,2.5846555,0.9027265012264252,0.008925638,0.06616571,0.06616571
1000.0,1337.1409,2,368,427.88348,205.0,121.7120166144578,0.3121654130935669,28986.97009396553,368000,0.0,2.2363877,0.9016785621643066,0.008691757,0.064549595,0.064549595
1000.0,1376.2454,2,389,2164.539,173.0,112.467097800384,0.31352396354675294,30700.131940841675,389000,0.0,1.888094,0.8059327006340027,0.00895634,0.061553247,0.061553247
1000.0,1515.2714,2,409,2266.4746,200.0,73.39417048785685,0.3112953136920929,32425.950360774994,409000,0.0,1.5396217,0.8877277374267578,0.008911373,0.06660201,0.06660201
1000.0,1563.3889,2,430,1962.7373,213.0,121.7765747904866,0.31266065549850464,34139.39745378494,430000,0.0,1.1916777,0.8791966736316681,0.008905698,0.06855194,0.06855194
1000.0,1610.5554,2,450,1921.863,200.0,168.82152384235533,0.31058299531936645,35853.82303357124,450000,0.0,0.84413177,0.9214589893817902,0.008871021,0.0651848,0.0651848
1000.0,1676.3793,3,471,2215.0972,259.0,136.85621442870894,0.31277145285606384,37562.44458985329,471000,0.0,0.49607852,0.9217976927757263,0.008951373,0.06487487,0.06487487
1000.0,1716.3499,2,491,2094.6858,221.0,203.37944553789245,0.31168398489952087,39280.915724277496,491000,0.0,0.14856951,0.9851010851562023,0.00885392,0.06574209,0.06574209
1000.0,1781.6926,3,512,2298.748,215.0,185.62237869889816,0.3103509642124176,40997.28171086311,512000,0.0,-0.19815034,0.9503934569656849,0.009017123,0.06486501,0.06486501
1000.0,1829.3406,2,532,2309.2695,291.0,133.10760795945157,0.3119601181030273,42703.79807090759,532000,0.0,-0.5466305,0.8113390356302261,0.008955767,0.05943759,0.05943759
1000.0,1821.2299,2,552,2259.0215,233.0,145.5460288160772,0.31312493762969973,44420.5480298996,552000,0.0,-0.89551187,0.9091376215219498,0.008944411,0.06631203,0.06631203
1000.0,1787.9476,2,573,2188.932,221.0,169.01250787193177,0.3116425766944885,46144.07160568237,573000,0.0,-1.243338,0.9405272603034973,0.008947061,0.06577803,0.06577803
1000.0,1897.1074,2,593,1297.8871,231.0,147.3502423327868,0.3111314435005188,47861.39134311676,593000,0.0,-1.5909805,0.9476526007056236,0.009357577,0.068798654,0.068798654
1000.0,1900.1448,2,614,1567.9077,231.0,185.44125161038525,0.3116797868728638,49570.84490394592,614000,0.0,-1.939453,0.9526064768433571,0.008914296,0.06210898,0.06210898
1000.0,1912.3516,2,634,2211.3706,268.0,247.46163535286448,0.31207570266723633,51285.12521791458,634000,0.0,-2.2870696,0.9268439561128616,0.008957166,0.05949642,0.05949642
1000.0,2002.8108,2,655,2422.474,275.0,222.4361440665184,0.3138962057590485,53004.10103678703,655000,0.0,-2.6361315,0.9584087990224361,0.0088152215,0.058248453,0.058248453
1000.0,1971.7188,2,675,2373.4795,314.0,230.72080180208226,0.3113153790950775,54724.414719581604,675000,0.0,-2.9836628,0.9373468533158302,0.009000547,0.07176705,0.07176705
1000.0,1993.2527,2,696,2451.8877,252.0,194.235174585627,0.3100538339138031,56435.7897670269,696000,0.0,-3.3326428,0.946003083139658,0.009198052,0.06976659,0.06976659
1000.0,2055.101,2,716,2471.923,244.0,177.55763653489413,0.31143767666816713,58142.979944229126,716000,0.0,-3.681628,0.9447181262075901,0.008227516,0.058675874,0.058675874
1000.0,2112.7183,2,737,2427.19,208.0,199.89792906018292,0.312215190410614,59853.346568107605,737000,0.0,-4.029964,0.9403788559138775,0.008979234,0.06406079,0.06406079
1000.0,2170.8784,2,757,2520.9673,271.0,205.39711088787485,0.31435643291473386,61567.885209321976,757000,0.0,-4.376342,0.9643631167709827,0.008113274,0.06034319,0.06034319
1000.0,2199.7085,2,778,2459.776,263.0,285.3218083031947,0.31344426851272583,63293.950867414474,778000,0.0,-4.7240505,0.8191684186458588,0.009735873,0.05707384,0.05707384
1000.0,2176.7344,2,798,2297.6328,236.0,339.180707452367,0.3114779511451721,65021.10703587532,798000,0.0,-5.072633,0.9669401682913303,0.0089055365,0.0592005,0.0592005
1000.0,2069.7148,2,819,1995.541,324.0,292.46444980733514,0.3141738086223602,66732.37630033493,819000,0.0,-5.420521,0.8925798088312149,0.008988598,0.056071147,0.056071147
1000.0,2114.935,2,839,1949.3181,246.0,270.22398565087855,0.3123641955375671,68458.49052143097,839000,0.0,-5.7682304,0.9724921099841595,0.009199563,0.06682953,0.06682953
1000.0,2236.632,2,860,2450.112,191.0,192.85265534202134,0.3120116746902466,70175.92517971992,860000,0.0,-6.1165767,0.9380495995283127,0.009078236,0.056320626,0.056320626
1000.0,2222.3123,2,880,2524.1785,362.0,126.72846967371045,0.3119884303569794,71892.08825421333,880000,0.0,-6.465813,0.9418554939329624,0.008468177,0.06197626,0.06197626
1000.0,2184.993,2,901,2454.0835,235.0,158.11560763146514,0.31038307604789733,73609.93303871155,901000,0.0,-6.813319,0.9594847336411476,0.008152206,0.06515359,0.06515359
1000.0,2215.609,2,921,2256.1675,261.0,216.59421535101268,0.3129594954967499,75323.06549572945,921000,0.0,-7.162229,0.9243158474564552,0.009032632,0.057474338,0.057474338
1000.0,2138.5464,2,942,2474.306,288.0,220.64519371788512,0.3124612439632416,77046.85521912575,942000,0.0,-7.510472,0.945279736071825,0.008454525,0.06746041,0.06746041
1000.0,2131.968,2,962,2469.3354,272.0,219.4557384521095,0.3123718726634979,78765.6365184784,962000,0.0,-7.859129,0.9049097970128059,0.008894681,0.05489012,0.05489012
1000.0,2267.2207,3,983,2440.8638,316.0,255.22166378891166,0.31248600544929506,80484.58964395523,983000,0.0,-8.198754,0.8752025663852692,0.0086978655,0.057764493,0.057764493
