AverageReturn,Entropy,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,ev_tdlam_before,meankl,optimgain,surrgain
-37.15854,8.54026,1000.0,-37.15854,2,2,1.2088515758514404,2000,0.0,-0.006467580795288086,0.007391867,0.035121545,0.035121545
-26.834337,8.536469,1000.0,-26.834337,2,4,2.2266831398010254,4000,0.0,0.08040982484817505,0.007801911,0.037938155,0.037938155
-25.306986,8.54355,1000.0,-25.306986,2,6,3.287583827972412,6000,0.0,0.005538225173950195,0.007449326,0.037907958,0.037907958
-17.072012,8.561251,1000.0,-17.072012,2,8,4.333237409591675,8000,0.0,0.16803109645843506,0.0073195416,0.03738018,0.03738018
-26.530981,8.584625,1000.0,-26.530981,2,10,5.405106782913208,10000,0.0,0.1746910810470581,0.0070687216,0.036519896,0.036519896
-32.71101,8.614997,1000.0,-32.71101,2,12,6.422646999359131,12000,0.0,-0.19286465644836426,0.0068032723,0.03742694,0.03742694
-33.857098,8.631828,1000.0,-33.857098,2,14,7.4751176834106445,14000,0.0,0.23429882526397705,0.007208771,0.03889241,0.03889241
-33.913338,8.640538,1000.0,-33.913338,2,16,8.52521538734436,16000,0.0,0.04618042707443237,0.0070268344,0.03635483,0.03635483
-25.876144,8.604031,1000.0,-25.876144,2,18,9.545691728591919,18000,0.0,0.34553295373916626,0.007101283,0.04413822,0.04413822
-21.529057,8.581049,1000.0,-21.529057,2,20,10.587586164474487,20000,0.0,0.4750351309776306,0.0071878997,0.04179861,0.04179861
-12.800396,8.56155,1000.0,-12.800396,2,22,11.622586727142334,22000,0.0,0.4728636145591736,0.00665412,0.039597947,0.039597947
-2.4156322,8.547386,1000.0,-2.4156322,2,24,12.655425786972046,24000,0.0,0.10097432136535645,0.006918408,0.041661996,0.041661996
2.2541153,8.569846,1000.0,2.2541153,2,26,13.712966203689575,26000,0.0,0.29013997316360474,0.0065735215,0.04181827,0.04181827
2.8539467,8.59581,1000.0,2.8539467,2,28,14.737341403961182,28000,0.0,0.49818581342697144,0.0063776616,0.03786112,0.03786112
7.94623,8.623528,1000.0,7.94623,2,30,15.723169803619385,30000,0.0,0.6201872825622559,0.00652012,0.040225923,0.040225923
5.650963,8.597923,1000.0,5.650963,2,32,16.750189542770386,32000,0.0,0.21749377250671387,0.00619624,0.041098967,0.041098967
8.2691765,8.602756,1000.0,8.2691765,2,34,17.774179697036743,34000,0.0,0.4720333218574524,0.0065024192,0.042723767,0.042723767
10.227098,8.622043,1000.0,10.227098,2,36,18.813595056533813,36000,0.0,0.5115396082401276,0.005996038,0.040218227,0.040218227
17.064154,8.591416,1000.0,17.064154,2,38,19.85924005508423,38000,0.0,0.42302560806274414,0.0058547296,0.038362693,0.038362693
18.543936,8.586921,1000.0,18.543936,2,40,20.902458906173706,40000,0.0,0.4630776643753052,0.006366171,0.041846026,0.041846026
23.964561,8.559564,1000.0,23.964561,3,43,21.95421576499939,43000,0.0,0.38306498527526855,0.00616508,0.04062939,0.04062939
31.006794,8.560439,1000.0,31.006794,2,45,23.010343074798584,45000,0.0,0.6358942985534668,0.005931119,0.043535836,0.043535836
31.952188,8.56971,1000.0,31.952188,2,47,24.061917543411255,47000,0.0,0.5355142652988434,0.0062125092,0.04460918,0.04460918
36.91634,8.568582,1000.0,36.91634,2,49,25.120736360549927,49000,0.0,0.20129626989364624,0.0061704884,0.043199938,0.043199938
41.83849,8.581544,1000.0,41.83849,2,51,26.11585783958435,51000,0.0,0.528592973947525,0.0062750713,0.048890322,0.048890322
52.35083,8.592636,1000.0,52.35083,2,53,27.167667150497437,53000,0.0,0.40632718801498413,0.0051779663,0.040704925,0.040704925
57.697,8.5808115,1000.0,57.697,2,55,28.18832230567932,55000,0.0,0.18400245904922485,0.0063092685,0.04159037,0.04159037
