AverageReturn,MeanRew,SimRew-MeanRew,Time-MeanRew,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
-25.72089225,28.012585,-0.2222575,0.0010909416198730468,1000.0,-25.72089225,129,0.010042845,0.14750977,8.352854,-0.024866993,9.9948635,0.19397121667861938,10,20480,52.33904136880301,20480
37.662966925000006,164.18735,1.628519,0.0012160590648651122,1000.0,37.662966925000006,485,0.009470492,0.13930663,8.093734,-0.025058035,5.579897,0.22592365741729736,20,40960,118.46906366897747,40960
154.686826275,312.76953,4.1562524,0.0011075183391571046,1000.0,154.686826275,513,0.015113587,0.2133789,7.7416863,-0.037400883,11.006037,0.2271808385848999,30,61440,199.60430462798104,61440
286.601515075,473.39297,7.982439,0.0011456100940704346,1000.0,286.601515075,518,0.011202073,0.17075196,7.3373427,-0.03333593,26.607656,0.20270061492919922,40,81920,293.05592947802506,81920
469.146804975,702.84076,12.286265,0.0010681175708770752,1000.0,469.146804975,580,0.013493667,0.20410156,6.8916855,-0.038044833,51.425274,0.3134099245071411,50,102400,393.41455429280177,102400
677.6352502,791.738,18.407557,0.0011872903823852538,1000.0,677.6352502,521,0.016111102,0.22358398,6.4910684,-0.039894525,74.693115,0.3540772795677185,60,122880,498.38869840395637,122880
811.2727669,974.4606,22.878653,0.001422550392150879,1000.0,811.2727669,435,0.013735538,0.18916015,6.2620926,-0.03673702,83.40095,0.5586449503898621,70,143360,609.9733810420148,143360
879.536124575,934.5448,26.336344,0.0012661926746368407,1000.0,879.536124575,508,0.011635454,0.1673828,6.007255,-0.03251376,42.120434,0.5282437801361084,80,163840,725.7570589538664,163840
1000.1239217750001,1228.1882,35.200844,0.0011567105770111084,1000.0,1000.1239217750001,442,0.016811855,0.2168457,5.81862,-0.031123435,99.1133,0.6534641981124878,90,184320,838.5317010388244,184320
1196.989629175,1340.7651,43.96894,0.0010349790096282959,1000.0,1196.989629175,530,0.015113721,0.19824219,5.6078734,-0.024876872,101.60027,0.5506331920623779,100,204800,951.4558903919533,204800
