AverageReturn,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
-16.370464000000002,1000.0,-16.370464000000002,1350,0.008303067,0.119335935,8.516339,-0.021717157,6.1881976,-0.05000948905944824,1,2048,1.5165563049959019,2048,384.0
-25.780364,1000.0,-25.780364,1429,0.006653099,0.09106445,8.508884,-0.017153278,12.897204,-0.0005950927734375,2,4096,2.9498694050125778,4096,415.0
-35.436332666666665,1000.0,-35.436332666666665,1449,0.008489522,0.121875,8.485845,-0.021046938,5.65654,0.013477981090545654,3,6144,4.363406333024614,6144,429.0
-39.157970625000004,1000.0,-39.157970625000004,1443,0.006975205,0.09648438,8.495317,-0.020013366,13.22227,0.04649299383163452,4,8192,5.78199977701297,8192,422.0
-22.563543800000005,1000.0,-22.563543800000005,1437,0.008209845,0.12138672,8.496386,-0.022832807,10.466602,0.0730438232421875,5,10240,7.2067358390195295,10240,451.0
-22.107865250000003,1000.0,-22.107865250000003,1432,0.009448663,0.14038086,8.446828,-0.02453944,15.01573,0.08455473184585571,6,12288,8.637163089995738,12288,443.0
-13.796013500000003,1000.0,-13.796013500000003,1430,0.0106875505,0.14916992,8.420171,-0.02440821,6.421256,0.17179322242736816,7,14336,10.06960547802737,14336,458.0
-7.624706125,1000.0,-7.624706125,1450,0.009968051,0.14550781,8.396496,-0.025426228,7.0138717,0.14461511373519897,8,16384,11.482089101045858,16384,447.0
-10.778206388888888,1000.0,-10.778206388888888,1432,0.00896209,0.12954101,8.382221,-0.024350159,7.212401,0.17278599739074707,9,18432,12.911606009001844,18432,429.0
-7.6563891,1000.0,-7.6563891,1421,0.010928589,0.16860351,8.386976,-0.028789356,11.413135,0.14911556243896484,10,20480,14.352546385023743,20480,443.0
-3.4520581363636365,1000.0,-3.4520581363636365,1404,0.010421494,0.15029296,8.38553,-0.02773014,8.315367,0.20449233055114746,11,22528,15.81120113102952,22528,436.0
-3.035497416666667,1000.0,-3.035497416666667,1449,0.009876515,0.14604492,8.403215,-0.027427742,4.825936,0.18777155876159668,12,24576,17.22428848501295,24576,443.0
2.476867192307692,1000.0,2.476867192307692,1438,0.010636123,0.15644531,8.38986,-0.0252087,5.6683283,0.26048415899276733,13,26624,18.64834981202148,26624,448.0
12.047001821428571,1000.0,12.047001821428571,1428,0.011207381,0.15991211,8.329916,-0.028812315,8.1271,0.3124479055404663,14,28672,20.082806491001975,28672,468.0
17.602198100000003,1000.0,17.602198100000003,1430,0.012093924,0.17719726,8.275492,-0.031090368,5.6566854,0.30990272760391235,15,30720,21.516753169009462,30720,469.0
20.26227296875,1000.0,20.26227296875,1439,0.008330508,0.12182617,8.260988,-0.02415419,7.0230894,0.21528106927871704,16,32768,22.939925290993415,32768,457.0
25.923400235294118,1000.0,25.923400235294118,1432,0.0106595885,0.16049805,8.284051,-0.029523809,11.410399,0.3470986485481262,17,34816,24.369879905018024,34816,475.0
