AverageReturn,Entropy,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SilSamples,TimeElapsed,TimestepsSoFar,entloss,ev_tdlam_before,meankl,optimgain,surrgain
-22.712545,8.479028,1000.0,-22.712545,2,2,499.0,3.5727899074554443,2000,0.0,-0.008322000503540039,0.008899074,0.035117246,0.035117246
-72.64637,8.44262,1000.0,-72.64637,2,4,470.0,5.909065008163452,4000,0.0,0.02603858709335327,0.008957696,0.04444429,0.04444429
-53.025986,8.406094,1000.0,-53.025986,2,6,463.0,8.090779066085815,6000,0.0,0.06641030311584473,0.008959573,0.038376376,0.038376376
-40.06318,8.370582,1000.0,-40.06318,2,8,450.0,10.59097695350647,8000,0.0,0.23546063899993896,0.0089327805,0.040615994,0.040615994
-26.570837,8.336672,1000.0,-26.570837,2,10,446.0,13.159641027450562,10000,0.0,0.36913347244262695,0.008949589,0.039968796,0.039968796
-30.56318,8.302217,1000.0,-30.56318,2,12,442.0,16.002572059631348,12000,0.0,0.2395063042640686,0.00905453,0.04043348,0.04043348
-32.20086,8.268155,1000.0,-32.20086,2,14,454.0,18.770442962646484,14000,0.0,0.13794350624084473,0.008978371,0.042382374,0.042382374
-29.569931,8.234383,1000.0,-29.569931,2,16,437.0,21.02357816696167,16000,0.0,0.25214213132858276,0.009090373,0.04561957,0.04561957
-29.674286,8.20175,1000.0,-29.674286,2,18,436.0,23.132032871246338,18000,0.0,0.29340237379074097,0.009055648,0.04849323,0.04849323
-30.850933,8.17004,1000.0,-30.850933,2,20,436.0,25.348187923431396,20000,0.0,0.2228304147720337,0.0089228945,0.043576684,0.043576684
-28.974165,8.137968,1000.0,-28.974165,2,22,427.0,28.693542957305908,22000,0.0,0.3293222188949585,0.009028899,0.04981915,0.04981915
-25.40925,8.106293,1000.0,-25.40925,2,24,377.0,30.87861180305481,24000,0.0,0.4620450735092163,0.009002849,0.049104795,0.049104795
-22.272448,8.073845,1000.0,-22.272448,2,26,382.0,33.06703782081604,26000,0.0,0.349176824092865,0.008850261,0.049515802,0.049515802
-14.797928,8.041373,1000.0,-14.797928,2,28,381.0,35.97008991241455,28000,0.0,0.3113013505935669,0.009105273,0.04920213,0.04920213
-15.496302,8.009642,1000.0,-15.496302,2,30,402.0,38.25290489196777,30000,0.0,0.34775489568710327,0.009012023,0.054959916,0.054959916
-12.653475,7.978515,1000.0,-12.653475,2,32,381.0,40.44049882888794,32000,0.0,0.359563946723938,0.008896922,0.05401358,0.05401358
-9.933731,7.947487,1000.0,-9.933731,2,34,402.0,43.26163983345032,34000,0.0,0.19044458866119385,0.0089474395,0.052606635,0.052606635
-8.969698,7.9167786,1000.0,-8.969698,2,36,420.0,45.677623987197876,36000,0.0,0.26114916801452637,0.00909262,0.051079597,0.051079597
-7.438109,7.8863544,1000.0,-7.438109,2,38,408.0,48.82243609428406,38000,0.0,0.27395468950271606,0.0090454165,0.052499488,0.052499488
-6.048148,7.8564453,1000.0,-6.048148,2,40,348.0,51.42590308189392,40000,0.0,0.5304566621780396,0.009057592,0.06426352,0.06426352
3.7060096,7.8265386,1000.0,3.7060096,3,43,380.0,53.93539595603943,43000,0.0,-0.18746721744537354,0.008934803,0.054051,0.054051
4.6101885,7.795655,1000.0,4.6101885,2,45,325.0,55.9813129901886,45000,0.0,0.05611729621887207,0.0092985025,0.05365983,0.05365983
8.690954,7.7650456,1000.0,8.690954,2,47,305.0,58.23426103591919,47000,0.0,0.2153947949409485,0.009044798,0.055804834,0.055804834
10.607337,7.7350163,1000.0,10.607337,2,49,308.0,60.38301491737366,49000,0.0,0.1473522186279297,0.008966947,0.053878482,0.053878482
15.0775175,7.7055964,1000.0,15.0775175,2,51,297.0,62.526082038879395,51000,0.0,0.31675994396209717,0.008869192,0.05905411,0.05905411
20.171778,7.675872,1000.0,20.171778,2,53,323.0,64.71342992782593,53000,0.0,0.03991216421127319,0.008903833,0.05593219,0.05593219
20.757263,7.645876,1000.0,20.757263,2,55,372.0,66.8521101474762,55000,0.0,0.37386733293533325,0.00904082,0.060152963,0.060152963
26.579391,7.6153483,1000.0,26.579391,2,57,321.0,69.01924085617065,57000,0.0,-0.004442095756530762,0.0090968385,0.06521277,0.06521277
32.892708,7.5848694,1000.0,32.892708,2,59,346.0,71.23363184928894,59000,0.0,0.2418004274368286,0.008880228,0.05625181,0.05625181
39.21833,7.55484,1000.0,39.21833,2,61,310.0,73.45150589942932,61000,0.0,0.28703856468200684,0.009090029,0.06366159,0.06366159
43.45348,7.524323,1000.0,43.45348,2,63,377.0,75.70542788505554,63000,0.0,0.1368929147720337,0.009109501,0.06259808,0.06259808
46.554657,7.4937825,1000.0,46.554657,2,65,368.0,77.91028094291687,65000,0.0,0.2362775206565857,0.009035822,0.057334907,0.057334907
47.649982,7.4635897,1000.0,47.649982,2,67,368.0,80.00634479522705,67000,0.0,0.29177188873291016,0.0093471175,0.058943234,0.058943234
54.06959,7.4332023,1000.0,54.06959,2,69,332.0,82.07942605018616,69000,0.0,0.2949291467666626,0.00901374,0.059429605,0.059429605
58.0826,7.402832,1000.0,58.0826,2,71,295.0,84.18052983283997,71000,0.0,0.39832425117492676,0.008873941,0.06823455,0.06823455
62.920654,7.372199,1000.0,62.920654,2,73,338.0,86.26466298103333,73000,0.0,0.4917416572570801,0.008936096,0.05982572,0.05982572
69.14171,7.3408184,1000.0,69.14171,2,75,291.0,88.37167501449585,75000,0.0,0.42434436082839966,0.009057205,0.06155604,0.06155604
74.66057,7.308106,1000.0,74.66057,2,77,340.0,90.48423385620117,77000,0.0,0.44735264778137207,0.009010544,0.058695123,0.058695123
79.57393,7.2752767,1000.0,79.57393,2,79,287.0,92.53194689750671,79000,0.0,0.3320925831794739,0.009142494,0.06320031,0.06320031
80.800125,7.242825,1000.0,80.800125,2,81,322.0,94.68160104751587,81000,0.0,0.48990124464035034,0.009074558,0.0654442,0.0654442
86.55833,7.2104173,1000.0,86.55833,2,83,356.0,96.85006213188171,83000,0.0,0.3757398724555969,0.009033475,0.06974907,0.06974907
95.49226,7.177882,1000.0,95.49226,3,86,334.0,99.01556396484375,86000,0.0,0.4057668447494507,0.009015569,0.069704376,0.069704376
99.3688,7.145114,1000.0,99.3688,2,88,291.0,101.08779215812683,88000,0.0,0.32154446840286255,0.008994896,0.06358613,0.06358613
105.85835,7.113412,1000.0,105.85835,2,90,259.0,103.20283007621765,90000,0.0,0.6106755435466766,0.00889924,0.07085261,0.07085261
110.40288,7.080682,1000.0,110.40288,2,92,256.0,105.34299898147583,92000,0.0,0.6047703921794891,0.008952993,0.06436677,0.06436677
118.5114,7.0476418,1000.0,118.5114,2,94,272.0,107.40561890602112,94000,0.0,0.4921363592147827,0.008766601,0.064520776,0.064520776
121.42151,7.0148916,1000.0,121.42151,2,96,319.0,109.58697485923767,96000,0.0,0.044194936752319336,0.0086788125,0.064118624,0.064118624
127.18335,6.9818096,1000.0,127.18335,2,98,343.0,111.64061689376831,98000,0.0,0.20707213878631592,0.009001228,0.07756223,0.07756223
132.65201,6.949104,1000.0,132.65201,2,100,315.0,113.68948292732239,100000,0.0,0.3859494924545288,0.008932537,0.06492677,0.06492677
135.5886,6.916389,1000.0,135.5886,2,102,354.0,115.76567912101746,102000,0.0,0.3570812940597534,0.008953195,0.068126954,0.068126954
142.22366,6.883308,1000.0,142.22366,2,104,340.0,117.82700800895691,104000,0.0,0.41915857791900635,0.009154119,0.06470995,0.06470995
147.32451,6.849984,1000.0,147.32451,2,106,333.0,119.91596484184265,106000,0.0,0.41987520456314087,0.009046579,0.06695332,0.06695332
151.82498,6.817625,1000.0,151.82498,2,108,367.0,121.97291684150696,108000,0.0,0.3013279438018799,0.008980913,0.071760096,0.071760096
156.76709,6.7848253,1000.0,156.76709,2,110,346.0,124.02863192558289,110000,0.0,0.319208562374115,0.008764662,0.06572063,0.06572063
159.36758,6.751622,1000.0,159.36758,2,112,350.0,126.08969116210938,112000,0.0,0.22761136293411255,0.008943366,0.06533424,0.06533424
164.41156,6.718779,1000.0,164.41156,2,114,314.0,128.2102279663086,114000,0.0,0.5097320675849915,0.0090149455,0.06829052,0.06829052
169.67967,6.6856985,1000.0,169.67967,2,116,349.0,130.22753190994263,116000,0.0,0.0516434907913208,0.009226476,0.064051926,0.064051926
173.674,6.652947,1000.0,173.674,2,118,360.0,132.2881760597229,118000,0.0,0.21047967672348022,0.00910032,0.072414234,0.072414234
178.89046,6.6206126,1000.0,178.89046,2,120,311.0,134.31106877326965,120000,0.0,0.469570517539978,0.0089335125,0.06068502,0.06068502
185.47057,6.5878897,1000.0,185.47057,2,122,220.0,136.3313000202179,122000,0.0,0.8020638078451157,0.008872978,0.06774754,0.06774754
192.7936,6.554068,1000.0,192.7936,2,124,280.0,138.3845009803772,124000,0.0,0.617528885602951,0.008926971,0.06562418,0.06562418
196.4014,6.519928,1000.0,196.4014,2,126,320.0,140.47560286521912,126000,0.0,0.2310335636138916,0.009035678,0.06540993,0.06540993
202.44063,6.486208,1000.0,202.44063,3,129,333.0,142.54823088645935,129000,0.0,0.552055150270462,0.009033877,0.06556831,0.06556831
207.11543,6.4526668,1000.0,207.11543,2,131,343.0,144.5935878753662,131000,0.0,0.5696857571601868,0.0089931935,0.067303464,0.067303464
208.60295,6.4194345,1000.0,208.60295,2,133,383.0,146.62228202819824,133000,0.0,0.4005751609802246,0.008871896,0.06773015,0.06773015
211.32317,6.3860703,1000.0,211.32317,2,135,352.0,148.67056608200073,135000,0.0,0.6294653713703156,0.008846796,0.07023769,0.07023769
219.60745,6.35251,1000.0,219.60745,2,137,372.0,150.72139596939087,137000,0.0,0.6060638129711151,0.008991263,0.07100788,0.07100788
222.03445,6.319544,1000.0,222.03445,2,139,392.0,152.7675907611847,139000,0.0,0.4261532425880432,0.008715624,0.060731545,0.060731545
228.25139,6.2858963,1000.0,228.25139,2,141,389.0,154.83784008026123,141000,0.0,0.41710346937179565,0.008849176,0.06875588,0.06875588
231.17549,6.2525945,1000.0,231.17549,2,143,357.0,156.88293981552124,143000,0.0,0.3972082734107971,0.009048503,0.0748523,0.0748523
237.15837,6.219126,1000.0,237.15837,2,145,339.0,158.9488708972931,145000,0.0,0.5927724540233612,0.00876348,0.069732174,0.069732174
243.25859,6.186043,1000.0,243.25859,2,147,298.0,161.00588989257812,147000,0.0,0.5693680942058563,0.008927293,0.067278996,0.067278996
246.773,6.152871,1000.0,246.773,2,149,280.0,163.05315804481506,149000,0.0,0.6487417221069336,0.008948447,0.07131153,0.07131153
252.75024,6.1203694,1000.0,252.75024,2,151,261.0,165.12469506263733,151000,0.0,0.6833422482013702,0.008917801,0.06781462,0.06781462
257.6717,6.0871587,1000.0,257.6717,2,153,283.0,167.19536519050598,153000,0.0,0.7905610054731369,0.008926919,0.06722067,0.06722067
