# {"t_start": 1562200691.767583, "env_id": "HalfCheetah-v2"} 
r,l,t
-12.28493,1000,5.021591
-33.140178,1000,5.661079
-192.61192,1000,8.542116
-52.548461,1000,9.349305
12.945543,1000,10.778179
-40.515944,1000,11.480458
-17.745669,1000,12.99081
15.396076,1000,13.758846
29.650396,1000,15.471293
25.14667,1000,16.237517
-44.45915,1000,18.152974
-56.590632,1000,18.945497
8.922139,1000,20.965511
-92.976132,1000,21.810276
9.905705,1000,23.49937
-32.212491,1000,24.181558
-23.305689,1000,25.687503
-37.712535,1000,26.375944
-23.952125,1000,27.774286
-58.929364,1000,28.414409
-4.867104,1000,30.00331
-15.545898,1000,31.256845
18.58029,1000,33.304979
9.02939,1000,34.001528
36.518164,1000,35.439042
-5.779766,1000,36.082355
94.371329,1000,37.652661
70.37033,1000,38.341714
-58.594543,1000,40.546542
8.04749,1000,41.229062
55.196152,1000,42.709867
4.781626,1000,43.328975
68.140721,1000,44.94224
-0.976336,1000,45.866786
-7.375652,1000,47.685404
22.213393,1000,48.35612
-3.007505,1000,50.07803
43.268502,1000,50.860238
-18.297087,1000,53.203249
59.01925,1000,54.175135
123.543029,1000,55.754509
-23.124433,1000,56.491147
51.710759,1000,57.261538
-79.926007,1000,58.841103
76.490254,1000,59.478665
60.18377,1000,60.886257
44.785222,1000,61.577329
73.360603,1000,63.090687
48.341266,1000,63.737798
58.734249,1000,65.227813
100.760496,1000,65.897124
73.248102,1000,67.321924
82.853826,1000,67.992474
-54.632939,1000,69.498543
-5.017979,1000,70.163398
94.54772,1000,71.611505
82.819307,1000,72.290795
116.967634,1000,73.737483
73.900298,1000,74.418358
58.711154,1000,75.955004
130.517288,1000,76.620534
91.021763,1000,78.125908
81.418639,1000,78.833494
40.904621,1000,80.339887
128.689996,1000,81.003707
57.971123,1000,82.50134
74.433309,1000,83.146867
126.880887,1000,84.556257
141.679684,1000,85.186955
95.924478,1000,86.623676
127.839109,1000,87.280362
128.713114,1000,88.682476
137.731644,1000,89.312138
113.086916,1000,90.730746
127.403015,1000,91.390297
142.990218,1000,92.807813
96.970494,1000,93.470385
103.104553,1000,94.890505
118.401184,1000,95.539159
141.631789,1000,96.909122
89.978385,1000,97.577109
162.192774,1000,99.033971
96.721587,1000,99.697275
124.421245,1000,101.169797
118.392826,1000,101.830173
171.291405,1000,102.484975
138.29309,1000,103.909042
134.913837,1000,104.537937
194.0568,1000,105.962873
172.600757,1000,106.61729
163.78574,1000,108.075672
192.003954,1000,108.733751
146.506436,1000,110.165436
206.055772,1000,110.806302
179.955047,1000,112.210381
25.979002,1000,112.878254
239.178656,1000,114.357443
191.081337,1000,114.988037
163.583657,1000,116.369271
187.773871,1000,117.001431
146.770922,1000,118.380604
192.231806,1000,119.032594
194.599965,1000,120.423923
193.125766,1000,121.073188
172.309816,1000,122.458523
218.386048,1000,123.099872
139.21241,1000,124.520586
242.120236,1000,125.162191
217.385541,1000,126.546514
217.903223,1000,127.192224
168.820797,1000,128.573859
191.750407,1000,129.203918
232.918858,1000,130.608892
219.659215,1000,131.24738
240.536348,1000,132.70397
240.581327,1000,133.335081
123.977993,1000,134.686597
235.870289,1000,135.313634
210.597784,1000,136.717802
258.092912,1000,137.355701
244.54889,1000,138.711947
270.827273,1000,139.338975
233.493852,1000,140.704055
280.569462,1000,141.345179
219.033259,1000,142.727192
214.963104,1000,143.357821
225.279956,1000,144.789763
229.291877,1000,145.417351
254.260906,1000,146.045944
269.52766,1000,147.43702
253.851521,1000,148.069338
173.241668,1000,149.460221
224.769845,1000,150.09772
214.036969,1000,151.47083
280.781844,1000,152.107982
291.885417,1000,153.470262
304.64349,1000,154.102372
191.9092,1000,155.49402
259.83623,1000,156.123028
311.794108,1000,157.508738
271.428106,1000,158.143868
222.041374,1000,159.551135
281.75439,1000,160.183545
307.415685,1000,161.577401
297.335897,1000,162.212898
244.449946,1000,163.606493
357.155642,1000,164.234981
292.067111,1000,165.634556
308.016067,1000,166.270665
308.885057,1000,167.664037
316.928007,1000,168.29441
317.930423,1000,169.693192
303.595988,1000,170.338201
299.67226,1000,171.740787
321.091165,1000,172.369353
287.135059,1000,173.795676
312.608932,1000,174.428833
354.094915,1000,175.802558
327.117062,1000,176.462676
380.137992,1000,177.812184
395.871218,1000,178.438964
349.420543,1000,179.828484
334.989767,1000,180.475008
256.028555,1000,181.873253
328.251556,1000,182.50072
355.869167,1000,183.898644
329.095373,1000,184.613147
356.502264,1000,186.295247
140.742402,1000,187.06983
327.566108,1000,188.865651
366.074104,1000,189.658058
374.956366,1000,190.33627
293.721281,1000,192.11213
345.302827,1000,192.798367
278.994365,1000,194.327096
405.738719,1000,194.962982
372.234602,1000,196.31419
346.889805,1000,196.948637
323.269906,1000,198.38689
303.195763,1000,199.03442
427.054717,1000,200.428791
400.644962,1000,201.061647
417.444277,1000,202.488356
421.924316,1000,203.124452
343.861184,1000,204.547848
372.319835,1000,205.181834
376.082729,1000,206.57061
292.536933,1000,207.204872
341.927004,1000,208.618723
397.515078,1000,209.261064
401.768854,1000,210.65606
367.997901,1000,211.301086
378.050079,1000,212.741603
387.076206,1000,213.371285
373.197878,1000,214.782875
344.35939,1000,215.418264
442.3554,1000,216.813925
427.335265,1000,217.455554
429.810243,1000,218.865246
370.494904,1000,219.497513
483.600185,1000,220.888443
461.190102,1000,221.517846
426.875695,1000,222.974727
386.756878,1000,223.609316
481.092873,1000,224.997864
406.444472,1000,225.62991
438.310437,1000,227.038511
478.815768,1000,227.671806
494.537712,1000,229.060097
478.894629,1000,229.692111
438.217365,1000,231.082027
467.756994,1000,231.722957
492.31784,1000,233.110615
537.732521,1000,233.739447
398.524158,1000,234.366547
493.496077,1000,235.763681
459.003909,1000,236.400207
445.625359,1000,237.824867
503.842634,1000,238.459431
508.677104,1000,239.877914
497.206368,1000,240.511215
377.777623,1000,241.917645
480.886527,1000,242.556281
554.682328,1000,243.960529
564.620059,1000,244.592123
461.920758,1000,245.994198
597.105424,1000,246.627739
537.767465,1000,248.059662
475.220601,1000,248.691341
523.711728,1000,250.104627
441.546574,1000,250.73852
532.973119,1000,252.142607
504.005065,1000,252.782459
502.168603,1000,254.178485
