EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,3.7836552,2,20,34.205143,0.20149189,0.001209296464920044,96.40549683570862,20000,0.0,8.163331,0.14316880702972412,0.008973023,0.047228433,0.047228433
1000.0,20.636452,2,40,49.446938,4.1668744,0.0011790865421295166,202.01873898506165,40000,0.0,7.813628,0.3538067936897278,0.008629078,0.047447845,0.047447845
1000.0,58.63279,2,61,109.91471,6.6559873,0.001322490358352661,317.0304946899414,61000,0.0,7.4626546,0.14409488439559937,0.008882487,0.05645102,0.05645102
1000.0,132.98141,2,81,236.55215,18.7512,0.0012116191387176514,448.63094425201416,81000,0.0,7.112427,0.4913489818572998,0.008997112,0.06250191,0.06250191
1000.0,229.44907,2,102,309.54056,21.476006,0.0011285109043121337,580.6523530483246,102000,0.0,6.76282,0.543483555316925,0.009107479,0.06689871,0.06689871
1000.0,308.6643,2,122,426.2123,28.84518,0.0011057025909423828,726.5332300662994,122000,0.0,6.413572,0.8341978937387466,0.0090183355,0.064635664,0.064635664
1000.0,416.46475,2,143,553.51447,45.478542,0.0012904160976409912,873.136750459671,143000,0.0,6.0635886,0.8595927059650421,0.009009765,0.06701684,0.06701684
1000.0,548.0614,2,163,712.2214,56.25663,0.0010868126392364502,1018.4195601940155,163000,0.0,5.7138343,0.856087401509285,0.00884211,0.06665651,0.06665651
1000.0,684.79803,2,184,846.3778,65.415375,0.0014204259395599365,1162.244238615036,184000,0.0,5.364993,0.9187585636973381,0.008823309,0.059519984,0.059519984
1000.0,804.7425,2,204,913.55,81.165215,0.0010941330909729004,1304.3180503845215,204000,0.0,5.01493,0.9415388107299805,0.008864805,0.07016505,0.07016505
1000.0,930.45593,2,225,985.26404,94.830536,0.00139291090965271,1444.765037059784,225000,0.0,4.665112,0.932178296148777,0.008908304,0.06762859,0.06762859
1000.0,1021.79456,2,245,1104.0199,95.46955,0.0012381156921386718,1590.8165884017944,245000,0.0,4.3165317,0.9291271045804024,0.008973713,0.065626025,0.065626025
1000.0,1096.5527,2,266,1189.0931,106.6784,0.0011344475746154785,1740.6075217723846,266000,0.0,3.9669154,0.9652871377766132,0.009084292,0.06439728,0.06439728
1000.0,1168.7504,2,286,1221.637,113.25907,0.0011933826923370362,1884.4225447177887,286000,0.0,3.6182377,0.9610060192644596,0.0087805055,0.068173,0.068173
1000.0,1217.5933,2,307,1252.5322,116.20355,0.001412757682800293,2028.3793323040009,307000,0.0,3.2691474,0.9705909118056297,0.009108777,0.065824,0.065824
1000.0,1280.4365,2,327,1341.7703,122.7713,0.0010868512153625488,2171.754812479019,327000,0.0,2.9201465,0.980037422850728,0.009051081,0.05836212,0.05836212
1000.0,1335.5071,2,348,1364.9548,124.481575,0.0013648149490356446,2318.147485971451,348000,0.0,2.571718,0.9669995531439781,0.00901062,0.06498998,0.06498998
1000.0,1368.3759,2,368,1414.8217,129.31018,0.0011412039756774903,2463.0644204616547,368000,0.0,2.2235177,0.976936973631382,0.008863779,0.0633851,0.0633851
1000.0,1412.4471,2,389,1442.5336,133.24686,0.0011502243518829345,2609.5576350688934,389000,0.0,1.8746032,0.9756394177675247,0.008951407,0.06003256,0.06003256
1000.0,1446.9727,2,409,1454.6619,136.5388,0.001415783929824829,2749.6449480056763,409000,0.0,1.5261835,0.9771119710057974,0.009242222,0.05974636,0.05974636
1000.0,1477.4421,2,430,1500.6841,137.3953,0.0012540524005889894,2895.9614593982697,430000,0.0,1.1781313,0.9688260927796364,0.009084656,0.06876089,0.06876089
1000.0,1501.5222,2,450,1535.7323,139.0957,0.0011545416355133056,3040.195421218872,450000,0.0,0.82971084,0.9497171305119991,0.008989673,0.067779034,0.067779034
1000.0,1521.763,3,471,1565.509,140.81145,0.0011893348217010499,3184.07692027092,471000,0.0,0.48158216,0.9779727980494499,0.008869939,0.050505072,0.050505072
1000.0,1554.0778,2,491,1573.924,144.74428,0.0010752601146697999,3330.4128448963165,491000,0.0,0.13242957,0.9814183581620455,0.008899327,0.056018636,0.056018636
1000.0,1578.5043,3,512,1576.4705,147.27876,0.0012509169101715088,3475.272369146347,512000,0.0,-0.21627697,0.982890211045742,0.008908651,0.05647895,0.05647895
1000.0,1592.3881,2,532,1606.1168,146.92725,0.0011200381278991698,3618.3922114372253,532000,0.0,-0.563997,0.973605964332819,0.008967708,0.062109,0.062109
1000.0,1605.5277,2,552,1620.0563,148.23535,0.001142050790786743,3757.702759027481,552000,0.0,-0.9113954,0.9499438479542732,0.00910596,0.048904702,0.048904702
1000.0,1621.2125,2,573,1620.0574,150.11615,0.0011671249389648437,3902.501906633377,573000,0.0,-1.259643,0.9605627804994583,0.008944919,0.05887635,0.05887635
1000.0,1636.8523,2,593,1617.8044,152.75023,0.0012713899612426757,4053.714520931244,593000,0.0,-1.6070274,0.9895419264212251,0.008940643,0.05845837,0.05845837
1000.0,1615.6409,2,614,1662.7029,155.02402,0.0013136037826538085,4195.758670091629,614000,0.0,-1.9546738,0.9839078485965729,0.008921389,0.051678553,0.051678553
1000.0,1620.4012,2,634,1667.0804,151.41432,0.0011955341815948486,4341.414507627487,634000,0.0,-2.301336,0.9800726901739836,0.008975426,0.0688798,0.0688798
1000.0,1670.8723,2,655,1679.219,156.39772,0.0013473934650421143,4486.297512292862,655000,0.0,-2.650068,0.9796782620251179,0.008932556,0.056350313,0.056350313
1000.0,1685.3828,2,675,1679.1663,154.61644,0.001223554277420044,4629.016663551331,675000,0.0,-2.9962006,0.9774728659540415,0.009041688,0.053267263,0.053267263
1000.0,1682.1023,2,696,1690.7249,150.88498,0.0012284528732299804,4772.855258703232,696000,0.0,-3.3435657,0.9853066131472588,0.008984696,0.049879238,0.049879238
1000.0,1684.2578,2,716,1703.7861,154.98842,0.0013764967918395996,4918.304002046585,716000,0.0,-3.6921375,0.9831452537328005,0.00891272,0.04972724,0.04972724
1000.0,1695.698,2,737,1687.9202,158.60738,0.0013059624195098877,5065.119785070419,737000,0.0,-4.0403295,0.9779518526047468,0.0068661408,0.050167996,0.050167996
1000.0,1706.5139,2,757,1692.9117,157.62308,0.0013019515991210939,5206.913619279861,757000,0.0,-4.387465,0.9887741403654218,0.008826451,0.051584266,0.051584266
1000.0,1713.819,2,778,1734.0596,156.83067,0.00125549373626709,5352.282839298248,778000,0.0,-4.7351885,0.9846325274556875,0.008860561,0.05058336,0.05058336
1000.0,1725.3123,2,798,1731.2607,158.0793,0.0011623033046722412,5502.573271274567,798000,0.0,-5.082678,0.988020152784884,0.009941844,0.059377246,0.059377246
1000.0,1733.5779,2,819,1730.6921,157.05713,0.0015011435985565185,5645.035964012146,819000,0.0,-5.429563,0.965534869581461,0.008881656,0.05086206,0.05086206
1000.0,1738.5951,2,839,1718.5922,162.14075,0.0012480793952941896,5794.239662408829,839000,0.0,-5.777866,0.9748952426016331,0.008956896,0.05674345,0.05674345
1000.0,1735.4102,2,860,1750.6387,157.01054,0.0011479495048522948,5938.222156524658,860000,0.0,-6.1256022,0.9731168113648891,0.0075668013,0.042488225,0.042488225
1000.0,1732.7445,2,880,1726.3447,160.41498,0.0014247817516326905,6077.4023377895355,880000,0.0,-6.4732294,0.9818278662860394,0.009053157,0.05421627,0.05421627
1000.0,1737.6035,2,901,1740.2946,158.14815,0.0012532086372375488,6217.573909044266,901000,0.0,-6.8214183,0.9816616177558899,0.0063004354,0.04059942,0.04059942
1000.0,1748.6918,2,921,1768.2324,160.66487,0.001180949068069458,6356.911593437195,921000,0.0,-7.1550207,0.9845967488363385,0.008033475,0.04540573,0.04540573
1000.0,1749.9922,2,942,1752.5875,158.942,0.0010142803192138671,6496.012761592865,942000,0.0,-7.502287,0.9834935888648033,0.009175027,0.05991495,0.05991495
1000.0,1745.0684,2,962,1736.4519,160.32529,0.0014330750465393067,6636.355974912643,962000,0.0,-7.84497,0.9721508380025625,0.008619882,0.043278538,0.043278538
1000.0,1753.9205,3,983,1740.2809,161.84334,0.001391329050064087,6787.656365871429,983000,0.0,-8.177949,0.9867800446227193,0.0072103636,0.04770676,0.04770676
