AverageReturn,Entropy,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SilSamples,TimeElapsed,TimestepsSoFar,entloss,ev_tdlam_before,meankl,optimgain,surrgain
11.018865,8.510362,1000.0,11.018865,2,2,498.0,2.436084032058716,2000,0.0,-0.005881547927856445,0.008812624,0.037859388,0.037859388
-35.768654,8.506125,1000.0,-35.768654,2,4,463.0,3.8842220306396484,4000,0.0,0.16553986072540283,0.008923916,0.041793413,0.041793413
-39.843006,8.501464,1000.0,-39.843006,2,6,428.0,5.326139450073242,6000,0.0,0.19216084480285645,0.0088941315,0.040719554,0.040719554
-38.709557,8.496576,1000.0,-38.709557,2,8,435.0,6.776270866394043,8000,0.0,0.13613790273666382,0.008798722,0.041899264,0.041899264
-45.56896,8.492295,1000.0,-45.56896,2,10,441.0,8.210780620574951,10000,0.0,0.089702308177948,0.008835876,0.042825893,0.042825893
-37.97491,8.489748,1000.0,-37.97491,2,12,450.0,9.704981088638306,12000,0.0,0.1895332932472229,0.008781344,0.04189638,0.04189638
-45.291653,8.485353,1000.0,-45.291653,2,14,459.0,11.17401671409607,14000,0.0,0.24371445178985596,0.008782916,0.04283162,0.04283162
-47.01347,8.481208,1000.0,-47.01347,2,16,435.0,12.629088640213013,16000,0.0,0.3788300156593323,0.00885082,0.043989945,0.043989945
-43.50845,8.476963,1000.0,-43.50845,2,18,451.0,14.113323450088501,18000,0.0,0.05371260643005371,0.008936854,0.051794272,0.051794272
-36.934486,8.473391,1000.0,-36.934486,2,20,437.0,15.603602647781372,20000,0.0,0.3365093469619751,0.008831106,0.046302103,0.046302103
-29.33975,8.469755,1000.0,-29.33975,2,22,440.0,17.07743191719055,22000,0.0,0.24633020162582397,0.008919576,0.047298096,0.047298096
-31.130732,8.465549,1000.0,-31.130732,2,24,421.0,18.579103708267212,24000,0.0,0.021668195724487305,0.0087962365,0.045603428,0.045603428
-29.739918,8.460945,1000.0,-29.739918,2,26,394.0,20.074851274490356,26000,0.0,0.06714552640914917,0.008825258,0.04441833,0.04441833
