AverageReturn,Entropy,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SilSamples,TimeElapsed,TimestepsSoFar,entloss,ev_tdlam_before,meankl,optimgain,surrgain
-22.712545,8.479028,1000.0,-22.712545,2,2,191.0,3.184077024459839,2000,0.0,-0.008322000503540039,0.008899074,0.035117246,0.035117246
-38.161865,8.443935,1000.0,-38.161865,2,4,214.0,4.955418109893799,4000,0.0,0.06586652994155884,0.00892218,0.043236703,0.043236703
-98.39297,8.40905,1000.0,-98.39297,2,6,204.0,6.77445125579834,6000,0.0,0.1409512758255005,0.008968791,0.03982847,0.03982847
-78.22362,8.374151,1000.0,-78.22362,2,8,221.0,8.572910070419312,8000,0.0,-1.4666471481323242,0.008947225,0.0426568,0.0426568
-69.236565,8.339605,1000.0,-69.236565,2,10,248.0,10.366745233535767,10000,0.0,0.07093298435211182,0.008900354,0.03865815,0.03865815
-64.30476,8.304694,1000.0,-64.30476,2,12,253.0,12.155204057693481,12000,0.0,0.04866915941238403,0.008890616,0.042512465,0.042512465
-65.28598,8.269404,1000.0,-65.28598,2,14,238.0,13.922537088394165,14000,0.0,0.02717643976211548,0.009087289,0.048528634,0.048528634
-57.694588,8.233376,1000.0,-57.694588,2,16,254.0,15.695468187332153,16000,0.0,0.08527994155883789,0.008860325,0.04496321,0.04496321
-50.432278,8.198459,1000.0,-50.432278,2,18,214.0,17.485167264938354,18000,0.0,0.22312843799591064,0.008769074,0.050696194,0.050696194
-53.029316,8.162117,1000.0,-53.029316,2,20,231.0,19.255940198898315,20000,0.0,-0.11592984199523926,0.009085447,0.04735723,0.04735723
-43.802063,8.127205,1000.0,-43.802063,2,22,229.0,21.047560214996338,22000,0.0,0.010779857635498047,0.008944026,0.049767952,0.049767952
-42.048824,8.092316,1000.0,-42.048824,2,24,247.0,22.89317512512207,24000,0.0,0.0959576964378357,0.008769732,0.045955747,0.045955747
-33.82871,8.057714,1000.0,-33.82871,2,26,216.0,24.696479082107544,26000,0.0,0.1511155366897583,0.0088421395,0.04677857,0.04677857
-30.944363,8.022825,1000.0,-30.944363,2,28,208.0,26.470328092575073,28000,0.0,0.09514880180358887,0.009009084,0.05361665,0.05361665
-22.34621,7.987456,1000.0,-22.34621,2,30,181.0,28.270721197128296,30000,0.0,0.1723276972770691,0.0088881515,0.051656242,0.051656242
-18.304935,7.9525437,1000.0,-18.304935,2,32,189.0,30.06818199157715,32000,0.0,0.22617745399475098,0.008927037,0.056898527,0.056898527
-12.542,7.9158688,1000.0,-12.542,2,34,200.0,31.849974155426025,34000,0.0,0.4210212826728821,0.009063343,0.051292636,0.051292636
-8.990891,7.880981,1000.0,-8.990891,2,36,204.0,33.65187311172485,36000,0.0,0.36129701137542725,0.009200932,0.053429164,0.053429164
-6.937691,7.846168,1000.0,-6.937691,2,38,210.0,35.45139718055725,38000,0.0,0.41801393032073975,0.008958196,0.05285699,0.05285699
-2.4912868,7.81128,1000.0,-2.4912868,2,40,195.0,37.23914122581482,40000,0.0,0.6493678390979767,0.008813542,0.056924865,0.056924865
2.9089806,7.7762156,1000.0,2.9089806,3,43,222.0,39.125527143478394,43000,0.0,-0.34120500087738037,0.009165409,0.05374386,0.05374386
15.063855,7.7414575,1000.0,15.063855,2,45,193.0,40.91662621498108,45000,0.0,0.20240569114685059,0.009271315,0.055164613,0.055164613
21.559763,7.706551,1000.0,21.559763,2,47,149.0,42.725656032562256,47000,0.0,0.2728252410888672,0.0091727,0.056019552,0.056019552
