EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SilSamples,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-14.671382,2,20,25.954273,246.0,-0.92764884,0.0006807791709899902,37.66560769081116,20000,0.0,8.423583,0.3469926118850708,0.0068664737,0.039150767,0.039150767
1000.0,5.147837,2,40,20.353397,257.0,4.71213,0.0008290629863739014,79.2828369140625,40000,0.0,8.450818,0.32735002040863037,0.0058205705,0.039879933,0.039879933
1000.0,51.0602,2,61,55.440685,191.0,7.7667594,0.0009436081886291504,137.34609937667847,61000,0.0,8.461915,0.4819544553756714,0.0066618305,0.0493727,0.0493727
1000.0,93.156334,2,81,148.5751,191.0,11.707962,0.0010463870525360107,204.34421110153198,81000,0.0,8.434842,0.7553802728652954,0.006186571,0.051216055,0.051216055
1000.0,125.48517,2,102,132.86697,164.0,13.865006,0.0008127318859100342,280.82087540626526,102000,0.0,8.421608,0.5160938799381256,0.0055613345,0.04866278,0.04866278
1000.0,150.72092,2,122,199.94199,229.0,14.543882,0.0009819945812225342,362.78077459335327,122000,0.0,8.377046,0.4042259454727173,0.0059129233,0.05177567,0.05177567
1000.0,185.42708,2,143,229.52957,193.0,19.510948,0.0006336525917053223,453.53580236434937,143000,0.0,8.301049,0.5999636352062225,0.005964713,0.05312839,0.05312839
1000.0,229.26814,2,163,263.44507,164.0,24.61914,0.0016718075275421144,552.4054896831512,163000,0.0,8.243519,0.5300526320934296,0.0062417686,0.05708822,0.05708822
1000.0,286.88403,2,184,282.92807,125.0,30.831684,0.0018196014881134033,717.92538189888,184000,0.0,8.100585,0.7303413152694702,0.006282637,0.054507915,0.054507915
1000.0,319.9092,2,204,353.29556,151.0,34.763996,0.0017379517078399658,888.8378942012787,204000,0.0,8.091302,0.7974663525819778,0.0066485237,0.059182048,0.059182048
1000.0,372.43225,2,225,441.74057,176.0,40.064472,0.0022821375846862795,1059.4540903568268,225000,0.0,7.971809,0.6633067429065704,0.006994116,0.06116817,0.06116817
1000.0,459.10782,2,245,542.3696,164.0,44.226547,0.002192980194091797,1228.1481401920319,245000,0.0,7.8227534,0.7643876075744629,0.0066006053,0.060914036,0.060914036
1000.0,519.9343,2,266,590.28564,108.0,54.847736,0.0022628230571746827,1404.4773132801056,266000,0.0,7.731325,0.6516032814979553,0.0067229634,0.055236787,0.055236787
1000.0,606.3498,2,286,640.53564,163.0,64.77038,0.002134232234954834,1576.3939380645752,286000,0.0,7.599724,0.8352302312850952,0.0076782955,0.06532505,0.06532505
1000.0,696.4132,2,307,716.9791,176.0,69.06995,0.0022267521858215333,1752.3081896305084,307000,0.0,7.5065994,0.7114424407482147,0.0078754,0.05915296,0.05915296
1000.0,731.3079,2,327,799.8168,214.0,66.912636,0.00217947154045105,1926.0311086177826,327000,0.0,7.3546457,0.9138406217098236,0.00759764,0.05973547,0.05973547
1000.0,772.19006,2,348,867.3206,207.0,67.09487,0.0020127227783203125,2099.781596183777,348000,0.0,7.2457004,0.8352659940719604,0.0077182376,0.06698484,0.06698484
1000.0,808.86584,2,368,857.6703,155.0,81.589066,0.0018650725841522218,2271.791496992111,368000,0.0,7.2117925,0.9483017697930336,0.007696175,0.060717344,0.060717344
1000.0,856.7085,2,389,929.16766,181.0,84.26301,0.0017504579544067383,2441.13779091835,389000,0.0,7.1457524,0.9419177360832691,0.007848723,0.062496655,0.062496655
1000.0,917.8911,2,409,944.20215,166.0,90.00204,0.0018890263080596924,2606.5971581935883,409000,0.0,7.0629554,0.8873812258243561,0.009584246,0.06957689,0.06957689
1000.0,962.65594,2,430,991.04004,199.0,93.479515,0.0017763043403625487,2773.1396527290344,430000,0.0,7.0174828,0.9591582529246807,0.007940093,0.0671013,0.0671013
1000.0,994.0122,2,450,1031.2467,229.0,91.15646,0.0019957469463348387,2941.8197293281555,450000,0.0,6.9600897,0.9432877488434315,0.00916797,0.069913074,0.069913074
1000.0,1011.3504,3,471,1000.89,245.0,94.57281,0.002170380401611328,3110.912089109421,471000,0.0,6.875271,0.9463590979576111,0.009602473,0.07248723,0.07248723
1000.0,1003.5497,2,491,1069.5388,226.0,95.67476,0.002101037073135376,3281.6416170597076,491000,0.0,6.8237643,0.915156714618206,0.008388991,0.07241675,0.07241675
1000.0,1034.4666,3,512,932.4452,173.0,94.71339,0.0021057201385498046,3454.8951501846313,512000,0.0,6.765984,0.9225049242377281,0.008594098,0.059879277,0.059879277
1000.0,1034.1415,2,532,1103.908,267.0,98.55088,0.0021151583194732666,3628.725339651108,532000,0.0,6.732334,0.8957097977399826,0.009110856,0.06854506,0.06854506
1000.0,1046.6653,2,552,1118.1594,188.0,106.94245,0.0018822543621063233,3797.804125070572,552000,0.0,6.7258306,0.9320728927850723,0.008682587,0.06982994,0.06982994
1000.0,1110.3677,2,573,1175.7277,292.0,96.86067,0.0019255202293395996,3969.99018907547,573000,0.0,6.670043,0.9381059631705284,0.009200154,0.06715284,0.06715284
1000.0,1137.4094,2,593,1128.8959,253.0,109.71005,0.002171760702133179,4141.154155492783,593000,0.0,6.6124196,0.956851352006197,0.009423513,0.06902053,0.06902053
1000.0,1126.8488,2,614,1187.8203,275.0,106.393616,0.0017253772258758544,4308.827495336533,614000,0.0,6.545896,0.9454281963407993,0.008715863,0.06005661,0.06005661
1000.0,1114.0817,2,634,1150.1526,273.0,108.10162,0.0017802769660949706,4475.107805728912,634000,0.0,6.496545,0.9362029954791069,0.00845762,0.0602543,0.0602543
1000.0,1135.135,2,655,1117.1821,259.0,102.251564,0.0018033534049987792,4640.443013906479,655000,0.0,6.406099,0.9603179730474949,0.00957243,0.059513148,0.059513148
1000.0,1196.9995,2,675,1232.8313,218.0,113.0122,0.0022208498477935793,4814.736040830612,675000,0.0,6.363854,0.9456841833889484,0.009448914,0.069892734,0.069892734
1000.0,1236.16,2,696,1230.8877,179.0,118.93887,0.0020294232845306398,4988.330861091614,696000,0.0,6.324547,0.9406233616173267,0.009280203,0.062179007,0.062179007
1000.0,1248.0154,2,716,1195.1187,254.0,120.43697,0.002284602403640747,5158.401312112808,716000,0.0,6.3035984,0.9655579291284084,0.009472666,0.07003911,0.07003911
1000.0,1257.6953,2,737,1270.4949,323.0,115.3889,0.002209809637069702,5331.653045654297,737000,0.0,6.2359715,0.95344577729702,0.0098643815,0.06684454,0.06684454
1000.0,1269.1069,2,757,1293.8215,282.0,114.60559,0.0018774476051330567,5512.941054105759,757000,0.0,6.091308,0.9242694452404976,0.010195214,0.063382044,0.063382044
1000.0,1290.5739,2,778,1327.3188,238.0,116.33799,0.0018978572368621826,5685.962931871414,778000,0.0,6.002929,0.8362527042627335,0.010174617,0.06405458,0.06405458
1000.0,1300.3738,2,798,1331.7009,219.0,121.7714,0.0020124186992645262,5852.985708475113,798000,0.0,5.8476663,0.9744029380381107,0.009142488,0.0638083,0.0638083
1000.0,1319.1229,2,819,1334.8466,247.0,121.59909,0.002055266618728638,6024.033088684082,819000,0.0,5.7877297,0.9713296331465244,0.010110544,0.071861476,0.071861476
1000.0,1342.7434,2,839,1354.2748,224.0,124.74751,0.002277812099456787,6193.082045793533,839000,0.0,5.728638,0.9673948734998703,0.010290807,0.06641157,0.06641157
1000.0,1355.2449,2,860,1386.726,256.0,121.93064,0.002248744249343872,6366.353765010834,860000,0.0,5.6548667,0.9215940088033676,0.01066724,0.057798386,0.057798386
1000.0,1361.1342,2,880,1394.6616,206.0,124.46409,0.00226134729385376,6537.190482139587,880000,0.0,5.6518555,0.9690654054284096,0.010139597,0.06661753,0.06661753
1000.0,1365.0492,2,901,1411.073,239.0,128.07462,0.002193547964096069,6715.515743255615,901000,0.0,5.555209,0.9252120479941368,0.0105390195,0.06354625,0.06354625
1000.0,1389.387,2,921,1417.9229,249.0,130.3167,0.0018996979236602784,6892.653963327408,921000,0.0,5.324208,0.9758975729346275,0.01002842,0.06411941,0.06411941
1000.0,1427.5476,2,942,1452.0719,282.0,129.76962,0.0017407122135162355,7066.302369832993,942000,0.0,5.258057,0.9370079636573792,0.0104727335,0.05971132,0.05971132
1000.0,1452.6127,2,962,1475.5278,235.0,134.07921,0.0017873183727264404,7232.758597612381,962000,0.0,5.136463,0.972444873303175,0.01134312,0.07083702,0.07083702
1000.0,1482.7556,3,983,1515.1536,201.0,136.68846,0.0022149263381958007,7400.738790512085,983000,0.0,4.977821,0.9520219974219799,0.010793052,0.060577393,0.060577393
1000.0,1499.802,2,1003,1542.4463,263.0,132.50461,0.0020149425506591797,7568.581718444824,1003000,0.0,4.8834195,0.949811115860939,0.009967002,0.065143935,0.065143935
1000.0,1506.1207,3,1024,1501.6256,288.0,136.13248,0.0023735680103302,7739.627483129501,1024000,0.0,4.713025,0.9728745631873608,0.012028605,0.07021868,0.07021868
1000.0,1508.7556,2,1044,1539.0217,255.0,137.04097,0.0023466164588928223,7919.8742344379425,1044000,0.0,4.629444,0.961440846323967,0.011600992,0.087399304,0.087399304
1000.0,1522.6975,2,1064,1527.7678,181.0,143.73405,0.0019218397617340088,8095.836531639099,1064000,0.0,4.558973,0.976622799411416,0.010832619,0.070941776,0.070941776
1000.0,1535.1189,2,1085,1520.1193,252.0,142.8203,0.0017322250366210937,8266.686209917068,1085000,0.0,4.4469123,0.9816657919436693,0.011578201,0.088880874,0.088880874
1000.0,1533.1082,2,1105,1582.9836,277.0,136.39383,0.0017133621215820313,8438.543312072754,1105000,0.0,4.30915,0.9791736230254173,0.012379327,0.06830495,0.06830495
1000.0,1551.9233,2,1126,1581.9169,204.0,142.95218,0.001683147954940796,8602.47149348259,1126000,0.0,4.080518,0.9830029252916574,0.011179297,0.0621781,0.0621781
1000.0,1581.6847,2,1146,1609.148,228.0,143.01428,0.0016681242465972901,8772.999284505844,1146000,0.0,3.999511,0.9838812705129385,0.010617881,0.061363947,0.061363947
1000.0,1598.679,2,1167,1608.6759,283.0,144.66325,0.0020020683765411378,8937.95210814476,1167000,0.0,3.9091806,0.978727551177144,0.011353895,0.06407048,0.06407048
1000.0,1601.3918,2,1187,1600.0159,262.0,147.31674,0.002088016414642334,9108.337020397186,1187000,0.0,3.7541492,0.9684304222464561,0.012134662,0.069455706,0.069455706
1000.0,1606.8517,2,1208,1621.1036,211.0,147.6369,0.0020740964889526367,9279.874256372452,1208000,0.0,3.6593463,0.9822864532470703,0.010607316,0.07657446,0.07657446
1000.0,1619.4806,2,1228,1653.6858,249.0,145.9647,0.002153408193588257,9449.368885278702,1228000,0.0,3.5660264,0.983975550159812,0.010875881,0.06575316,0.06575316
1000.0,1625.07,2,1249,1615.1963,322.0,144.94556,0.0022970932483673094,9622.88297176361,1249000,0.0,3.4893048,0.929340735077858,0.012151709,0.06852175,0.06852175
1000.0,1634.2153,2,1269,1644.5547,304.0,147.79965,0.0022421142578125,9797.21493268013,1269000,0.0,3.4331832,0.9651835449039936,0.011149732,0.06428127,0.06428127
1000.0,1651.7429,2,1290,1679.3079,211.0,148.53517,0.0016059912204742432,9973.810810565948,1290000,0.0,3.3908224,0.9746557623147964,0.011225821,0.05504226,0.05504226
1000.0,1660.5504,2,1310,1672.7152,244.0,150.2018,0.0018200809955596924,10141.111134767532,1310000,0.0,3.307861,0.9792709704488516,0.010984161,0.06429689,0.06429689
1000.0,1664.7664,2,1331,1674.7996,266.0,153.07213,0.0017585633277893066,10312.900402069092,1331000,0.0,3.2943256,0.9821747858077288,0.0115906,0.060613845,0.060613845
1000.0,1657.8226,2,1351,1638.9817,282.0,152.90886,0.002021062421798706,10480.373107910156,1351000,0.0,3.249324,0.9729187097400427,0.012332335,0.06493324,0.06493324
1000.0,1643.0105,2,1372,1674.2477,211.0,152.58383,0.0018123980045318604,10643.99175786972,1372000,0.0,3.1050463,0.9782133046537638,0.011922613,0.065874256,0.065874256
1000.0,1648.9437,2,1392,1656.1371,285.0,151.75314,0.0020663149356842042,10815.451605319977,1392000,0.0,2.9996288,0.9719999693334103,0.011090632,0.058610275,0.058610275
1000.0,1638.4258,2,1413,1680.3639,296.0,150.15654,0.0022480997085571287,10986.281705379486,1413000,0.0,2.9563754,0.9840210899710655,0.012353305,0.068810895,0.068810895
1000.0,1634.9967,2,1433,1659.8531,246.0,154.6912,0.002338768196105957,11158.509781122208,1433000,0.0,2.87793,0.9755142331123352,0.013179111,0.106831074,0.106831074
1000.0,1678.0691,2,1454,1704.5186,269.0,152.93837,0.0020757104396820067,11333.658421993256,1454000,0.0,2.8394976,0.968599084764719,0.011139064,0.06705654,0.06705654
1000.0,1681.9645,2,1474,1700.1223,305.0,152.29138,0.001774041223526001,11508.108679056168,1474000,0.0,2.730997,0.9698274098336697,0.0113454275,0.058734175,0.058734175
1000.0,1682.933,3,1495,1712.4326,222.0,156.80952,0.0018135115623474122,11678.991222143173,1495000,0.0,2.736812,0.9793387614190578,0.011072661,0.074637026,0.074637026
1000.0,1656.9524,2,1515,1684.9808,248.0,157.97716,0.0016587749004364015,11848.338236808777,1515000,0.0,2.6810298,0.9900069562718272,0.011376028,0.069065884,0.069065884
1000.0,1663.15,3,1536,1724.9703,262.0,153.0948,0.0018428905487060548,12010.118833780289,1536000,0.0,2.5188649,0.9778201915323734,0.011101413,0.059918813,0.059918813
1000.0,1716.886,2,1556,1702.809,190.0,160.45917,0.002072292470932007,12178.648132562637,1556000,0.0,2.5016527,0.9623998142778873,0.011377926,0.057525646,0.057525646
1000.0,1713.8977,2,1576,1714.3428,338.0,150.9716,0.001973792314529419,12350.771349430084,1576000,0.0,2.417217,0.9774968829005957,0.012244174,0.06919184,0.06919184
1000.0,1715.7926,2,1597,1715.6592,288.0,157.01254,0.0020075061798095705,12518.297785758972,1597000,0.0,2.3717668,0.9846612913534045,0.012273751,0.07841775,0.07841775
1000.0,1730.0625,2,1617,1747.2773,252.0,157.48715,0.0020006067276000976,12689.997667312622,1617000,0.0,2.3061788,0.9780679401010275,0.012753271,0.06694911,0.06694911
1000.0,1723.902,2,1638,1739.6946,298.0,154.73337,0.0022584285259246825,12859.118228197098,1638000,0.0,2.2625055,0.9788929782807827,0.011275613,0.063446835,0.063446835
1000.0,1728.5264,2,1658,1728.0052,282.0,160.00854,0.0019094678401947022,13033.168445587158,1658000,0.0,2.2148433,0.9613084122538567,0.012175252,0.06083936,0.06083936
1000.0,1720.8187,2,1679,1749.1774,259.0,159.2671,0.002083021116256714,13205.1658680439,1679000,0.0,2.124962,0.9807028267532587,0.011375421,0.056656048,0.056656048
1000.0,1728.208,2,1699,1746.0732,226.0,162.7658,0.0021703008651733397,13378.175332546234,1699000,0.0,2.0545118,0.9841180425137281,0.011227561,0.05770961,0.05770961
1000.0,1758.8635,2,1720,1764.2366,233.0,160.99236,0.002118977737426758,13548.280706167221,1720000,0.0,2.0496752,0.9798541832715273,0.01212113,0.06526497,0.06526497
1000.0,1762.6364,2,1740,1740.9781,338.0,159.51013,0.0020108392238616943,13719.157322406769,1740000,0.0,2.0296001,0.9795233905315399,0.011140408,0.06401401,0.06401401
1000.0,1759.6328,2,1761,1799.893,261.0,158.81143,0.001963187313079834,13889.035385608673,1761000,0.0,1.9814526,0.9854588350281119,0.014490302,0.069620624,0.069620624
1000.0,1763.9105,2,1781,1755.2893,250.0,162.30737,0.0019999650955200197,14059.485196590424,1781000,0.0,1.9140339,0.9847445301711559,0.013033103,0.06511569,0.06511569
1000.0,1773.9261,2,1802,1775.6008,210.0,164.39644,0.0020082127094268798,14229.811790704727,1802000,0.0,1.9407576,0.9805797599256039,0.0129155535,0.07708579,0.07708579
1000.0,1783.1614,2,1822,1807.1113,239.0,162.36044,0.001942143440246582,14403.206127166748,1822000,0.0,1.9355489,0.9866149686276913,0.011310467,0.05816707,0.05816707
1000.0,1784.0953,2,1843,1783.5599,251.0,164.16216,0.002286516332626343,14575.772515535355,1843000,0.0,1.8822403,0.97333556227386,0.012883521,0.067780636,0.067780636
1000.0,1792.445,2,1863,1814.7717,267.0,161.58345,0.0021674575328826905,14743.938905239105,1863000,0.0,1.8921185,0.9648202769458294,0.012694183,0.07143145,0.07143145
1000.0,1789.235,2,1884,1755.207,277.0,166.8961,0.0018732508659362792,14922.117327690125,1884000,0.0,1.8375632,0.9675961025059223,0.013068492,0.0702609,0.0702609
1000.0,1791.0355,2,1904,1801.8318,287.0,163.13979,0.0018431941986083984,15091.917351722717,1904000,0.0,1.7692196,0.9768104925751686,0.012012342,0.06196693,0.06196693
1000.0,1801.4773,2,1925,1814.5902,264.0,165.5306,0.002226646614074707,15266.03806591034,1925000,0.0,1.6879357,0.9884425243362784,0.012851698,0.06774301,0.06774301
1000.0,1805.6469,2,1945,1817.2094,308.0,160.991,0.0020418896198272705,15436.178731918335,1945000,0.0,1.6776409,0.9839480761438608,0.010862624,0.06306712,0.06306712
1000.0,1800.094,2,1966,1826.0896,256.0,162.85107,0.0018207074642181396,15604.788035869598,1966000,0.0,1.5682372,0.969418291002512,0.012455108,0.05816472,0.05816472
1000.0,1814.0922,2,1986,1811.7152,234.0,167.42387,0.0019185599327087403,15775.766200065613,1986000,0.0,1.5403727,0.9709834679961205,0.012159974,0.07044846,0.07044846
1000.0,1825.3352,3,2007,1834.8684,269.0,165.85898,0.0017948600769042969,15942.890033245087,2007000,0.0,1.5055846,0.9720706101506948,0.013391847,0.063963845,0.063963845
