EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SilSamples,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-5.3636656,2,20,-8.765668,259.0,1.5279781,0.001776425552368164,81.51781749725342,20000,0.0,8.41677,0.378928542137146,0.007152388,0.04390046,0.04390046
1000.0,18.971634,2,40,85.959885,279.0,6.0075264,0.0019202605724334717,175.54703760147095,40000,0.0,8.493253,0.48528212308883667,0.006415605,0.039621156,0.039621156
1000.0,67.22624,2,61,72.45021,271.0,11.422985,0.0021122013568878172,299.30540704727173,61000,0.0,8.49063,0.3821152448654175,0.0063377433,0.04425112,0.04425112
1000.0,130.57344,2,81,143.94356,218.0,15.884041,0.002113801908493042,437.83105754852295,81000,0.0,8.506075,0.21368515491485596,0.0057614176,0.045271073,0.045271073
1000.0,155.64594,2,102,211.28442,266.0,19.03706,0.0023477218627929687,600.7919762134552,102000,0.0,8.478981,0.5659741461277008,0.0058861,0.0467035,0.0467035
1000.0,181.02242,2,122,259.55408,156.0,22.659147,0.002241597318649292,775.9775359630585,122000,0.0,8.459959,0.6789643168449402,0.0058986605,0.050177477,0.050177477
1000.0,257.36734,2,143,362.56952,290.0,23.868176,0.0025083736419677736,955.2351372241974,143000,0.0,8.477303,0.7512565106153488,0.005511836,0.049823895,0.049823895
1000.0,310.62842,2,163,254.30415,267.0,26.278862,0.0019200113773345947,1135.311374425888,163000,0.0,8.516243,0.8587326109409332,0.005759679,0.05104455,0.05104455
1000.0,374.01007,2,184,453.534,182.0,44.645702,0.00205103759765625,1306.901725769043,184000,0.0,8.543456,0.7049335241317749,0.0061045345,0.05166423,0.05166423
1000.0,434.09796,2,204,360.1152,184.0,40.783348,0.0018907679080963134,1483.0549294948578,204000,0.0,8.511209,0.8628699332475662,0.006297689,0.054456897,0.054456897
1000.0,498.03085,2,225,248.0618,272.0,25.758575,0.0022889893531799314,1655.1630702018738,225000,0.0,8.443713,0.8776737079024315,0.005469927,0.05482991,0.05482991
1000.0,580.25916,2,245,519.228,215.0,40.221092,0.0024629682540893553,1835.7150106430054,245000,0.0,8.434815,0.8159616142511368,0.0063041896,0.058451742,0.058451742
1000.0,632.7619,2,266,611.6841,184.0,51.273026,0.0023315553188323975,2018.1317291259766,266000,0.0,8.399299,0.8382878750562668,0.006806682,0.057954848,0.057954848
1000.0,691.7416,2,286,641.9291,193.0,61.18005,0.0018680145263671876,2193.883041858673,286000,0.0,8.34836,0.9501915462315083,0.006680022,0.056254394,0.056254394
1000.0,787.24255,2,307,982.7752,180.0,83.40311,0.001687154006958008,2365.667085647583,307000,0.0,8.285184,0.7931889593601227,0.0067254817,0.057770126,0.057770126
1000.0,911.609,2,327,1052.7086,134.0,107.73367,0.0017142437934875487,2535.8060569763184,327000,0.0,8.188352,0.94617535546422,0.006321068,0.059386514,0.059386514
1000.0,985.0363,2,348,1142.5535,303.0,68.38243,0.0015249065399169921,2705.2565269470215,348000,0.0,8.070793,0.9236348569393158,0.0064950837,0.06182655,0.06182655
1000.0,1029.4443,2,368,1085.9714,213.0,89.22208,0.0015802584648132324,2870.054530143738,368000,0.0,7.956671,0.9299657568335533,0.0073953737,0.064916,0.064916
1000.0,1088.5359,2,389,1400.8055,274.0,107.061264,0.002061919641494751,3039.007039308548,389000,0.0,7.9232426,0.7030147612094879,0.00782733,0.06437915,0.06437915
1000.0,1232.2836,2,409,1510.2732,215.0,113.78185,0.002171919107437134,3205.980971097946,409000,0.0,7.8274913,0.6804388165473938,0.0075881877,0.057578705,0.057578705
1000.0,1331.4506,2,430,1062.8466,233.0,92.39305,0.0022751158714294432,3376.4831120967865,430000,0.0,7.699461,0.745773196220398,0.007120395,0.062244557,0.062244557
1000.0,1275.4778,2,450,1526.1613,256.0,129.84958,0.00206445369720459,3552.4910633563995,450000,0.0,7.5833745,0.9229716584086418,0.00795112,0.07019688,0.07019688
1000.0,1390.6823,3,471,1656.097,245.0,149.34296,0.001750373935699463,3732.58723115921,471000,0.0,7.577484,0.9293189272284508,0.0076383855,0.062303662,0.062303662
1000.0,1517.0613,2,491,1479.5358,295.0,114.3705,0.0015588544368743897,3904.3841121196747,491000,0.0,7.568573,0.8493044972419739,0.00753405,0.0641252,0.0641252
1000.0,1600.6628,3,512,1831.8727,192.0,161.16522,0.001738942289352417,4070.798377275467,512000,0.0,7.5345716,0.8960591107606888,0.007869104,0.06307235,0.06307235
1000.0,1656.514,2,532,1731.001,297.0,147.67503,0.0016710230350494384,4241.470366477966,532000,0.0,7.509881,0.9463412016630173,0.007836779,0.067248434,0.067248434
1000.0,1638.4535,2,552,1432.443,255.0,129.71542,0.0017662943840026856,4411.178875923157,552000,0.0,7.4510517,0.8714820146560669,0.009140073,0.06968402,0.06968402
1000.0,1590.9156,2,573,1733.3502,293.0,154.29054,0.0019398696422576905,4580.580567121506,573000,0.0,7.39257,0.7372094988822937,0.008554863,0.06613546,0.06613546
1000.0,1637.6371,2,593,1728.427,273.0,145.72437,0.002135797691345215,4750.658512830734,593000,0.0,7.350311,0.9581370167434216,0.00822843,0.06651889,0.06651889
1000.0,1812.3636,2,614,2054.9216,310.0,177.12802,0.002130559158325195,4925.675098180771,614000,0.0,7.306153,0.8817665725946426,0.008099951,0.06726678,0.06726678
1000.0,1858.5726,2,634,2123.4102,254.0,187.53622,0.002223914861679077,5100.551157474518,634000,0.0,7.224218,0.9288023561239243,0.008349662,0.068094105,0.068094105
1000.0,1926.8646,2,655,1978.7461,251.0,181.95993,0.0021296710968017577,5269.525643110275,655000,0.0,7.1558504,0.9238687306642532,0.008712109,0.0685615,0.0685615
1000.0,1872.4232,2,675,1929.487,272.0,185.53067,0.0019535318851470946,5441.490604639053,675000,0.0,7.1258225,0.780144140124321,0.009431964,0.06497135,0.06497135
1000.0,1949.5156,2,696,1973.0244,282.0,168.81825,0.0018642791748046876,5611.315862417221,696000,0.0,7.112305,0.9624871090054512,0.009106496,0.07177073,0.07177073
1000.0,2198.5085,2,716,1874.4792,169.0,191.27983,0.0017587466239929199,5785.503727436066,716000,0.0,7.089632,0.9320500493049622,0.00862292,0.061487816,0.061487816
1000.0,2111.838,2,737,1969.3102,391.0,148.88988,0.0019142716407775878,5954.0041580200195,737000,0.0,7.0450416,0.9655891358852386,0.008345179,0.068989664,0.068989664
1000.0,2080.4556,2,757,2339.1821,266.0,211.20105,0.0021406766891479494,6126.204280376434,757000,0.0,7.009487,0.9703110661357641,0.008133413,0.066325024,0.066325024
1000.0,2253.9941,2,778,2130.2788,229.0,195.81598,0.0023712440967559815,6297.870275259018,778000,0.0,6.964231,0.9324028342962265,0.008497341,0.06656228,0.06656228
1000.0,2245.1362,2,798,2390.5596,266.0,227.87953,0.0024567174434661867,6476.803009748459,798000,0.0,6.9369845,0.97869011759758,0.008698058,0.06608686,0.06608686
1000.0,2294.709,2,819,2282.3882,265.0,205.11104,0.0019008540630340576,6655.405487298965,819000,0.0,6.9153705,0.9353424906730652,0.008647077,0.07047932,0.07047932
1000.0,2402.7551,2,839,1902.3787,243.0,188.22086,0.0018676625728607178,6824.6208572387695,839000,0.0,6.876072,0.9165367484092712,0.009818574,0.06845273,0.06845273
1000.0,2396.8564,2,860,2127.29,202.0,202.85208,0.0016758617401123046,6997.2210958004,860000,0.0,6.8483,0.9478914253413677,0.008789753,0.07167717,0.07167717
1000.0,2409.6353,2,880,2335.8303,237.0,222.17438,0.0017468509674072265,7166.966909170151,880000,0.0,6.77799,0.9295922517776489,0.010193956,0.06950319,0.06950319
1000.0,2552.1853,2,901,1795.6545,239.0,188.41245,0.0020280760288238523,7338.01589179039,901000,0.0,6.72168,0.9506839625537395,0.009108985,0.069913656,0.069913656
1000.0,2522.0352,2,921,2766.244,253.0,241.1661,0.001985977125167847,7506.9029059410095,921000,0.0,6.6639113,0.9360534772276878,0.008904433,0.06584509,0.06584509
1000.0,2508.7632,2,942,2817.2463,204.0,255.09453,0.0020882476329803466,7677.880055189133,942000,0.0,6.6168213,0.9564590342342854,0.009137655,0.0654095,0.0654095
1000.0,2671.5317,2,962,2756.914,225.0,259.99564,0.0022537500381469727,7853.114059448242,962000,0.0,6.5887427,0.9288010150194168,0.009437985,0.061305232,0.061305232
1000.0,2751.6174,3,983,2799.6323,228.0,258.5767,0.0019838955879211426,8029.755748033524,983000,0.0,6.4854813,0.8823059946298599,0.009592101,0.06550446,0.06550446
1000.0,2770.045,2,1003,2951.7651,270.0,266.5656,0.0018773446083068849,8203.459014892578,1003000,0.0,6.4439607,0.943110927939415,0.009631581,0.065253936,0.065253936
1000.0,2827.274,3,1024,2937.4634,294.0,268.78525,0.0018309890747070312,8371.75215601921,1024000,0.0,6.366822,0.9507605619728565,0.010194432,0.064141236,0.064141236
1000.0,2916.6848,2,1044,2760.0586,271.0,257.17548,0.002009469175338745,8541.41672873497,1044000,0.0,6.2569194,0.8943504318594933,0.010363204,0.061325923,0.061325923
