EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-21.515404,2,20,35.213543,-2.6911466,0.0008562938690185546,32.2029287815094,20000,0.0,8.582498,0.3959693908691406,0.0063374536,0.038877983,0.038877983
1000.0,-5.9138393,2,40,90.80064,0.19464366,0.0008596807479858399,79.73443627357483,40000,0.0,8.4728985,0.36909157037734985,0.0066787624,0.042925064,0.042925064
1000.0,28.739624,2,61,84.076546,4.0475907,0.0008110845565795898,135.09760665893555,61000,0.0,8.446291,-0.04483497142791748,0.005697935,0.04339202,0.04339202
1000.0,79.15596,2,81,123.75322,10.555505,0.0007742731571197509,202.2608585357666,81000,0.0,8.315807,0.4101340174674988,0.0060572797,0.050628915,0.050628915
1000.0,136.7476,2,102,194.20668,14.033675,0.0008604032516479493,277.37750267982483,102000,0.0,8.243162,0.7201790809631348,0.006369957,0.054410458,0.054410458
1000.0,183.92825,2,122,228.9742,19.53527,0.0007861378669738769,361.8654932975769,122000,0.0,8.208224,0.5152235627174377,0.0059457365,0.056076825,0.056076825
1000.0,234.44028,2,143,274.20093,26.361107,0.0009354919910430908,443.6693923473358,143000,0.0,8.120629,0.8023046851158142,0.0060406188,0.054786757,0.054786757
1000.0,289.32938,2,163,331.07516,29.098713,0.0010841222286224366,531.053516626358,163000,0.0,8.046273,0.6066762208938599,0.0053534247,0.052445948,0.052445948
1000.0,330.71484,2,184,353.11884,31.326431,0.0017702479839324951,680.4743077754974,184000,0.0,7.9599533,0.8285550177097321,0.0059192795,0.05534958,0.05534958
1000.0,378.18167,2,204,437.99966,34.730774,0.0017331694602966308,847.820944070816,204000,0.0,7.833349,0.45856207609176636,0.0070708017,0.06193028,0.06193028
1000.0,436.91168,2,225,529.1628,40.75175,0.0025000195026397705,1018.8163740634918,225000,0.0,7.7471,0.9187406003475189,0.0070221275,0.062556714,0.062556714
1000.0,500.48846,2,245,597.31177,49.80561,0.002071017789840698,1194.7443752288818,245000,0.0,7.6447997,0.9111553803086281,0.007856458,0.06266215,0.06266215
1000.0,570.24677,2,266,660.5006,52.406944,0.001995430517196655,1370.0379083156586,266000,0.0,7.5323734,0.8203942179679871,0.0073234607,0.06575597,0.06575597
1000.0,647.12177,2,286,728.1966,65.19137,0.0019042178630828857,1542.0155436992645,286000,0.0,7.441684,0.9005849435925484,0.0075340993,0.06547412,0.06547412
