AverageReturn,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
-4.5404035,1000.0,-4.5404035,872,0.008904321,0.12739258,8.530824,-0.021284018,10.650408,-0.018993496894836426,1,2048,2.3485598808620125,2048,375.0
-35.52187375,1000.0,-35.52187375,944,0.007134851,0.10244141,8.547602,-0.019290188,31.889828,0.01012873649597168,2,4096,4.517819877946749,4096,444.0
-47.09840499999999,1000.0,-47.09840499999999,965,0.009189161,0.13681641,8.571588,-0.024094496,12.074242,0.010875403881072998,3,6144,6.6400308788288385,6144,414.0
-41.28367862499999,1000.0,-41.28367862499999,1022,0.00918953,0.12631837,8.570231,-0.022033658,16.254465,0.058975040912628174,4,8192,8.643887240905315,8192,433.0
-37.46557229999999,1000.0,-37.46557229999999,979,0.0106082205,0.15073243,8.555531,-0.022773217,9.179972,0.08319813013076782,5,10240,10.735472383908927,10240,437.0
-40.35074858333332,1000.0,-40.35074858333332,1023,0.009415703,0.13813476,8.5394535,-0.024720168,18.05659,0.09894412755966187,6,12288,12.736433109035715,12288,426.0
-26.781720571428565,1000.0,-26.781720571428565,1019,0.010946242,0.1640625,8.517577,-0.028725421,4.9038467,0.10192173719406128,7,14336,14.745781288016587,14336,465.0
-16.300960062500003,1000.0,-16.300960062500003,1024,0.010585348,0.15219727,8.469913,-0.024578845,8.643716,0.13972258567810059,8,16384,16.745996513869613,16384,454.0
-9.092298777777781,1000.0,-9.092298777777781,934,0.010976043,0.15556641,8.424781,-0.025893187,7.087362,0.18518775701522827,9,18432,18.937634269008413,18432,463.0
0.18955444999999643,1000.0,0.18955444999999643,1036,0.010223282,0.14780274,8.40006,-0.027270997,6.3619766,0.18538939952850342,10,20480,20.915303929010406,20480,461.0
-1.3378903636363668,1000.0,-1.3378903636363668,1038,0.008088244,0.115478516,8.371715,-0.021207653,7.140808,0.12049740552902222,11,22528,22.887355115031824,22528,449.0
-0.560181791666667,1000.0,-0.560181791666667,969,0.010070322,0.14575195,8.325644,-0.025203157,5.609309,0.08715742826461792,12,24576,25.000965965911746,24576,433.0
-0.49484423076923123,1000.0,-0.49484423076923123,1037,0.0094961,0.1347168,8.31328,-0.024560457,10.478006,0.18792057037353516,13,26624,26.977773876860738,26624,425.0
0.8197431785714281,1000.0,0.8197431785714281,1065,0.010027889,0.1421875,8.318907,-0.02598356,4.4195127,0.20510554313659668,14,28672,28.900208124890924,28672,437.0
5.5389212,1000.0,5.5389212,1059,0.012399371,0.17949219,8.3001175,-0.030608494,4.3439217,0.18718385696411133,15,30720,30.833861985011026,30720,440.0
9.1962300625,1000.0,9.1962300625,1059,0.010184297,0.1472168,8.257625,-0.027026165,7.1284432,0.2331531047821045,16,32768,32.76760095404461,32768,462.0
12.650514205882352,1000.0,12.650514205882352,1064,0.009733824,0.14121094,8.202405,-0.026484858,7.840368,0.2910957336425781,17,34816,34.69173664995469,34816,458.0
18.940543305555554,1000.0,18.940543305555554,1038,0.010890911,0.15551758,8.154576,-0.026657168,5.0808973,0.26784980297088623,18,36864,36.665203623939306,36864,461.0
23.866300289473685,1000.0,23.866300289473685,1001,0.009234626,0.13676758,8.126574,-0.025654778,6.814477,0.2718953490257263,19,38912,38.7132661389187,38912,459.0
34.168527525,1000.0,34.168527525,929,0.01043708,0.1480957,8.075647,-0.028585855,7.89128,0.2487478256225586,20,40960,40.91734503186308,40960,455.0
44.81710965,1000.0,44.81710965,944,0.010309434,0.15356445,8.026864,-0.029248172,10.098299,0.2098320722579956,21,43008,43.085155102889985,43008,469.0
56.76632697499999,1000.0,56.76632697499999,879,0.011608153,0.17119141,7.9914184,-0.03323138,7.311699,0.2249218225479126,22,45056,45.416173884877935,45056,477.0
68.24687305,1000.0,68.24687305,907,0.009941414,0.14223632,7.995097,-0.027490804,6.6391892,0.19803202152252197,23,47104,47.67281429586001,47104,478.0
79.538044825,1000.0,79.538044825,952,0.010735217,0.15976563,7.9626365,-0.029881394,7.074581,0.2796751856803894,24,49152,49.823705022921786,49152,464.0
91.7114798,1000.0,91.7114798,1034,0.0106211165,0.15698242,7.925837,-0.030306473,9.808202,0.329955518245697,25,51200,51.811203479999676,51200,488.0
103.55434422499998,1000.0,103.55434422499998,931,0.011316866,0.16547851,7.875276,-0.030976161,9.864054,0.31518030166625977,26,53248,54.01046261400916,53248,479.0
114.0632048,1000.0,114.0632048,931,0.010189768,0.14824219,7.847831,-0.029684246,8.828291,0.15329766273498535,27,55296,56.20959733892232,55296,476.0
122.82028722499999,1000.0,122.82028722499999,928,0.012690415,0.19477539,7.834649,-0.034507956,10.791568,0.22604072093963623,28,57344,58.416845697909594,57344,477.0
134.19827375,1000.0,134.19827375,964,0.011888994,0.17685547,7.788687,-0.033675108,11.754374,0.1777726411819458,29,59392,60.54017204605043,59392,486.0
148.9742342,1000.0,148.9742342,922,0.010608048,0.15644531,7.7470922,-0.029685318,16.471111,0.29299724102020264,30,61440,62.76061014295556,61440,482.0
167.35595825000001,1000.0,167.35595825000001,893,0.009466853,0.13828126,7.7133164,-0.028613295,15.204561,0.21266400814056396,31,63488,65.05413913284428,63488,470.0
182.43985655,1000.0,182.43985655,934,0.011670554,0.17734376,7.6509275,-0.033212017,15.397619,0.27765506505966187,32,65536,67.24714188789949,65536,477.0
199.17787345,1000.0,199.17787345,1004,0.011595364,0.1722168,7.6241636,-0.033884138,18.96156,0.26939308643341064,33,67584,69.2863038268406,67584,484.0
212.54233642499997,1000.0,212.54233642499997,992,0.010995828,0.16108398,7.631736,-0.028386012,14.672125,0.20471614599227905,34,69632,71.35095504694618,69632,481.0
225.78195535,1000.0,225.78195535,954,0.012205983,0.17998047,7.615438,-0.035806745,15.39665,0.2434065341949463,35,71680,73.4966156410519,71680,490.0
