# {"t_start": 1562197928.90753, "env_id": "HalfCheetah-v2"} 
r,l,t
-45.6773,1000,1.939418
-40.835186,1000,2.601616
21.436836,1000,3.25905
-30.517643,1000,3.983874
-39.749013,1000,5.615782
-93.257675,1000,6.284911
-13.330095,1000,7.802765
-127.17284,1000,8.372607
0.488267,1000,9.809836
-48.167266,1000,10.413561
-68.433768,1000,11.769531
24.047474,1000,12.442911
-40.221297,1000,13.83694
-69.331963,1000,14.4342
47.869244,1000,15.823671
61.395651,1000,16.407244
26.14447,1000,17.796846
87.984257,1000,18.407628
53.796211,1000,19.774337
43.357772,1000,20.377383
89.087833,1000,21.945458
78.364634,1000,22.519196
13.89031,1000,23.883225
-47.114987,1000,24.458352
-87.674214,1000,25.877667
103.663439,1000,26.517924
-41.004264,1000,27.943834
41.582677,1000,28.522789
-6.380452,1000,29.85822
42.199211,1000,30.420715
76.347895,1000,31.753913
66.866932,1000,32.319367
81.400405,1000,33.675719
46.711321,1000,34.237673
20.099084,1000,35.570164
115.739037,1000,36.133103
146.818256,1000,37.469165
104.92382,1000,38.032964
102.80362,1000,39.418248
122.256232,1000,39.993219
121.771706,1000,41.441997
163.028917,1000,42.148926
196.457903,1000,42.764473
146.860681,1000,44.226524
208.815948,1000,44.899558
174.811021,1000,46.404789
196.569902,1000,47.190622
211.507185,1000,48.709288
121.030085,1000,49.394386
159.566289,1000,50.93804
175.479548,1000,51.535157
244.368899,1000,52.974829
226.394677,1000,53.566583
246.472936,1000,54.932082
205.778922,1000,55.631926
287.365956,1000,57.138169
220.528588,1000,57.743997
252.289348,1000,59.290061
239.774417,1000,60.014287
296.901259,1000,61.487966
290.663807,1000,62.1149
333.761531,1000,63.621724
349.531831,1000,64.280113
322.08461,1000,65.809901
278.395151,1000,66.48039
308.013432,1000,68.055619
358.001675,1000,68.714915
337.05419,1000,70.254422
367.668711,1000,70.844159
349.757078,1000,72.181144
303.368547,1000,72.836972
333.002888,1000,74.222732
344.849206,1000,74.875035
390.691819,1000,76.344979
371.942516,1000,77.013233
347.148213,1000,78.519317
208.44917,1000,79.10916
399.77373,1000,80.637818
361.884374,1000,81.292359
461.331762,1000,82.742211
392.606561,1000,83.69306
444.428191,1000,85.227043
423.732521,1000,85.87685
412.656191,1000,87.298452
444.839785,1000,87.867123
436.611263,1000,88.434414
436.846757,1000,89.885855
479.355595,1000,90.45198
106.159521,1000,91.789278
545.789071,1000,92.35846
516.511373,1000,93.713465
458.842467,1000,94.294921
505.799341,1000,95.636912
478.154918,1000,96.242354
409.782734,1000,97.579781
538.958043,1000,98.146341
496.770736,1000,99.527719
569.352611,1000,100.110701
546.206529,1000,101.481418
56.671639,1000,102.100469
319.493874,1000,103.455264
567.297544,1000,104.066729
534.042431,1000,105.440069
589.831648,1000,106.014908
500.748269,1000,107.346956
534.534422,1000,107.915716
620.10807,1000,109.253398
463.940062,1000,109.863691
590.530059,1000,111.207459
608.024729,1000,111.775399
591.880233,1000,113.162202
602.528607,1000,113.785866
549.628338,1000,115.307991
587.016548,1000,115.910851
499.51706,1000,117.279769
594.064873,1000,117.84633
532.97489,1000,119.29912
524.473442,1000,119.907112
549.191663,1000,121.286868
634.630101,1000,121.909932
290.922891,1000,123.327756
582.589561,1000,123.922017
581.55207,1000,125.282928
524.47149,1000,125.844347
625.544932,1000,127.233914
680.574299,1000,127.815947
701.327301,1000,129.161723
730.331787,1000,129.724086
720.236583,1000,130.28714
608.705532,1000,131.615695
721.515387,1000,132.203702
741.129743,1000,133.589678
