AverageReturn,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
-19.887249,1000.0,-19.887249,1330,0.00895816,0.1317871,8.501474,-0.022821005,21.816101,0.011584103107452393,1,2048,1.5512644059490412,2048
57.22662975,1000.0,57.22662975,1367,0.0076586073,0.10917969,8.488951,-0.019438587,13.635755,0.010324835777282715,2,4096,3.049963287776336,4096
48.832100499999996,1000.0,48.832100499999996,1359,0.00927284,0.13291016,8.45348,-0.022548059,13.206482,0.06051456928253174,3,6144,4.556929685873911,6144
35.24604575,1000.0,35.24604575,1365,0.007537754,0.10517578,8.405018,-0.020274758,15.412793,0.07732373476028442,4,8192,6.0575786519329995,8192
27.531199200000003,1000.0,27.531199200000003,1355,0.01083292,0.15556641,8.37546,-0.024205249,6.563876,0.09555554389953613,5,10240,7.569299439899623,10240
25.640238749999998,1000.0,25.640238749999998,1366,0.008503782,0.11533203,8.368495,-0.021963466,5.9282174,0.08327531814575195,6,12288,9.068709456827492,12288
21.05622364285714,1000.0,21.05622364285714,1359,0.0076911324,0.10273437,8.34516,-0.019219438,10.436799,0.1252206563949585,7,14336,10.57665973296389,14336
15.644878312500001,1000.0,15.644878312500001,1366,0.010046993,0.1439453,8.3191185,-0.0249642,6.750657,0.16002142429351807,8,16384,12.07684121094644,16384
16.05939566666667,1000.0,16.05939566666667,1368,0.01036699,0.15078124,8.299128,-0.0270649,16.108797,0.16791868209838867,9,18432,13.574464665958658,18432
27.120764100000002,1000.0,27.120764100000002,1355,0.008248248,0.11762695,8.264566,-0.02078896,4.6940355,0.17274725437164307,10,20480,15.086339176865295,20480
28.120869636363636,1000.0,28.120869636363636,1364,0.0094868895,0.1390625,8.221766,-0.025917951,6.952684,0.23726791143417358,11,22528,16.588014060864225,22528
33.353102541666665,1000.0,33.353102541666665,1366,0.009493893,0.13920899,8.218573,-0.025769899,8.641307,0.18254494667053223,12,24576,18.08738159900531,24576
32.28290146153846,1000.0,32.28290146153846,1365,0.0096943965,0.13989258,8.205191,-0.025906917,10.332814,0.22707271575927734,13,26624,19.588122087996453,26624
31.321741035714286,1000.0,31.321741035714286,1362,0.011765138,0.17226562,8.162237,-0.029837271,3.6882186,0.22005528211593628,14,28672,21.092125084949657,28672
28.22069133333333,1000.0,28.22069133333333,1368,0.010438633,0.15078124,8.134539,-0.025484934,7.7421846,0.20820069313049316,15,30720,22.58993441495113,30720
32.43393503125,1000.0,32.43393503125,1367,0.010952844,0.16054687,8.096411,-0.02919359,6.719433,0.3469544053077698,16,32768,24.088721100939438,32768
35.86852485294118,1000.0,35.86852485294118,1364,0.009321269,0.12851563,8.050715,-0.022845877,5.0472336,0.22436881065368652,17,34816,25.591242742957547,34816
39.69977461111111,1000.0,39.69977461111111,1348,0.012845998,0.18344727,8.010993,-0.031187812,5.2109995,0.2635366916656494,18,36864,27.110849239863455,36864
43.08856789473683,1000.0,43.08856789473683,1357,0.009920637,0.14858398,7.9770417,-0.028247897,8.484677,0.27637940645217896,19,38912,28.620318159926683,38912
48.78140285,1000.0,48.78140285,1350,0.010938092,0.16113281,7.9511504,-0.029628137,7.461541,0.25473952293395996,20,40960,30.137280832976103,40960
50.598472175,1000.0,50.598472175,1363,0.01164467,0.17226562,7.921036,-0.03203988,5.004636,0.3595525026321411,21,43008,31.640084966784343,43008
55.545970975,1000.0,55.545970975,1347,0.01248714,0.18115234,7.9104156,-0.030395439,5.553418,0.25326842069625854,22,45056,33.16113128699362,45056
59.302685049999994,1000.0,59.302685049999994,1351,0.0101794135,0.15253906,7.8994994,-0.030620983,6.1503115,0.2757011651992798,23,47104,34.67760562989861,47104
67.39093639999999,1000.0,67.39093639999999,1345,0.010882979,0.15864258,7.8763366,-0.027144376,6.3571696,0.246212899684906,24,49152,36.20067526400089,49152
72.7851848,1000.0,72.7851848,1348,0.011660596,0.16914062,7.839869,-0.03060956,6.491395,0.35164374113082886,25,51200,37.720269528916106,51200
80.67720855,1000.0,80.67720855,1365,0.009817827,0.13867188,7.8127785,-0.02603836,7.9802566,0.14212173223495483,26,53248,39.221332942834124,53248
87.257373675,1000.0,87.257373675,1368,0.01077403,0.16083984,7.7817445,-0.027792865,4.7732973,0.2951495051383972,27,55296,40.719015325885266,55296
96.4398152,1000.0,96.4398152,1361,0.010663753,0.1574707,7.7562246,-0.031055352,7.934621,0.21146881580352783,28,57344,42.22454578592442,57344
97.940066875,1000.0,97.940066875,1365,0.013458018,0.19648437,7.711547,-0.034750227,6.3987727,0.30004608631134033,29,59392,43.725260770879686,59392
104.65009972499999,1000.0,104.65009972499999,1366,0.011392108,0.17529297,7.654588,-0.03258843,9.051676,0.3318062424659729,30,61440,45.22558348579332,61440
111.09461695,1000.0,111.09461695,1363,0.011479428,0.1709961,7.6399584,-0.032319367,8.072288,0.32197362184524536,31,63488,46.728653251891956,63488
121.41511519999999,1000.0,121.41511519999999,1364,0.012169857,0.18017578,7.6497116,-0.032331344,8.646166,0.33997148275375366,32,65536,48.2307390649803,65536
127.840223275,1000.0,127.840223275,1365,0.012541259,0.18393555,7.6296983,-0.03500346,7.905844,0.25610578060150146,33,67584,49.731750627979636,67584
138.67119399999999,1000.0,138.67119399999999,1361,0.010278451,0.14975587,7.6094117,-0.030172836,14.378278,0.2912777066230774,34,69632,51.23714439594187,69632
151.41499977499998,1000.0,151.41499977499998,1363,0.010920856,0.16123047,7.6004434,-0.032452155,9.598224,0.28621917963027954,35,71680,52.74010883690789,71680
155.79146759999998,1000.0,155.79146759999998,1366,0.009699559,0.14545898,7.5740724,-0.03233061,10.552439,0.28684002161026,36,73728,54.23956785979681,73728
158.578749,1000.0,158.578749,1346,0.0106422175,0.16152343,7.5412407,-0.03029641,9.36599,0.4771329164505005,37,75776,55.76157989981584,75776
166.57953345,1000.0,166.57953345,1367,0.012100348,0.17558594,7.5223227,-0.032764245,10.634363,0.3061734437942505,38,77824,57.26021667383611,77824
176.81498895,1000.0,176.81498895,1364,0.011837556,0.17827149,7.4902267,-0.034130193,13.161093,0.2751397490501404,39,79872,58.76176089583896,79872
184.861168475,1000.0,184.861168475,1353,0.012677076,0.18759766,7.45049,-0.03687329,13.667279,0.3319000005722046,40,81920,60.2755916218739,81920
198.135430525,1000.0,198.135430525,1362,0.0137545215,0.19375,7.4039946,-0.03585411,12.271013,0.2953798770904541,41,83968,61.780182260787115,83968
212.22870532500002,1000.0,212.22870532500002,1368,0.0135049615,0.19492188,7.3482804,-0.03477608,16.02149,0.3637726306915283,42,86016,63.27781310980208,86016
213.92852397500002,1000.0,213.92852397500002,1355,0.010161778,0.1472168,7.313788,-0.029307809,13.780782,0.5534044802188873,43,88064,64.79002075293101,88064
224.39695707500005,1000.0,224.39695707500005,1366,0.012969615,0.18798828,7.298022,-0.03697298,15.066134,0.3306503891944885,44,90112,66.2899611608591,90112
235.620969625,1000.0,235.620969625,1361,0.014821026,0.21040039,7.261241,-0.039575808,19.321972,0.23859810829162598,45,92160,67.79481048183516,92160
249.62334040000002,1000.0,249.62334040000002,1364,0.014266998,0.21782227,7.2059355,-0.03956153,22.124907,0.3959011435508728,46,94208,69.2970568689052,94208
264.241364575,1000.0,264.241364575,1362,0.012869376,0.19487305,7.1603556,-0.035262577,22.284637,0.369895339012146,47,96256,70.80107264686376,96256
281.66241437499997,1000.0,281.66241437499997,1360,0.0108376155,0.1543457,7.1003404,-0.035573453,23.044285,0.4374293088912964,48,98304,72.30696251592599,98304
295.48455755,1000.0,295.48455755,1365,0.012618032,0.18989258,7.059091,-0.037812885,26.298853,0.35999172925949097,49,100352,73.80834455578588,100352
309.46198195,1000.0,309.46198195,1362,0.015816102,0.23481445,6.9915633,-0.041376885,34.933475,0.28779882192611694,50,102400,75.31264809891582,102400
327.980444125,1000.0,327.980444125,1315,0.014753294,0.21123047,6.9257355,-0.03847074,36.985355,0.4095908999443054,51,104448,76.8702815999277,104448
346.63890435,1000.0,346.63890435,1361,0.015573077,0.22416992,6.8673515,-0.039318603,29.337137,0.46751314401626587,52,106496,78.37574646179564,106496
361.62215825000004,1000.0,361.62215825000004,1259,0.010652052,0.1541504,6.8302546,-0.033143632,38.40039,0.38232558965682983,53,108544,80.00320799998008,108544
380.785575675,1000.0,380.785575675,1332,0.015207207,0.22714844,6.778717,-0.040041596,35.955315,0.38892805576324463,54,110592,81.54151378478855,110592
401.22402215,1000.0,401.22402215,1364,0.01414117,0.19882813,6.720453,-0.035559785,46.450577,0.3883512616157532,55,112640,83.04385294299573,112640
421.01404105,1000.0,421.01404105,1367,0.016825968,0.23666993,6.657463,-0.042615887,52.665527,0.3753344416618347,56,114688,84.542167898966,114688
455.29336094999996,1000.0,455.29336094999996,1368,0.015032275,0.21518555,6.587438,-0.037485376,54.020836,0.458950936794281,57,116736,86.03967629792169,116736
478.810661225,1000.0,478.810661225,1365,0.0138560515,0.21088867,6.5316267,-0.0361491,52.454754,0.3698202967643738,58,118784,87.54014181578532,118784
501.00880900000004,1000.0,501.00880900000004,1336,0.015163483,0.22143555,6.456866,-0.038857736,56.11692,0.4558511972427368,59,120832,89.07341084000655,120832
525.8902151,1000.0,525.8902151,1356,0.014931758,0.2165039,6.4060163,-0.034500904,69.46239,0.4102076292037964,60,122880,90.58454101998359,122880
552.89114795,1000.0,552.89114795,1366,0.0128349485,0.19101563,6.397761,-0.03289727,74.51876,0.5006628334522247,61,124928,92.08387166797183,124928
589.115675425,1000.0,589.115675425,1368,0.012000739,0.17143555,6.371176,-0.03180556,67.24725,0.4147416353225708,62,126976,93.58157899579965,126976
626.7198381000001,1000.0,626.7198381000001,1363,0.015403898,0.22329101,6.322412,-0.03769719,76.19231,0.4175060987472534,63,129024,95.08450971380807,129024
655.04202375,1000.0,655.04202375,1342,0.014039938,0.19833985,6.266456,-0.034727477,83.89374,0.4147983193397522,64,131072,96.61112058488652,131072
683.737835225,1000.0,683.737835225,1365,0.014142628,0.19951172,6.1936517,-0.034898613,88.392,0.4000512957572937,65,133120,98.11194204189815,133120
713.68174995,1000.0,713.68174995,1360,0.012796154,0.18730469,6.162525,-0.03191635,102.919754,0.4396038055419922,66,135168,99.61886219098233,135168
742.3294744000001,1000.0,742.3294744000001,1367,0.015633589,0.22148438,6.1142826,-0.03569594,97.14412,0.4354572892189026,67,137216,101.117841537809,137216
774.1992280000001,1000.0,774.1992280000001,1365,0.016062457,0.22026367,6.067772,-0.0356761,102.632935,0.420071005821228,68,139264,102.61912405397743,139264
803.894728475,1000.0,803.894728475,1369,0.015106643,0.21596679,6.0303836,-0.033336014,108.012245,0.2848706841468811,69,141312,104.11523372796364,141312
