EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-16.44814,2,20,-3.4660645,-0.6431221,0.0007991808414459228,79.35016512870789,20000,0.0,8.162115,0.3513087034225464,0.008912027,0.044968985,0.044968985
1000.0,-11.054763,2,40,25.884058,1.8617301,0.0007589167594909667,159.09512090682983,40000,0.0,7.8114033,0.32129454612731934,0.008960482,0.051897768,0.051897768
1000.0,42.876556,2,61,160.14458,8.481568,0.0008177834510803223,250.0879693031311,61000,0.0,7.4614253,0.39834117889404297,0.009009673,0.058911607,0.058911607
1000.0,93.454445,2,81,185.39134,8.350114,0.000919586181640625,350.28216791152954,81000,0.0,7.1105013,0.3865678906440735,0.00901439,0.05556103,0.05556103
1000.0,133.40092,2,102,189.97737,14.853285,0.0006895495414733887,453.8750910758972,102000,0.0,6.759793,0.6363386511802673,0.0089876335,0.06783975,0.06783975
1000.0,176.18553,2,122,251.6447,14.990195,0.0008135488033294678,562.5144851207733,122000,0.0,6.409266,0.7232548296451569,0.009023912,0.066887766,0.066887766
1000.0,250.1608,2,143,286.33334,23.398659,0.0007116140365600586,672.0337958335876,143000,0.0,6.0595713,0.5501312017440796,0.00908195,0.06743267,0.06743267
1000.0,320.1075,2,163,416.8056,30.883919,0.000750120735168457,777.221613407135,163000,0.0,5.7093425,0.8373482078313828,0.008917758,0.06699619,0.06699619
1000.0,388.67072,2,184,562.2508,42.702618,0.0008390566825866699,882.0025737285614,184000,0.0,5.3598638,0.8664898425340652,0.009014729,0.06681755,0.06681755
1000.0,501.1524,2,204,569.8782,51.073795,0.0007393461704254151,990.2908475399017,204000,0.0,5.0094113,0.9162470325827599,0.008847639,0.072948456,0.072948456
1000.0,594.26843,2,225,729.478,60.958313,0.0009180840015411377,1101.5395267009735,225000,0.0,4.659414,0.8264838606119156,0.00892113,0.06353484,0.06353484
1000.0,668.14856,2,245,782.5475,71.86918,0.0011328885078430175,1214.7861609458923,245000,0.0,4.3100057,0.8664100617170334,0.008956982,0.069771856,0.069771856
1000.0,797.9868,2,266,929.558,89.26049,0.0008600315570831299,1330.1329836845398,266000,0.0,3.9602787,0.8958588317036629,0.008982692,0.064663135,0.064663135
