# {"t_start": 1562633843.470888, "env_id": "HalfCheetah-v2"} 
r,l,t
-134.026267,1000,2.089984
135.554707,1000,2.548528
20.25234,1000,3.599444
19.194326,1000,4.064202
-40.632572,1000,4.835026
-26.512705,1000,5.295884
-24.022218,1000,6.060896
1.596272,1000,6.520587
77.367019,1000,7.310161
1.651862,1000,7.772409
-34.583112,1000,8.547776
-10.939275,1000,9.015681
-183.783718,1000,9.780485
66.386531,1000,10.243647
47.923663,1000,11.035916
-92.299567,1000,11.50178
31.780239,1000,12.296273
-28.253561,1000,12.76015
38.338881,1000,13.595593
-31.639981,1000,14.063593
-44.631106,1000,14.838677
-55.205961,1000,15.305834
-26.528507,1000,16.10326
-33.28424,1000,16.57466
-40.927794,1000,17.377712
-80.609923,1000,17.843621
25.537774,1000,18.627842
34.303277,1000,19.088981
-27.056131,1000,19.856091
-8.060112,1000,20.318706
42.291516,1000,21.084923
36.990763,1000,21.546269
35.245224,1000,22.348308
199.706089,1000,22.81842
13.841143,1000,23.602502
57.5996,1000,24.068743
16.525295,1000,24.836423
9.428637,1000,25.300715
73.962311,1000,26.062732
21.162572,1000,26.52825
34.11984,1000,27.296521
78.631493,1000,27.758366
14.189806,1000,28.220932
47.152249,1000,29.000698
19.837641,1000,29.460863
35.387002,1000,30.256275
54.196387,1000,30.724859
75.949197,1000,31.513769
59.147378,1000,31.983432
2.537833,1000,32.759907
37.55751,1000,33.228674
48.591873,1000,33.998012
-44.506176,1000,34.466556
103.721598,1000,35.247983
26.517375,1000,35.723557
71.328785,1000,36.50538
55.020058,1000,36.972667
5.743939,1000,37.769049
94.964703,1000,38.232605
129.615081,1000,39.026559
-36.761458,1000,39.495872
2.597785,1000,40.287927
51.87867,1000,40.766097
67.142863,1000,41.539564
27.902031,1000,42.000287
36.095846,1000,42.801591
71.574219,1000,43.276159
83.452011,1000,44.0836
43.86168,1000,44.55289
15.664467,1000,45.321667
57.489688,1000,45.796924
-45.968327,1000,46.601522
73.415119,1000,47.076378
68.97713,1000,47.883698
146.738111,1000,48.356334
88.564184,1000,49.141856
125.918861,1000,49.60737
76.61128,1000,50.380077
27.055534,1000,50.847808
106.137662,1000,51.620936
76.717083,1000,52.085918
4.589675,1000,52.871337
29.252051,1000,53.341146
35.777887,1000,54.149529
39.069498,1000,54.627294
37.029009,1000,55.092897
-42.024947,1000,55.886638
42.091767,1000,56.35689
107.37817,1000,57.153002
20.304193,1000,57.621937
119.886327,1000,58.414485
33.038112,1000,58.885674
96.82268,1000,59.673319
80.279932,1000,60.148212
54.613283,1000,60.956129
75.563551,1000,61.432878
91.861537,1000,62.234794
58.224886,1000,62.708961
43.597114,1000,63.50239
88.469951,1000,63.968791
92.960636,1000,64.766388
124.188464,1000,65.236076
63.445313,1000,66.01176
128.058018,1000,66.473111
83.228427,1000,67.257346
174.488564,1000,67.724455
71.651089,1000,68.508416
69.130479,1000,68.983144
108.352803,1000,69.778877
4.554991,1000,70.25229
134.075557,1000,71.042145
35.823941,1000,71.510045
154.264013,1000,72.278667
91.479765,1000,72.748215
119.432036,1000,73.534395
94.580324,1000,73.99356
158.595926,1000,74.763716
75.889954,1000,75.225726
98.397993,1000,76.007792
77.979706,1000,76.474979
123.14805,1000,77.269986
153.713533,1000,77.734875
182.270711,1000,78.506999
159.362856,1000,78.96682
99.15074,1000,79.743354
140.011543,1000,80.218501
134.443957,1000,81.013335
141.002353,1000,81.483324
148.684649,1000,81.953592
104.569319,1000,82.735891
133.531457,1000,83.203002
156.106518,1000,83.993083
164.877819,1000,84.461648
240.762085,1000,85.248822
129.307416,1000,85.71621
59.443731,1000,86.482981
97.550141,1000,86.945015
154.444487,1000,87.719108
123.794774,1000,88.18325
133.915034,1000,88.981539
171.026476,1000,89.448718
138.42227,1000,90.238248
255.008447,1000,90.696848
-37.815053,1000,91.472701
115.687278,1000,91.937416
177.673726,1000,92.714324
168.811995,1000,93.18396
171.10643,1000,93.987954
176.549473,1000,94.454946
137.841149,1000,95.240113
94.276437,1000,95.714856
161.269927,1000,96.506572
141.725201,1000,96.977538
95.01444,1000,97.755999
189.300244,1000,98.229624
169.769914,1000,99.028761
193.54168,1000,99.504704
178.715597,1000,100.275649
183.81813,1000,100.739341
199.126817,1000,101.52819
156.248466,1000,101.995349
165.157235,1000,102.766145
269.243362,1000,103.23399
203.819884,1000,104.019059
180.841214,1000,104.490127
181.067469,1000,105.262252
117.623372,1000,105.741936
166.081,1000,106.531055
231.131886,1000,107.004195
145.590788,1000,107.809211
-123.427757,1000,108.279985
129.975537,1000,108.738782
269.331286,1000,109.528976
61.103909,1000,109.999112
192.913232,1000,110.779675
136.376106,1000,111.246591
232.789251,1000,112.023281
110.225327,1000,112.479672
180.099994,1000,113.257498
206.844972,1000,113.73023
237.67564,1000,114.52989
232.902855,1000,114.997065
231.725203,1000,115.788359
205.422642,1000,116.257
220.54515,1000,117.032262
166.530288,1000,117.495954
157.19874,1000,118.287899
161.073501,1000,118.755711
201.194089,1000,119.555564
192.647697,1000,120.029432
202.936801,1000,120.830775
182.146529,1000,121.300842
248.540133,1000,122.079223
263.271629,1000,122.554197
157.817889,1000,123.335839
218.817406,1000,123.797791
215.557317,1000,124.577923
192.721922,1000,125.037951
203.798364,1000,125.816162
161.109305,1000,126.290267
158.104851,1000,127.095473
218.75717,1000,127.570404
180.049994,1000,128.350676
240.090594,1000,128.818278
222.569984,1000,129.60075
240.243165,1000,130.070366
211.834985,1000,130.86635
257.611834,1000,131.33835
157.723377,1000,132.125683
