AverageReturn,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
-66.68765099999999,1000.0,-66.68765099999999,1345,0.009167244,0.13349609,8.508324,-0.022031602,21.061527,0.03110945224761963,1,2048,1.5222773170098662,2048,408.0
-42.90798149999999,1000.0,-42.90798149999999,1469,0.008649286,0.12421875,8.474778,-0.024536792,14.262003,0.04592132568359375,2,4096,2.916659760012408,4096,433.0
-24.78236066666666,1000.0,-24.78236066666666,1437,0.009268182,0.13559571,8.467809,-0.02521674,10.277452,0.024696528911590576,3,6144,4.34192080500361,6144,450.0
-27.727416999999996,1000.0,-27.727416999999996,1462,0.0070830034,0.093408205,8.448946,-0.018338699,24.833424,0.11082875728607178,4,8192,5.743029564007884,8192,446.0
-25.6164127,1000.0,-25.6164127,1434,0.008492949,0.124853514,8.426734,-0.02168002,17.076979,0.12754803895950317,5,10240,7.171144412001013,10240,428.0
-14.771679166666667,1000.0,-14.771679166666667,1462,0.007439083,0.10732422,8.409982,-0.02119807,23.199795,0.1646926999092102,6,12288,8.572173060005298,12288,448.0
-9.167413714285715,1000.0,-9.167413714285715,1448,0.008472868,0.12670898,8.39375,-0.022706527,19.615831,0.19131100177764893,7,14336,9.986656956010847,14336,447.0
0.7214419375000007,1000.0,0.7214419375000007,1444,0.0070150495,0.10288086,8.399888,-0.021924246,19.901718,0.21996819972991943,8,16384,11.404931666009361,16384,460.0
4.458882944444444,1000.0,4.458882944444444,1459,0.009749193,0.14038086,8.402089,-0.02324432,5.68699,0.14638030529022217,9,18432,12.808398157008924,18432,445.0
10.4124372,1000.0,10.4124372,1453,0.011576174,0.17441407,8.388662,-0.026345959,12.742853,0.22249341011047363,10,20480,14.217667015007464,20480,453.0
13.643541954545453,1000.0,13.643541954545453,1450,0.00897232,0.12919922,8.408757,-0.023936324,7.5062118,0.15904533863067627,11,22528,15.629492600011872,22528,451.0
19.850887375,1000.0,19.850887375,1449,0.0115133915,0.16918945,8.406956,-0.02835308,12.998485,0.23832762241363525,12,24576,17.042745268001454,24576,449.0
29.699824461538462,1000.0,29.699824461538462,1453,0.010056832,0.14399414,8.359843,-0.027672252,10.603781,0.22777485847473145,13,26624,18.452546278000227,26624,461.0
31.010798285714284,1000.0,31.010798285714284,1430,0.009852565,0.14458008,8.341715,-0.025771935,7.110273,0.2057221531867981,14,28672,19.884727803000715,28672,462.0
32.446192233333335,1000.0,32.446192233333335,1420,0.008788684,0.1293457,8.326994,-0.0249487,9.3795395,0.21390992403030396,15,30720,21.326980846002698,30720,463.0
