# {"t_start": 1562211932.185667, "env_id": "HalfCheetah-v2"} 
r,l,t
-32.280964,1000,3.749695
-57.018422,1000,4.34639
2.484824,1000,6.645921
-83.426506,1000,7.243424
109.60738,1000,8.364492
-48.338539,1000,8.960209
-54.895809,1000,10.043497
-90.814845,1000,10.652788
17.886535,1000,11.708424
-41.65616,1000,12.308343
-56.182765,1000,13.371216
-281.172879,1000,13.968328
-38.680694,1000,15.025444
-37.508968,1000,15.625011
-53.128646,1000,16.671259
-25.489763,1000,17.269653
-91.868445,1000,18.351014
2.845728,1000,18.947369
-64.514372,1000,20.054165
-151.597608,1000,20.656184
-0.087842,1000,21.706092
27.557886,1000,22.30902
63.71013,1000,23.370254
52.489118,1000,23.967757
22.636558,1000,25.049755
2.197971,1000,25.646285
-29.788178,1000,26.687603
5.032185,1000,27.286648
-40.319603,1000,28.363172
58.024375,1000,28.961722
16.045803,1000,30.012658
16.296786,1000,30.6138
-28.705594,1000,31.685467
18.501511,1000,32.288894
7.30922,1000,33.350547
82.873493,1000,33.95178
38.787592,1000,35.035852
18.712495,1000,35.634415
168.488457,1000,36.719382
68.91651,1000,37.31934
28.373859,1000,38.389302
210.430812,1000,38.989299
7.839879,1000,39.59082
35.208027,1000,40.664721
37.359774,1000,41.26723
152.208546,1000,42.366205
100.045777,1000,42.98358
37.516207,1000,44.066822
69.56075,1000,44.665729
191.339265,1000,45.807593
-40.805455,1000,46.409653
118.954783,1000,47.475834
73.813933,1000,48.075368
-7.651672,1000,49.145779
-31.999,1000,49.745001
179.232464,1000,50.800363
21.695372,1000,51.400659
149.130233,1000,52.46531
51.978207,1000,53.064619
53.427178,1000,54.142218
-47.001438,1000,54.740651
199.155944,1000,55.822223
17.326419,1000,56.420908
138.61658,1000,57.541446
52.881531,1000,58.13976
81.702397,1000,59.204679
-6.828896,1000,59.804081
254.861357,1000,60.868467
132.614687,1000,61.470395
172.304765,1000,62.529706
211.763214,1000,63.139634
281.865918,1000,64.218139
174.79987,1000,64.824332
307.39108,1000,65.893588
249.559595,1000,66.495291
62.047006,1000,67.545954
206.946787,1000,68.14872
140.332317,1000,69.215671
53.005475,1000,69.813148
109.475015,1000,70.924509
151.412777,1000,71.527098
101.591843,1000,72.580914
280.139951,1000,73.187053
280.739953,1000,74.244569
18.373308,1000,74.845014
280.929151,1000,75.454135
308.346836,1000,76.526482
270.33642,1000,77.131349
260.208349,1000,78.187704
284.237531,1000,78.791811
349.763694,1000,79.868164
303.268016,1000,80.473213
255.586289,1000,81.575137
127.427367,1000,82.180367
359.089992,1000,83.268502
233.593745,1000,83.872565
35.388807,1000,84.92991
138.801976,1000,85.530226
191.948935,1000,86.580176
275.628648,1000,87.182217
337.798236,1000,88.250432
355.399432,1000,88.854269
319.886974,1000,89.928263
286.730208,1000,90.534452
303.564212,1000,91.5914
