AverageReturn,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
-29.1685925,1000.0,-29.1685925,1672,0.00789039,0.11171875,8.51968,-0.021029128,10.452895,-0.004313230514526367,1,2048,1.2322366010012047,2048
-4.98913625,1000.0,-4.98913625,1752,0.00913788,0.12597656,8.508142,-0.023589578,8.208255,0.05155670642852783,2,4096,2.401944770001137,4096
-23.30218316666667,1000.0,-23.30218316666667,1771,0.009342305,0.14155273,8.51427,-0.023598302,8.649881,0.018747031688690186,3,6144,3.5587352639995515,6144
-22.077775000000003,1000.0,-22.077775000000003,1745,0.010381122,0.15141602,8.507496,-0.025465012,12.416882,0.04971843957901001,4,8192,4.7327589740016265,8192
-17.234613600000003,1000.0,-17.234613600000003,1810,0.010349067,0.15566406,8.473273,-0.02712444,7.7266846,0.042003631591796875,5,10240,5.864863702001458,10240
-19.162942083333338,1000.0,-19.162942083333338,1734,0.008166509,0.11772461,8.465432,-0.021389078,6.078269,0.08982622623443604,6,12288,7.046047675001319,12288
-11.510323571428575,1000.0,-11.510323571428575,1740,0.009447683,0.140625,8.457053,-0.02455813,4.800845,0.09102505445480347,7,14336,8.223698811001668,14336
-4.708103562499999,1000.0,-4.708103562499999,1752,0.009401792,0.13813476,8.447943,-0.023007829,7.384332,0.15709805488586426,8,16384,9.39297137000176,16384
-2.863122388888888,1000.0,-2.863122388888888,1745,0.011746891,0.16967773,8.412844,-0.028781315,4.129548,0.18643784523010254,9,18432,10.566935707000084,18432
2.2188658500000007,1000.0,2.2188658500000007,1729,0.00987752,0.14335938,8.362616,-0.024131646,10.007078,0.14345085620880127,10,20480,11.752060924001853,20480
5.641362136363637,1000.0,5.641362136363637,1719,0.010635598,0.15556641,8.335907,-0.026940048,6.562308,0.1748993992805481,11,22528,12.943630623001809,22528
10.232542708333334,1000.0,10.232542708333334,1730,0.009437575,0.13574219,8.310259,-0.02692883,15.040998,0.2046481966972351,12,24576,14.127605356999993,24576
13.700718846153846,1000.0,13.700718846153846,1745,0.011344201,0.17265625,8.28081,-0.028613532,4.895172,0.21383512020111084,13,26624,15.30160706800234,26624
13.758810999999998,1000.0,13.758810999999998,1769,0.010999075,0.15585938,8.268097,-0.026461799,4.7208033,0.1478615403175354,14,28672,16.45955526800026,28672
17.755843333333328,1000.0,17.755843333333328,1754,0.01108293,0.16308594,8.257189,-0.029837802,4.9908404,0.16146481037139893,15,30720,17.627373513001658,30720
20.40723546875,1000.0,20.40723546875,1754,0.010448311,0.15615234,8.228337,-0.026898284,5.3675838,0.1784287691116333,16,32768,18.795483604000765,32768
21.89103508823529,1000.0,21.89103508823529,1738,0.010452696,0.14760742,8.187982,-0.02846996,11.006048,0.20269083976745605,17,34816,19.974028543001623,34816
23.778989888888887,1000.0,23.778989888888887,1729,0.010785343,0.15795898,8.144988,-0.028915763,7.587527,0.19706106185913086,18,36864,21.159264770001755,36864
28.99359613157895,1000.0,28.99359613157895,1764,0.010190209,0.15063477,8.111093,-0.027616596,4.732408,0.1865820288658142,19,38912,22.320822802001203,38912
35.475984700000005,1000.0,35.475984700000005,1755,0.009982294,0.14663085,8.094408,-0.02630947,4.781769,0.20475512742996216,20,40960,23.48840314699919,40960
41.701563625,1000.0,41.701563625,1750,0.011153029,0.16025391,8.064981,-0.03002058,6.3682775,0.22307240962982178,21,43008,24.65887364900118,43008
50.16521145,1000.0,50.16521145,1759,0.010321723,0.14794922,8.025183,-0.030873096,7.992153,0.24423635005950928,22,45056,25.823813679002342,45056
59.369769675,1000.0,59.369769675,1779,0.0112626115,0.17089844,7.9909716,-0.03092801,5.753734,0.26856571435928345,23,47104,26.975303823001013,47104
65.376478825,1000.0,65.376478825,1754,0.009977837,0.14047852,7.9735327,-0.029165033,6.4172645,0.24856799840927124,24,49152,28.143118846001016,49152
75.59962785,1000.0,75.59962785,1753,0.011517925,0.16850586,7.9328995,-0.033441894,6.5218725,0.1902015209197998,25,51200,29.31186557500041,51200
85.6869972,1000.0,85.6869972,1753,0.009755203,0.14365235,7.9057503,-0.026151871,10.851271,0.31264710426330566,26,53248,30.480678783002077,53248
92.50104102499999,1000.0,92.50104102499999,1757,0.010867459,0.15986328,7.857003,-0.030617133,10.2421,0.23834139108657837,27,55296,31.64681866400133,55296
102.40785997500002,1000.0,102.40785997500002,1779,0.011529207,0.17177734,7.8179717,-0.033662263,8.218857,0.20557695627212524,28,57344,32.79870686900176,57344
112.54482,1000.0,112.54482,1741,0.011592532,0.16635743,7.7804213,-0.03259778,12.313356,0.24479544162750244,29,59392,33.9756922580018,59392
117.23594787500001,1000.0,117.23594787500001,1774,0.009892576,0.13896485,7.7583036,-0.029025111,11.3041,0.27333319187164307,30,61440,35.13030513099875,61440
129.836446725,1000.0,129.836446725,1719,0.010413359,0.16157226,7.758207,-0.02971978,13.799248,0.31972670555114746,31,63488,36.32233994299895,63488
131.67157457500002,1000.0,131.67157457500002,1684,0.010404806,0.15024415,7.757238,-0.031227577,10.22862,0.264038622379303,32,65536,37.53867983700184,65536
142.70919825000001,1000.0,142.70919825000001,1755,0.0111114355,0.16884765,7.7181525,-0.032739095,9.898245,0.2241618037223816,33,67584,38.70626235700183,67584
156.0175403,1000.0,156.0175403,1780,0.011508195,0.16982421,7.661706,-0.032805916,12.580553,0.20249325037002563,34,69632,39.857250570999895,69632
169.99934842500002,1000.0,169.99934842500002,1759,0.011489409,0.17080078,7.6258225,-0.034819122,15.717465,0.2816593050956726,35,71680,41.02199770399966,71680
185.983807725,1000.0,185.983807725,1749,0.011475875,0.17719726,7.5967903,-0.031123567,16.52121,0.254277765750885,36,73728,42.193500589000905,73728
198.74469395,1000.0,198.74469395,1780,0.013245198,0.18989258,7.568007,-0.03687881,17.631702,0.29114216566085815,37,75776,43.34468386899971,75776
216.70127585,1000.0,216.70127585,1754,0.011486399,0.1708496,7.5372543,-0.033406164,18.319042,0.21140450239181519,38,77824,44.5130438289998,77824
233.6558829,1000.0,233.6558829,1748,0.012204335,0.17573242,7.493379,-0.03586184,21.915127,0.22249996662139893,39,79872,45.68515360500169,79872
249.040345075,1000.0,249.040345075,1745,0.011485051,0.17021485,7.453948,-0.031855408,23.463184,0.3666645884513855,40,81920,46.85930286599978,81920
264.695748625,1000.0,264.695748625,1755,0.011691319,0.17641601,7.424833,-0.03507494,20.22926,0.25677770376205444,41,83968,48.02669272899948,83968
279.84348792500003,1000.0,279.84348792500003,1745,0.012151502,0.17626953,7.3993654,-0.034119383,23.721653,0.24459803104400635,42,86016,49.200901217001956,86016
296.87144270000005,1000.0,296.87144270000005,1734,0.011446642,0.16186523,7.3685784,-0.032611884,25.51754,0.24827855825424194,43,88064,50.382425703999616,88064
310.74909905000004,1000.0,310.74909905000004,1744,0.012844272,0.19350585,7.3315506,-0.03733883,23.710058,0.18998563289642334,44,90112,51.55721016100142,90112
327.164360825,1000.0,327.164360825,1746,0.010787523,0.16064453,7.286097,-0.03263306,26.186218,0.3282366991043091,45,92160,52.73080309299985,92160
343.47994275,1000.0,343.47994275,1748,0.012058867,0.16982421,7.2561975,-0.032826062,26.516354,0.23131215572357178,46,94208,53.902725357002055,94208
