EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SilSamples,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-36.283073,2,20,10.276681,330.0,-3.8037808,0.0012991734504699706,95.64541792869568,20000,0.0,8.165397,0.04243874549865723,0.008617306,0.04197429,0.04197429
1000.0,0.51819456,2,40,53.8201,252.0,1.6198117,0.0012595097064971924,199.4205732345581,40000,0.0,7.818001,0.7129453420639038,0.0093101,0.05560773,0.05560773
1000.0,54.159435,2,61,85.17424,125.0,7.972907,0.0013576343536376952,314.7623755931854,61000,0.0,7.4705806,0.511266440153122,0.009064923,0.06250498,0.06250498
1000.0,95.6821,2,81,172.87582,100.0,12.327866,0.001228390121459961,439.2125504016876,81000,0.0,7.1226783,0.5731094479560852,0.008758953,0.060484096,0.060484096
1000.0,150.7811,2,102,232.58255,116.0,17.04375,0.0010838614463806152,580.7544522285461,102000,0.0,6.7731595,0.39197105169296265,0.008941841,0.063987516,0.063987516
1000.0,222.9793,2,122,315.04605,99.0,25.237394,0.001466497802734375,727.2328352928162,122000,0.0,6.42288,0.7377189695835114,0.009090569,0.06971461,0.06971461
1000.0,311.3817,2,143,376.14932,104.0,34.014458,0.0012868680953979491,872.0783097743988,143000,0.0,6.074219,0.6736718118190765,0.009002326,0.06261054,0.06261054
1000.0,386.75485,2,163,448.19287,138.0,38.677956,0.0011387910842895507,1020.3870553970337,163000,0.0,5.725544,0.8159361481666565,0.008911224,0.06482075,0.06482075
1000.0,477.11102,2,184,555.72327,83.0,51.210133,0.0013125200748443603,1166.3842146396637,184000,0.0,5.376752,0.90411776304245,0.009070873,0.064034894,0.064034894
1000.0,569.9959,2,204,666.0348,98.0,57.66101,0.0011300844192504882,1309.9494037628174,204000,0.0,5.0274634,0.9049911051988602,0.00883257,0.06652406,0.06652406
1000.0,675.7289,2,225,723.146,93.0,68.78217,0.0009916865348815918,1454.2853939533234,225000,0.0,4.6773195,0.9115231856703758,0.008779241,0.070580594,0.070580594
1000.0,769.5316,2,245,875.12537,114.0,79.07623,0.0012049954891204834,1595.7264285087585,245000,0.0,4.32796,0.9040932580828667,0.008753478,0.05810074,0.05810074
1000.0,862.50604,2,266,974.19104,134.0,82.73415,0.0012710870265960693,1740.2534260749817,266000,0.0,3.9783478,0.959496159106493,0.00889186,0.06767462,0.06767462
1000.0,948.6217,2,286,1028.7823,110.0,91.34968,0.001165156078338623,1883.7573823928833,286000,0.0,3.6291947,0.9600157625973225,0.008928095,0.06839238,0.06839238
1000.0,1023.6207,2,307,1087.7314,166.0,95.83264,0.0013332723140716553,2032.785762310028,307000,0.0,3.2792368,0.9591747112572193,0.008855977,0.061735284,0.061735284
1000.0,1090.7943,2,327,1155.9181,123.0,105.57885,0.0013969143390655519,2186.238763332367,327000,0.0,2.9310145,0.9533782973885536,0.008842487,0.0880021,0.0880021
1000.0,1158.3029,2,348,1211.366,143.0,110.19537,0.0011854769706726074,2336.004294157028,348000,0.0,2.58252,0.9645765647292137,0.008909507,0.060859967,0.060859967
1000.0,1180.6023,2,368,1249.0873,191.0,113.4118,0.0013716041564941406,2484.471755027771,368000,0.0,2.2341104,0.8345046937465668,0.008793019,0.054203093,0.054203093
1000.0,1234.7006,2,389,1301.4603,147.0,118.76402,0.0013784239292144776,2638.250549554825,389000,0.0,1.8855816,0.9728821609169245,0.008909362,0.057492644,0.057492644
1000.0,1309.6406,2,409,1343.649,181.0,122.67545,0.0013246040344238282,2791.138977766037,409000,0.0,1.5371001,0.9844401748850942,0.009018354,0.063127935,0.063127935
1000.0,1339.4222,2,430,1334.3392,142.0,128.66202,0.0011585156917572022,2935.78209066391,430000,0.0,1.189026,0.9470332562923431,0.0088965045,0.071545966,0.071545966
1000.0,1360.0842,2,450,1416.3265,207.0,125.25856,0.0013763006210327148,3075.257097005844,450000,0.0,0.8410633,0.9752076640725136,0.008904612,0.059066772,0.059066772
1000.0,1383.4043,3,471,1393.9177,269.0,129.1831,0.0012476066112518311,3221.5935385227203,471000,0.0,0.49190518,0.9316989332437515,0.008982843,0.054478858,0.054478858
1000.0,1420.4156,2,491,1466.9349,164.0,132.04132,0.001166001272201538,3373.760853767395,491000,0.0,0.14386366,0.9781932570040226,0.008935543,0.057932563,0.057932563
1000.0,1451.9404,3,512,1476.5388,196.0,135.18445,0.0015012030124664307,3519.604065179825,512000,0.0,-0.20431136,0.958932600915432,0.008896041,0.060978208,0.060978208
1000.0,1479.3531,2,532,1489.2786,176.0,139.36685,0.0014464749813079833,3676.562200307846,532000,0.0,-0.5523359,0.9793718680739403,0.008869453,0.05997318,0.05997318
1000.0,1497.7765,2,552,1537.7914,236.0,135.76013,0.0013839284420013428,3822.0940461158752,552000,0.0,-0.9005619,0.9714358039200306,0.008808333,0.051827837,0.051827837
1000.0,1518.0759,2,573,1542.1843,195.0,141.0418,0.001136412525177002,3966.828685283661,573000,0.0,-1.2481687,0.9748510215431452,0.009006312,0.050844107,0.050844107
1000.0,1536.7604,2,593,1538.3381,280.0,140.3127,0.0012849738121032716,4106.37860751152,593000,0.0,-1.5957426,0.9690269362181425,0.008955091,0.0531974,0.0531974
1000.0,1554.0043,2,614,1492.3441,209.0,145.38776,0.0011320515155792236,4246.14431142807,614000,0.0,-1.9435362,0.9272529110312462,0.0093269795,0.055470303,0.055470303
1000.0,1568.7731,2,634,1581.2881,235.0,143.8017,0.001187773084640503,4387.185555458069,634000,0.0,-2.292454,0.9822441730648279,0.009138452,0.054606855,0.054606855
1000.0,1583.2787,2,655,1578.026,227.0,148.44255,0.0009139308452606201,4523.066574811935,655000,0.0,-2.6406872,0.9707386083900928,0.008950855,0.055511765,0.055511765
1000.0,1593.1318,2,675,1613.5101,243.0,145.16795,0.0008245561122894287,4659.797042608261,675000,0.0,-2.988094,0.9828952141106129,0.008843666,0.0513625,0.0513625
1000.0,1598.151,2,696,1606.1923,268.0,146.72365,0.0009905519008636475,4788.868210554123,696000,0.0,-3.3363476,0.9873550459742546,0.008945642,0.049978007,0.049978007
1000.0,1609.6393,2,716,1634.3942,205.0,147.97464,0.0010651259899139404,4913.4007205963135,716000,0.0,-3.6836393,0.9839808251708746,0.00908861,0.05123213,0.05123213
1000.0,1618.9622,2,737,1614.5262,173.0,153.88274,0.0009385600566864014,5039.6843893527985,737000,0.0,-4.0309296,0.9815319068729877,0.00872467,0.0555527,0.0555527
1000.0,1627.5529,2,757,1618.5284,302.0,150.35204,0.0007760712623596191,5161.41189622879,757000,0.0,-4.377943,0.9671372808516026,0.0088218395,0.04765276,0.04765276
1000.0,1627.9164,2,778,1627.6129,276.0,150.05432,0.0009157783985137939,5281.741540670395,778000,0.0,-4.7260227,0.9554776512086391,0.0090043405,0.055863217,0.055863217
1000.0,1632.5629,2,798,1644.084,278.0,148.9658,0.0009366187572479248,5403.41145324707,798000,0.0,-5.073986,0.9715529847890139,0.008945962,0.05223254,0.05223254
1000.0,1637.761,2,819,1663.0764,286.0,148.27542,0.0007072023868560791,5529.3566036224365,819000,0.0,-5.4222755,0.982087042182684,0.008980282,0.053082213,0.053082213
1000.0,1646.7666,2,839,1672.2607,254.0,149.52327,0.000994260025024414,5650.3969810009,839000,0.0,-5.769369,0.9587163403630257,0.0091063045,0.044534266,0.044534266
1000.0,1665.112,2,860,1641.6614,232.0,155.89757,0.0009243304252624511,5766.743186950684,860000,0.0,-6.1171474,0.9815365932881832,0.009018641,0.052358545,0.052358545
1000.0,1671.5983,2,880,1678.7142,275.0,152.73236,0.0008879523277282715,5875.618418455124,880000,0.0,-6.464724,0.9810747411102057,0.008986903,0.057811074,0.057811074
1000.0,1672.8883,2,901,1650.834,262.0,155.52824,0.0008201118469238282,5994.810767173767,901000,0.0,-6.8121266,0.9756146688014269,0.00927671,0.04681095,0.04681095
1000.0,1669.0348,2,921,1674.9958,301.0,150.33342,0.0008148232460021972,6108.756762742996,921000,0.0,-7.158822,0.9821743201464415,0.008886419,0.046525396,0.046525396
1000.0,1659.7152,2,942,1665.2219,350.0,147.62982,0.0010210056304931641,6225.297301292419,942000,0.0,-7.505125,0.7014410495758057,0.00892178,0.044146143,0.044146143
1000.0,1674.7493,2,962,1685.101,280.0,153.291,0.0008397686004638672,6342.500513553619,962000,0.0,-7.852752,0.9857649924233556,0.008965255,0.047777243,0.047777243
1000.0,1688.552,3,983,1710.6726,316.0,151.62222,0.0007362950325012207,6457.373060703278,983000,0.0,-8.200172,0.9719401635229588,0.00908159,0.048052456,0.048052456
