AverageReturn,Entropy,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,ev_tdlam_before,meankl,optimgain,surrgain
-101.041275,8.478917,1000.0,-101.041275,2,2,2.526387929916382,2000,0.0,0.0013805627822875977,0.008969575,0.036827907,0.036827907
-27.422995,8.443846,1000.0,-27.422995,2,4,4.099776983261108,4000,0.0,-0.027623295783996582,0.00895294,0.04423649,0.04423649
4.197902,8.408941,1000.0,4.197902,2,6,5.66015625,6000,0.0,0.06536191701889038,0.008936558,0.03912434,0.03912434
-11.433026,8.374117,1000.0,-11.433026,2,8,7.240243911743164,8000,0.0,0.003549039363861084,0.009030394,0.04130642,0.04130642
-15.141192,8.339326,1000.0,-15.141192,2,10,8.808097124099731,10000,0.0,0.21214646100997925,0.008961351,0.039098486,0.039098486
-13.220056,8.304443,1000.0,-13.220056,2,12,10.383095979690552,12000,0.0,-0.012462139129638672,0.009153356,0.047499985,0.047499985
-4.4843516,8.270287,1000.0,-4.4843516,2,14,11.964668273925781,14000,0.0,0.4449179768562317,0.008976021,0.046195142,0.046195142
-4.5466223,8.235374,1000.0,-4.5466223,2,16,13.522417068481445,16000,0.0,0.3413820266723633,0.008724384,0.044436354,0.044436354
-0.7299397,8.200463,1000.0,-0.7299397,2,18,15.108640909194946,18000,0.0,0.4904941916465759,0.008953174,0.0443794,0.0443794
-3.4497898,8.165499,1000.0,-3.4497898,2,20,16.656923055648804,20000,0.0,0.4771103858947754,0.009069268,0.04735667,0.04735667
0.94681394,8.130613,1000.0,0.94681394,2,22,18.26527214050293,22000,0.0,0.1036333441734314,0.008812386,0.046429913,0.046429913
3.6483185,8.095711,1000.0,3.6483185,2,24,19.851475954055786,24000,0.0,0.3081538677215576,0.008917646,0.053552903,0.053552903
8.675152,8.060799,1000.0,8.675152,2,26,21.427188873291016,26000,0.0,0.5406079590320587,0.009157721,0.054912947,0.054912947
9.071412,8.02597,1000.0,9.071412,2,28,23.02014708518982,28000,0.0,0.6116950511932373,0.008995635,0.052714504,0.052714504
7.9841876,7.991087,1000.0,7.9841876,2,30,24.610830068588257,30000,0.0,-0.5939667224884033,0.009039469,0.050033174,0.050033174
6.0178833,7.956183,1000.0,6.0178833,2,32,26.203858137130737,32000,0.0,0.1358153223991394,0.009128654,0.0499754,0.0499754
10.364181,7.921173,1000.0,10.364181,2,34,27.802475929260254,34000,0.0,-0.08775985240936279,0.008923941,0.0615518,0.0615518
13.316976,7.886322,1000.0,13.316976,2,36,29.36435294151306,36000,0.0,0.382607638835907,0.009061141,0.05414427,0.05414427
15.49704,7.8510995,1000.0,15.49704,2,38,30.937665939331055,38000,0.0,0.18424099683761597,0.0089461785,0.056595907,0.056595907
19.150269,7.816071,1000.0,19.150269,2,40,32.51813006401062,40000,0.0,0.5067141950130463,0.009061761,0.06290969,0.06290969
28.606745,7.780151,1000.0,28.606745,3,43,34.08641314506531,43000,0.0,0.4502069354057312,0.009130547,0.060713537,0.060713537
32.434776,7.7451415,1000.0,32.434776,2,45,35.65252923965454,45000,0.0,0.623717874288559,0.009069135,0.058620997,0.058620997
35.683693,7.7101793,1000.0,35.683693,2,47,37.220674991607666,47000,0.0,0.16409868001937866,0.008807899,0.05713898,0.05713898
42.566936,7.675291,1000.0,42.566936,2,49,38.796552896499634,49000,0.0,0.4394555687904358,0.008979803,0.058586806,0.058586806
50.496986,7.6402903,1000.0,50.496986,2,51,40.39915895462036,51000,0.0,0.39145660400390625,0.008911976,0.059577063,0.059577063
54.317364,7.605346,1000.0,54.317364,2,53,41.98474597930908,53000,0.0,0.2875937819480896,0.008758535,0.05521612,0.05521612
59.128365,7.5701885,1000.0,59.128365,2,55,43.54839611053467,55000,0.0,0.40207451581954956,0.008860618,0.059580665,0.059580665
65.27356,7.5350585,1000.0,65.27356,2,57,45.12847399711609,57000,0.0,0.6381368935108185,0.008926596,0.058958232,0.058958232
71.73916,7.5001216,1000.0,71.73916,2,59,46.714109897613525,59000,0.0,0.2777959108352661,0.00889983,0.05857476,0.05857476
79.36943,7.465057,1000.0,79.36943,2,61,48.36064100265503,61000,0.0,0.4079650044441223,0.009106647,0.061170314,0.061170314
84.223694,7.430062,1000.0,84.223694,2,63,49.937416076660156,63000,0.0,0.3207014203071594,0.009003958,0.061755057,0.061755057
88.44885,7.3950524,1000.0,88.44885,2,65,51.51123404502869,65000,0.0,0.2574083209037781,0.009154236,0.06630687,0.06630687
94.40686,7.3598657,1000.0,94.40686,2,67,53.08548307418823,67000,0.0,0.5801590085029602,0.009012262,0.06715087,0.06715087
101.54869,7.324593,1000.0,101.54869,2,69,54.661553144454956,69000,0.0,0.7177108526229858,0.0091249235,0.06359901,0.06359901
112.85823,7.2895174,1000.0,112.85823,2,71,56.244744300842285,71000,0.0,0.47642529010772705,0.009015705,0.06917967,0.06917967
121.369385,7.2547526,1000.0,121.369385,2,73,57.835586071014404,73000,0.0,0.3702641725540161,0.008746965,0.069207355,0.069207355
124.86,7.2197595,1000.0,124.86,2,75,59.41228699684143,75000,0.0,0.5625274181365967,0.009060688,0.066021465,0.066021465
131.93521,7.1845446,1000.0,131.93521,2,77,60.951327085494995,77000,0.0,0.7622497975826263,0.008882301,0.06326966,0.06326966
141.43721,7.14957,1000.0,141.43721,2,79,62.52503490447998,79000,0.0,0.822555810213089,0.00906619,0.0648694,0.0648694
146.78506,7.1149,1000.0,146.78506,2,81,64.10231399536133,81000,0.0,0.65770024061203,0.00892352,0.06503382,0.06503382
154.72588,7.0799904,1000.0,154.72588,2,83,65.64469909667969,83000,0.0,0.7011280059814453,0.009060703,0.066702165,0.066702165
163.90067,7.045138,1000.0,163.90067,3,86,67.25848817825317,86000,0.0,0.8178939074277878,0.009031974,0.07045911,0.07045911
173.09128,7.0100975,1000.0,173.09128,2,88,68.83446025848389,88000,0.0,0.7716804891824722,0.008944374,0.06999905,0.06999905
181.59775,6.9750023,1000.0,181.59775,2,90,70.44710111618042,90000,0.0,0.8083922564983368,0.008868691,0.062104687,0.062104687
190.59457,6.9398265,1000.0,190.59457,2,92,72.02744388580322,92000,0.0,0.8370475769042969,0.008863152,0.06887619,0.06887619
197.20328,6.9046564,1000.0,197.20328,2,94,73.59182524681091,94000,0.0,0.45180243253707886,0.0087170135,0.061933305,0.061933305
205.33305,6.8697534,1000.0,205.33305,2,96,75.1601791381836,96000,0.0,0.5790047347545624,0.009013222,0.06712912,0.06712912
214.05916,6.8348365,1000.0,214.05916,2,98,76.74497985839844,98000,0.0,0.730095237493515,0.0090629365,0.06628666,0.06628666
222.10762,6.7999353,1000.0,222.10762,2,100,78.30077004432678,100000,0.0,0.7398702204227448,0.00886593,0.06872164,0.06872164
231.65288,6.765022,1000.0,231.65288,2,102,79.86109614372253,102000,0.0,0.721504807472229,0.00901079,0.064264804,0.064264804
239.55054,6.729946,1000.0,239.55054,2,104,81.44424223899841,104000,0.0,0.7340340614318848,0.008953154,0.0688582,0.0688582
250.79541,6.694704,1000.0,250.79541,2,106,83.00311708450317,106000,0.0,0.8011066168546677,0.0089723,0.065366454,0.065366454
260.78705,6.659799,1000.0,260.78705,2,108,84.56190299987793,108000,0.0,0.6989562809467316,0.008786822,0.066965,0.066965
267.9798,6.6250925,1000.0,267.9798,2,110,86.10188913345337,110000,0.0,0.4084087014198303,0.00903275,0.0649202,0.0649202
272.132,6.5902023,1000.0,272.132,2,112,87.66068720817566,112000,0.0,0.3757641911506653,0.00883214,0.068603426,0.068603426
274.836,6.555061,1000.0,274.836,2,114,89.24364805221558,114000,0.0,0.40231162309646606,0.009068364,0.06788792,0.06788792
285.0519,6.520761,1000.0,285.0519,2,116,90.79463911056519,116000,0.0,0.8283767402172089,0.009018032,0.06685934,0.06685934
292.74713,6.4858418,1000.0,292.74713,2,118,92.37537503242493,118000,0.0,0.7668124884366989,0.008965669,0.06474616,0.06474616
298.2215,6.4506927,1000.0,298.2215,2,120,93.92188215255737,120000,0.0,0.592809647321701,0.009017294,0.0685449,0.0685449
306.69196,6.415525,1000.0,306.69196,2,122,95.48734402656555,122000,0.0,0.8289787024259567,0.008638051,0.092535555,0.092535555
