AverageReturn,MeanRew,SimRew-MeanRew,Time-MeanRew,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
3.343055900000001,38.617256,12.38278852332611,0.17420261249542238,1000.0,3.343055900000001,213,0.010340384,0.15566406,8.321254,-0.026954979,9.991108,0.21977955102920532,10,20480,32.55629288381897,20480,296.0
56.191226975000006,246.84976,18.140465101158515,0.17426108298301696,1000.0,56.191226975000006,893,0.0086860405,0.11875,7.964965,-0.025678296,9.060549,0.344082236289978,20,40960,938.9208095287904,40960,347.0
148.28228635,3.351984,30.341597799637366,0.17509902811050415,1000.0,148.28228635,751,0.011235322,0.16523437,7.751092,-0.031731255,10.259947,0.31369906663894653,30,61440,1853.1353281408083,61440,408.0
281.4371242,371.5357,35.51522219074331,0.176080268907547,1000.0,281.4371242,749,0.0117886495,0.1743164,7.4207916,-0.03432991,19.77946,0.22729283571243286,40,81920,2780.19488210883,81920,458.0
359.04741877500004,607.5716,-8.268538862428176,0.17714556455612182,1000.0,359.04741877500004,747,0.009226615,0.13002929,7.2495394,-0.026878586,19.505968,0.37605202198028564,50,102400,3719.0549696269445,102400,465.0
436.34851215,998.2921,10.08494067213526,0.17551265754699708,1000.0,436.34851215,685,0.012112853,0.17363282,6.8867226,-0.033793397,45.48517,0.4745878577232361,60,122880,4669.625285251997,122880,474.0
638.1412024,1408.8787,-3.0948350947298664,0.17447093257904053,1000.0,638.1412024,726,0.012888847,0.1894043,6.62745,-0.035086878,66.31,0.545040488243103,70,143360,5609.426670497982,143360,480.0
858.3611301999999,2267.7815,-18.1786899920721,0.17557067980766297,1000.0,858.3611301999999,737,0.012656018,0.18095703,6.1565514,-0.03607033,108.142166,0.4749071002006531,80,163840,6544.098215678008,163840,497.0
1054.365364575,1642.9385,-4.96784701043235,0.17684490399360656,1000.0,1054.365364575,693,0.0151440995,0.21362305,5.709025,-0.034862503,130.2606,0.5786126852035522,90,184320,7486.593337116996,184320,497.0
1274.9584891999998,1352.0339,1.5738623468974988,0.35519182562828067,1000.0,1274.9584891999998,462,0.018150304,0.24023438,5.372785,-0.03273226,227.71819,0.7098374962806702,100,204800,8454.423435627948,204800,493.0
1506.750543875,1635.3878,65.33775349777599,0.35525964097976687,1000.0,1506.750543875,361,0.01680201,0.23232421,5.1929755,-0.031105151,205.19644,0.629357784986496,110,225280,10350.773081766907,225280,495.0
1682.3088515499999,2061.9011,49.528676270455705,0.3539877122879028,1000.0,1682.3088515499999,342,0.019826036,0.25405273,5.022105,-0.024993483,278.78012,0.5002395510673523,120,245760,12248.917419253848,245760,493.0
1878.295866525,1593.2615,196.90415959284914,0.35495446715354917,1000.0,1878.295866525,344,0.021524632,0.28256837,4.8901625,-0.031772032,175.12807,0.6874407529830933,130,266240,14142.40970991482,266240,493.0
1967.122131775,1649.0,146.74418077055822,0.3603961545467377,1000.0,1967.122131775,355,0.022206437,0.26274413,4.6914635,-0.029664755,254.7609,0.7497197389602661,140,286720,16042.361916135997,286720,490.0
1862.5074681749998,1979.7084,200.25924026741177,0.35716323008537293,1000.0,1862.5074681749998,361,0.01632103,0.22749023,4.488768,-0.027610049,120.31722,0.7362850606441498,150,307200,17970.0685655158,307200,490.0
