AverageReturn,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
-85.1339835,1000.0,-85.1339835,1474,0.008682019,0.12089844,8.503019,-0.023245305,8.429801,-0.061759233474731445,1,2048,1.3888014770345762,2048,181.0
-46.522563749999996,1000.0,-46.522563749999996,1548,0.008783141,0.12583008,8.49737,-0.022332614,15.558004,0.002815544605255127,2,4096,2.7117420920403674,4096,245.0
-44.624449333333324,1000.0,-44.624449333333324,1529,0.007987604,0.11376953,8.486954,-0.022837454,22.535418,0.031311631202697754,3,6144,4.051261381013319,6144,264.0
-49.026163125000004,1000.0,-49.026163125000004,1594,0.00970139,0.14379883,8.469454,-0.025159964,19.72333,0.04265516996383667,4,8192,5.335977786045987,8192,220.0
-25.2097887,1000.0,-25.2097887,1587,0.009353586,0.13759765,8.445828,-0.023938887,11.832908,0.059242963790893555,5,10240,6.6266413850244135,10240,249.0
-13.58101891666667,1000.0,-13.58101891666667,1617,0.008121221,0.11333008,8.452098,-0.020065844,23.979063,0.10784041881561279,6,12288,7.892783496004995,12288,252.0
-6.547705142857145,1000.0,-6.547705142857145,1580,0.010463561,0.15683594,8.432519,-0.026647761,5.9560866,0.06203019618988037,7,14336,9.188513480999973,14336,280.0
-10.616926812500001,1000.0,-10.616926812500001,1606,0.007904187,0.11074219,8.3927765,-0.022648217,13.572166,0.12224698066711426,8,16384,10.46378980804002,16384,241.0
-3.6704539444444446,1000.0,-3.6704539444444446,1559,0.008087559,0.11767578,8.374173,-0.021374995,16.929817,0.15153872966766357,9,18432,11.777205983991735,18432,284.0
2.8273939999999995,1000.0,2.8273939999999995,1533,0.010602493,0.14863281,8.346973,-0.024870621,7.0310297,0.15679895877838135,10,20480,13.113126678043045,20480,281.0
4.200515227272726,1000.0,4.200515227272726,1622,0.010856874,0.16098633,8.318038,-0.026358869,8.204428,0.16635018587112427,11,22528,14.375894444994628,22528,299.0
5.67670875,1000.0,5.67670875,1627,0.009183126,0.13681641,8.300026,-0.024471756,14.533155,0.20547038316726685,12,24576,15.63433732901467,24576,302.0
6.656673615384616,1000.0,6.656673615384616,1631,0.009713248,0.13925782,8.305019,-0.024944039,5.743491,0.1927925944328308,13,26624,16.88987047201954,26624,303.0
10.40508292857143,1000.0,10.40508292857143,1632,0.010194165,0.15024415,8.277519,-0.026525121,13.030283,0.26348912715911865,14,28672,18.145014978013933,28672,309.0
15.746557633333335,1000.0,15.746557633333335,1607,0.010109527,0.14863281,8.217939,-0.02410685,5.3744264,0.29387617111206055,15,30720,19.418979147041682,30720,324.0
15.881859937500002,1000.0,15.881859937500002,1618,0.0085306205,0.120947264,8.182448,-0.023916561,6.5267816,0.11186659336090088,16,32768,20.685021250043064,32768,309.0
21.9166225882353,1000.0,21.9166225882353,1620,0.011574486,0.17773438,8.173818,-0.028281491,6.4511194,0.3268647789955139,17,34816,21.94884936703602,34816,306.0
23.67987463888889,1000.0,23.67987463888889,1637,0.012539417,0.19335938,8.141423,-0.03283932,7.570006,0.24070590734481812,18,36864,23.19956913002534,36864,308.0
26.781798684210525,1000.0,26.781798684210525,1627,0.010711981,0.16137695,8.109061,-0.029292697,4.5976686,0.30816686153411865,19,38912,24.45853652904043,38912,330.0
36.341436724999994,1000.0,36.341436724999994,1610,0.010482652,0.15219727,8.079142,-0.0259039,8.526199,0.28222203254699707,20,40960,25.73063235502923,40960,329.0
42.75766217499999,1000.0,42.75766217499999,1627,0.0097822305,0.14575195,8.063737,-0.024857875,8.457221,0.2756016254425049,21,43008,26.989365703018848,43008,333.0
51.5099516,1000.0,51.5099516,1626,0.011626156,0.17470703,8.050279,-0.03063866,4.8730764,0.2548574209213257,22,45056,28.249060684989672,45056,323.0
56.35402369999999,1000.0,56.35402369999999,1615,0.011088261,0.16450195,8.009596,-0.028762946,6.0877542,0.25968271493911743,23,47104,29.517439006012864,47104,337.0
61.59688385,1000.0,61.59688385,1603,0.009228123,0.13579102,7.96336,-0.025760124,9.868287,0.30996596813201904,24,49152,30.794685083033983,49152,325.0
67.8705187,1000.0,67.8705187,1593,0.011963244,0.17426758,7.9381347,-0.033184238,4.856867,0.26932430267333984,25,51200,32.080544889031444,51200,338.0
69.7976998,1000.0,69.7976998,1620,0.010249348,0.15214844,7.9060884,-0.027448993,7.4434214,0.2770448923110962,26,53248,33.34458609903231,53248,335.0
78.724104925,1000.0,78.724104925,1594,0.011364918,0.16015625,7.8904123,-0.030832946,9.120897,0.36567312479019165,27,55296,34.62930309603689,55296,338.0
85.71149245000001,1000.0,85.71149245000001,1615,0.011576684,0.17583008,7.8699274,-0.0315734,6.648284,0.3969883322715759,28,57344,35.89755679003429,57344,358.0
93.338087525,1000.0,93.338087525,1600,0.012454586,0.18725586,7.837577,-0.03382892,7.4859047,0.38370001316070557,29,59392,37.177711030992214,59392,363.0
102.18326472499999,1000.0,102.18326472499999,1593,0.01383389,0.20517579,7.809424,-0.03707645,6.0859385,0.1209915280342102,30,61440,38.46305623103399,61440,369.0
110.85853325000001,1000.0,110.85853325000001,1590,0.011244312,0.16787109,7.78922,-0.030896332,10.720614,0.3792024850845337,31,63488,39.751285394013394,63488,367.0
122.319657175,1000.0,122.319657175,1594,0.008019678,0.11333008,7.7709594,-0.025337731,11.15524,0.3109925389289856,32,65536,41.03604555403581,65536,375.0
