# {"t_start": 1562321405.4554393, "env_id": "HalfCheetah-v2"} 
r,l,t
-227.371824,1000,1.390608
98.694766,1000,1.825877
-80.634391,1000,2.322257
-52.740911,1000,2.755364
76.162492,1000,3.673994
96.467244,1000,4.105393
-61.000091,1000,4.899616
-78.008501,1000,5.33364
23.367732,1000,6.134225
33.416963,1000,6.56505
16.684933,1000,7.372097
-28.54811,1000,7.822234
-27.935673,1000,8.634518
5.041701,1000,9.079129
-33.500703,1000,9.873178
143.563229,1000,10.318158
-41.443527,1000,11.114236
31.051711,1000,11.552377
-46.83286,1000,12.352441
3.371933,1000,12.790109
57.041394,1000,13.593404
31.336553,1000,14.023043
99.607413,1000,14.824519
26.566566,1000,15.264323
43.254526,1000,16.071161
97.266993,1000,16.518614
118.071988,1000,17.323359
193.124207,1000,17.766314
61.225699,1000,18.583612
10.523799,1000,19.029615
85.16619,1000,19.840815
148.217548,1000,20.274783
120.930509,1000,21.079944
57.97187,1000,21.51835
74.479132,1000,22.323925
79.148129,1000,22.759415
234.042113,1000,23.558475
79.245048,1000,23.997073
96.958303,1000,24.801284
51.479912,1000,25.245765
114.809793,1000,26.050594
92.554848,1000,26.496415
116.172582,1000,26.926195
104.636094,1000,27.732759
124.753914,1000,28.157598
124.391697,1000,28.960721
128.260706,1000,29.419264
169.573401,1000,30.230485
141.976819,1000,30.688782
116.028325,1000,31.491281
154.118252,1000,31.937744
142.785742,1000,32.755268
184.261698,1000,33.196212
269.088012,1000,34.007399
225.233587,1000,34.455969
268.700013,1000,35.266832
259.265932,1000,35.713302
223.419771,1000,36.534988
171.940469,1000,36.981283
283.538174,1000,37.798786
233.807926,1000,38.232088
236.865441,1000,39.038723
253.340093,1000,39.482402
309.521122,1000,40.304585
287.563786,1000,40.751103
286.564505,1000,41.562199
317.460437,1000,42.018484
350.982794,1000,42.816733
300.971053,1000,43.261656
128.876676,1000,44.080424
445.170782,1000,44.526525
356.056663,1000,45.335712
398.238121,1000,45.787258
373.740733,1000,46.591706
405.503029,1000,47.039784
300.666149,1000,47.851284
452.316579,1000,48.285573
417.832178,1000,49.112874
533.687305,1000,49.550276
454.448185,1000,50.368459
499.83196,1000,50.812302
498.51547,1000,51.628318
478.860804,1000,52.059308
516.978333,1000,52.870611
572.067068,1000,53.304653
496.692556,1000,53.745415
624.807039,1000,54.571147
616.902657,1000,55.012647
623.2612,1000,55.811059
644.207563,1000,56.269043
442.710054,1000,57.073913
612.849594,1000,57.514245
650.43019,1000,58.320826
631.628161,1000,58.766319
647.893319,1000,59.580965
738.311808,1000,60.03663
721.603325,1000,60.837343
668.520129,1000,61.283432
580.56812,1000,62.092533
410.810858,1000,62.542488
632.793673,1000,63.352688
772.615863,1000,63.784672
708.317702,1000,64.593012
714.783013,1000,65.028649
729.734079,1000,65.849747
743.460553,1000,66.300701
712.630522,1000,67.114623
281.002419,1000,67.573844
823.437355,1000,68.385156
732.176877,1000,68.827509
790.348993,1000,69.644108
811.164853,1000,70.095526
860.246422,1000,70.916542
860.255326,1000,71.354899
759.077872,1000,72.169218
825.614282,1000,72.611257
935.626418,1000,73.416057
712.850881,1000,73.867044
549.292039,1000,74.686619
884.391243,1000,75.134921
964.651638,1000,75.948248
832.873756,1000,76.393637
910.587601,1000,77.200026
755.111132,1000,77.649148
880.443315,1000,78.457161
1009.725718,1000,78.894647
956.039656,1000,79.714858
927.97983,1000,80.16256
954.594222,1000,80.6178
1015.299942,1000,81.43824
865.211252,1000,81.891264
927.806023,1000,82.714798
933.683806,1000,83.161112
960.882298,1000,83.987941
857.699088,1000,84.43558
990.016724,1000,85.25308
918.860342,1000,85.707787
951.879121,1000,86.512851
1028.829369,1000,86.96489
746.087354,1000,87.774613
863.014103,1000,88.219862
1060.738564,1000,89.04457
1090.54183,1000,89.496186
1048.24011,1000,90.324408
953.473733,1000,90.77533
1175.412756,1000,91.583022
1038.817916,1000,92.029709
1011.521201,1000,92.852296
1132.820294,1000,93.290504
397.845916,1000,94.119121
1120.524648,1000,94.568852
1159.026613,1000,95.385696
1103.142446,1000,95.834655
1084.66186,1000,96.653227
1086.237939,1000,97.104187
1099.294001,1000,97.917524
1154.766734,1000,98.356337
1182.8753,1000,99.167706
1075.793596,1000,99.619114
1138.029327,1000,100.441675
1037.292271,1000,100.889809
1150.661849,1000,101.697943
909.616882,1000,102.141823
1142.824082,1000,102.94283
1261.611927,1000,103.40402
1063.493932,1000,104.199828
1010.969523,1000,104.643747
1165.661271,1000,105.447918
1125.992768,1000,105.880464
1221.138479,1000,106.674716
1118.320739,1000,107.116346
1122.888388,1000,107.562077
1207.926546,1000,108.389051
1158.458996,1000,108.838693
1261.261468,1000,109.664826
944.873746,1000,110.105323
1166.455963,1000,110.923168
1211.254372,1000,111.36289
1181.203968,1000,112.178483
1075.895026,1000,112.620908
1151.910179,1000,113.432435
1201.697171,1000,113.880777
1248.980234,1000,114.711803
1257.060348,1000,115.164248
1123.603642,1000,115.978147
1273.385326,1000,116.423257
1266.03153,1000,117.234248
1278.282816,1000,117.684486
1287.312824,1000,118.495442
1256.110133,1000,118.938362
1241.273543,1000,119.754443
1291.768668,1000,120.206217
1168.435642,1000,121.022864
1228.808691,1000,121.464021
1197.198868,1000,122.275849
1251.237243,1000,122.717586
1301.346686,1000,123.533267
1260.727144,1000,123.979905
1303.631857,1000,124.803724
1327.552853,1000,125.25459
1146.978404,1000,126.057725
1219.951378,1000,126.507099
994.084671,1000,127.307287
1278.29438,1000,127.756904
1042.969895,1000,128.562602
1347.929606,1000,129.013402
1271.383605,1000,129.827237
1345.373465,1000,130.288277
1350.573595,1000,131.102966
1336.182506,1000,131.549856
1365.230564,1000,132.369655
1369.024224,1000,132.812716
1341.724393,1000,133.62699
1351.909626,1000,134.07779
1207.887777,1000,134.529025
1041.584408,1000,135.336143
1243.886422,1000,135.779959
1340.193438,1000,136.593063
1299.500461,1000,137.043411
1274.02181,1000,137.855215
1191.552066,1000,138.297987
1429.50591,1000,139.106839
1317.805094,1000,139.549122
1338.634546,1000,140.365614
1302.525574,1000,140.82727
1364.567857,1000,141.637581
1183.890595,1000,142.096917
1244.189892,1000,142.903106
1293.357947,1000,143.346805
1278.070164,1000,144.156664
1342.81949,1000,144.611928
1320.592994,1000,145.437566
1315.709371,1000,145.885106
1397.317461,1000,146.692566
1396.393245,1000,147.137074
1477.473827,1000,147.944969
1346.25746,1000,148.39307
1405.544635,1000,149.209771
1434.485563,1000,149.659405
1384.510863,1000,150.487257
1394.485334,1000,150.93709
1364.84699,1000,151.743876
1365.566359,1000,152.201676
1284.747084,1000,153.015736
1426.015912,1000,153.469212
1369.932033,1000,154.281013
1413.391505,1000,154.728829
1502.57357,1000,155.550085
1365.192436,1000,156.001578
1344.266795,1000,156.804437
1396.625767,1000,157.247995
1230.751975,1000,158.060403
1435.706471,1000,158.512472
1416.60246,1000,159.320912
1517.991824,1000,159.770123
1356.757762,1000,160.217649
1210.959733,1000,161.025681
1354.470226,1000,161.469582
1450.412513,1000,162.27172
1180.952082,1000,162.722063
1303.080847,1000,163.539401
1435.483562,1000,163.992124
1450.302905,1000,164.802996
1384.562283,1000,165.257888
1062.721126,1000,166.076136
1407.233707,1000,166.52124
1412.441777,1000,167.32795
1316.115889,1000,167.776108
1392.608452,1000,168.584533
1442.67269,1000,169.028123
1330.162069,1000,169.840945
1425.460835,1000,170.299312
1464.255557,1000,171.109669
1302.508186,1000,171.56123
1396.140307,1000,172.360928
1430.526426,1000,172.793258
1443.363822,1000,173.61717
1398.611543,1000,174.071078
1373.634935,1000,174.873328
1471.647848,1000,175.326538
1381.357633,1000,176.12934
1410.160714,1000,176.576174
1471.237621,1000,177.384247
1361.906029,1000,177.834179
1438.481222,1000,178.645628
1364.879387,1000,179.097051
1475.372977,1000,179.897362
1147.047208,1000,180.346657
1462.971997,1000,181.150858
1398.433753,1000,181.608013
1436.175718,1000,182.421324
1355.29136,1000,182.866946
1490.128342,1000,183.678193
1375.990355,1000,184.131927
1436.202832,1000,185.078777
1275.606701,1000,185.535009
1512.820111,1000,186.346988
1423.016978,1000,186.798865
1431.809491,1000,187.242983
1162.694467,1000,188.044842
1418.986908,1000,188.488662
1480.982512,1000,189.294215
1451.912142,1000,189.745351
1330.022697,1000,190.561142
1441.146342,1000,191.009367
1405.271652,1000,191.810445
604.138254,1000,192.258025
1438.855004,1000,193.065897
1225.230596,1000,193.50895
1326.584288,1000,194.314428
1353.05069,1000,194.769469
1423.847359,1000,195.580973
1233.563301,1000,196.036292
1377.483496,1000,196.84191
