AverageReturn,Entropy,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SilSamples,TimeElapsed,TimestepsSoFar,entloss,ev_tdlam_before,meankl,optimgain,surrgain
-9.625661,8.482578,1000.0,-9.625661,2,2,224.0,1.4518427848815918,2000,0.0,-0.00841379165649414,0.007880072,0.038317673,0.038317673
-22.463068,8.478666,1000.0,-22.463068,2,4,286.0,2.5953855514526367,4000,0.0,0.061507582664489746,0.0077739777,0.03519406,0.03519406
-26.02127,8.43918,1000.0,-26.02127,2,6,297.0,3.7550241947174072,6000,0.0,0.17079579830169678,0.008130769,0.04013227,0.04013227
-27.105494,8.440057,1000.0,-27.105494,2,8,288.0,4.913398265838623,8000,0.0,0.12352436780929565,0.007345008,0.035642404,0.035642404
-26.6058,8.45535,1000.0,-26.6058,2,10,293.0,6.055090665817261,10000,0.0,0.22039198875427246,0.008054403,0.03922218,0.03922218
-14.238243,8.445155,1000.0,-14.238243,2,12,291.0,7.2056756019592285,12000,0.0,0.35391169786453247,0.007892709,0.039879538,0.039879538
-9.276067,8.413662,1000.0,-9.276067,2,14,305.0,8.363056898117065,14000,0.0,0.5137079358100891,0.0073028915,0.036891997,0.036891997
-18.832455,8.39746,1000.0,-18.832455,2,16,347.0,9.500984907150269,16000,0.0,0.0631251335144043,0.007365021,0.03727448,0.03727448
-9.414751,8.359753,1000.0,-9.414751,2,18,316.0,10.683503866195679,18000,0.0,0.4753861427307129,0.0073800883,0.03961178,0.03961178
-5.210629,8.359527,1000.0,-5.210629,2,20,326.0,11.805080652236938,20000,0.0,0.2798306941986084,0.006633251,0.035647497,0.035647497
-9.756211,8.35802,1000.0,-9.756211,2,22,309.0,12.934108018875122,22000,0.0,0.167999267578125,0.0065978975,0.037884615,0.037884615
-10.136506,8.349011,1000.0,-10.136506,2,24,301.0,14.088041305541992,24000,0.0,0.19468313455581665,0.0075641214,0.04365737,0.04365737
-12.831833,8.3190975,1000.0,-12.831833,2,26,320.0,15.240513563156128,26000,0.0,0.2673240303993225,0.00719955,0.039408028,0.039408028
-12.340705,8.3487215,1000.0,-12.340705,2,28,304.0,16.40224003791809,28000,0.0,0.4079548716545105,0.0073173763,0.043769233,0.043769233
-10.343394,8.346812,1000.0,-10.343394,2,30,315.0,17.541443824768066,30000,0.0,0.4148142337799072,0.0068010483,0.043560714,0.043560714
-10.227021,8.343016,1000.0,-10.227021,2,32,284.0,18.706154823303223,32000,0.0,0.40057873725891113,0.007141944,0.047156632,0.047156632
-9.474961,8.370119,1000.0,-9.474961,2,34,302.0,19.838454484939575,34000,0.0,0.28540676832199097,0.0069575873,0.045154784,0.045154784
-6.5191045,8.35623,1000.0,-6.5191045,2,36,271.0,20.97695279121399,36000,0.0,0.3407667875289917,0.006829,0.038526937,0.038526937
-4.8569193,8.332248,1000.0,-4.8569193,2,38,273.0,22.116851806640625,38000,0.0,0.40607792139053345,0.00627683,0.041611098,0.041611098
-1.0188984,8.3425,1000.0,-1.0188984,2,40,251.0,23.23891258239746,40000,0.0,0.4880518317222595,0.0066231824,0.043700255,0.043700255
7.375982,8.3277855,1000.0,7.375982,3,43,285.0,24.404760122299194,43000,0.0,0.6574119329452515,0.0063942946,0.04231693,0.04231693
7.679044,8.310174,1000.0,7.679044,2,45,304.0,25.54534101486206,45000,0.0,0.604847639799118,0.0057098884,0.03971372,0.03971372
11.177801,8.3239975,1000.0,11.177801,2,47,322.0,26.666158199310303,47000,0.0,0.3708823323249817,0.006016141,0.03919718,0.03919718
17.255722,8.310642,1000.0,17.255722,2,49,306.0,27.800360441207886,49000,0.0,0.6496676802635193,0.0061697187,0.041850585,0.041850585
25.54613,8.33127,1000.0,25.54613,2,51,300.0,28.927040815353394,51000,0.0,0.40625452995300293,0.006413173,0.04471682,0.04471682
20.969946,8.336804,1000.0,20.969946,2,53,304.0,30.01857280731201,53000,0.0,0.7523645758628845,0.006155351,0.042549208,0.042549208
28.6896,8.340178,1000.0,28.6896,2,55,285.0,31.142472505569458,55000,0.0,0.5377624332904816,0.0058429483,0.04292172,0.04292172
35.0388,8.3121605,1000.0,35.0388,2,57,274.0,32.276822328567505,57000,0.0,0.7491516470909119,0.0055564074,0.04334227,0.04334227
41.43926,8.334229,1000.0,41.43926,2,59,205.0,33.43763875961304,59000,0.0,0.6515087783336639,0.0057466878,0.043264255,0.043264255
