AverageReturn,MeanRew,SimRew-MeanRew,Time-MeanRew,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
-0.8702001999999986,37.85755,15.044310196080025,0.3539916609287262,1000.0,-0.8702001999999986,125,0.009013342,0.1272461,8.413279,-0.022761686,13.8398285,0.15208971500396729,10,20480,51.690229546045884,20480,295.0
40.762236425000005,229.7782,21.8010380092985,0.3507752390384674,1000.0,40.762236425000005,368,0.01143501,0.17363282,8.199949,-0.029680196,5.52711,0.16908317804336548,20,40960,1894.1793009010144,40960,372.0
137.3507549,806.64594,6.341563530554993,0.35050801463127135,1000.0,137.3507549,367,0.009135819,0.13198242,7.8018446,-0.028632944,13.327475,0.2890242338180542,30,61440,3735.504635385936,61440,389.0
272.38770995000004,948.7005,9.82136740647411,0.34970933775901797,1000.0,272.38770995000004,395,0.012890602,0.1878418,7.28485,-0.032467015,25.484148,0.45014458894729614,40,81920,5583.178025163943,81920,449.0
477.760376025,591.3261,12.126687344492625,0.3520997412204742,1000.0,477.760376025,397,0.011512117,0.17158203,6.8743386,-0.034368772,43.272736,0.4553574323654175,50,102400,7443.247252044035,102400,482.0
696.1864270250001,1269.473,25.873566192107827,0.3524692707061768,1000.0,696.1864270250001,390,0.014769124,0.20961913,6.420339,-0.032692935,86.24521,0.4681597352027893,60,122880,9324.507295001065,122880,493.0
849.8422497250001,1318.7449,26.71718146027386,0.35262270545959473,1000.0,849.8422497250001,394,0.014160207,0.20600586,6.1118054,-0.030470252,97.63005,0.4452725648880005,70,143360,11209.372968056938,143360,487.0
966.5026389499999,787.8448,59.2932897971987,0.3523246977329254,1000.0,966.5026389499999,363,0.015145823,0.19926758,5.792307,-0.028382808,107.26664,0.6536346077919006,80,163840,13094.819011244923,163840,497.0
1108.0921337,940.7916,110.08470402091898,0.3553964244842529,1000.0,1108.0921337,344,0.016218664,0.2209961,5.567158,-0.03032979,95.53859,0.6364433169364929,90,184320,14979.695596231846,184320,495.0
1215.006779375,1279.5854,140.96352204660826,0.3529011447429657,1000.0,1215.006779375,423,0.017804328,0.23608398,5.40984,-0.019061504,105.303055,0.5434682369232178,100,204800,16878.346191979945,204800,501.0
1277.56248495,1312.3604,156.046533811126,0.35706613030433654,1000.0,1277.56248495,364,0.016224632,0.22734375,5.242709,-0.01982266,89.23813,0.5043048560619354,110,225280,18761.894449088955,225280,497.0
1325.82715655,755.11633,146.31122039905517,0.3557943031311035,1000.0,1325.82715655,391,0.017056778,0.22675781,5.049934,-0.014253865,79.951805,0.6674845516681671,120,245760,20668.348709024023,245760,493.0
1382.85472975,900.4821,110.02513956248882,0.35490903310775757,1000.0,1382.85472975,365,0.021396242,0.2688965,4.8773623,-0.006786683,66.8731,0.6282493472099304,130,266240,22568.344514973927,266240,487.0
1415.2852938749998,1419.6832,52.37228217440462,0.35557393255233766,1000.0,1415.2852938749998,392,0.019142177,0.24418946,4.67584,-0.008325788,56.277576,0.810015544295311,140,286720,24460.024928554893,286720,478.0
1439.9264819,1287.0818,135.1487231859849,0.35691077814102173,1000.0,1439.9264819,363,0.023768479,0.29077148,4.557023,-0.0077549787,50.803875,0.7454699873924255,150,307200,26359.640893439064,307200,467.0
1475.27594275,1164.927,210.09803528075116,0.3578465359687805,1000.0,1475.27594275,345,0.020445049,0.2631836,4.486582,-0.013497854,38.68209,0.9256379455327988,160,327680,28267.85590023687,327680,481.0
1447.41994715,1240.079,118.26474220567653,0.3559680507659912,1000.0,1447.41994715,367,0.02616994,0.30483398,4.2737546,-0.013277417,41.856377,0.7847212851047516,170,348160,30179.706437112065,348160,444.0
1415.0012947,1241.8376,82.7816511837707,0.3566654076576233,1000.0,1415.0012947,365,0.023900576,0.29516602,4.3344026,-0.015100673,30.328562,0.876373291015625,180,368640,32082.029120919062,368640,430.0
1452.1854712250001,1639.0452,88.89746925755408,0.357601203584671,1000.0,1452.1854712250001,397,0.027561698,0.3241211,4.3487883,-0.02179559,36.692783,0.733004093170166,190,389120,33987.58833569498,389120,431.0
1488.559723125,1619.7742,79.72452301451713,0.35836065869331357,1000.0,1488.559723125,364,0.031624608,0.34160155,4.3291955,-0.017857213,33.92627,0.7306104600429535,200,409600,35892.36688595102,409600,438.0
1536.7402025,1062.8052,82.21727548072654,0.35880744071006776,1000.0,1536.7402025,361,0.022837024,0.28105468,4.2228594,-0.0151294125,18.372915,0.9660691097378731,210,430080,37805.59029923589,430080,440.0
1415.5081125000002,1694.6575,86.27446232112673,0.3564499598503113,1000.0,1415.5081125000002,361,0.012425913,0.17495117,4.169382,-0.014405024,16.558937,0.9538357928395271,220,450560,39724.34833310405,450560,399.0
1429.3756973,1268.1542,77.62450072518487,0.3575295907974243,1000.0,1429.3756973,428,0.02100062,0.26782227,4.137674,-0.013878135,16.704458,0.9511605277657509,230,471040,41625.276842511026,471040,403.0
1556.15510875,1712.5775,57.044623660197956,0.35958252048492434,1000.0,1556.15510875,360,0.011621018,0.16333008,4.020937,-0.012337943,17.307638,0.9712280873209238,240,491520,43533.419181491015,491520,416.0
1567.62356555,1703.8531,108.78329887007328,0.3562675456047058,1000.0,1567.62356555,368,0.0377389,0.38759765,3.8304896,-0.024929848,23.312992,0.8847739174962044,250,512000,45454.35135742184,512000,443.0
1533.58599705,1722.781,114.23002523060264,0.3568412109375,1000.0,1533.58599705,364,0.021150984,0.27495116,3.6774182,-0.02358195,9.926851,0.9752199444919825,260,532480,47359.396481517004,532480,419.0
1451.3813615249999,1436.3562,169.8075015583118,0.3581290332317352,1000.0,1451.3813615249999,357,0.022710921,0.26484376,3.5032463,-0.02127793,20.72964,0.9524126648902893,270,552960,49267.28800024185,552960,416.0
1475.335279975,1314.8231,210.86720995603577,0.3573897179603577,1000.0,1475.335279975,388,0.025957396,0.3010742,3.2922719,-0.0208088,13.435196,0.9876873539760709,280,573440,51178.12987915985,573440,408.0
