AverageReturn,MeanRew,SimRew-MeanRew,Time-MeanRew,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
-2.722170949999998,51.782356,0.08570219,0.0013725221633911133,1000.0,-2.722170949999998,117,0.009837055,0.14648438,8.335553,-0.026932204,9.1793165,0.2125745415687561,10,20480,62.1404704740271,20480,274.0
44.10327205,150.97348,2.0376685,0.0012035873413085937,1000.0,44.10327205,463,0.009798469,0.13984375,8.179922,-0.027464101,7.458426,0.18274569511413574,20,40960,135.72910921485163,40960,329.0
148.77248897500002,261.69818,4.8211412,0.0014606106758117676,1000.0,148.77248897500002,421,0.009874673,0.14155273,7.8172965,-0.027614623,14.329967,0.3458048701286316,30,61440,219.38943303283304,61440,416.0
287.500499425,504.5062,8.346243,0.001400889301300049,1000.0,287.500499425,450,0.015308471,0.23803711,7.405374,-0.038458806,24.051363,0.34238117933273315,40,81920,315.44640763499774,81920,447.0
474.33617905,735.2292,13.050272,0.001200266981124878,1000.0,474.33617905,516,0.011007942,0.15693359,6.913273,-0.031592194,42.42862,0.44610595703125,50,102400,422.0379085438326,102400,477.0
701.80168265,957.86005,19.977776,0.001571316909790039,1000.0,701.80168265,434,0.013265568,0.18950196,6.447904,-0.030483264,82.642265,0.4880138039588928,60,122880,536.144241057802,122880,490.0
946.952635575,1186.5463,27.126862,0.0010739419460296632,1000.0,946.952635575,490,0.01288888,0.1763672,6.0262513,-0.024741229,104.480896,0.5507208406925201,70,143360,648.7529295268469,143360,497.0
1135.1839224250002,1311.9807,35.69853,0.001402078676223755,1000.0,1135.1839224250002,436,0.016931282,0.23935547,5.7055464,-0.024955444,123.33191,0.5118032395839691,80,163840,762.2825644249097,163840,499.0
1279.4265129999999,1338.0975,45.21743,0.0013771312236785889,1000.0,1279.4265129999999,432,0.016530838,0.21938476,5.493884,-0.017438179,126.01787,0.5564543008804321,90,184320,876.3834535568021,184320,498.0
1347.873203425,1307.0719,52.7833,0.0014464962005615234,1000.0,1347.873203425,463,0.021726716,0.25141603,5.28736,-0.02076726,104.901184,0.6693977415561676,100,204800,989.7498766179197,204800,490.0
1342.002813725,1252.1885,60.392895,0.0013705138683319093,1000.0,1342.002813725,430,0.015014512,0.18955079,5.2260475,-0.020345923,84.4157,0.6984682977199554,110,225280,1109.316374582937,225280,492.0
