AverageReturn,Entropy,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,ev_tdlam_before,meankl,optimgain,surrgain
-110.08459,8.509364,1000.0,-110.08459,2,2,1.234572410583496,2000,0.0,0.001207888126373291,0.007819001,0.0347533,0.0347533
-7.0181293,8.475584,1000.0,-7.0181293,2,4,2.2670347690582275,4000,0.0,0.006669342517852783,0.007760639,0.036681555,0.036681555
9.30186,8.4754925,1000.0,9.30186,2,6,3.327119827270508,6000,0.0,0.14953315258026123,0.0079458095,0.039127544,0.039127544
-14.9302435,8.459804,1000.0,-14.9302435,2,8,4.362579822540283,8000,0.0,0.04566723108291626,0.00808494,0.03750806,0.03750806
-24.816504,8.463509,1000.0,-24.816504,2,10,5.412795782089233,10000,0.0,0.17887628078460693,0.007426684,0.038292028,0.038292028
-21.787941,8.439302,1000.0,-21.787941,2,12,6.473394393920898,12000,0.0,0.25148481130599976,0.007965708,0.045370057,0.045370057
-20.647617,8.433592,1000.0,-20.647617,2,14,7.538918972015381,14000,0.0,0.32729506492614746,0.007464323,0.03865,0.03865
-22.859446,8.421393,1000.0,-22.859446,2,16,8.594251871109009,16000,0.0,0.2846488952636719,0.0073890714,0.040092386,0.040092386
-23.209377,8.414283,1000.0,-23.209377,2,18,9.629709720611572,18000,0.0,0.16187739372253418,0.0066351257,0.034680717,0.034680717
-20.928402,8.390734,1000.0,-20.928402,2,20,10.6587393283844,20000,0.0,0.32642662525177,0.0063244,0.035949364,0.035949364
-20.286694,8.38492,1000.0,-20.286694,2,22,11.72361969947815,22000,0.0,0.4596000909805298,0.0066158585,0.03603152,0.03603152
-13.771656,8.382322,1000.0,-13.771656,2,24,12.770614624023438,24000,0.0,0.2849416732788086,0.0070770206,0.040001072,0.040001072
-9.064732,8.396728,1000.0,-9.064732,2,26,13.80456018447876,26000,0.0,0.6845073103904724,0.006902407,0.037561666,0.037561666
-6.338222,8.388822,1000.0,-6.338222,2,28,14.8606436252594,28000,0.0,0.6968953907489777,0.006976854,0.043093603,0.043093603
0.6385139,8.36581,1000.0,0.6385139,2,30,15.913327932357788,30000,0.0,0.5297683775424957,0.0071585057,0.040547464,0.040547464
2.1716552,8.356696,1000.0,2.1716552,2,32,16.96951460838318,32000,0.0,0.775711715221405,0.006935681,0.04271728,0.04271728
1.9884608,8.364006,1000.0,1.9884608,2,34,18.021567583084106,34000,0.0,0.6568764746189117,0.0064648334,0.03992763,0.03992763
5.1278386,8.406872,1000.0,5.1278386,2,36,19.047778606414795,36000,0.0,0.7399531900882721,0.006877415,0.04122592,0.04122592
6.5307813,8.381702,1000.0,6.5307813,2,38,20.11403751373291,38000,0.0,0.5405882000923157,0.0059369383,0.038812548,0.038812548
5.9017763,8.376621,1000.0,5.9017763,2,40,21.166969060897827,40000,0.0,0.4124688506126404,0.0063514365,0.04005677,0.04005677
16.991005,8.395501,1000.0,16.991005,3,43,22.223992109298706,43000,0.0,0.44780343770980835,0.0062528113,0.038496792,0.038496792
13.152481,8.393557,1000.0,13.152481,2,45,23.287458181381226,45000,0.0,0.49505358934402466,0.0059030503,0.03719334,0.03719334
16.822191,8.382174,1000.0,16.822191,2,47,24.314061880111694,47000,0.0,0.7013222575187683,0.006719319,0.04388409,0.04388409
24.065952,8.411871,1000.0,24.065952,2,49,25.336222648620605,49000,0.0,0.776318147778511,0.006861564,0.043101877,0.043101877
26.850622,8.406008,1000.0,26.850622,2,51,26.382264375686646,51000,0.0,0.09311407804489136,0.006797933,0.041979708,0.041979708
29.66043,8.381076,1000.0,29.66043,2,53,27.433191537857056,53000,0.0,0.4453125596046448,0.0059492188,0.039982334,0.039982334
34.919136,8.395048,1000.0,34.919136,2,55,28.44993567466736,55000,0.0,0.3023567795753479,0.006767487,0.0406652,0.0406652
38.17934,8.39109,1000.0,38.17934,2,57,29.50241708755493,57000,0.0,0.08225548267364502,0.005936017,0.040917635,0.040917635
40.5261,8.388664,1000.0,40.5261,2,59,30.549285888671875,59000,0.0,0.5527242422103882,0.007039938,0.051405504,0.051405504
46.061016,8.364374,1000.0,46.061016,2,61,31.592449426651,61000,0.0,0.6219362616539001,0.0060865385,0.04150384,0.04150384
53.127716,8.366828,1000.0,53.127716,2,63,32.63533616065979,63000,0.0,0.6377951502799988,0.005694758,0.043261807,0.043261807
49.26581,8.361933,1000.0,49.26581,2,65,33.70318531990051,65000,0.0,0.48549550771713257,0.0058580525,0.040180586,0.040180586
46.68041,8.365206,1000.0,46.68041,2,67,34.7529513835907,67000,0.0,0.5026699900627136,0.0055651385,0.042307176,0.042307176
46.798504,8.369759,1000.0,46.798504,2,69,35.81567668914795,69000,0.0,0.5945478677749634,0.005774254,0.043156475,0.043156475
49.35542,8.383551,1000.0,49.35542,2,71,36.86624717712402,71000,0.0,0.3446267247200012,0.006320876,0.044802472,0.044802472
47.073498,8.377285,1000.0,47.073498,2,73,37.89448618888855,73000,0.0,0.6171612739562988,0.0058896216,0.04230854,0.04230854
49.57306,8.368436,1000.0,49.57306,2,75,38.93434953689575,75000,0.0,0.5229396522045135,0.0061452556,0.045372058,0.045372058
50.75331,8.372714,1000.0,50.75331,2,77,39.99991512298584,77000,0.0,0.547272264957428,0.006269479,0.04637077,0.04637077
53.42268,8.349151,1000.0,53.42268,2,79,41.05516290664673,79000,0.0,0.45961159467697144,0.006368999,0.0470359,0.0470359
55.05789,8.31947,1000.0,55.05789,2,81,42.11565709114075,81000,0.0,0.5808860957622528,0.005799596,0.045160986,0.045160986
56.388,8.32535,1000.0,56.388,2,83,43.15705108642578,83000,0.0,0.5068275034427643,0.0058113625,0.043493427,0.043493427
66.38605,8.346568,1000.0,66.38605,3,86,44.20371127128601,86000,0.0,0.5561442971229553,0.0060000233,0.053794995,0.053794995
73.915184,8.334589,1000.0,73.915184,2,88,45.229623317718506,88000,0.0,0.5309844315052032,0.0058709607,0.042436074,0.042436074
73.65289,8.334078,1000.0,73.65289,2,90,46.28362822532654,90000,0.0,0.649702787399292,0.006056064,0.04707755,0.04707755
78.41593,8.327629,1000.0,78.41593,2,92,47.333911418914795,92000,0.0,0.6425490379333496,0.006006348,0.04609582,0.04609582
80.30199,8.350074,1000.0,80.30199,2,94,48.388861894607544,94000,0.0,0.5588041245937347,0.0060727876,0.047354087,0.047354087
84.931404,8.350675,1000.0,84.931404,2,96,49.43427300453186,96000,0.0,0.4979647994041443,0.005912788,0.0457014,0.0457014
91.35048,8.356697,1000.0,91.35048,2,98,50.50747203826904,98000,0.0,0.6776710450649261,0.0051520457,0.045608737,0.045608737
95.395226,8.352183,1000.0,95.395226,2,100,51.58413791656494,100000,0.0,0.6981464326381683,0.0057863006,0.047426604,0.047426604
102.10155,8.354742,1000.0,102.10155,2,102,52.62634038925171,102000,0.0,0.7419268190860748,0.005992443,0.046254486,0.046254486
105.931725,8.351562,1000.0,105.931725,2,104,53.68010377883911,104000,0.0,0.47407907247543335,0.0060926965,0.045420762,0.045420762
107.95522,8.365236,1000.0,107.95522,2,106,54.728583097457886,106000,0.0,0.7177737951278687,0.005444155,0.05101799,0.05101799
114.09145,8.349765,1000.0,114.09145,2,108,55.781086683273315,108000,0.0,0.6214390695095062,0.0055471347,0.048522446,0.048522446
115.64319,8.352759,1000.0,115.64319,2,110,56.83755540847778,110000,0.0,0.5368559062480927,0.005245613,0.045413665,0.045413665
118.63385,8.347784,1000.0,118.63385,2,112,57.91308951377869,112000,0.0,0.38446420431137085,0.00608063,0.047819227,0.047819227
122.24607,8.344348,1000.0,122.24607,2,114,58.96265530586243,114000,0.0,0.6837484836578369,0.0054826643,0.047818556,0.047818556
128.35172,8.34275,1000.0,128.35172,2,116,60.02566742897034,116000,0.0,0.42067015171051025,0.004993647,0.044301897,0.044301897
128.27806,8.366973,1000.0,128.27806,2,118,61.092671394348145,118000,0.0,0.4736400842666626,0.005522894,0.049283795,0.049283795
136.2297,8.365368,1000.0,136.2297,2,120,62.132264137268066,120000,0.0,0.5733089447021484,0.004839181,0.044432923,0.044432923
143.8911,8.376733,1000.0,143.8911,2,122,63.16505551338196,122000,0.0,0.6539036333560944,0.0061508873,0.04815917,0.04815917
146.1138,8.367922,1000.0,146.1138,2,124,64.21448922157288,124000,0.0,0.6319307088851929,0.005541938,0.051589273,0.051589273
150.55875,8.3719425,1000.0,150.55875,2,126,65.24716448783875,126000,0.0,0.649335652589798,0.005992079,0.051654905,0.051654905
159.37573,8.352052,1000.0,159.37573,3,129,66.28303098678589,129000,0.0,0.6730698943138123,0.005412739,0.048793532,0.048793532
162.54416,8.332364,1000.0,162.54416,2,131,67.31702470779419,131000,0.0,0.5781358182430267,0.0061273873,0.0478781,0.0478781
165.77876,8.325218,1000.0,165.77876,2,133,68.36522889137268,133000,0.0,0.41601210832595825,0.0057378896,0.049073398,0.049073398
172.88054,8.324822,1000.0,172.88054,2,135,69.42069792747498,135000,0.0,0.6278897821903229,0.0056327614,0.05304473,0.05304473
176.58904,8.314481,1000.0,176.58904,2,137,70.49682879447937,137000,0.0,0.48010385036468506,0.005989272,0.051522043,0.051522043
