# {"t_start": 1562701989.0592089, "env_id": "HalfCheetah-v2"} 
r,l,t
-149.002904,1000,1.416317
-71.166384,1000,1.863967
70.65513,1000,2.595773
121.441474,1000,3.045429
35.008347,1000,3.620028
48.87527,1000,4.070113
-39.852127,1000,4.653321
-135.400928,1000,5.101345
-51.75738,1000,5.668632
-76.965679,1000,6.120673
-2.091822,1000,6.704881
-11.198419,1000,7.157889
-40.907822,1000,7.743776
13.296427,1000,8.197189
-70.117751,1000,8.775478
-6.566796,1000,9.231596
10.618214,1000,9.802619
-62.635978,1000,10.251638
-12.043646,1000,10.831179
11.244396,1000,11.271692
-51.67572,1000,11.838465
23.936545,1000,12.28259
-66.043075,1000,12.876644
181.830628,1000,13.329398
48.616725,1000,13.896867
46.219988,1000,14.329238
64.763336,1000,14.9253
-6.550611,1000,15.371964
120.353739,1000,15.956304
76.27195,1000,16.398457
-35.005258,1000,16.987645
85.342828,1000,17.429263
57.405119,1000,18.016515
-59.290429,1000,18.46079
96.182606,1000,19.048052
20.811971,1000,19.48285
16.334217,1000,20.057719
47.233382,1000,20.503615
26.416531,1000,21.100773
-38.515187,1000,21.538045
48.886498,1000,22.135095
132.307313,1000,22.581465
112.86128,1000,23.033572
-41.970177,1000,23.61294
44.878978,1000,24.063433
81.49743,1000,24.654485
74.314253,1000,25.089733
0.061446,1000,25.657267
102.530646,1000,26.085983
-49.089712,1000,26.665325
81.418992,1000,27.116865
6.567226,1000,27.688792
53.718874,1000,28.133994
81.760422,1000,28.69329
71.766627,1000,29.136712
96.166684,1000,29.716666
38.292711,1000,30.166519
-102.282462,1000,30.74807
121.473243,1000,31.189307
51.352875,1000,31.760427
129.612716,1000,32.20943
74.517402,1000,32.792273
166.043921,1000,33.235284
-11.847894,1000,33.813046
87.818789,1000,34.260576
-19.970275,1000,34.862261
27.537724,1000,35.312526
36.361137,1000,35.885965
82.165951,1000,36.328448
82.093746,1000,36.9293
61.449575,1000,37.378466
-7.205613,1000,37.95791
58.676661,1000,38.402779
90.800444,1000,38.964986
46.074113,1000,39.404409
42.2476,1000,39.983783
42.108674,1000,40.43664
155.034041,1000,41.027282
25.390731,1000,41.470499
-31.407667,1000,42.062485
107.187527,1000,42.503766
130.895282,1000,43.098747
167.477778,1000,43.526736
118.426748,1000,44.120591
166.527478,1000,44.550458
199.373469,1000,45.000214
202.455461,1000,45.576654
173.086253,1000,46.023515
23.170672,1000,46.590889
19.778287,1000,47.041725
135.804355,1000,47.63342
142.703318,1000,48.085642
123.778365,1000,48.651731
87.143473,1000,49.100425
179.994134,1000,49.690375
173.115727,1000,50.13688
62.371287,1000,50.722495
130.402132,1000,51.177524
211.839197,1000,51.77264
122.776957,1000,52.2242
232.339402,1000,52.80538
240.04355,1000,53.259932
175.725105,1000,53.830513
131.678023,1000,54.280921
-2.663531,1000,54.879241
151.452135,1000,55.315448
210.391642,1000,55.903027
98.956007,1000,56.347027
36.868116,1000,56.924881
189.460563,1000,57.370478
90.436813,1000,57.973266
83.43376,1000,58.422228
135.215063,1000,59.02486
158.750995,1000,59.475204
131.416235,1000,60.049915
201.130642,1000,60.495594
-25.817905,1000,61.094318
220.014826,1000,61.542397
222.47769,1000,62.13253
89.571488,1000,62.57224
313.87299,1000,63.155955
230.664678,1000,63.601206
223.30074,1000,64.167818
151.511961,1000,64.613534
240.617213,1000,65.1963
303.081821,1000,65.645463
286.173102,1000,66.207747
161.577102,1000,66.652625
303.641299,1000,67.095158
127.992529,1000,67.666501
154.327155,1000,68.108327
241.294773,1000,68.675605
154.571392,1000,69.124731
190.081794,1000,69.710561
361.127068,1000,70.162735
91.249745,1000,70.743178
292.577192,1000,71.196168
214.682003,1000,71.770434
276.561145,1000,72.21194
176.533696,1000,72.800076
220.690844,1000,73.254258
328.581419,1000,73.837503
300.867367,1000,74.293777
220.989604,1000,74.877625
133.788986,1000,75.325766
292.089369,1000,75.920723
316.280262,1000,76.364947
244.974021,1000,76.934874
177.057482,1000,77.3756
178.653084,1000,77.956253
197.643355,1000,78.405198
242.693142,1000,78.977566
265.890383,1000,79.419517
136.779562,1000,79.98604
199.705047,1000,80.40104
136.562881,1000,80.969286
242.090806,1000,81.414301
187.867745,1000,82.00155
287.10084,1000,82.442834
147.252524,1000,83.020781
332.30411,1000,83.46775
294.099192,1000,84.061629
365.362449,1000,84.486511
210.57838,1000,85.064329
275.235571,1000,85.501493
350.967344,1000,86.088316
204.483271,1000,86.525945
212.186878,1000,87.103125
350.683842,1000,87.54408
376.024196,1000,88.121763
138.322896,1000,88.576709
358.521258,1000,89.025761
219.146783,1000,89.587603
212.918296,1000,90.018552
340.949847,1000,90.590739
273.114855,1000,91.032073
235.674168,1000,91.612424
334.644261,1000,92.067052
405.8955,1000,92.651219
161.751934,1000,93.102728
204.286528,1000,93.676914
224.573894,1000,94.13478
420.742135,1000,94.714314
280.875712,1000,95.168057
405.604734,1000,95.75988
379.690881,1000,96.212799
342.15192,1000,96.811186
48.620387,1000,97.260993
363.771317,1000,97.861338
347.177198,1000,98.315748
461.935691,1000,98.893888
263.531839,1000,99.344908
286.803409,1000,99.932685
282.419485,1000,100.382341
327.910954,1000,100.956638
362.466951,1000,101.394503
377.011102,1000,101.999316
342.155714,1000,102.445034
314.937399,1000,103.030667
395.929317,1000,103.456691
323.443628,1000,104.033453
414.227805,1000,104.486979
476.623992,1000,105.064499
294.142765,1000,105.51203
392.34099,1000,106.109465
347.264761,1000,106.555808
498.514014,1000,107.147981
175.493225,1000,107.586091
331.030137,1000,108.18338
411.915588,1000,108.615241
424.117451,1000,109.208418
