EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SilSamples,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-5.210629,2,20,29.231287,319.0,11.182192890417673,0.30340454626083374,34.84075903892517,20000,0.0,8.359527,0.2798306941986084,0.006633251,0.035647497,0.035647497
1000.0,16.93991,2,40,48.66665,219.0,33.34278855925184,0.3088153419494629,1607.7605655193329,40000,0.0,8.366235,0.6591679453849792,0.00626127,0.045320027,0.045320027
1000.0,96.89363,2,61,420.40015,282.0,-14.023832223900742,0.30768208041191103,3223.740661382675,61000,0.0,8.395153,0.6849148273468018,0.0062365243,0.046220645,0.046220645
1000.0,138.39725,2,81,548.98645,198.0,22.891803535355592,0.3057715052127838,4847.456672430038,81000,0.0,8.420432,0.747447282075882,0.0059993872,0.045745,0.045745
1000.0,176.98001,2,102,358.53116,277.0,19.344732473704223,0.3050252275943756,6471.31044459343,102000,0.0,8.34034,0.787809208035469,0.0058726165,0.048569154,0.048569154
1000.0,257.58096,2,122,1316.9891,163.0,30.175603449858386,0.30807437620162964,8094.618299007416,122000,0.0,8.299323,0.4917633533477783,0.0061517456,0.0518771,0.0518771
1000.0,323.7132,2,143,1115.1216,232.0,12.434104452971471,0.3049517578601837,9737.075230121613,143000,0.0,8.273674,0.8023454993963242,0.0057675634,0.050381135,0.050381135
1000.0,346.7702,2,163,1313.9554,219.0,17.883065349616054,0.3096970167160034,11360.590757369995,163000,0.0,8.254366,0.9006924405694008,0.0053764405,0.054985594,0.054985594
1000.0,399.64923,2,184,875.10205,221.0,23.051651423038187,0.3089026006221771,13011.11022567749,184000,0.0,8.157738,0.7697713077068329,0.0062056417,0.05755344,0.05755344
1000.0,433.36957,2,204,1545.1342,202.0,43.552282365695355,0.30631743130683897,14655.672588825226,204000,0.0,8.083254,0.5026100277900696,0.00625329,0.05302076,0.05302076
1000.0,478.57208,2,225,1604.7196,196.0,53.93714463357837,0.30927700877189634,16289.034670114517,225000,0.0,8.030037,0.9033759012818336,0.006462601,0.055964738,0.055964738
1000.0,546.89874,2,245,1794.6324,259.0,27.501388568075235,0.3069043731212616,17935.74388718605,245000,0.0,7.925391,0.8866016268730164,0.007289254,0.0618824,0.0618824
1000.0,588.42664,2,266,1700.6205,188.0,26.707111686630412,0.30437163305282594,19569.770836114883,266000,0.0,7.857178,0.8062282204627991,0.007172467,0.059202436,0.059202436
1000.0,673.84766,2,286,1754.3141,216.0,11.894059754919317,0.3080386929988861,21190.18435406685,286000,0.0,7.765251,0.9270066693425179,0.0070537208,0.061487686,0.061487686
1000.0,730.7489,2,307,1748.262,245.0,7.56303581162871,0.30731655559539794,22831.642899751663,307000,0.0,7.7154536,0.9190089255571365,0.006188005,0.054209374,0.054209374
1000.0,782.9827,2,327,1592.9167,207.0,115.46444118133316,0.29713098573684693,24466.214165449142,327000,0.0,7.631379,0.6811687648296356,0.0066465046,0.055523697,0.055523697
1000.0,812.0861,2,348,628.548,306.0,293.02901461043774,0.23925239639282225,26043.69365286827,348000,0.0,7.5116925,0.9413326904177666,0.0077792965,0.064790875,0.064790875
1000.0,820.05096,2,368,171.38419,240.0,367.9548723018481,0.20779127931594848,27307.77907562256,368000,0.0,7.447851,0.9592889733612537,0.0070235534,0.06232378,0.06232378
1000.0,979.16016,2,389,1977.8323,229.0,133.8894587613278,0.20992961382865905,28415.72509932518,389000,0.0,7.3916035,0.9508657827973366,0.0076635634,0.06489296,0.06489296
1000.0,1012.00507,2,409,1761.5195,207.0,184.8238421097977,0.212554141998291,29535.22652029991,409000,0.0,7.3921165,0.9282332137227058,0.0075635426,0.062164,0.062164
1000.0,1066.1815,2,430,2495.9387,235.0,104.71635764406693,0.20980514421463012,30669.516914367676,430000,0.0,7.340673,0.9579294882714748,0.0076318835,0.05844883,0.05844883
