AverageReturn,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
-92.27300349999999,1000.0,-92.27300349999999,1335,0.009092255,0.13681641,8.501379,-0.023531493,14.762766,-0.014604330062866211,1,2048,1.533032005012501,2048,382.0
-56.00592224999999,1000.0,-56.00592224999999,1457,0.008674704,0.12734374,8.481806,-0.01976135,7.236562,-0.0024950504302978516,2,4096,2.938974093995057,4096,423.0
-22.23249849999999,1000.0,-22.23249849999999,1449,0.008184943,0.11367188,8.456143,-0.02040334,11.405928,0.027904272079467773,3,6144,4.35227345401654,6144,466.0
-26.298173249999998,1000.0,-26.298173249999998,1453,0.008953931,0.13212891,8.442536,-0.023491079,22.159573,0.05800813436508179,4,8192,5.7617580679943785,8192,433.0
-15.3881871,1000.0,-15.3881871,1450,0.008573639,0.12265625,8.420435,-0.02263936,4.957988,0.04854321479797363,5,10240,7.1742540069972165,10240,452.0
-15.96390833333333,1000.0,-15.96390833333333,1446,0.008709262,0.122607425,8.406484,-0.020556463,8.390692,0.09452188014984131,6,12288,8.59007473802194,12288,433.0
-14.46998014285714,1000.0,-14.46998014285714,1444,0.011205454,0.1630371,8.36962,-0.025427192,6.737554,0.10914570093154907,7,14336,10.007705942029133,14336,431.0
-1.3327901874999988,1000.0,-1.3327901874999988,1439,0.007390483,0.10073242,8.364646,-0.020851307,20.120138,0.13520526885986328,8,16384,11.43062615499366,16384,428.0
-6.582485055555555,1000.0,-6.582485055555555,1436,0.01186951,0.17548828,8.363892,-0.02910457,4.321007,0.12103891372680664,9,18432,12.856239982007537,18432,451.0
-2.449614449999999,1000.0,-2.449614449999999,1444,0.010064688,0.14628907,8.338704,-0.025272671,12.217852,0.1818748116493225,10,20480,14.273907189024612,20480,444.0
0.1711452272727281,1000.0,0.1711452272727281,1438,0.008883212,0.12182617,8.321451,-0.023420379,11.767255,0.19653481245040894,11,22528,15.698033084045164,22528,430.0
