AverageReturn,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
-64.50394,1000.0,-64.50394,1033,0.00914045,0.13110352,8.510838,-0.022129552,14.068056,-0.005671143531799316,1,2048,1.9807208131533116,2048,348.0
-62.58169375,1000.0,-62.58169375,909,0.007992151,0.11508789,8.458277,-0.021524124,15.125719,0.02594280242919922,2,4096,4.234241878148168,4096,433.0
-112.53237883333333,1000.0,-112.53237883333333,1092,0.0080152955,0.11054687,8.424568,-0.02171336,29.634933,0.05230450630187988,3,6144,6.110065123066306,6144,447.0
-72.419822875,1000.0,-72.419822875,1082,0.009254719,0.13588867,8.418947,-0.024250347,17.399746,0.07703006267547607,4,8192,8.00323517806828,8192,463.0
-53.882198900000006,1000.0,-53.882198900000006,1075,0.008852969,0.13476562,8.427302,-0.024847236,9.998735,0.05796217918395996,5,10240,9.907426132122055,10240,448.0
-43.60792691666668,1000.0,-43.60792691666668,1077,0.007943714,0.11254883,8.451454,-0.02006348,6.7918954,0.05614989995956421,6,12288,11.808510804083198,12288,454.0
-26.73477471428572,1000.0,-26.73477471428572,1070,0.009560915,0.13862304,8.447582,-0.023500802,20.06394,0.15255647897720337,7,14336,13.72165071615018,14336,465.0
-17.142259375000002,1000.0,-17.142259375000002,1080,0.009968827,0.14912109,8.440168,-0.023837108,6.2389026,0.010225474834442139,8,16384,15.617705777985975,16384,456.0
-23.432017666666667,1000.0,-23.432017666666667,1074,0.010937189,0.16088867,8.433586,-0.02765733,6.3147154,0.048049747943878174,9,18432,17.524996784050018,18432,429.0
-20.2200014,1000.0,-20.2200014,1082,0.00941429,0.14052734,8.415468,-0.02354682,12.842985,0.15628433227539062,10,20480,19.416809496935457,20480,453.0
-11.12423222727273,1000.0,-11.12423222727273,1074,0.008914003,0.13183594,8.372939,-0.024116876,11.039752,0.20740288496017456,11,22528,21.32296477514319,22528,449.0
-7.984218791666668,1000.0,-7.984218791666668,1067,0.010346693,0.15737304,8.324634,-0.028232068,6.9154825,0.2282094955444336,12,24576,23.24128334899433,24576,453.0
-3.315826923076924,1000.0,-3.315826923076924,1065,0.010644926,0.15673828,8.283789,-0.026489709,4.6140633,0.2455635666847229,13,26624,25.166407658020034,26624,444.0
3.6593978928571422,1000.0,3.6593978928571422,1076,0.0089517385,0.12543945,8.243688,-0.025387496,14.056964,0.2740170955657959,14,28672,27.068910242058337,28672,444.0
9.075168433333333,1000.0,9.075168433333333,1061,0.009366505,0.1361328,8.19803,-0.024484519,11.636974,0.2633850574493408,15,30720,28.99852331611328,30720,436.0
12.04802403125,1000.0,12.04802403125,1080,0.0096075935,0.14042969,8.168563,-0.023109138,10.721029,0.27499115467071533,16,32768,30.89483142993413,32768,442.0
16.76649655882353,1000.0,16.76649655882353,960,0.009231472,0.13588867,8.157492,-0.026651401,13.352562,0.2631639838218689,17,34816,33.02783960616216,34816,464.0
18.291354444444444,1000.0,18.291354444444444,1043,0.010659451,0.15239258,8.145942,-0.026423331,9.830281,0.3223836421966553,18,36864,34.991777813993394,36864,457.0
23.71457352631579,1000.0,23.71457352631579,1049,0.00984221,0.14663085,8.147576,-0.029004518,4.4852185,0.2538173198699951,19,38912,36.943028923124075,38912,447.0
29.161213449999998,1000.0,29.161213449999998,1040,0.010675683,0.1503418,8.150887,-0.027059129,8.535367,0.2979171872138977,20,40960,38.91129463701509,40960,456.0
41.720973650000005,1000.0,41.720973650000005,1078,0.011822034,0.16918945,8.127672,-0.030934658,10.532988,0.3501267433166504,21,43008,40.81148712406866,43008,470.0
52.156730374999995,1000.0,52.156730374999995,985,0.008942167,0.12714843,8.095325,-0.02489715,13.136813,0.37340009212493896,22,45056,42.89072277909145,45056,463.0
67.26352937499999,1000.0,67.26352937499999,1069,0.0103695765,0.15283203,8.065905,-0.027473975,12.560488,0.3868589401245117,23,47104,44.80541876307689,47104,458.0
67.546112,1000.0,67.546112,1067,0.010409634,0.15122071,8.038098,-0.024979277,10.169064,0.3108033537864685,24,49152,46.723758259089664,49152,451.0
73.664204875,1000.0,73.664204875,1078,0.011695755,0.16835937,8.010632,-0.029374253,10.899885,0.4158135652542114,25,51200,48.62245186395012,51200,458.0
82.5205907,1000.0,82.5205907,1061,0.011046434,0.16293946,7.98954,-0.027978849,8.580965,0.47112661600112915,26,53248,50.55327433394268,53248,451.0
87.400718475,1000.0,87.400718475,1056,0.008882219,0.12563476,7.9797945,-0.026431058,18.98529,0.34424710273742676,27,55296,52.492082613985986,55296,476.0
95.97975927499999,1000.0,95.97975927499999,1072,0.009524718,0.13823242,7.95651,-0.028046329,12.641188,0.4715656638145447,28,57344,54.405339824035764,57344,465.0
101.81191935000001,1000.0,101.81191935000001,1073,0.009337603,0.13305664,7.903908,-0.028210863,7.833535,0.2833268642425537,29,59392,56.313114951131865,59392,470.0
106.487739775,1000.0,106.487739775,1061,0.013366068,0.19897461,7.878956,-0.03416211,5.6298203,0.359050452709198,30,61440,58.2432026041206,61440,458.0
109.12733180000001,1000.0,109.12733180000001,1064,0.012452865,0.1878418,7.866784,-0.03309682,6.72339,0.5080966353416443,31,63488,60.16671642404981,63488,450.0
116.19108807500001,1000.0,116.19108807500001,1067,0.010961792,0.16831055,7.8385963,-0.029501924,10.881139,0.4878009557723999,32,65536,62.08622788009234,65536,463.0
125.88252507500002,1000.0,125.88252507500002,1071,0.009525499,0.14174804,7.7961326,-0.029619316,7.851304,0.3807740807533264,33,67584,63.99880733015016,67584,467.0
126.4450053,1000.0,126.4450053,1069,0.013246959,0.18388672,7.7416077,-0.035265934,8.144157,0.4406810402870178,34,69632,65.91362972813658,69632,459.0
135.008158025,1000.0,135.008158025,1070,0.011071877,0.16445312,7.721092,-0.032089848,8.177455,0.4747443199157715,35,71680,67.82701556710526,71680,472.0
139.186284475,1000.0,139.186284475,1071,0.0107599,0.15117188,7.7096252,-0.030317878,14.994387,0.38299381732940674,36,73728,69.73947025602683,73728,459.0
149.03069495,1000.0,149.03069495,1072,0.010360841,0.1472168,7.691682,-0.029363299,13.966269,0.45324981212615967,37,75776,71.64906940911897,75776,468.0
150.423358675,1000.0,150.423358675,1068,0.01074633,0.15859374,7.6921616,-0.031283114,10.776239,0.4727180600166321,38,77824,73.5670668729581,77824,452.0
157.63449405,1000.0,157.63449405,1068,0.0132608805,0.19335938,7.6645584,-0.035434473,8.841975,0.5608603656291962,39,79872,75.4848785630893,79872,468.0
164.7850189,1000.0,164.7850189,1065,0.01090912,0.15302734,7.600511,-0.03097246,8.280396,0.42236417531967163,40,81920,77.40680532995611,81920,476.0
172.93134544999998,1000.0,172.93134544999998,1050,0.013052727,0.19921875,7.527044,-0.036545463,8.866065,0.5814472436904907,41,83968,79.35618867003359,83968,476.0
179.825584825,1000.0,179.825584825,1062,0.0117365355,0.1694336,7.485006,-0.030917287,14.702253,0.3980395197868347,42,86016,81.2843937589787,86016,472.0
187.08565132500001,1000.0,187.08565132500001,1066,0.01097361,0.15595703,7.4594064,-0.032386634,16.208712,0.42956072092056274,43,88064,83.20441594999284,88064,486.0
198.782190775,1000.0,198.782190775,1070,0.014431228,0.2099121,7.4461174,-0.03803765,16.841646,0.3718215823173523,44,90112,85.11841114494018,90112,473.0
206.74949435,1000.0,206.74949435,1072,0.012500972,0.19423828,7.4384546,-0.03663439,16.473282,0.5540250539779663,45,92160,87.02846700302325,92160,483.0
213.176757925,1000.0,213.176757925,1072,0.013104235,0.19711915,7.402275,-0.036238886,16.936714,0.5076297521591187,46,94208,88.93883517500944,94208,483.0
227.89649812500002,1000.0,227.89649812500002,1076,0.012388944,0.1828125,7.3549027,-0.03637822,22.015985,0.3491963744163513,47,96256,90.84228254714981,96256,479.0
241.88414812499997,1000.0,241.88414812499997,1070,0.013432744,0.2064453,7.323495,-0.03727024,24.583523,0.3412071466445923,48,98304,92.75571901793592,98304,476.0
248.47264312500002,1000.0,248.47264312500002,1057,0.013020815,0.1862793,7.3072143,-0.035902493,15.228502,0.33807605504989624,49,100352,94.69257602095604,100352,475.0
265.957836775,1000.0,265.957836775,1073,0.010878554,0.15668945,7.2826905,-0.031605225,18.836246,0.32689881324768066,50,102400,96.6012384830974,102400,478.0
278.99180044999997,1000.0,278.99180044999997,1075,0.013541852,0.20444337,7.2350135,-0.039800327,25.495316,0.3222529888153076,51,104448,98.50676966900937,104448,486.0
289.361933875,1000.0,289.361933875,1072,0.011286698,0.17089844,7.192743,-0.032710932,24.247475,0.37446075677871704,52,106496,100.41686411807314,106496,487.0
301.46161517499996,1000.0,301.46161517499996,1072,0.010459175,0.15634766,7.161734,-0.032372583,24.10148,0.4529954195022583,53,108544,102.32722047204152,108544,490.0
317.7569202,1000.0,317.7569202,1069,0.01360787,0.19858399,7.123754,-0.039758094,29.255005,0.21092534065246582,54,110592,104.2434007411357,110592,487.0
330.8277597,1000.0,330.8277597,1057,0.011906272,0.1772461,7.080209,-0.03496619,31.058817,0.3987325429916382,55,112640,106.18123424611986,112640,487.0
345.764330075,1000.0,345.764330075,1069,0.009491546,0.13603516,7.0525446,-0.029819783,24.521282,0.26602113246917725,56,114688,108.09658122598194,114688,489.0
