# {"t_start": 1562677118.1460757, "env_id": "HalfCheetah-v2"} 
r,l,t
-30.079824,1000,2.875993
-84.551956,1000,3.358381
-33.520027,1000,5.088244
-113.905663,1000,5.565244
-150.969031,1000,6.433736
14.415838,1000,6.906516
-264.207381,1000,7.741912
-18.133866,1000,8.208067
-9.8038,1000,9.064218
-33.343286,1000,9.53343
-75.233859,1000,10.388166
-6.203806,1000,10.852304
-14.678182,1000,11.70192
17.373741,1000,12.163677
-0.7705,1000,13.015352
172.898806,1000,13.483191
-86.51933,1000,14.333747
81.662933,1000,14.809515
34.432157,1000,15.68296
49.531319,1000,16.156923
27.093158,1000,17.001736
8.710172,1000,17.486547
81.913324,1000,18.315112
-81.993392,1000,18.791416
27.505862,1000,19.654872
10.169471,1000,20.122555
44.310949,1000,20.972697
-18.036497,1000,21.45115
-31.075876,1000,22.338409
45.839107,1000,22.811162
-17.449322,1000,23.635905
78.406032,1000,24.110946
87.346447,1000,24.981369
-185.485775,1000,25.449765
40.763346,1000,26.303313
18.391015,1000,26.788446
9.961961,1000,27.667159
13.639115,1000,28.132511
19.487809,1000,28.981594
-24.600289,1000,29.451249
106.658967,1000,30.321562
-43.447775,1000,30.793653
86.724386,1000,31.26539
46.674526,1000,32.126745
79.515791,1000,32.597962
167.005566,1000,33.483918
-5.615649,1000,33.961124
190.347335,1000,34.823298
-70.412684,1000,35.299338
81.691228,1000,36.17517
101.804891,1000,36.647701
86.195543,1000,37.504926
145.636683,1000,37.976647
143.455286,1000,38.852056
119.934204,1000,39.334233
-27.27097,1000,40.218564
55.63691,1000,40.694105
111.126311,1000,41.575119
8.088587,1000,42.04899
138.141706,1000,42.915915
129.467617,1000,43.406847
227.173022,1000,44.246866
144.135075,1000,44.722418
155.961514,1000,45.641922
81.345932,1000,46.112092
129.40966,1000,46.938264
110.975801,1000,47.41204
248.579629,1000,48.298434
269.306015,1000,48.764152
73.395414,1000,49.62313
121.926199,1000,50.106098
104.007663,1000,50.961812
44.865648,1000,51.431409
40.317179,1000,52.287345
108.797459,1000,52.757164
95.416945,1000,53.611432
193.408984,1000,54.088943
132.950307,1000,54.960219
188.110756,1000,55.430239
68.038581,1000,56.27401
171.404809,1000,56.738777
63.921059,1000,57.616537
200.503282,1000,58.093016
99.896017,1000,58.97689
269.916792,1000,59.451805
217.634633,1000,59.932429
229.800206,1000,60.82296
146.786101,1000,61.295259
164.767911,1000,62.162955
66.481242,1000,62.642355
165.00926,1000,63.500852
261.519826,1000,63.982682
74.442204,1000,64.850731
225.643285,1000,65.324181
254.49797,1000,66.202152
49.587418,1000,66.679588
268.98581,1000,67.571096
253.286454,1000,68.05099
250.355099,1000,68.954723
169.228975,1000,69.437955
269.307738,1000,70.30774
204.265238,1000,70.795825
139.859356,1000,71.648005
109.450988,1000,72.123712
150.350081,1000,73.021276
74.859118,1000,73.494617
175.762387,1000,74.37451
277.872438,1000,74.857684
378.749659,1000,75.722924
288.810873,1000,76.199254
177.252037,1000,77.054374
176.526119,1000,77.523704
109.676757,1000,78.378782
281.679636,1000,78.844131
256.457365,1000,79.671276
110.413538,1000,80.153384
191.809699,1000,80.986819
303.716056,1000,81.466714
172.716972,1000,82.317928
207.323466,1000,82.793525
178.281872,1000,83.664404
146.596628,1000,84.13635
207.164161,1000,85.018301
182.753983,1000,85.498659
354.051681,1000,86.375833
255.204577,1000,86.848002
345.39746,1000,87.715088
154.514106,1000,88.195485
212.671211,1000,88.684268
296.412909,1000,89.545207
271.180775,1000,90.015499
142.368717,1000,90.874961
366.59656,1000,91.351439
158.606243,1000,92.212326
301.806019,1000,92.694031
384.862394,1000,93.537203
213.296068,1000,94.007534
241.99332,1000,94.879516
207.119157,1000,95.364409
459.2265,1000,96.236539
266.879224,1000,96.71496
157.582829,1000,97.570567
311.679811,1000,98.04547
309.959402,1000,98.908252
207.396332,1000,99.381324
268.066822,1000,100.218467
268.984275,1000,100.694202
407.213381,1000,101.553187
329.277162,1000,102.026745
289.039992,1000,102.887141
50.269806,1000,103.373739
308.851604,1000,104.257951
314.44975,1000,104.73581
283.945622,1000,105.574238
255.58713,1000,106.052373
252.979495,1000,106.90267
292.37379,1000,107.380458
198.400538,1000,108.259769
99.238862,1000,108.727593
394.270305,1000,109.592806
327.026207,1000,110.069152
216.147696,1000,110.896246
249.069893,1000,111.377145
483.299234,1000,112.243406
223.637014,1000,112.707214
396.373179,1000,113.563598
336.877382,1000,114.037997
340.058046,1000,114.906113
453.919629,1000,115.381776
193.174144,1000,116.268852
414.690129,1000,116.743306
169.504059,1000,117.218313
135.360461,1000,118.085483
416.072041,1000,118.56583
375.427431,1000,119.469212
421.824644,1000,119.959831
460.001064,1000,120.818455
259.058522,1000,121.293242
311.918673,1000,122.104881
440.986006,1000,122.580739
49.889617,1000,123.482454
332.524578,1000,123.959977
395.634366,1000,124.826765
347.856619,1000,125.307079
505.22848,1000,126.195322
161.595184,1000,126.668541
451.950698,1000,127.525798
264.228168,1000,128.002179
230.574021,1000,128.858542
58.743334,1000,129.346629
483.438838,1000,130.193472
246.425424,1000,130.675502
542.108311,1000,131.549688
490.180905,1000,132.025658
589.701832,1000,132.910631
271.84224,1000,133.382699
207.660801,1000,134.262751
402.126824,1000,134.744977
340.199733,1000,135.611821
315.257992,1000,136.08805
448.033412,1000,136.962566
540.100914,1000,137.444543
363.21956,1000,138.305954
376.77147,1000,138.791163
420.292043,1000,139.62929
346.651906,1000,140.115938
499.098847,1000,140.999408
-11.231622,1000,141.490074
421.24647,1000,142.370042
503.937212,1000,142.850296
582.049006,1000,143.722547
293.257218,1000,144.207613
368.31361,1000,145.080239
148.676271,1000,145.551607
462.943155,1000,146.032836
298.965337,1000,146.913844
334.093271,1000,147.385876
436.336151,1000,148.247141
104.97278,1000,148.72905
243.296914,1000,149.601233
440.770598,1000,150.086536
445.678937,1000,150.988052
447.05063,1000,151.472425
416.718666,1000,152.34183
284.338238,1000,152.818607
283.630658,1000,153.704979
388.762257,1000,154.181434
255.736065,1000,155.063245
279.938698,1000,155.537944
291.688856,1000,156.393454
260.767092,1000,156.858098
276.285782,1000,157.735071
510.326929,1000,158.205366
545.469332,1000,159.071097
126.749706,1000,159.553926
