# {"t_start": 1562683845.634765, "env_id": "HalfCheetah-v2"} 
r,l,t
-30.079824,1000,2.11841
-84.551956,1000,2.58013
6.21645,1000,3.923754
-121.280737,1000,4.372077
-3.932312,1000,5.131114
-38.558081,1000,5.567917
-249.995153,1000,6.348403
-73.727342,1000,6.792283
-32.686352,1000,7.54949
40.622034,1000,7.993293
123.503342,1000,8.738847
25.492344,1000,9.178926
24.141312,1000,9.949247
25.431681,1000,10.400883
-48.33311,1000,11.193722
-2.837695,1000,11.635541
-133.881625,1000,12.391056
62.094859,1000,12.830536
-89.563449,1000,13.582613
-125.170879,1000,14.038006
27.384216,1000,14.826066
-54.94102,1000,15.282703
79.428938,1000,16.076767
-21.261717,1000,16.530634
34.855263,1000,17.290473
58.345257,1000,17.737947
145.757111,1000,18.514812
-93.022486,1000,18.953253
30.678079,1000,19.739751
24.500564,1000,20.186359
13.76403,1000,21.007377
5.858331,1000,21.45533
61.628172,1000,22.237234
6.387598,1000,22.678186
3.835986,1000,23.470737
21.91029,1000,23.926094
83.718073,1000,24.727783
85.756785,1000,25.17687
24.13599,1000,25.972664
63.429956,1000,26.421279
40.571018,1000,27.242231
52.414093,1000,27.688781
2.157693,1000,28.1448
33.773967,1000,28.9803
-56.014595,1000,29.424101
-10.112404,1000,30.243642
-79.005869,1000,30.702826
-3.237641,1000,31.539958
-12.943241,1000,31.993648
67.597105,1000,32.815552
89.425628,1000,33.271191
92.500007,1000,34.095581
105.662521,1000,34.549044
98.156344,1000,35.376635
116.965946,1000,35.827694
60.193729,1000,36.617524
52.31632,1000,37.071767
29.976983,1000,37.904685
61.754806,1000,38.350473
63.813855,1000,39.1137
122.742062,1000,39.550091
123.192775,1000,40.345321
92.320929,1000,40.79982
109.310108,1000,41.578905
113.547467,1000,42.03146
167.306939,1000,42.834318
118.874581,1000,43.281079
44.336855,1000,44.087983
91.197083,1000,44.539618
85.637507,1000,45.339672
52.967886,1000,45.794125
114.824935,1000,46.604095
48.951541,1000,47.05024
88.619743,1000,47.849093
96.162824,1000,48.290883
112.840654,1000,49.095396
-17.430433,1000,49.550005
121.232628,1000,50.356334
182.325556,1000,50.805426
72.233756,1000,51.600267
142.77721,1000,52.050098
189.951469,1000,52.87739
139.358024,1000,53.318627
139.892913,1000,54.084959
65.510982,1000,54.541524
160.032007,1000,54.992148
119.709007,1000,55.792633
183.671883,1000,56.24641
202.682354,1000,57.03359
202.662901,1000,57.491136
76.606078,1000,58.286394
148.080136,1000,58.727419
205.751529,1000,59.525612
107.192278,1000,59.975554
166.225932,1000,60.803513
137.687656,1000,61.25773
161.575344,1000,62.081498
210.297768,1000,62.533072
202.235099,1000,63.335832
196.608185,1000,63.781393
220.186215,1000,64.585339
285.937485,1000,65.03618
202.863621,1000,65.852827
136.23921,1000,66.308705
100.140377,1000,67.102282
217.760075,1000,67.556555
-8.106813,1000,68.348103
123.643857,1000,68.805856
153.688822,1000,69.599122
198.853637,1000,70.037977
174.021429,1000,70.833835
247.585488,1000,71.278854
263.515076,1000,72.051437
178.411568,1000,72.491645
257.279163,1000,73.27737
248.503812,1000,73.715086
213.89811,1000,74.539935
292.054439,1000,74.981801
285.349507,1000,75.77216
288.640882,1000,76.218952
222.629242,1000,77.014227
236.850206,1000,77.430738
181.88872,1000,78.192225
324.833223,1000,78.645087
273.666711,1000,79.423529
295.629029,1000,79.863957
102.025452,1000,80.677042
262.25784,1000,81.127709
241.435931,1000,81.587276
315.906583,1000,82.367804
261.77831,1000,82.815644
350.876544,1000,83.612796
213.927141,1000,84.065616
342.076552,1000,84.859945
350.382259,1000,85.319287
386.947898,1000,86.119341
371.72158,1000,86.571218
352.921745,1000,87.393243
