AverageReturn,MeanRew,SimRew-MeanRew,Time-MeanRew,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
1727.658156775,1740.5349,149.94472,0.0008671762943267822,1000.0,1727.658156775,407,0.024433961,0.29946288,2.454713,-0.02440082,8.147337,0.9857328617945313,390,798720,2271.1483495121356,798720,472.0
1744.3384660750003,1740.0035,151.9378,0.0008843457221984864,1000.0,1744.3384660750003,386,0.03011774,0.3253418,2.4383278,-0.021284036,7.977114,0.9880398362874985,400,819200,2328.0368119881023,819200,470.0
1756.88338975,1744.6875,154.80983,0.0009505321979522705,1000.0,1756.88338975,408,0.034106437,0.36254883,2.37975,-0.02792767,5.094884,0.9929806664586067,410,839680,2385.3411435720045,839680,450.0
1773.1241820249998,1738.4661,159.67474,0.000957277250289917,1000.0,1773.1241820249998,394,0.030219197,0.3416504,2.3165739,-0.01809023,7.2316694,0.9888899968937039,420,860160,2443.2018596481066,860160,449.0
1786.1226388249997,1775.9414,159.5695,0.0008702337741851807,1000.0,1786.1226388249997,387,0.031989686,0.3548828,2.1948626,-0.019652609,7.134266,0.9876519721001387,430,880640,2500.2579496270046,880640,439.0
1793.9077637000003,1799.3591,159.55373,0.0008300333976745606,1000.0,1793.9077637000003,419,0.034836404,0.37768555,2.0918994,-0.0263932,6.8357873,0.9861498028039932,440,901120,2556.300206198124,901120,451.0
1800.1917929249998,1809.6133,161.26778,0.0008608522415161133,1000.0,1800.1917929249998,426,0.033779763,0.3786133,1.9952291,-0.025139417,12.953336,0.9677639454603195,450,921600,2612.922356847208,921600,435.0
1806.041301,1840.3177,160.04422,0.0008783009529113769,1000.0,1806.041301,395,0.030047333,0.3288086,1.8847444,-0.0322515,5.7196374,0.9896500343456864,460,942080,2669.0758186541498,942080,428.0
1813.5461982749998,1831.7314,162.90833,0.0008867130279541015,1000.0,1813.5461982749998,412,0.029690495,0.3311035,1.9011602,-0.02450629,5.3283296,0.9921271773055196,470,962560,2725.021426388994,962560,425.0
1823.4274318249998,1858.2307,162.9233,0.0008723726272583008,1000.0,1823.4274318249998,420,0.030939385,0.35507813,1.7376887,-0.02605473,4.858374,0.9931276943534613,480,983040,2782.308189525036,983040,425.0
1834.669095975,1845.9475,166.18677,0.0008944764137268067,1000.0,1834.669095975,397,0.045666367,0.4176758,1.6522604,-0.01878671,13.115976,0.9717316199094057,490,1003520,2839.3286686041392,1003520,423.0
1855.001688675,1863.0488,167.57791,0.0008922191143035888,1000.0,1855.001688675,428,0.0227241,0.28046876,1.6197269,-0.023473265,7.081755,0.9901849860325456,500,1024000,2894.468461137032,1024000,436.0
1870.1928613750001,1852.572,170.90547,0.0008765573024749755,1000.0,1870.1928613750001,403,0.04924164,0.44272462,1.5377836,-0.028338676,11.355218,0.9780374243855476,510,1044480,2950.2917020111345,1044480,417.0
1869.2395448249997,1877.4176,170.09245,0.0008788047790527344,1000.0,1869.2395448249997,367,0.026355634,0.31157225,1.3968699,-0.015281083,9.579004,0.9879598757252097,520,1064960,3006.513591702096,1064960,408.0
1876.8343041999997,1871.613,171.68463,0.0009076907634735107,1000.0,1876.8343041999997,375,0.055725694,0.457959,1.3336173,-0.017265677,6.117103,0.9916721126064658,530,1085440,3062.5644661700353,1085440,412.0
1890.5860280000002,1918.484,169.8836,0.000886758804321289,1000.0,1890.5860280000002,428,0.0350472,0.37504882,1.2617663,-0.0156643,9.748681,0.9867883510887623,540,1105920,3117.5618243280333,1105920,420.0
1898.3747300750001,1908.0592,172.36563,0.0009169450759887695,1000.0,1898.3747300750001,399,0.031015124,0.34101564,1.233084,-0.025030497,7.3312044,0.9888869794085622,550,1126400,3173.6607610641513,1126400,406.0
1901.3888020000002,1903.4612,173.50812,0.0008856851100921631,1000.0,1901.3888020000002,367,0.04676059,0.4260254,1.180415,-0.023498777,6.843444,0.9901050850749016,560,1146880,3229.885973297991,1146880,400.0
1901.79729535,1911.9167,174.14413,0.0009281640529632568,1000.0,1901.79729535,387,0.039168656,0.38554686,1.2032093,-0.013105823,10.343341,0.9834455456584692,570,1167360,3286.377919459017,1167360,403.0
1908.8542169749999,1935.1387,172.8896,0.0008462178230285645,1000.0,1908.8542169749999,438,0.04050413,0.40078124,1.0911872,-0.023999674,8.543844,0.9860813831910491,580,1187840,3343.9945615360048,1187840,411.0
1873.6257643499998,1934.7297,175.47475,0.0008836986541748046,1000.0,1873.6257643499998,412,0.037698902,0.3881836,0.9230381,-0.027147913,4.1833105,0.9942834828980267,590,1208320,3399.609822345199,1208320,419.0
1824.2886705,1939.0164,175.18166,0.000838215446472168,1000.0,1824.2886705,420,0.035731174,0.37529296,0.87340987,-0.024104616,5.177637,0.9922691457904875,600,1228800,3455.2372352969833,1228800,391.0
1867.23552985,1958.0922,172.5692,0.0008389951705932617,1000.0,1867.23552985,431,0.03286872,0.36010742,0.8350046,-0.021862132,7.843734,0.9892096566036344,610,1249280,3510.1153240220156,1249280,392.0
1924.474346975,1959.792,172.88055,0.000979425573348999,1000.0,1924.474346975,433,0.038567368,0.33457032,0.82304716,-0.03130061,5.9426837,0.991179559379816,620,1269760,3566.242757601198,1269760,398.0
1932.3941517749997,1931.4216,175.40628,0.0008602057933807373,1000.0,1932.3941517749997,422,0.054195214,0.44492188,0.7469399,-0.018674266,6.011693,0.9912482388317585,630,1290240,3622.4607204820495,1290240,426.0
