AverageReturn,MeanRew,SimRew-MeanRew,Time-MeanRew,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
-10.53995285,25.43629,0.27841073,0.0010083343505859375,1000.0,-10.53995285,124,0.0072415248,0.097070314,8.402476,-0.019634798,13.777453,0.08896130323410034,10,20480,56.393496583914384,20480
34.94058435,140.54485,1.8746045,0.0009758227348327636,1000.0,34.94058435,511,0.010096215,0.14155273,8.198689,-0.027240703,11.838163,0.21741485595703125,20,40960,120.81750185997225,40960
167.31406905,345.38715,4.407097,0.0011456228256225586,1000.0,167.31406905,449,0.012189968,0.17060547,7.825344,-0.031599797,17.336184,0.19707530736923218,30,61440,199.05878382688388,61440
318.21985837499994,416.47382,7.744728,0.0010344698429107667,1000.0,318.21985837499994,568,0.012425361,0.18496093,7.4640985,-0.033417683,27.268417,0.24788600206375122,40,81920,290.3007322149351,81920
431.2578646,614.9569,12.301314,0.0010481148719787598,1000.0,431.2578646,528,0.010432455,0.15341797,7.016706,-0.02962431,28.909094,0.29285478591918945,50,102400,389.24611507100053,102400
570.4358711749999,740.4893,17.215694,0.0009911277294158936,1000.0,570.4358711749999,540,0.01433941,0.20830078,6.6883926,-0.034963533,56.68111,0.4018212556838989,60,122880,496.07076948694885,122880
712.0035750750001,881.8996,23.273844,0.0011167506217956544,1000.0,712.0035750750001,514,0.011267656,0.1730957,6.3625593,-0.031204129,44.042755,0.37353742122650146,70,143360,603.993194897892,143360
789.918087625,991.2174,29.124556,0.0010156970977783202,1000.0,789.918087625,551,0.0151128275,0.20932618,6.141182,-0.03213843,54.622986,0.39881014823913574,80,163840,711.1328579930123,163840
899.4062749500001,950.26074,36.25495,0.0010146061420440674,1000.0,899.4062749500001,524,0.015392306,0.20410156,5.9098573,-0.032766424,72.45863,0.5267438292503357,90,184320,816.1621532069985,184320
1017.23872515,1123.2013,42.760345,0.000994776201248169,1000.0,1017.23872515,577,0.023558782,0.29433593,5.6633286,-0.027435038,75.73835,0.5363991260528564,100,204800,919.9442311699968,204800
1123.434233325,1182.9075,50.063812,0.001010292100906372,1000.0,1123.434233325,556,0.017557053,0.23300782,5.339891,-0.028722007,70.17589,0.7171035408973694,110,225280,1022.5745409179945,225280
1179.7018028999998,1250.4191,56.250595,0.0010494003295898437,1000.0,1179.7018028999998,527,0.021986233,0.2763672,5.1036596,-0.023288907,89.9389,0.47183340787887573,120,245760,1127.32685002801,245760
1260.0869561499999,1328.6907,64.825645,0.0011916587352752686,1000.0,1260.0869561499999,558,0.020949826,0.26777345,4.939313,-0.027936634,71.02105,0.6399713754653931,130,266240,1235.7509186610114,266240
1327.743936625,1192.1866,72.93088,0.0009954638957977294,1000.0,1327.743936625,488,0.01778088,0.22290039,4.838565,-0.023903105,62.054516,0.5766111016273499,140,286720,1348.1737082018517,286720
1315.92131245,1373.4427,80.3114,0.0011544492244720459,1000.0,1315.92131245,506,0.018647347,0.23515625,4.726331,-0.020837491,59.920734,0.691870391368866,150,307200,1457.200558357872,307200
1338.176645225,1447.4371,86.697334,0.0010817538261413573,1000.0,1338.176645225,486,0.030274276,0.32441407,4.578225,-0.015340699,50.968414,0.7439794838428497,160,327680,1568.698612001026,327680
1382.908523075,1459.0577,91.79874,0.0011383073806762694,1000.0,1382.908523075,490,0.022986976,0.28129882,4.4737997,-0.010720815,66.46321,0.5734280943870544,170,348160,1680.18208890385,348160
1427.929983775,1499.9131,98.200035,0.0012925027847290038,1000.0,1427.929983775,409,0.020592628,0.26547852,4.451893,-0.01331594,55.447487,0.8510095477104187,180,368640,1794.4049151400104,368640
1508.65161735,1488.6785,104.63888,0.0010625409603118897,1000.0,1508.65161735,456,0.037897233,0.36333007,4.239374,-0.020480078,50.858074,0.7144388854503632,190,389120,1908.2543063790072,389120
1525.961910525,1541.8538,108.555214,0.0011032706260681153,1000.0,1525.961910525,494,0.035466038,0.3466797,4.215886,-0.011752257,44.66449,0.6770467460155487,200,409600,2019.1347484269645,409600
1535.15058585,1552.0754,113.1644,0.0011112290382385254,1000.0,1535.15058585,489,0.022578554,0.27109376,4.1227465,-0.019968536,35.392956,0.8888991326093674,210,430080,2128.991792764049,430080
1546.02036085,1584.7244,114.66485,0.0011011359214782716,1000.0,1546.02036085,517,0.016158134,0.21850586,3.985873,-0.016429197,29.455286,0.9094582498073578,220,450560,2239.905002922984,450560
1525.2515499249998,1583.5248,120.50873,0.0010750507831573486,1000.0,1525.2515499249998,493,0.03796061,0.3807617,3.9804795,-0.01959553,45.72486,0.6921867430210114,230,471040,2349.949445518898,471040
1550.2010621499999,1661.2643,118.90565,0.0011631155490875245,1000.0,1550.2010621499999,544,0.029065683,0.3260254,3.9451065,-0.020135507,25.487389,0.9379330053925514,240,491520,2457.6805300589185,491520
1631.272006375,1673.1989,123.50721,0.000935319471359253,1000.0,1631.272006375,527,0.04092405,0.37602538,3.8234,-0.016099721,27.800491,0.9572119377553463,250,512000,2563.3106974740513,512000
1650.697924525,1628.4446,129.87254,0.0009810451984405518,1000.0,1650.697924525,536,0.022592533,0.27661133,3.7162147,-0.012874268,24.296711,0.9424650929868221,260,532480,2667.686421935912,532480
1634.4537108250001,1613.4078,130.87859,0.0010867109298706055,1000.0,1634.4537108250001,497,0.01763547,0.22636719,3.5507703,-0.017532839,16.491222,0.9747790079563856,270,552960,2775.1824859979097,552960
1641.8781245999999,1694.9515,131.43324,0.0010563471317291259,1000.0,1641.8781245999999,518,0.02915042,0.32558593,3.3193498,-0.022546958,26.590784,0.9667181670665741,280,573440,2883.9360638489015,573440
1686.3198827499996,1712.6931,134.16956,0.001102271318435669,1000.0,1686.3198827499996,526,0.03574542,0.37021485,3.2304873,-0.014557384,20.135658,0.9474022500216961,290,593920,2994.752594552003,593920
1690.9117603999998,1670.3508,139.84648,0.0012433199882507324,1000.0,1690.9117603999998,536,0.07853277,0.44008788,3.1002874,-0.017932788,47.60632,0.7553593963384628,300,614400,3103.0935654479545,614400
1684.0194378249998,1701.6731,139.862,0.0011406643390655517,1000.0,1684.0194378249998,462,0.028942386,0.33500975,3.0396008,-0.023944817,19.365875,0.9445979669690132,310,634880,3213.771238786867,634880
1704.0707189749999,1761.2852,138.13248,0.0014115182876586914,1000.0,1704.0707189749999,520,0.032947212,0.35688478,2.8945794,-0.01571155,19.68403,0.9671388603746891,320,655360,3327.12896120199,655360
1740.616567275,1753.4094,142.88646,0.0010671260833740235,1000.0,1740.616567275,450,0.031195149,0.33183593,2.7177436,-0.022438966,16.152103,0.9666901268064976,330,675840,3441.16765304585,675840
1750.3861423000003,1766.5273,144.04172,0.0012805264949798585,1000.0,1750.3861423000003,509,0.027397558,0.31875,2.642384,-0.017442256,20.130909,0.9515542611479759,340,696320,3548.1079969010316,696320
1749.3394342749998,1755.3486,147.87773,0.00105891432762146,1000.0,1749.3394342749998,560,0.026193663,0.31088868,2.5260506,-0.02308174,24.40892,0.9467429779469967,350,716800,3654.0734322660137,716800
1776.827651575,1812.2242,147.21365,0.0012694108009338378,1000.0,1776.827651575,490,0.027346518,0.31474608,2.4064186,-0.021528322,12.839679,0.9802154693752527,360,737280,3761.0266436748207,737280
1793.6447617499998,1785.056,152.5413,0.0012874491214752198,1000.0,1793.6447617499998,474,0.032622185,0.32729492,2.326756,-0.0267786,18.238743,0.9744686689227819,370,757760,3876.2608390620444,757760
1799.8992841,1809.28,152.14226,0.001280689525604248,1000.0,1799.8992841,474,0.036218908,0.3496582,2.3122487,-0.025479961,16.483305,0.9694829862564802,380,778240,3986.606798192952,778240
1803.4296855,1777.6072,157.04855,0.0011979944229125977,1000.0,1803.4296855,447,0.035093974,0.35463867,2.273086,-0.019256106,16.321278,0.9720033500343561,390,798720,4097.655971299857,798720
1803.8141732,1799.0377,156.74008,0.0011246741771697999,1000.0,1803.8141732,448,0.031632993,0.3407715,2.1363487,-0.018464372,11.453909,0.9768967684358358,400,819200,4209.7301703759,819200
1785.4406996000002,1836.3601,156.5935,0.0013026776790618898,1000.0,1785.4406996000002,482,0.03781682,0.3614746,1.9859623,-0.018267458,11.733201,0.9814460054039955,410,839680,4317.432501286035,839680
1802.7373118249998,1848.957,159.68297,0.0012756352424621582,1000.0,1802.7373118249998,456,0.031139662,0.34458008,1.892548,-0.020883966,10.544637,0.9890417009592056,420,860160,4428.79504673183,860160
1825.4764352749996,1856.6957,160.03674,0.0012415122032165527,1000.0,1825.4764352749996,464,0.04240703,0.37226564,1.7574184,-0.020818355,8.747225,0.9833576045930386,430,880640,4537.7467719670385,880640
1834.4857337,1880.9861,161.09555,0.0012947800636291505,1000.0,1834.4857337,445,0.036740564,0.37749022,1.5610257,-0.014189823,17.87059,0.9670601859688759,440,901120,4651.741054577986,901120
1851.068993275,1839.6666,165.40117,0.00122246036529541,1000.0,1851.068993275,466,0.091340825,0.52080077,1.3530158,-0.017954962,25.733555,0.9341434240341187,450,921600,4768.574312034994,921600
1856.5202975499997,1878.8168,164.18805,0.001150126028060913,1000.0,1856.5202975499997,483,0.05086205,0.43901366,1.3058437,-0.018017469,10.534133,0.9817463308572769,460,942080,4877.69488206692,942080
1858.2653241,1887.6746,165.65802,0.0011401380062103271,1000.0,1858.2653241,453,0.032889977,0.36098632,1.2283437,-0.027036905,6.3973355,0.9912020228803158,470,962560,4988.479960042052,962560
1872.7886511999998,1847.4319,170.32445,0.001191986894607544,1000.0,1872.7886511999998,544,0.044705942,0.4029297,1.1336261,-0.018576605,11.128832,0.9844677550718188,480,983040,5097.650190634886,983040
