# {"t_start": 1562607789.0675774, "env_id": "HalfCheetah-v2"} 
r,l,t
-91.70497,1000,1.050227
-4.675228,1000,1.477597
-139.670456,1000,1.94543
-30.597511,1000,2.374113
46.655839,1000,3.173092
-93.50385,1000,3.59141
-210.839111,1000,4.319464
37.788689,1000,4.737237
-125.057431,1000,5.456208
-6.304659,1000,5.879719
-10.364286,1000,6.602364
55.996089,1000,7.023363
-60.241486,1000,7.75808
97.0723,1000,8.190556
15.329089,1000,8.932943
4.90702,1000,9.359126
54.578488,1000,10.098688
109.107135,1000,10.523641
18.127088,1000,11.256273
69.126786,1000,11.668886
55.093599,1000,12.393292
-98.002389,1000,12.808161
-1.49894,1000,13.524294
39.330905,1000,13.952737
156.980375,1000,14.68221
65.638085,1000,15.10064
68.56108,1000,15.831845
78.346879,1000,16.262868
130.668618,1000,16.996421
102.270526,1000,17.431949
127.846658,1000,18.16539
-56.085951,1000,18.59582
10.039683,1000,19.334099
-16.476507,1000,19.762072
74.867146,1000,20.498989
24.249293,1000,20.918388
116.974809,1000,21.639917
135.726307,1000,22.063866
93.628189,1000,22.792993
30.445493,1000,23.224142
151.08905,1000,23.957857
152.817107,1000,24.390684
165.686195,1000,24.817297
30.061761,1000,25.543655
115.946316,1000,25.973126
109.521327,1000,26.701155
91.792934,1000,27.125557
125.416173,1000,27.867076
180.207842,1000,28.291959
172.603698,1000,29.023555
164.651349,1000,29.448423
219.918358,1000,30.178666
184.469044,1000,30.604853
298.054211,1000,31.333777
225.521742,1000,31.764606
277.831188,1000,32.503642
292.155989,1000,32.90804
286.813676,1000,33.626727
185.85525,1000,34.047394
306.712066,1000,34.774294
302.319341,1000,35.197279
337.884479,1000,35.924912
243.21922,1000,36.348341
282.123999,1000,37.075606
347.348695,1000,37.50199
319.380544,1000,38.23267
302.188119,1000,38.66075
51.160054,1000,39.428305
269.589492,1000,39.852366
405.515948,1000,40.582435
350.564605,1000,41.007787
403.816637,1000,41.740016
394.816417,1000,42.166753
343.999756,1000,42.895755
357.535853,1000,43.315225
342.096562,1000,44.04439
415.376956,1000,44.466552
499.28044,1000,45.177139
404.903524,1000,45.602139
532.630119,1000,46.332889
438.807052,1000,46.749099
423.924475,1000,47.464831
449.535119,1000,47.88878
574.335501,1000,48.617925
532.973021,1000,49.046283
465.791504,1000,49.47344
581.736492,1000,50.210328
476.962315,1000,50.631715
526.405067,1000,51.361292
576.035108,1000,51.763314
119.521414,1000,52.502125
566.845188,1000,52.932904
