AverageReturn,Entropy,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,ev_tdlam_before,meankl,optimgain,surrgain
-99.97554,8.486815,1000.0,-99.97554,2,2,1.2241415977478027,2000,0.0,-0.0073043107986450195,0.0077466313,0.03404577,0.03404577
-50.142876,8.470213,1000.0,-50.142876,2,4,2.231144428253174,4000,0.0,0.02008211612701416,0.0074863816,0.04192447,0.04192447
-34.183533,8.488503,1000.0,-34.183533,2,6,3.2546370029449463,6000,0.0,0.33652234077453613,0.007297169,0.043383278,0.043383278
-30.36114,8.509609,1000.0,-30.36114,2,8,4.3144447803497314,8000,0.0,0.2506393790245056,0.0065086926,0.035323456,0.035323456
-26.967468,8.534402,1000.0,-26.967468,2,10,5.338444471359253,10000,0.0,-0.04098367691040039,0.007189774,0.036389068,0.036389068
-32.8274,8.52799,1000.0,-32.8274,2,12,6.403613328933716,12000,0.0,-0.07029867172241211,0.0068379575,0.036318835,0.036318835
-34.847816,8.541395,1000.0,-34.847816,2,14,7.4274582862854,14000,0.0,0.03887736797332764,0.0069313142,0.038873713,0.038873713
-32.909164,8.553225,1000.0,-32.909164,2,16,8.471357107162476,16000,0.0,0.2203478217124939,0.006831756,0.04078018,0.04078018
-28.006691,8.572044,1000.0,-28.006691,2,18,9.45073413848877,18000,0.0,-0.13946866989135742,0.007051818,0.039351,0.039351
-36.39039,8.566399,1000.0,-36.39039,2,20,10.476050853729248,20000,0.0,0.23222285509109497,0.007177729,0.04007354,0.04007354
-36.989883,8.572596,1000.0,-36.989883,2,22,11.520255327224731,22000,0.0,0.09281104803085327,0.0064801937,0.03898071,0.03898071
-37.80589,8.569005,1000.0,-37.80589,2,24,12.548458099365234,24000,0.0,0.15931087732315063,0.0064663477,0.040324733,0.040324733
-32.382572,8.568826,1000.0,-32.382572,2,26,13.597665786743164,26000,0.0,0.36084896326065063,0.0062857512,0.036872923,0.036872923
-30.430698,8.551156,1000.0,-30.430698,2,28,14.60943865776062,28000,0.0,0.32818055152893066,0.0067823944,0.03870558,0.03870558
-28.61562,8.5760145,1000.0,-28.61562,2,30,15.660666704177856,30000,0.0,0.4020043611526489,0.006358234,0.04383733,0.04383733
-24.105038,8.579836,1000.0,-24.105038,2,32,16.691193342208862,32000,0.0,0.4954983592033386,0.005930481,0.040075514,0.040075514
-22.646994,8.571805,1000.0,-22.646994,2,34,17.745166540145874,34000,0.0,0.3778165578842163,0.0058980715,0.03916145,0.03916145
-19.466558,8.5505295,1000.0,-19.466558,2,36,18.771411657333374,36000,0.0,0.42519205808639526,0.006900346,0.046505682,0.046505682
-14.9863615,8.552248,1000.0,-14.9863615,2,38,19.802541255950928,38000,0.0,0.602489560842514,0.006395369,0.04229284,0.04229284
-10.666525,8.570669,1000.0,-10.666525,2,40,20.831401586532593,40000,0.0,0.5027599036693573,0.0065747527,0.042902175,0.042902175
-3.1048274,8.541417,1000.0,-3.1048274,3,43,21.86242389678955,43000,0.0,0.5510214865207672,0.0067369593,0.042873476,0.042873476
6.149314,8.572777,1000.0,6.149314,2,45,22.901809453964233,45000,0.0,0.46760231256484985,0.006418547,0.04019231,0.04019231
7.051572,8.554819,1000.0,7.051572,2,47,23.93882393836975,47000,0.0,0.22814613580703735,0.0061268243,0.043072447,0.043072447
13.310064,8.56518,1000.0,13.310064,2,49,24.97607731819153,49000,0.0,0.5173766016960144,0.006069067,0.040356115,0.040356115
