AverageReturn,MeanRew,SimRew-MeanRew,Time-MeanRew,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
-21.053317200000002,23.198315,-0.459155,0.0009989630222320557,1000.0,-21.053317200000002,125,0.007249686,0.09858398,8.3071165,-0.020200852,13.270395,0.14225512742996216,10,20480,51.659476479981095,20480
22.923558125,113.760056,0.8350539,0.001006916618347168,1000.0,22.923558125,549,0.009368768,0.1415039,8.044305,-0.026536103,8.064803,0.22506463527679443,20,40960,115.62562739592977,40960
125.23051685,301.9458,3.3147125,0.0014410007476806641,1000.0,125.23051685,450,0.011792624,0.1807129,7.783877,-0.03359939,18.279163,0.26193463802337646,30,61440,193.7214523148723,61440
298.0512238,574.5365,6.8625126,0.0011118985176086426,1000.0,298.0512238,489,0.0125803,0.18393555,7.2588415,-0.03420674,42.96481,0.3210044503211975,40,81920,286.20088239200413,81920
557.181382175,909.1701,11.928464,0.001234465456008911,1000.0,557.181382175,500,0.01319235,0.18710938,6.716002,-0.035445135,79.328445,0.4205542802810669,50,102400,388.8221292980015,102400
820.1629126,1050.3306,18.27234,0.0012458467960357667,1000.0,820.1629126,444,0.011409876,0.16254883,6.4214425,-0.029399801,100.622475,0.5517122447490692,60,122880,500.8745860969648,122880
1033.513708275,1144.2268,24.780941,0.0011322167873382568,1000.0,1033.513708275,522,0.01376391,0.20058593,6.0744658,-0.028685203,139.99805,0.45010507106781006,70,143360,611.1502445328515,143360
1178.16194145,1283.5725,32.56949,0.0010740339756011962,1000.0,1178.16194145,514,0.013187595,0.18452148,5.7533493,-0.02290168,148.93486,0.4352479577064514,80,163840,721.2052881289274,163840
1278.634266925,1381.0088,41.60633,0.0011295345783233642,1000.0,1278.634266925,512,0.015384974,0.20820312,5.5818586,-0.026290584,135.79099,0.6131819784641266,90,184320,832.7261842680164,184320
1349.15906645,1399.3688,51.66224,0.0011562180519104003,1000.0,1349.15906645,491,0.01768482,0.24189453,5.4250326,-0.022004869,109.217896,0.5223893821239471,100,204800,941.2941913569812,204800
1414.61615545,1477.715,60.95385,0.00115338454246521,1000.0,1414.61615545,497,0.018962618,0.24477538,5.3033667,-0.012341413,106.04173,0.6998531520366669,110,225280,1050.493700150866,225280
1466.154982725,1459.3617,70.198364,0.0011263421535491944,1000.0,1466.154982725,475,0.016850065,0.2211914,5.067506,-0.019819219,93.72201,0.6642765402793884,120,245760,1158.6399951470084,245760
1480.6274295,1527.4457,78.62602,0.0012866539001464843,1000.0,1480.6274295,390,0.025111,0.3052246,4.9423265,-0.0129926875,74.14855,0.43032097816467285,130,266240,1269.3452226018999,266240
1486.6746816,1422.2383,88.23693,0.0012032720565795898,1000.0,1486.6746816,449,0.022837844,0.28041992,4.924577,-0.009777678,65.765594,0.7405756413936615,140,286720,1381.7370424249675,286720
1511.532824725,1505.5326,96.432915,0.0011642417430877685,1000.0,1511.532824725,489,0.021799406,0.27631837,4.8535795,-0.0150692705,53.877663,0.6152627468109131,150,307200,1494.2161319430452,307200
1524.213916625,1521.9738,104.5315,0.0010875195026397704,1000.0,1524.213916625,474,0.024071872,0.28876954,4.8120995,-0.019486906,55.953022,0.6933605968952179,160,327680,1603.0337303320412,327680
1531.1000558,1591.9034,108.78735,0.0011705152034759522,1000.0,1531.1000558,458,0.024434527,0.28798828,4.7767525,-0.015555727,35.709312,0.8574134558439255,170,348160,1711.5037898388691,348160
1536.90762455,1569.9496,114.95269,0.0012345836162567139,1000.0,1536.90762455,490,0.02691106,0.3104004,4.6199574,-0.017590595,36.53768,0.8198172599077225,180,368640,1824.982369842939,368640
1528.485915875,1521.5349,118.45857,0.0011461644649505614,1000.0,1528.485915875,505,0.037861273,0.3253418,4.629158,-0.015708754,71.090126,0.6534829437732697,190,389120,1935.8225164639298,389120
1482.31389175,1576.5958,120.34028,0.001199367618560791,1000.0,1482.31389175,468,0.017160144,0.22583008,4.670588,-0.017060578,25.724895,0.9535178169608116,200,409600,2047.5949408540037,409600
1518.6930553999998,1629.8508,120.657265,0.0010143280982971192,1000.0,1518.6930553999998,477,0.026180595,0.26484376,4.557138,-0.01823736,64.401665,0.7780569642782211,210,430080,2160.176583669847,430080
1591.196649475,1624.4325,124.44443,0.0013035005569458009,1000.0,1591.196649475,456,0.019045187,0.2508789,4.455987,-0.021408934,20.890556,0.981393214315176,220,450560,2271.7486952519976,450560
1606.4585070750002,1625.0442,127.164276,0.001194302225112915,1000.0,1606.4585070750002,541,0.019284327,0.24467774,4.378418,-0.013846363,17.739765,0.9658015482127666,230,471040,2382.502744805999,471040
1636.1065922500002,1650.4968,128.30827,0.0010791897296905518,1000.0,1636.1065922500002,513,0.018090408,0.24975586,4.273933,-0.027330145,16.540462,0.9840020723640919,240,491520,2492.28590200888,491520
1640.26296215,1491.401,132.77672,0.0012125259399414063,1000.0,1640.26296215,454,0.023078572,0.28925782,4.1990786,-0.022551363,14.635702,0.964445699006319,250,512000,2602.355819027871,512000
1628.93944405,1666.3676,131.13612,0.0012179294109344483,1000.0,1628.93944405,429,0.021976952,0.27685547,4.1278143,-0.02004997,12.667616,0.9719895329326391,260,532480,2717.328318623826,532480
1646.3409840250001,1683.6849,133.08916,0.0012212097644805908,1000.0,1646.3409840250001,484,0.018485326,0.24360351,3.9249642,-0.019902583,21.064987,0.979540353640914,270,552960,2828.400576821994,552960
1667.6495433999996,1669.5774,137.02797,0.0012937639236450195,1000.0,1667.6495433999996,446,0.019221503,0.23510742,3.8789723,-0.019299058,18.104538,0.948266975581646,280,573440,2938.4492907749955,573440
1676.5464631250002,1675.5944,139.10838,0.0009476302146911621,1000.0,1676.5464631250002,515,0.021300461,0.27114257,3.8322234,-0.01636362,13.628827,0.98447659984231,290,593920,3049.9380960520357,593920
1682.1567719999998,1702.8701,140.0908,0.0012498723983764648,1000.0,1682.1567719999998,508,0.027386,0.3116211,3.708789,-0.018952211,11.122324,0.9894851380959153,300,614400,3154.652463754872,614400
1695.8463562999998,1712.0134,142.49362,0.0008587494850158692,1000.0,1695.8463562999998,573,0.020645496,0.24868163,3.6563258,-0.02163409,10.052641,0.9830440543591976,310,634880,3262.2915489890147,634880
1708.7107914250003,1724.0002,144.49625,0.0009354569435119629,1000.0,1708.7107914250003,545,0.034474056,0.3544922,3.5752091,-0.018900942,12.683962,0.9640708863735199,320,655360,3367.816749145044,655360
