AverageReturn,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
-79.613555,1000.0,-79.613555,1366,0.009386545,0.1361328,8.536765,-0.024758909,24.368332,0.020822584629058838,1,2048,1.498283484019339,2048,356.0
-47.55403225,1000.0,-47.55403225,1457,0.009814149,0.14321288,8.550612,-0.024443792,9.139849,0.05199563503265381,2,4096,2.9033509070286527,4096,418.0
-38.41695333333333,1000.0,-38.41695333333333,1473,0.00773931,0.109521486,8.552159,-0.020976592,9.012895,0.08442550897598267,3,6144,4.293604316015262,6144,444.0
-33.200118375,1000.0,-33.200118375,1462,0.010843333,0.15732422,8.54954,-0.02457224,11.030836,0.025794923305511475,4,8192,5.694498619006481,8192,437.0
-35.3415485,1000.0,-35.3415485,1372,0.007319254,0.09946289,8.569092,-0.01807504,9.568503,0.1040613055229187,5,10240,7.1871643050108105,10240,429.0
-35.000465999999996,1000.0,-35.000465999999996,1451,0.0070051616,0.09736328,8.555301,-0.019348081,17.114178,0.10094642639160156,6,12288,8.59856829000637,12288,432.0
-29.349229857142856,1000.0,-29.349229857142856,1455,0.008285909,0.12592773,8.525805,-0.0231561,16.600971,0.14372754096984863,7,14336,10.006433282978833,14336,443.0
-28.8091329375,1000.0,-28.8091329375,1461,0.009043571,0.13325195,8.50757,-0.023062319,7.540747,0.15345746278762817,8,16384,11.407782091002446,16384,434.0
-26.67630266666667,1000.0,-26.67630266666667,1453,0.008322228,0.11953125,8.493784,-0.019906012,8.159639,0.17500662803649902,9,18432,12.817431969975587,18432,423.0
-20.9719683,1000.0,-20.9719683,1449,0.009929326,0.14277343,8.4414015,-0.026088256,5.093562,0.2278035283088684,10,20480,14.230768055014778,20480,430.0
-19.54192140909091,1000.0,-19.54192140909091,1446,0.01007686,0.14897461,8.427621,-0.026265657,5.8987894,0.11004036664962769,11,22528,15.64646293700207,22528,433.0
-14.189277500000001,1000.0,-14.189277500000001,1466,0.011127802,0.16069336,8.432753,-0.026185766,5.783368,0.19260329008102417,12,24576,17.042862553033046,24576,449.0
