AverageReturn,Entropy,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,ev_tdlam_before,meankl,optimgain,surrgain
-61.74007,8.48424,1000.0,-61.74007,2,2,1.2522594928741455,2000,0.0,-0.03582966327667236,0.0071438774,0.03518248,0.03518248
-72.50623,8.461694,1000.0,-72.50623,2,4,2.289712905883789,4000,0.0,0.033739686012268066,0.0077619636,0.04014022,0.04014022
-68.1489,8.44937,1000.0,-68.1489,2,6,3.327406167984009,6000,0.0,-0.037934184074401855,0.007583822,0.0358511,0.0358511
-57.71529,8.447379,1000.0,-57.71529,2,8,4.357948303222656,8000,0.0,0.08052390813827515,0.0071208207,0.03540587,0.03540587
-47.946453,8.4459095,1000.0,-47.946453,2,10,5.422313213348389,10000,0.0,0.12206798791885376,0.007160169,0.037719075,0.037719075
-33.47846,8.460478,1000.0,-33.47846,2,12,6.449990749359131,12000,0.0,0.0589214563369751,0.0066209864,0.03393877,0.03393877
-26.505816,8.471464,1000.0,-26.505816,2,14,7.509911060333252,14000,0.0,0.10063105821609497,0.006933502,0.040787347,0.040787347
-32.423332,8.443143,1000.0,-32.423332,2,16,8.56679630279541,16000,0.0,0.07069718837738037,0.0066111926,0.03431911,0.03431911
-20.57493,8.450812,1000.0,-20.57493,2,18,9.594217538833618,18000,0.0,0.09385603666305542,0.0067395084,0.04477319,0.04477319
-16.991327,8.438478,1000.0,-16.991327,2,20,10.63140606880188,20000,0.0,0.305905818939209,0.0068056686,0.038748965,0.038748965
-15.00418,8.441893,1000.0,-15.00418,2,22,11.694551944732666,22000,0.0,-0.2398287057876587,0.006710664,0.040734407,0.040734407
-15.890626,8.403693,1000.0,-15.890626,2,24,12.765283584594727,24000,0.0,-0.23566627502441406,0.006576563,0.03915611,0.03915611
-11.841841,8.383553,1000.0,-11.841841,2,26,13.808410882949829,26000,0.0,0.12160623073577881,0.006622839,0.040274303,0.040274303
-11.855889,8.347785,1000.0,-11.855889,2,28,14.87253212928772,28000,0.0,0.22581040859222412,0.0066942815,0.04059409,0.04059409
-9.717002,8.326992,1000.0,-9.717002,2,30,15.9496488571167,30000,0.0,-0.014735698699951172,0.0065049184,0.04171615,0.04171615
-9.096093,8.31068,1000.0,-9.096093,2,32,17.011674642562866,32000,0.0,0.14220082759857178,0.0059689935,0.037715726,0.037715726
-5.8029428,8.31665,1000.0,-5.8029428,2,34,18.06507110595703,34000,0.0,0.27406787872314453,0.0065803165,0.0435547,0.0435547
-3.6194317,8.292754,1000.0,-3.6194317,2,36,19.08894181251526,36000,0.0,0.21627086400985718,0.0067507466,0.043031022,0.043031022
-0.48131981,8.298191,1000.0,-0.48131981,2,38,20.12279963493347,38000,0.0,0.22911608219146729,0.006575333,0.04215579,0.04215579
-2.1835957,8.29971,1000.0,-2.1835957,2,40,21.190670251846313,40000,0.0,0.16053390502929688,0.0069229044,0.046268962,0.046268962
6.4826326,8.308083,1000.0,6.4826326,3,43,22.23870611190796,43000,0.0,0.16149240732192993,0.0058512073,0.04654903,0.04654903
6.936061,8.305269,1000.0,6.936061,2,45,23.283937215805054,45000,0.0,0.4788016080856323,0.006803908,0.05492678,0.05492678
11.284454,8.314964,1000.0,11.284454,2,47,24.334980964660645,47000,0.0,0.19995510578155518,0.0058274847,0.042003885,0.042003885
11.641205,8.333495,1000.0,11.641205,2,49,25.320361137390137,49000,0.0,0.3535774350166321,0.0063604037,0.04505997,0.04505997
13.895366,8.345216,1000.0,13.895366,2,51,26.35911464691162,51000,0.0,0.14543843269348145,0.0060602026,0.04371798,0.04371798
