AverageReturn,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
-66.68765099999999,1000.0,-66.68765099999999,1624,0.009167244,0.13349609,8.508324,-0.022031602,21.061527,0.03110945224761963,1,2048,1.2699552770063747,2048
-76.691892,1000.0,-76.691892,1723,0.00793003,0.113427736,8.495806,-0.02131202,22.325611,0.07049685716629028,2,4096,2.4590962229995057,4096
-60.500945333333334,1000.0,-60.500945333333334,1714,0.00884925,0.12392578,8.486883,-0.019357746,10.945111,0.07312846183776855,3,6144,3.6545597160002217,6144
-46.485137249999994,1000.0,-46.485137249999994,1729,0.009781172,0.1440918,8.453255,-0.023121212,11.041285,0.11539137363433838,4,8192,4.839609621005366,8192
-48.512700699999996,1000.0,-48.512700699999996,1720,0.008975152,0.12338867,8.412802,-0.021681989,18.947567,0.1679074764251709,5,10240,6.0310536269971635,10240
-42.572601666666664,1000.0,-42.572601666666664,1732,0.007560663,0.10273437,8.400869,-0.01841838,13.939238,0.144264817237854,6,12288,7.214243505004561,12288
-42.56159642857143,1000.0,-42.56159642857143,1724,0.0076927827,0.10317383,8.391159,-0.018889993,16.537327,0.14914703369140625,7,14336,8.402730921006878,14336
-38.04798925,1000.0,-38.04798925,1724,0.010341398,0.15043946,8.387787,-0.024887184,10.0417,0.15704429149627686,8,16384,9.591391830996145,16384
-32.41425777777778,1000.0,-32.41425777777778,1715,0.009563228,0.1461914,8.387556,-0.024958987,6.8935013,0.16478490829467773,9,18432,10.786331413997686,18432
-20.56058755,1000.0,-20.56058755,1711,0.01013418,0.14433594,8.385256,-0.024004692,12.028895,0.2072073221206665,10,20480,11.983931569004199,20480
-18.055137772727274,1000.0,-18.055137772727274,1718,0.010147503,0.1416504,8.371915,-0.024249839,15.470627,0.21253085136413574,11,22528,13.17649553299998,22528
-5.837639666666665,1000.0,-5.837639666666665,1707,0.010102862,0.14985351,8.330036,-0.026536599,7.444673,0.18988686800003052,12,24576,14.376908307996928,24576
1.1950935769230777,1000.0,1.1950935769230777,1709,0.009132947,0.13618164,8.302296,-0.021512192,9.920843,0.21653902530670166,13,26624,15.57568494300358,26624
8.379709857142858,1000.0,8.379709857142858,1705,0.008792808,0.121435545,8.261764,-0.026140843,14.694895,0.25470733642578125,14,28672,16.777425819003838,28672
10.498727100000002,1000.0,10.498727100000002,1708,0.010172278,0.15620117,8.212868,-0.026689166,6.8464828,0.1364530324935913,15,30720,17.977157362998696,30720
15.276506000000003,1000.0,15.276506000000003,1716,0.011373576,0.16015625,8.19843,-0.029926058,8.358072,0.2277401089668274,16,32768,19.171055824001087,32768
20.57376311764706,1000.0,20.57376311764706,1704,0.008788871,0.128125,8.196592,-0.02319215,10.384564,0.24351143836975098,17,34816,20.37358314600715,34816
29.77459319444445,1000.0,29.77459319444445,1731,0.010037641,0.1453125,8.156042,-0.026704947,10.221188,0.26123619079589844,18,36864,21.557261617999757,36864
35.81821439473684,1000.0,35.81821439473684,1738,0.011319715,0.16557617,8.104193,-0.027049292,10.094196,0.25010567903518677,19,38912,22.735976684009074,38912
46.350642775000004,1000.0,46.350642775000004,1711,0.010364275,0.15024415,8.045748,-0.028755534,6.7659583,0.22862184047698975,20,40960,23.933852019996266,40960
