AverageReturn,Entropy,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SilSamples,TimeElapsed,TimestepsSoFar,entloss,ev_tdlam_before,meankl,optimgain,surrgain
-101.041275,8.478917,1000.0,-101.041275,2,2,174.0,3.0165538787841797,2000,0.0,0.0013805627822875977,0.008969575,0.036827907,0.036827907
-22.865257,8.444005,1000.0,-22.865257,2,4,229.0,4.684722185134888,4000,0.0,0.008703827857971191,0.008876912,0.04085621,0.04085621
-13.624496,8.409151,1000.0,-13.624496,2,6,268.0,6.409345865249634,6000,0.0,0.15907377004623413,0.009087407,0.039845552,0.039845552
-9.054106,8.374238,1000.0,-9.054106,2,8,304.0,8.076313972473145,8000,0.0,0.1862519383430481,0.008981348,0.04172457,0.04172457
-17.346779,8.339267,1000.0,-17.346779,2,10,278.0,9.74513292312622,10000,0.0,0.10939455032348633,0.009044842,0.04002086,0.04002086
-18.71035,8.304355,1000.0,-18.71035,2,12,301.0,11.424736022949219,12000,0.0,0.08489370346069336,0.009004818,0.042615265,0.042615265
-21.04111,8.269437,1000.0,-21.04111,2,14,317.0,13.124115943908691,14000,0.0,0.06459933519363403,0.009002263,0.043403298,0.043403298
-25.243147,8.234383,1000.0,-25.243147,2,16,269.0,14.825639009475708,16000,0.0,-0.1754899024963379,0.009032549,0.047663633,0.047663633
-21.748152,8.198973,1000.0,-21.748152,2,18,297.0,16.50618004798889,18000,0.0,0.016597449779510498,0.009012021,0.045639567,0.045639567
-14.137466,8.163727,1000.0,-14.137466,2,20,272.0,18.17345905303955,20000,0.0,0.142228364944458,0.008986802,0.04805855,0.04805855
-10.792463,8.128754,1000.0,-10.792463,2,22,280.0,19.866419076919556,22000,0.0,-0.07720613479614258,0.008974445,0.045627482,0.045627482
-13.995277,8.092925,1000.0,-13.995277,2,24,287.0,21.546714067459106,24000,0.0,0.02205103635787964,0.008943214,0.048884377,0.048884377
-9.167781,8.058234,1000.0,-9.167781,2,26,282.0,23.233293056488037,26000,0.0,0.1892082691192627,0.009003658,0.04690346,0.04690346
-12.646768,8.023323,1000.0,-12.646768,2,28,283.0,24.931961059570312,28000,0.0,0.1889946460723877,0.009145457,0.049575806,0.049575806
-10.885777,7.9876633,1000.0,-10.885777,2,30,243.0,26.638931035995483,30000,0.0,0.038864970207214355,0.008699583,0.047190353,0.047190353
-5.0466123,7.9526615,1000.0,-5.0466123,2,32,234.0,28.297608852386475,32000,0.0,0.2969120144844055,0.008779105,0.053165216,0.053165216
-1.571958,7.917628,1000.0,-1.571958,2,34,202.0,29.971378087997437,34000,0.0,0.38501977920532227,0.009114797,0.055236574,0.055236574
2.8265615,7.8826885,1000.0,2.8265615,2,36,213.0,31.655997037887573,36000,0.0,-0.26694297790527344,0.009085158,0.049989656,0.049989656
2.471225,7.8476815,1000.0,2.471225,2,38,184.0,33.352132081985474,38000,0.0,0.14451390504837036,0.008996054,0.055401206,0.055401206
4.3576884,7.812775,1000.0,4.3576884,2,40,192.0,34.97461915016174,40000,0.0,0.17867034673690796,0.00890851,0.06395157,0.06395157
