AverageReturn,Entropy,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,ev_tdlam_before,meankl,optimgain,surrgain
-34.095493,8.510146,1000.0,-34.095493,2,2,8.838181972503662,2000,0.0,-0.007671236991882324,0.008798835,0.041534178,0.041534178
-32.559486,8.506679,1000.0,-32.559486,2,4,15.33036994934082,4000,0.0,0.2283475399017334,0.008846235,0.038597345,0.038597345
-14.330081,8.503196,1000.0,-14.330081,2,6,23.039296627044678,6000,0.0,0.12765765190124512,0.008792732,0.041432068,0.041432068
-5.0185843,8.499755,1000.0,-5.0185843,2,8,29.3171706199646,8000,0.0,0.23297369480133057,0.008958801,0.039215952,0.039215952
-13.577538,8.496208,1000.0,-13.577538,2,10,35.35018467903137,10000,0.0,0.15346050262451172,0.008864563,0.04218316,0.04218316
-15.916534,8.492763,1000.0,-15.916534,2,12,42.020299434661865,12000,0.0,-0.04749107360839844,0.00889397,0.046194628,0.046194628
-8.434079,8.489265,1000.0,-8.434079,2,14,48.67037391662598,14000,0.0,0.412004292011261,0.008681893,0.044977874,0.044977874
-9.692327,8.485816,1000.0,-9.692327,2,16,55.44455432891846,16000,0.0,-0.13972151279449463,0.0087703485,0.0437758,0.0437758
-8.569103,8.482314,1000.0,-8.569103,2,18,62.61133122444153,18000,0.0,0.1269018054008484,0.008934716,0.045797836,0.045797836
-5.6357484,8.478975,1000.0,-5.6357484,2,20,70.70272064208984,20000,0.0,0.32306140661239624,0.008853042,0.042985216,0.042985216
-4.798127,8.475478,1000.0,-4.798127,2,22,77.4738278388977,22000,0.0,0.37196874618530273,0.00885156,0.046973012,0.046973012
-4.292543,8.471681,1000.0,-4.292543,2,24,84.09279274940491,24000,0.0,0.3058297634124756,0.0087536415,0.04571533,0.04571533
0.60824966,8.466418,1000.0,0.60824966,2,26,90.37756896018982,26000,0.0,0.34022217988967896,0.009007296,0.046982262,0.046982262
-1.0394752,8.463021,1000.0,-1.0394752,2,28,96.66951417922974,28000,0.0,0.498518705368042,0.008849033,0.050018832,0.050018832
1.5120437,8.459501,1000.0,1.5120437,2,30,102.6936616897583,30000,0.0,0.33912545442581177,0.008761914,0.04993789,0.04993789
3.2874904,8.455818,1000.0,3.2874904,2,32,109.30845880508423,32000,0.0,0.4962882399559021,0.009024683,0.052235138,0.052235138
6.712148,8.452365,1000.0,6.712148,2,34,116.6765205860138,34000,0.0,0.060372889041900635,0.008943588,0.04739981,0.04739981
8.019957,8.448621,1000.0,8.019957,2,36,122.96316766738892,36000,0.0,0.34493619203567505,0.0088725025,0.0518239,0.0518239
10.567594,8.444582,1000.0,10.567594,2,38,128.88900232315063,38000,0.0,0.20445287227630615,0.008791309,0.053355336,0.053355336
12.201579,8.441075,1000.0,12.201579,2,40,134.8432080745697,40000,0.0,0.08071690797805786,0.008966635,0.050383754,0.050383754
15.397184,8.437587,1000.0,15.397184,3,43,141.3237612247467,43000,0.0,0.14069509506225586,0.008863505,0.04995298,0.04995298
17.20295,8.434054,1000.0,17.20295,2,45,147.16296911239624,45000,0.0,0.09360623359680176,0.008889532,0.049815234,0.049815234
18.094013,8.430332,1000.0,18.094013,2,47,152.91932439804077,47000,0.0,0.3284081816673279,0.008748441,0.05608622,0.05608622
19.600857,8.426868,1000.0,19.600857,2,49,159.14188599586487,49000,0.0,0.18397963047027588,0.008905751,0.049364764,0.049364764
26.353754,8.423363,1000.0,26.353754,2,51,165.13424372673035,51000,0.0,0.2967156767845154,0.008889427,0.055872526,0.055872526
29.07774,8.419898,1000.0,29.07774,2,53,170.94847965240479,53000,0.0,0.4988841414451599,0.008816843,0.051973738,0.051973738
28.223257,8.416394,1000.0,28.223257,2,55,178.41101336479187,55000,0.0,0.4661487936973572,0.008739285,0.05401066,0.05401066
31.516077,8.4126,1000.0,31.516077,2,57,184.77588510513306,57000,0.0,-0.026839017868041992,0.008811628,0.054601084,0.054601084
37.069572,8.4080925,1000.0,37.069572,2,59,190.39260125160217,59000,0.0,0.2988879084587097,0.008852385,0.052430812,0.052430812
39.889935,8.403698,1000.0,39.889935,2,61,196.44190740585327,61000,0.0,0.4648568630218506,0.008866893,0.05772243,0.05772243
46.833626,8.400154,1000.0,46.833626,2,63,203.0241756439209,63000,0.0,0.39156925678253174,0.008750105,0.05792141,0.05792141
49.178745,8.396756,1000.0,49.178745,2,65,209.89848637580872,65000,0.0,0.46699273586273193,0.008991027,0.062860996,0.062860996
52.25158,8.393425,1000.0,52.25158,2,67,217.5048623085022,67000,0.0,0.7301561832427979,0.009002304,0.0573101,0.0573101
56.812023,8.389654,1000.0,56.812023,2,69,225.09715819358826,69000,0.0,0.49190592765808105,0.008775554,0.065075316,0.065075316
59.536644,8.386138,1000.0,59.536644,2,71,231.20267367362976,71000,0.0,0.6670950949192047,0.008735467,0.053965777,0.053965777
60.79951,8.382656,1000.0,60.79951,2,73,238.34663152694702,73000,0.0,0.35982048511505127,0.008948507,0.05697207,0.05697207
63.124504,8.378878,1000.0,63.124504,2,75,244.70719480514526,75000,0.0,0.4188395142555237,0.008817419,0.060249615,0.060249615
64.24075,8.375152,1000.0,64.24075,2,77,251.51611757278442,77000,0.0,0.48569542169570923,0.008672032,0.05957213,0.05957213
69.606735,8.371466,1000.0,69.606735,2,79,257.9949429035187,79000,0.0,0.5873631238937378,0.008871144,0.060505792,0.060505792
74.13686,8.367928,1000.0,74.13686,2,81,264.5189907550812,81000,0.0,0.5311321020126343,0.008767398,0.057650387,0.057650387
82.95548,8.3643465,1000.0,82.95548,2,83,271.0639317035675,83000,0.0,0.5322720408439636,0.008534504,0.057435613,0.057435613
