AverageReturn,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
-64.50394,1000.0,-64.50394,1324,0.00914045,0.13110352,8.510838,-0.022129552,14.068056,-0.005671143531799316,1,2048,1.5587793048471212,2048
-37.18939675,1000.0,-37.18939675,1326,0.009601598,0.13964844,8.483755,-0.022798575,7.465335,0.04309624433517456,2,4096,3.1035064428579062,4096
-36.4066525,1000.0,-36.4066525,1341,0.008275522,0.113183595,8.457859,-0.021365488,14.503382,0.042478084564208984,3,6144,4.631182545796037,6144
-7.20661975,1000.0,-7.20661975,1332,0.0077451477,0.11206055,8.459504,-0.020611372,13.592476,0.1087501049041748,4,8192,6.169715296942741,8192
-16.1891209,1000.0,-16.1891209,1337,0.009199223,0.13598633,8.468611,-0.024221256,20.77894,0.0692516565322876,5,10240,7.701860305853188,10240
-10.620148583333334,1000.0,-10.620148583333334,1352,0.008982416,0.1303711,8.4670925,-0.023901466,8.614653,0.13936519622802734,6,12288,9.217112798942253,12288
-3.009626428571429,1000.0,-3.009626428571429,1352,0.010486858,0.14609376,8.4525,-0.025295291,8.086882,0.10331308841705322,7,14336,10.73219787189737,14336
-3.692291500000003,1000.0,-3.692291500000003,1352,0.009999266,0.13969727,8.467732,-0.024861358,6.7986946,0.19352543354034424,8,16384,12.247712676879019,16384
-3.442824833333336,1000.0,-3.442824833333336,1343,0.009296389,0.13129883,8.463086,-0.025518099,9.548985,0.1436309814453125,9,18432,13.773543795803562,18432
-3.058371950000003,1000.0,-3.058371950000003,1353,0.009549982,0.14458008,8.458048,-0.024612058,7.412139,0.2451445460319519,10,20480,15.287699051899835,20480
-2.3735812727272756,1000.0,-2.3735812727272756,1338,0.009722586,0.1451172,8.45468,-0.02645759,14.423109,0.154394268989563,11,22528,16.81906778900884,22528
0.15376858333333368,1000.0,0.15376858333333368,1354,0.010361278,0.15146485,8.438632,-0.024632178,7.456173,0.2820480465888977,12,24576,18.332655211910605,24576
1.1341445769230771,1000.0,1.1341445769230771,1350,0.0117201805,0.18115234,8.43607,-0.027317002,3.5494823,0.2374705672264099,13,26624,19.850267614936456,26624
3.0696241071428574,1000.0,3.0696241071428574,1352,0.009019015,0.1331543,8.426112,-0.023924265,7.7263556,0.2012406587600708,14,28672,21.365807050839067,28672
4.820023133333334,1000.0,4.820023133333334,1351,0.01011998,0.14716797,8.386129,-0.027050138,5.698842,0.317107617855072,15,30720,22.881931918906048,30720
7.752289531249998,1000.0,7.752289531249998,1354,0.010693356,0.1605957,8.371028,-0.028788906,6.3795624,0.16984641551971436,16,32768,24.395356462802738,32768
10.91937076470588,1000.0,10.91937076470588,1355,0.011961366,0.18125,8.353736,-0.02992345,4.493024,0.34116166830062866,17,34816,25.907111565815285,34816
15.461882638888888,1000.0,15.461882638888888,1351,0.011858033,0.17304687,8.314241,-0.029935202,9.95866,0.19991129636764526,18,36864,27.424266716931015,36864
