EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SilSamples,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-5.210629,2,20,2.4081726,319.0,-1.6359761,0.001242139196395874,40.62568259239197,20000,0.0,8.359527,0.2798306941986084,0.006633251,0.035647497,0.035647497
1000.0,20.773212,2,40,134.59073,301.0,4.669238,0.0011989949703216554,104.82353830337524,40000,0.0,8.352539,0.44004201889038086,0.0063796765,0.037772164,0.037772164
1000.0,54.298073,2,61,161.58769,287.0,7.911583,0.0011897794246673583,182.56562876701355,61000,0.0,8.296746,0.36072981357574463,0.0061079916,0.04012314,0.04012314
1000.0,80.45635,2,81,208.30994,225.0,16.651638,0.0013087168216705323,272.8199665546417,81000,0.0,8.309904,0.40264469385147095,0.0059156157,0.044553794,0.044553794
1000.0,140.12186,2,102,262.28088,226.0,21.435541,0.0014176726818084717,378.04031205177307,102000,0.0,8.33509,0.2749813199043274,0.005810199,0.046070077,0.046070077
1000.0,198.58017,2,122,218.63138,214.0,23.073616,0.0012577400684356688,488.9763882160187,122000,0.0,8.311745,0.2772568464279175,0.005799343,0.047865827,0.047865827
1000.0,260.9135,2,143,388.81085,171.0,28.759119,0.001276703977584839,597.9013295173645,143000,0.0,8.309459,0.5549888014793396,0.0056687267,0.049355987,0.049355987
1000.0,335.3593,2,163,335.86917,213.0,28.800957,0.0012345726490020751,711.0077965259552,163000,0.0,8.299811,0.8871353566646576,0.0056108017,0.051187456,0.051187456
1000.0,383.36945,2,184,500.7282,180.0,37.44933,0.0013716837406158448,822.3050692081451,184000,0.0,8.300915,0.7813378870487213,0.0057838396,0.051824342,0.051824342
1000.0,410.63202,2,204,320.37708,223.0,29.260393,0.0014491785526275635,936.9782221317291,204000,0.0,8.279761,0.8287159651517868,0.0063551185,0.057062235,0.057062235
1000.0,466.81598,2,225,520.9176,242.0,45.037045,0.0014096664905548096,1053.7078304290771,225000,0.0,8.2453375,0.9143449813127518,0.005776859,0.056357414,0.056357414
1000.0,532.7007,2,245,635.2724,198.0,53.9326,0.0011198529720306397,1169.2621665000916,245000,0.0,8.283446,0.7953626662492752,0.0068768254,0.0559984,0.0559984
1000.0,591.4531,2,266,500.9034,262.0,39.55245,0.0012866469383239745,1280.985681295395,266000,0.0,8.200194,0.9207822605967522,0.0064734677,0.06146035,0.06146035
1000.0,648.13043,2,286,714.76105,220.0,65.618835,0.001226645803451538,1393.6257364749908,286000,0.0,8.144174,0.8141345381736755,0.006855136,0.059443887,0.059443887
1000.0,690.94885,2,307,728.54895,215.0,62.032074,0.0011984287738800049,1500.7936115264893,307000,0.0,8.077491,0.928700678050518,0.0070248097,0.06338793,0.06338793
1000.0,728.4473,2,327,684.7266,269.0,54.908382,0.0012672909259796143,1609.7548296451569,327000,0.0,7.9940114,0.8964682221412659,0.007259191,0.061844204,0.061844204
1000.0,830.68494,2,348,646.21765,266.0,62.378574,0.0012373523235321045,1715.8947262763977,348000,0.0,7.9288254,0.6784054934978485,0.006645086,0.059354555,0.059354555
1000.0,906.43,2,368,1044.0336,216.0,88.811516,0.0013494670391082763,1826.4362592697144,368000,0.0,7.8399367,0.6860898435115814,0.008202126,0.060603302,0.060603302
1000.0,997.4953,2,389,1088.8982,151.0,88.97886,0.001219326114654541,1937.6099615097046,389000,0.0,7.7372746,0.961350005120039,0.007855967,0.06821508,0.06821508
1000.0,1094.3625,2,409,1353.219,220.0,108.05011,0.0012603586673736573,2051.955134153366,409000,0.0,7.681178,0.9467689469456673,0.0080348365,0.06344033,0.06344033
1000.0,1144.1873,2,430,1434.6312,247.0,112.454025,0.0010819451808929442,2163.954882144928,430000,0.0,7.6261306,0.9440319053828716,0.0081268735,0.06979668,0.06979668
1000.0,1082.3446,2,450,1212.1315,249.0,99.07178,0.0013433467388153076,2277.000121116638,450000,0.0,7.607696,0.6071701347827911,0.008207228,0.06575722,0.06575722
1000.0,1212.2351,3,471,1296.6218,174.0,107.366165,0.0011761451721191405,2392.1099433898926,471000,0.0,7.5753193,0.8900911435484886,0.008574963,0.06458984,0.06458984
1000.0,1424.7382,2,491,1348.424,202.0,118.56162,0.0011556132793426514,2503.110303401947,491000,0.0,7.544798,0.9708322361111641,0.0077322423,0.06325656,0.06325656
1000.0,1311.2053,3,512,1381.2633,291.0,122.78548,0.0011490228176116943,2619.22527050972,512000,0.0,7.552099,0.8584162443876266,0.008176745,0.06416563,0.06416563
1000.0,1300.4224,2,532,1342.7325,325.0,108.926384,0.0013770136833190917,2732.2382259368896,532000,0.0,7.515106,0.932088203728199,0.008715367,0.06651958,0.06651958
1000.0,1306.6432,2,552,1190.3689,288.0,107.173775,0.0011928926467895508,2844.23055934906,552000,0.0,7.498293,0.6692889630794525,0.008528398,0.06657539,0.06657539
1000.0,1330.268,2,573,1606.8499,312.0,126.90175,0.0012368791580200196,2954.7026782035828,573000,0.0,7.5056157,0.6988343596458435,0.008392444,0.08881647,0.08881647
1000.0,1461.4003,2,593,1343.4231,262.0,120.5051,0.0010653411388397217,3059.903655767441,593000,0.0,7.4666743,0.9396643415093422,0.009149052,0.06668444,0.06668444
1000.0,1539.2645,2,614,1447.2487,191.0,131.66087,0.0011704497814178467,3168.055395126343,614000,0.0,7.4364038,0.8829502314329147,0.009044558,0.06479479,0.06479479
1000.0,1520.8464,2,634,1741.4117,363.0,135.34671,0.0012702413082122802,3277.1506226062775,634000,0.0,7.43326,0.9509238116443157,0.008710278,0.066636845,0.066636845
1000.0,1574.4128,2,655,1910.916,214.0,163.26428,0.0011830553531646728,3385.2533168792725,655000,0.0,7.3976984,0.918643057346344,0.00861058,0.06465904,0.06465904
1000.0,1681.9027,2,675,1389.1353,298.0,116.5179,0.0012156816005706786,3496.5895788669586,675000,0.0,7.3716145,0.8805862590670586,0.008953788,0.06396881,0.06396881
1000.0,1590.9099,2,696,1590.3812,279.0,149.20987,0.0012232340335845947,3606.308310985565,696000,0.0,7.3526344,0.9463503882288933,0.008899957,0.062519655,0.062519655
