AverageReturn,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
-79.613555,1000.0,-79.613555,1669,0.009386545,0.1361328,8.536765,-0.024758909,24.368332,0.020822584629058838,1,2048,1.234136126935482,2048
-99.77417275,1000.0,-99.77417275,1764,0.008862444,0.13115235,8.509558,-0.021371651,9.756891,0.031342923641204834,2,4096,2.3954772169236094,4096
-65.65822066666668,1000.0,-65.65822066666668,1755,0.008823406,0.12148438,8.478536,-0.021869278,18.093418,0.07606250047683716,3,6144,3.562628104002215,6144
-47.11823675,1000.0,-47.11823675,1784,0.009436524,0.13417968,8.484205,-0.022569995,8.245701,0.0702252984046936,4,8192,4.711055106949061,8192
-39.0781654,1000.0,-39.0781654,1752,0.0088132825,0.12773438,8.488302,-0.022612832,8.090706,0.12059265375137329,5,10240,5.880584086989984,10240
-23.25328083333334,1000.0,-23.25328083333334,1743,0.009714289,0.14628907,8.472666,-0.02530792,7.782814,0.1671079397201538,6,12288,7.0559722209582105,12288
-9.661454214285717,1000.0,-9.661454214285717,1739,0.009508546,0.1347168,8.448835,-0.023973359,11.464899,0.14657020568847656,7,14336,8.23409170191735,14336
-4.969527874999999,1000.0,-4.969527874999999,1724,0.009160336,0.13632813,8.434824,-0.02402989,15.880251,0.19101321697235107,8,16384,9.422517936909571,16384
2.2115245000000012,1000.0,2.2115245000000012,1754,0.009213876,0.12910156,8.432543,-0.024478417,8.032122,0.18866443634033203,9,18432,10.59085498994682,18432
8.46893,1000.0,8.46893,1755,0.009772112,0.14375,8.388286,-0.025633713,4.367641,0.1393345594406128,10,20480,11.758034720900469,20480
11.149557272727272,1000.0,11.149557272727272,1770,0.009335248,0.13608399,8.360852,-0.02542767,6.175183,0.23157942295074463,11,22528,12.915331974974833,22528
16.126065416666666,1000.0,16.126065416666666,1771,0.011126495,0.16083984,8.367144,-0.028448323,5.598412,0.2459849715232849,12,24576,14.072346992907114,24576
19.175148346153847,1000.0,19.175148346153847,1737,0.011138708,0.16054687,8.356604,-0.027768612,5.0338793,0.25644606351852417,13,26624,15.251890361891128,26624
28.584393535714288,1000.0,28.584393535714288,1745,0.010816603,0.16108398,8.331562,-0.029236794,7.109623,0.296577513217926,14,28672,16.425896402914077,28672
33.3958033,1000.0,33.3958033,1687,0.010497375,0.1472168,8.288584,-0.028992092,8.562032,0.18496423959732056,15,30720,17.642195878899656,30720
35.25258359375,1000.0,35.25258359375,1730,0.011364273,0.16547851,8.255303,-0.030233055,4.7203407,0.19104671478271484,16,32768,18.826835357933305,32768
39.0966055,1000.0,39.0966055,1756,0.009213085,0.13276367,8.232844,-0.026588026,8.160554,0.17707103490829468,17,34816,19.993283253978007,34816
42.16772763888889,1000.0,42.16772763888889,1765,0.010390432,0.15458985,8.200834,-0.02851108,5.4186997,0.22925955057144165,18,36864,21.153746607946232,36864
45.538026736842106,1000.0,45.538026736842106,1799,0.011623961,0.16625977,8.160881,-0.029461369,4.61231,0.23864209651947021,19,38912,22.292843575938605,38912
46.790105575,1000.0,46.790105575,1733,0.009729259,0.13881835,8.149365,-0.0274176,8.223552,0.20477676391601562,20,40960,23.47526068496518,40960
58.87831114999999,1000.0,58.87831114999999,1752,0.013391177,0.19375,8.139196,-0.03250287,7.0131593,0.18428248167037964,21,43008,24.644913463969715,43008
69.7933043,1000.0,69.7933043,1784,0.009931883,0.14262696,8.132261,-0.029332891,9.650358,0.19999009370803833,22,45056,25.793078489950858,45056
78.687115675,1000.0,78.687115675,1766,0.01127752,0.16298828,8.11717,-0.030992651,8.424578,0.20785903930664062,23,47104,26.95296406093985,47104
84.14060699999999,1000.0,84.14060699999999,1827,0.012045722,0.17446288,8.10305,-0.032212466,9.295396,0.17865383625030518,24,49152,28.07438922394067,49152
88.48058834999999,1000.0,88.48058834999999,1748,0.010681796,0.15561524,8.089808,-0.027576182,14.538426,0.21826255321502686,25,51200,29.246680285898037,51200
97.694052675,1000.0,97.694052675,1753,0.012686732,0.18779297,8.043974,-0.035166074,10.330436,0.22186964750289917,26,53248,30.415611470933072,53248
108.66052527499998,1000.0,108.66052527499998,1742,0.011606123,0.17436524,8.024843,-0.034347143,9.283881,0.1606544852256775,27,55296,31.591606026981026,55296
117.920124375,1000.0,117.920124375,1742,0.011776407,0.17460938,7.988234,-0.034669068,15.233212,0.28854548931121826,28,57344,32.76777632790618,57344
131.9724514,1000.0,131.9724514,1743,0.010841398,0.16049805,7.952803,-0.032020893,13.428314,0.23792070150375366,29,59392,33.94347048399504,59392
148.4506701,1000.0,148.4506701,1770,0.012218843,0.18950196,7.916341,-0.03331592,17.751097,0.19427382946014404,30,61440,35.10095078696031,61440
162.978591875,1000.0,162.978591875,1727,0.010973661,0.15766601,7.907483,-0.02935701,18.402111,0.261260986328125,31,63488,36.28735472098924,63488
174.70742572499998,1000.0,174.70742572499998,1671,0.011539767,0.17514649,7.883106,-0.03292275,23.99739,0.22997963428497314,32,65536,37.513674616930075,65536
193.07590167499998,1000.0,193.07590167499998,1751,0.013131944,0.18642578,7.8389215,-0.035303663,26.245808,0.2191258668899536,33,67584,38.683695628889836,67584
209.53956284999998,1000.0,209.53956284999998,1796,0.011006846,0.16293946,7.807864,-0.031150874,35.17764,0.28869664669036865,34,69632,39.82465376192704,69632
226.56859857499998,1000.0,226.56859857499998,1740,0.011540182,0.17050782,7.764539,-0.032238644,25.774845,0.2827323079109192,35,71680,41.00232619594317,71680
246.5048169,1000.0,246.5048169,1729,0.013281392,0.19628906,7.713155,-0.039230734,30.783585,0.27441084384918213,36,73728,42.187305226922035,73728
265.39721232499994,1000.0,265.39721232499994,1728,0.009324785,0.13061523,7.6785827,-0.028728615,35.23555,0.31062984466552734,37,75776,43.372974028927274,75776
285.844523075,1000.0,285.844523075,1765,0.0106834285,0.15678711,7.63893,-0.029410232,40.479103,0.23490458726882935,38,77824,44.53341026196722,77824
310.209084625,1000.0,310.209084625,1758,0.012018986,0.17358398,7.6154695,-0.034891203,40.253197,0.31380462646484375,39,79872,45.69861091498751,79872
339.273880925,1000.0,339.273880925,1801,0.012059293,0.17597656,7.610929,-0.034782313,42.782013,0.30507880449295044,40,81920,46.83635137591045,81920
374.51404275,1000.0,374.51404275,1795,0.010572329,0.15517578,7.5923767,-0.03277681,50.81793,0.3047792911529541,41,83968,47.978000273928046,83968
401.7091905,1000.0,401.7091905,1759,0.012770507,0.19238281,7.541168,-0.036940232,52.675507,0.2812582850456238,42,86016,49.14273831900209,86016
429.33914804999995,1000.0,429.33914804999995,1751,0.013508938,0.1928711,7.4782076,-0.033802357,58.873207,0.25774645805358887,43,88064,50.31250928493682,88064
461.27905455,1000.0,461.27905455,1778,0.014636378,0.21391602,7.4118257,-0.03707073,72.69936,0.2228907346725464,44,90112,51.464934408897534,90112
494.67619594999996,1000.0,494.67619594999996,1769,0.01250725,0.18237305,7.3552465,-0.033617884,66.74029,0.27471673488616943,45,92160,52.622825544909574,92160
518.92986295,1000.0,518.92986295,1781,0.011309047,0.16552734,7.32107,-0.030850539,62.234337,0.36323678493499756,46,94208,53.77348776394501,94208
542.1196979499999,1000.0,542.1196979499999,1762,0.010335504,0.13422851,7.2906775,-0.029513706,62.197956,0.33508944511413574,47,96256,54.93648928089533,96256
563.4990595749999,1000.0,563.4990595749999,1743,0.011593675,0.16782227,7.243608,-0.032601412,63.156532,0.3306654691696167,48,98304,56.111979719949886,98304
588.4469163,1000.0,588.4469163,1755,0.01360371,0.19580078,7.190252,-0.03447967,73.37654,0.3463830351829529,49,100352,57.279614143888466,100352
613.640781075,1000.0,613.640781075,1749,0.013207458,0.19365235,7.149755,-0.035508044,85.08028,0.16652995347976685,50,102400,58.45101886999328,102400
641.7380398,1000.0,641.7380398,1817,0.013034319,0.18989258,7.125306,-0.029939327,75.42042,0.21915459632873535,51,104448,59.580467263935134,104448
665.8986022500001,1000.0,665.8986022500001,1829,0.010776982,0.15698242,7.0929193,-0.026937693,89.7177,0.15160179138183594,52,106496,60.70091912697535,106496
688.2354197500001,1000.0,688.2354197500001,1748,0.012681211,0.17578125,7.0411825,-0.030785045,87.23778,0.19544559717178345,53,108544,61.873230084893294,108544
712.4118480499999,1000.0,712.4118480499999,1753,0.011858791,0.16787109,7.0152674,-0.033782966,94.88643,0.33507251739501953,54,110592,63.04184386995621,110592
737.245153025,1000.0,737.245153025,1783,0.014269106,0.19121094,6.9895906,-0.03251412,94.33128,0.30057066679000854,55,112640,64.19121587090194,112640
761.50715915,1000.0,761.50715915,1747,0.013568488,0.19584961,6.96233,-0.03558158,87.02956,0.336092472076416,56,114688,65.36387601692695,114688
787.191049575,1000.0,787.191049575,1807,0.013169944,0.1928711,6.93912,-0.027748784,98.867294,0.2508619427680969,57,116736,66.497988573974,116736
808.6518943250001,1000.0,808.6518943250001,1742,0.010355174,0.14785156,6.9052773,-0.030708712,88.473206,0.37579017877578735,58,118784,67.67419275594875,118784
821.8850946250001,1000.0,821.8850946250001,1746,0.013856235,0.19379883,6.8773165,-0.0343153,101.644554,0.3559024930000305,59,120832,68.84770622395445,120832
841.032194125,1000.0,841.032194125,1771,0.012646781,0.17753907,6.864113,-0.029740479,105.82475,0.2930472493171692,60,122880,70.00445794989355,122880
860.648720725,1000.0,860.648720725,1774,0.011628269,0.16723633,6.8460226,-0.030228877,111.61214,0.3536917567253113,61,124928,71.15965758194216,124928
890.822031675,1000.0,890.822031675,1787,0.01263995,0.18447265,6.8170342,-0.030779514,123.132126,0.3435068130493164,62,126976,72.30603376496583,126976
907.46572855,1000.0,907.46572855,1784,0.011251306,0.15405273,6.787552,-0.030041894,111.092674,0.375404953956604,63,129024,73.45424609689508,129024
919.14433615,1000.0,919.14433615,1749,0.017736271,0.23393555,6.7644835,-0.034203727,110.61104,0.39671725034713745,64,131072,74.62531403498724,131072
934.7119651749999,1000.0,934.7119651749999,1764,0.013424438,0.18637696,6.7477736,-0.031254366,110.09287,0.42706573009490967,65,133120,75.78671797295101,133120
952.3574412,1000.0,952.3574412,1774,0.011790273,0.16376953,6.7305117,-0.03239753,109.878296,0.4418644309043884,66,135168,76.94142002495937,135168
970.297359225,1000.0,970.297359225,1736,0.01322864,0.18935546,6.693554,-0.025472607,113.61827,0.29569685459136963,67,137216,78.12142203690019,137216
990.282843525,1000.0,990.282843525,1745,0.012370615,0.17231445,6.6648674,-0.031003822,120.899536,0.46579116582870483,68,139264,79.29568380094133,139264
999.489111575,1000.0,999.489111575,1770,0.014319373,0.1949707,6.656783,-0.031117808,115.15554,0.3914411664009094,69,141312,80.45316383894533,141312
1014.760044675,1000.0,1014.760044675,1731,0.012604982,0.17250976,6.643603,-0.031819023,114.11355,0.5072859227657318,70,143360,81.6363844400039,143360
1022.1814092249999,1000.0,1022.1814092249999,1759,0.01556248,0.21713868,6.6419554,-0.029249514,123.79927,0.37768930196762085,71,145408,82.80143761390354,145408
1032.6512720750002,1000.0,1032.6512720750002,1761,0.016002577,0.21831055,6.6383386,-0.031845674,118.59145,0.4639284014701843,72,147456,83.96474704192951,147456
1047.2991476,1000.0,1047.2991476,1677,0.015085394,0.20976563,6.6116586,-0.03089938,129.85057,0.4645363688468933,73,149504,85.18962560000364,149504
1053.8944993,1000.0,1053.8944993,1734,0.014014612,0.18945312,6.558629,-0.032083854,113.89082,0.48098355531692505,74,151552,86.37107421294786,151552
1066.6914591500001,1000.0,1066.6914591500001,1729,0.014484229,0.20136718,6.5296087,-0.024953572,131.16057,0.4561443328857422,75,153600,87.55635265191086,153600
1077.1080124249997,1000.0,1077.1080124249997,1786,0.014853418,0.21044922,6.4884477,-0.02825196,113.72102,0.47175902128219604,76,155648,88.70370366389398,155648
1086.1785731749999,1000.0,1086.1785731749999,1777,0.014819093,0.20517579,6.4627013,-0.029377496,120.14067,0.5271033048629761,77,157696,89.856540396926,157696
1106.87347945,1000.0,1106.87347945,1741,0.013951568,0.18500976,6.4614983,-0.028155897,130.7139,0.505860447883606,78,159744,91.03358062193729,159744
1113.9456311999998,1000.0,1113.9456311999998,1758,0.016141985,0.2177246,6.4542418,-0.03137093,124.636536,0.48220664262771606,79,161792,92.19871056394186,161792
1125.8128515249998,1000.0,1125.8128515249998,1727,0.013229303,0.18979493,6.443074,-0.02999748,130.25139,0.5106495916843414,80,163840,93.38471821998246,163840
1137.124531375,1000.0,1137.124531375,1758,0.012849997,0.17573242,6.437413,-0.02760695,135.51053,0.5398188829421997,81,165888,94.55012267292477,165888
1138.050221,1000.0,1138.050221,1747,0.015307841,0.20776367,6.4052835,-0.024794113,113.44077,0.5127502381801605,82,167936,95.72302509797737,167936
1141.7695288,1000.0,1141.7695288,1821,0.013683778,0.18632813,6.3719397,-0.027583202,113.29533,0.5757986605167389,83,169984,96.84790303988848,169984
1148.760792775,1000.0,1148.760792775,1742,0.016563356,0.22905274,6.353337,-0.024893058,127.319046,0.45452648401260376,84,172032,98.02369284094311,172032
1155.730414675,1000.0,1155.730414675,1755,0.014136424,0.20004883,6.349656,-0.032206863,116.30267,0.5582481920719147,85,174080,99.1907418979099,174080
1166.739363675,1000.0,1166.739363675,1728,0.014588582,0.20048828,6.3476834,-0.026682675,110.501976,0.623248279094696,86,176128,100.37636798992753,176128
1170.3119049000002,1000.0,1170.3119049000002,1731,0.014882749,0.1974121,6.341413,-0.025198743,127.541306,0.5960798561573029,87,178176,101.55988874298055,178176
1178.0466583500001,1000.0,1178.0466583500001,1741,0.0122192,0.17006835,6.340583,-0.022414593,118.48092,0.6248088181018829,88,180224,102.73655886691995,180224
1181.41085105,1000.0,1181.41085105,1760,0.014948596,0.20268555,6.341599,-0.029119566,121.194725,0.5851505994796753,89,182272,103.90042107598856,182272
1191.1419305499999,1000.0,1191.1419305499999,1733,0.017031303,0.21245117,6.3102694,-0.02480362,112.16483,0.655000239610672,90,184320,105.08263604796957,184320
1190.3963972249999,1000.0,1190.3963972249999,1736,0.013122496,0.17919922,6.302153,-0.024921965,114.13905,0.5687514543533325,91,186368,106.2624542620033,186368
1185.6757198250002,1000.0,1185.6757198250002,1781,0.017790018,0.22993164,6.3112116,-0.028138336,125.37489,0.5507964491844177,92,188416,107.41254006000236,188416
1194.0711798500001,1000.0,1194.0711798500001,1772,0.012785895,0.17470703,6.2695203,-0.025183264,119.55613,0.5972400307655334,93,190464,108.56890815694351,190464
1190.131294925,1000.0,1190.131294925,1731,0.01592828,0.21152344,6.2271795,-0.025231952,108.35075,0.6259907186031342,94,192512,109.75269692193251,192512
1178.4574189999998,1000.0,1178.4574189999998,1755,0.013667077,0.18847656,6.204456,-0.025329202,96.71951,0.6526047885417938,95,194560,110.92015757597983,194560
1170.3942458,1000.0,1170.3942458,1815,0.013890596,0.18305664,6.1899066,-0.028731365,99.69536,0.6602553427219391,96,196608,112.04919727891684,196608
1165.4043203,1000.0,1165.4043203,1741,0.017298501,0.23007813,6.163572,-0.02647923,120.821594,0.6488566100597382,97,198656,113.22584318800364,198656
1169.7944017,1000.0,1169.7944017,1777,0.01959282,0.26010743,6.140133,-0.023088416,129.14694,0.6778101921081543,98,200704,114.37880567193497,200704
1175.7084384000002,1000.0,1175.7084384000002,1743,0.015607307,0.20576172,6.1307783,-0.023001,125.77462,0.6927470862865448,99,202752,115.55434171599336,202752
1180.527228075,1000.0,1180.527228075,1781,0.018577661,0.24541016,6.1155257,-0.020670569,126.50883,0.4857931137084961,100,204800,116.70457263092976,204800
1184.615030275,1000.0,1184.615030275,1753,0.017780866,0.22832032,6.094262,-0.02635681,127.21094,0.6430505514144897,101,206848,117.87348363990895,206848
1193.126790675,1000.0,1193.126790675,1760,0.017167347,0.23027344,6.0737944,-0.01810826,117.46257,0.6629070937633514,102,208896,119.03747341991402,208896
1206.467145625,1000.0,1206.467145625,1792,0.017898068,0.22954102,6.0505753,-0.022742609,127.588196,0.6465614140033722,103,210944,120.1806725289207,210944
1210.172434075,1000.0,1210.172434075,1745,0.0122958,0.1650879,6.044919,-0.025691796,124.85303,0.6375361680984497,104,212992,121.35462441295385,212992
1214.4730682499999,1000.0,1214.4730682499999,1776,0.013638349,0.18261719,6.043316,-0.022817433,122.06152,0.6698939502239227,105,215040,122.5082467169268,215040
1221.7219897,1000.0,1221.7219897,1754,0.021244656,0.26884764,6.025371,-0.022542424,113.13682,0.633083701133728,106,217088,123.676139691961,217088
1230.645019775,1000.0,1230.645019775,1772,0.023672642,0.28618163,6.0027304,-0.021531958,122.48148,0.6469142735004425,107,219136,124.83218369795941,219136
1242.953513675,1000.0,1242.953513675,1758,0.01858912,0.24326172,5.978572,-0.014784063,135.32104,0.6998827755451202,108,221184,125.99763338197954,221184
1250.519968925,1000.0,1250.519968925,1741,0.021206629,0.25830078,5.9575057,-0.017320892,125.646484,0.6113846004009247,109,223232,127.17432682600338,223232
1263.94743025,1000.0,1263.94743025,1735,0.022404227,0.27021486,5.940602,-0.018373154,112.21297,0.6458767354488373,110,225280,128.35524922900368,225280
1275.904921975,1000.0,1275.904921975,1767,0.017503176,0.2300293,5.9156833,-0.017632648,111.963135,0.6084133982658386,111,227328,129.51458452898078,227328
1279.8103036500002,1000.0,1279.8103036500002,1782,0.016369248,0.21015625,5.8902416,-0.017409978,106.08781,0.5938508212566376,112,229376,130.66444419091567,229376
1294.6468181750001,1000.0,1294.6468181750001,1782,0.018233996,0.23813477,5.868022,-0.021081692,120.905785,0.6264412999153137,113,231424,131.81395851296838,231424
1309.992822675,1000.0,1309.992822675,1747,0.02022766,0.2637207,5.8471866,-0.016191639,121.17899,0.6968117356300354,114,233472,132.9868860798888,233472
1336.362461725,1000.0,1336.362461725,1786,0.018895498,0.23779297,5.802426,-0.016490677,119.326294,0.6891930103302002,115,235520,134.13381329691038,235520
1360.49783115,1000.0,1360.49783115,1778,0.02035477,0.2557129,5.778353,-0.016868044,114.43449,0.7078109085559845,116,237568,135.28626491490286,237568
1371.2859841499999,1000.0,1371.2859841499999,1781,0.020854147,0.26435548,5.7710633,-0.016052991,118.99441,0.6801827549934387,117,239616,136.43654625990894,239616
1377.961026125,1000.0,1377.961026125,1753,0.023763457,0.28916016,5.7895126,-0.013245774,123.94258,0.713816910982132,118,241664,137.60550688894,241664
1387.0982007999999,1000.0,1387.0982007999999,1750,0.017203435,0.22377929,5.7537165,-0.012073848,109.64646,0.694322019815445,119,243712,138.7762475159252,243712
1392.868701075,1000.0,1392.868701075,1789,0.020571036,0.27192384,5.726512,-0.015897298,106.059326,0.6301150321960449,120,245760,139.9211389379343,245760
1397.7645779,1000.0,1397.7645779,1756,0.018090727,0.22651367,5.70511,-0.014169276,104.4637,0.6081595718860626,121,247808,141.08776135393418,247808
1401.616434675,1000.0,1401.616434675,1739,0.025347546,0.2959961,5.697419,-0.018127311,105.48082,0.5692589282989502,122,249856,142.2657471159473,249856
1409.732458325,1000.0,1409.732458325,1727,0.02553289,0.28759766,5.671717,-0.014478097,119.033936,0.7711066901683807,123,251904,143.45213472889736,251904
1415.13614405,1000.0,1415.13614405,1744,0.0132250115,0.17236328,5.6667356,-0.019774653,98.13341,0.6792446374893188,124,253952,144.62707792397123,253952
1430.3697118750001,1000.0,1430.3697118750001,1770,0.021531265,0.24941406,5.6729293,-0.017125739,111.157715,0.726099818944931,125,256000,145.78481101698708,256000
1430.8051586000001,1000.0,1430.8051586000001,1796,0.017817138,0.21918945,5.650105,-0.02001885,96.24289,0.6320544481277466,126,258048,146.92531778290868,258048
1425.74579245,1000.0,1425.74579245,1746,0.017345,0.22734375,5.620028,-0.024166213,100.66063,0.6206650733947754,127,260096,148.09871534595732,260096
1426.0025765999999,1000.0,1426.0025765999999,1705,0.024649767,0.30610353,5.5938725,-0.019584669,93.845566,0.6183664500713348,128,262144,149.30031235096976,262144
