EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-20.928402,2,20,22.37573,-5.030942,0.0012281264305114745,50.38925790786743,20000,0.0,8.390734,0.32642662525177,0.0063244,0.035949364,0.035949364
1000.0,-0.13848868,2,40,69.12047,-0.8287707,0.001206675386428833,112.17408919334412,40000,0.0,8.370093,0.45317280292510986,0.006423943,0.04069677,0.04069677
1000.0,52.70465,2,61,82.84851,9.86639,0.0013764163970947266,188.5306396484375,61000,0.0,8.366205,0.7531100958585739,0.0064774184,0.045416884,0.045416884
1000.0,96.79451,2,81,173.38733,9.899766,0.0011466506004333497,275.9260437488556,81000,0.0,8.362068,0.6614767014980316,0.0058715614,0.04667171,0.04667171
1000.0,120.74062,2,102,181.00296,14.335881,0.00118781418800354,373.93809151649475,102000,0.0,8.37133,0.7549357861280441,0.006049517,0.04879789,0.04879789
1000.0,167.1871,2,122,184.28201,14.107877,0.0012472412586212159,480.70829916000366,122000,0.0,8.332431,0.4927482604980469,0.006224904,0.05241621,0.05241621
1000.0,193.6877,2,143,300.13583,18.593996,0.0010643736839294434,585.3189635276794,143000,0.0,8.34244,0.6529622077941895,0.006078247,0.049356505,0.049356505
1000.0,209.46223,2,163,275.12262,23.372282,0.0010366433143615722,688.8598709106445,163000,0.0,8.249906,0.7714668810367584,0.005761737,0.047299314,0.047299314
1000.0,324.1574,2,184,399.10236,34.198856,0.0011582529067993164,790.3964035511017,184000,0.0,8.155976,0.7823655158281326,0.005922894,0.05552405,0.05552405
1000.0,423.4839,2,204,584.9688,44.921837,0.0012514328956604005,896.1563119888306,204000,0.0,8.044314,0.6434646248817444,0.0054223523,0.050307594,0.050307594
1000.0,505.0201,2,225,605.16486,55.77789,0.001112438726425171,1003.0302958488464,225000,0.0,7.971794,0.7203024923801422,0.006429109,0.0552525,0.0552525
1000.0,568.29474,2,245,768.9623,56.430775,0.0011087462902069091,1104.902461051941,245000,0.0,7.800531,0.7753138691186905,0.0065698987,0.058759168,0.058759168
1000.0,640.96625,2,266,844.56885,69.07901,0.0009688831329345703,1203.9580857753754,266000,0.0,7.736078,0.7638531774282455,0.00744338,0.06134953,0.06134953
1000.0,739.60626,2,286,830.28156,77.42497,0.0011889451503753663,1307.4464347362518,286000,0.0,7.7114334,0.8797839507460594,0.006952104,0.063643605,0.063643605
1000.0,811.3043,2,307,912.85364,69.05825,0.001107548999786377,1415.0487656593323,307000,0.0,7.595573,0.8839847072958946,0.007036603,0.058123857,0.058123857
1000.0,874.18243,2,327,1095.1825,95.944885,0.0014045388698577881,1521.4580438137054,327000,0.0,7.570221,0.8528320044279099,0.0075593004,0.05569034,0.05569034
1000.0,967.4676,2,348,1108.4778,90.2643,0.001345847463607788,1627.0677127838135,348000,0.0,7.5165105,0.894662044942379,0.0075418158,0.06972818,0.06972818
1000.0,1009.49866,2,368,1292.0675,96.3774,0.0013301889419555664,1730.9119794368744,368000,0.0,7.4734197,0.8693196773529053,0.007757458,0.063828364,0.063828364
1000.0,1077.1965,2,389,1137.6796,98.242775,0.0012398250579833984,1836.0279476642609,389000,0.0,7.4462585,0.9439434297382832,0.0075025936,0.061655518,0.061655518
1000.0,1163.1168,2,409,757.83997,79.24998,0.0013239435195922852,1941.908319234848,409000,0.0,7.317869,0.8563935607671738,0.007953141,0.06538665,0.06538665
1000.0,1220.5726,2,430,1244.5062,102.24426,0.0010323808670043946,2047.7608604431152,430000,0.0,7.2655916,0.9032300338149071,0.008311963,0.065757185,0.065757185
1000.0,1226.592,2,450,1450.9291,112.453415,0.0010509172439575195,2151.711608171463,450000,0.0,7.2155695,0.9505597539246082,0.008299221,0.06287739,0.06287739
1000.0,1331.8884,3,471,1523.4142,139.84872,0.0011897584438323974,2257.4362812042236,471000,0.0,7.175261,0.8985930755734444,0.008315457,0.06287033,0.06287033
1000.0,1431.1995,2,491,1640.2673,122.0819,0.0010568483829498292,2364.8091492652893,491000,0.0,7.156704,0.9207123219966888,0.009384544,0.064090595,0.064090595
1000.0,1384.6023,3,512,1489.8933,139.22112,0.0012043578624725342,2469.5880262851715,512000,0.0,7.0878925,0.9598408043384552,0.008319711,0.06500713,0.06500713
1000.0,1359.6062,2,532,1670.1332,133.13443,0.0010928534984588623,2577.3331027030945,532000,0.0,7.028802,0.9533292129635811,0.008103034,0.05963474,0.05963474
1000.0,1399.2697,2,552,1492.496,134.6404,0.001275027084350586,2683.707711458206,552000,0.0,6.980868,0.9450303241610527,0.008487469,0.069705226,0.069705226
1000.0,1558.7559,2,573,1179.6736,107.26682,0.0012809004306793214,2788.451709508896,573000,0.0,6.9507103,0.9460130967199802,0.009293092,0.06753698,0.06753698
1000.0,1569.1337,2,593,1573.904,136.3669,0.0013164917945861817,2895.688106775284,593000,0.0,6.925042,0.9461115710437298,0.009021655,0.06446247,0.06446247
1000.0,1575.7311,2,614,1800.0836,158.8242,0.0011451120376586915,3004.2767474651337,614000,0.0,6.8722277,0.957426343113184,0.009417942,0.061961584,0.061961584
1000.0,1654.6184,2,634,1771.235,153.73528,0.001415222978591919,3113.0510606765747,634000,0.0,6.8203053,0.9424486756324768,0.008988239,0.056554437,0.056554437
1000.0,1817.9246,2,655,1992.4847,183.24669,0.0012396513938903808,3222.115118741989,655000,0.0,6.7413054,0.8877725750207901,0.009557776,0.060649425,0.060649425
1000.0,1883.157,2,675,2098.4353,170.9479,0.0013873062133789062,3330.9700932502747,675000,0.0,6.683133,0.9399394430220127,0.009064908,0.058028135,0.058028135
