AverageReturn,MeanRew,SimRew-MeanRew,Time-MeanRew,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1402.7955394249998,3.6150177,167.95557329004043,0.3542830123901367,1000.0,1402.7955394249998,430,0.030217817,0.33881837,4.7686143,-0.018654604,38.727116,0.7664435058832169,190,389120,33904.51159392716,389120
1503.957105625,21.195335,103.93965038458768,0.35515685687065124,1000.0,1503.957105625,439,0.027834198,0.32211915,4.675458,-0.021978224,28.649174,0.9043213874101639,200,409600,35785.71757358615,409600
1543.7192948250001,-1.5458758,75.89245339752205,0.3539204213619232,1000.0,1543.7192948250001,405,0.035166085,0.34311524,4.681525,-0.018778937,41.48651,0.8280676305294037,210,430080,37676.18175558001,430080
1513.910812375,1.419999,225.05506162202303,0.3545009337902069,1000.0,1513.910812375,409,0.024874564,0.29165038,4.5759006,-0.009628812,39.409233,0.883988730609417,220,450560,39559.23568023811,450560
1488.3991281499998,1543.4052,113.66410971635251,0.3542338843822479,1000.0,1488.3991281499998,428,0.020604197,0.25649413,4.4935603,-0.023833571,29.511963,0.9039944261312485,230,471040,41451.17073388817,471040
1540.36906105,1599.166,71.74590996606688,0.35771731390953065,1000.0,1540.36906105,404,0.0391395,0.39541015,4.516642,-0.01764984,20.405598,0.920908696949482,240,491520,43338.76909177611,491520
1594.826976625,1353.4844,132.70020768325352,0.3595527297973633,1000.0,1594.826976625,402,0.037222195,0.3590332,4.429009,-0.02464771,24.646498,0.9145369231700897,250,512000,45246.998815013096,512000
1595.386883675,1238.143,112.27238615735476,0.3564900847911835,1000.0,1595.386883675,415,0.030499306,0.34072265,4.3820467,-0.024959486,18.338991,0.9396342635154724,260,532480,47162.593041945016,532480
1580.3228112000002,126.30009,121.15212211118052,0.35695180315971375,1000.0,1580.3228112000002,436,0.020222442,0.25405273,4.3496666,-0.011256771,32.012787,0.9198188483715057,270,552960,49061.45783476299,552960
1578.4024162500002,1554.1157,117.43731651704822,0.35630293860435486,1000.0,1578.4024162500002,395,0.01729408,0.22919922,4.271143,-0.028142551,11.685194,0.980145663022995,280,573440,50962.621054644,573440
1565.908317025,11.168017,122.94688617561869,0.3547231900691986,1000.0,1565.908317025,503,0.020689495,0.26069337,4.18984,-0.02258728,44.324448,0.8758079782128334,290,593920,52857.53744285018,593920
1579.8258068250002,1504.2114,175.8334261739005,0.3587698715209961,1000.0,1579.8258068250002,400,0.018769953,0.21870117,4.0009503,-0.026554767,15.356067,0.9678069576621056,300,614400,54744.7222612442,614400
1592.137682625,763.01965,2262.256748076588,0.35699028911590575,1000.0,1592.137682625,361,0.04882731,0.39282227,3.856832,-0.033156298,43.476593,0.8306887447834015,310,634880,56654.945540953195,634880
1581.4068854000002,515.5419,845.6407100036416,0.3577932269573212,1000.0,1581.4068854000002,402,0.019942233,0.2619629,3.8062172,-0.028983742,8.617529,0.9801123924553394,320,655360,58559.38314549811,655360
1587.326924175,809.37317,588.915804167761,0.3585418885231018,1000.0,1587.326924175,424,0.029995743,0.31357422,3.6531117,-0.029668178,10.209674,0.9705715794116259,330,675840,60469.83277937211,675840
1608.509352775,1355.6912,218.1523267622938,0.35985670528411867,1000.0,1608.509352775,434,0.02276513,0.27788085,3.4933305,-0.022854801,12.289694,0.9712609704583883,340,696320,62377.96968450397,696320
1622.9336976,1565.8461,171.64783564336372,0.35909675903320315,1000.0,1622.9336976,396,0.03651724,0.36850587,3.3732219,-0.02703764,9.688688,0.9737330842763186,350,716800,64295.98004221707,716800
1634.1635175249999,1630.5881,130.45815861910262,0.35664603681564333,1000.0,1634.1635175249999,397,0.036124118,0.32402343,3.2572994,-0.020689366,32.417778,0.9349951818585396,360,737280,66211.68613373209,737280
1668.1210150499999,1766.2422,128.74068805748158,0.35770494112968443,1000.0,1668.1210150499999,397,0.026507085,0.30498046,3.1384883,-0.025227228,20.494967,0.9522575959563255,370,757760,68115.5936470402,757760
1587.219118425,1805.9261,145.53724503439162,0.3582947943210602,1000.0,1587.219118425,444,0.05791406,0.4161133,2.9451032,-0.007060653,158.54906,0.7859064489603043,380,778240,70020.94897947903,778240
1569.8074156750001,1786.2513,201.03936057668525,0.3568660188674927,1000.0,1569.8074156750001,396,0.03274237,0.34638673,2.7699354,-0.026424056,12.751015,0.9833776466548443,390,798720,71931.02040501498,798720
1643.407353325,1673.457,236.29599911291152,0.35760527458190916,1000.0,1643.407353325,377,0.03541676,0.38081056,2.6626372,-0.026885485,12.51583,0.9666577763855457,400,819200,73834.2609201651,819200
1682.8917413749998,1698.9929,199.7870203350083,0.3581058878898621,1000.0,1682.8917413749998,396,0.03361367,0.3611328,2.5771132,-0.020960053,8.1623335,0.9887832216918468,410,839680,75742.93514344306,839680
1683.6862755000002,1810.8851,190.52942494048608,0.3570444223403931,1000.0,1683.6862755000002,397,0.033828966,0.36733398,2.3543284,-0.026933169,10.871485,0.9900116473436356,420,860160,77654.68650075211,860160
1690.666998575,1681.7904,193.97735538882912,0.357414843082428,1000.0,1690.666998575,395,0.053709973,0.36274415,2.3229592,-0.020926148,29.555782,0.9442444816231728,430,880640,79559.93801291706,880640
1735.7433658250004,1717.7142,192.17774797302275,0.3562615044593811,1000.0,1735.7433658250004,393,0.047896877,0.41928712,2.2965171,-0.017471839,16.673145,0.9582600221037865,440,901120,81468.45796960709,901120
1719.6410507750002,1767.4792,202.04472746485584,0.35919390172958376,1000.0,1719.6410507750002,399,0.028059747,0.32163087,2.2217536,-0.023297604,13.978226,0.9777399934828281,450,921600,83370.72231221618,921600
1724.2367448749999,1735.114,192.87242761544684,0.35603627614974975,1000.0,1724.2367448749999,403,0.03031075,0.31064454,2.1879241,-0.02155267,10.325876,0.9836550354957581,460,942080,85288.01290558418,942080
1733.9698688249998,1571.7113,237.941104110201,0.3558877885341644,1000.0,1733.9698688249998,416,0.034424234,0.35688478,2.173717,-0.024694152,5.056267,0.9914784803986549,470,962560,87187.28772414615,962560
1691.699919975,1696.5504,222.25682572997994,0.3585844561576843,1000.0,1691.699919975,428,0.03680263,0.3756836,2.10249,-0.02495092,15.309517,0.967317707836628,480,983040,89083.64414014108,983040
