# {"t_start": 1562826387.009088, "env_id": "HalfCheetah-v2"} 
r,l,t
-35.764937,1000,1.365118
-142.902759,1000,1.807487
-0.303679,1000,2.293322
-154.27548,1000,2.736417
34.530345,1000,3.635791
-35.778331,1000,4.081683
-47.771334,1000,4.865844
6.050214,1000,5.303761
-157.491726,1000,6.081983
-2.997998,1000,6.515153
0.412969,1000,7.301506
-38.129105,1000,7.745264
162.793603,1000,8.544373
34.955838,1000,8.994893
-41.877734,1000,9.794772
19.208071,1000,10.246816
62.580555,1000,11.048257
26.549368,1000,11.495381
35.770586,1000,12.294221
23.684377,1000,12.742776
27.181324,1000,13.548251
-9.711993,1000,13.98978
-54.450058,1000,14.781163
13.280667,1000,15.223114
58.223108,1000,16.016244
-75.098068,1000,16.462982
76.875786,1000,17.256953
10.705887,1000,17.693945
22.367025,1000,18.476073
-12.763889,1000,18.929024
99.994538,1000,19.71994
38.486372,1000,20.169621
-7.748522,1000,20.971627
44.240033,1000,21.419765
49.149606,1000,22.204
217.943876,1000,22.651835
75.414869,1000,23.446824
44.650771,1000,23.89231
90.790105,1000,24.686173
99.151386,1000,25.125754
84.312066,1000,25.908023
151.276596,1000,26.347735
100.70129,1000,26.791057
163.873622,1000,27.590215
148.371343,1000,28.030595
174.098286,1000,28.819882
113.010623,1000,29.258474
195.452877,1000,30.054736
158.298669,1000,30.499492
152.506668,1000,31.29921
159.599692,1000,31.747469
223.233053,1000,32.547813
194.218491,1000,32.991336
269.756543,1000,33.796389
190.183656,1000,34.239848
183.645624,1000,35.034535
191.940793,1000,35.48214
170.733227,1000,36.274847
222.482911,1000,36.719977
206.686474,1000,37.515973
87.997403,1000,37.958946
183.087887,1000,38.759262
240.373143,1000,39.207042
253.567575,1000,40.007606
243.756304,1000,40.436932
290.670758,1000,41.229768
249.726487,1000,41.677647
112.497447,1000,42.474699
289.973653,1000,42.920247
279.84639,1000,43.723807
314.373617,1000,44.171752
309.547558,1000,44.975648
346.600733,1000,45.429945
403.496267,1000,46.234471
336.958936,1000,46.686225
291.679591,1000,47.48743
359.605733,1000,47.938786
465.548294,1000,48.745059
485.911606,1000,49.188159
386.276429,1000,49.993146
479.908818,1000,50.433183
462.35093,1000,51.243523
506.021213,1000,51.692021
191.301231,1000,52.490452
463.97375,1000,52.948564
502.419633,1000,53.393326
489.071224,1000,54.191158
524.425685,1000,54.630792
402.966439,1000,55.435523
486.059569,1000,55.885552
629.091321,1000,56.685323
578.335002,1000,57.132448
620.10855,1000,57.935264
606.925999,1000,58.377452
627.819334,1000,59.177756
688.511116,1000,59.623587
786.781389,1000,60.429024
757.901025,1000,60.879172
746.098998,1000,61.684579
788.21442,1000,62.139248
775.16788,1000,62.944283
790.207104,1000,63.396496
811.674802,1000,64.199601
862.690045,1000,64.649418
851.456163,1000,65.445521
823.353583,1000,65.891125
821.752166,1000,66.689141
818.560979,1000,67.139904
822.731178,1000,67.944593
818.444803,1000,68.38797
894.227801,1000,69.192151
853.101576,1000,69.640459
906.998637,1000,70.438674
908.580582,1000,70.887866
978.645345,1000,71.696674
507.69478,1000,72.148383
937.881811,1000,72.953487
948.239424,1000,73.405742
913.366462,1000,74.211658
1007.527863,1000,74.665234
914.299115,1000,75.468061
1039.275805,1000,75.922476
889.850995,1000,76.726402
1041.870637,1000,77.167183
1002.702393,1000,77.96239
998.150144,1000,78.408093
1066.040893,1000,79.220129
975.952457,1000,79.674347
1076.713119,1000,80.124578
1020.116357,1000,80.924351
1078.770425,1000,81.3664
1022.63497,1000,82.178195
1070.761584,1000,82.630565
721.438404,1000,83.440715
1092.124313,1000,83.89832
1100.116451,1000,84.698307
971.743574,1000,85.142188
1125.491388,1000,85.940109
1132.149623,1000,86.383462
1067.938661,1000,87.181901
1127.900307,1000,87.628062
1180.707126,1000,88.433255
1182.28815,1000,88.890851
1219.794886,1000,89.702889
1178.894617,1000,90.1543
1199.244548,1000,90.962551
1148.114208,1000,91.40266
1208.081281,1000,92.201957
1196.732532,1000,92.649252
1088.93518,1000,93.453009
1194.713013,1000,93.9009
1283.217905,1000,94.718359
950.736793,1000,95.174532
1134.380042,1000,95.979676
1278.989577,1000,96.425092
1277.461122,1000,97.221112
1161.328125,1000,97.664598
1233.826505,1000,98.466659
1186.271431,1000,98.917342
1237.336252,1000,99.733611
1293.736851,1000,100.179158
1200.828908,1000,100.976347
810.924263,1000,101.424278
1279.207755,1000,102.222651
1252.165985,1000,102.671084
1233.307883,1000,103.485206
1302.554579,1000,103.935587
1239.821547,1000,104.749151
-180.2418,1000,105.199056
1290.242938,1000,106.003566
1310.564455,1000,106.455788
1250.469111,1000,106.905257
1266.578913,1000,107.707931
1263.950665,1000,108.155011
1283.413017,1000,108.949811
1255.633621,1000,109.396429
1296.656274,1000,110.211456
312.187304,1000,110.662634
1003.335477,1000,111.471499
1272.047792,1000,111.918792
968.683552,1000,112.721762
1242.275359,1000,113.171381
1290.309132,1000,113.975103
1300.270348,1000,114.419521
1346.425646,1000,115.222586
1413.370145,1000,115.668851
1400.626327,1000,116.475667
