AverageReturn,MeanRew,SimRew-MeanRew,Time-MeanRew,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
2.8273939999999995,78.202095,0.13955674,0.0012053674697875977,1000.0,2.8273939999999995,125,0.010842926,0.15581055,8.348445,-0.025019985,7.030622,0.15679895877838135,10,20480,57.72034365078434,20480,279.0
51.470106400000006,116.79187,1.7567781,0.0012959221839904786,1000.0,51.470106400000006,457,0.011853289,0.1765625,8.0492735,-0.030884013,5.9803076,0.20130616426467896,20,40960,126.33735799184069,40960,348.0
140.9356434,265.12653,4.0917764,0.0010969598293304444,1000.0,140.9356434,478,0.009931937,0.14418945,7.767676,-0.02689096,11.690004,0.24592870473861694,30,61440,206.3063515869435,61440,378.0
268.894594775,405.987,7.3990173,0.0010189736843109131,1000.0,268.894594775,427,0.011973544,0.17788085,7.3802133,-0.034957785,17.47148,0.25322431325912476,40,81920,300.167946778005,81920,431.0
426.49000057499995,459.36743,10.338541,0.0012424792289733888,1000.0,426.49000057499995,456,0.013170414,0.19194336,7.022399,-0.03697613,37.34281,0.2887382507324219,50,102400,408.2521020928398,102400,489.0
595.79160235,694.98236,16.162796,0.0012355088710784912,1000.0,595.79160235,493,0.013392064,0.19262695,6.6240005,-0.03590489,58.18803,0.3724555969238281,60,122880,525.3043226068839,122880,491.0
804.81047325,1004.45654,23.8208,0.001383406400680542,1000.0,804.81047325,404,0.014001349,0.1963379,6.278989,-0.03352094,78.70488,0.376539945602417,70,143360,643.2530494858511,143360,491.0
926.0687600000001,1062.9055,30.579676,0.001286205530166626,1000.0,926.0687600000001,450,0.014353158,0.20317383,6.02361,-0.032324504,94.45003,0.5975373983383179,80,163840,758.1877430588938,163840,486.0
1029.69486395,1175.4249,37.57191,0.0013552605628967284,1000.0,1029.69486395,413,0.015381059,0.20385742,5.7746773,-0.031985145,99.90422,0.5724553167819977,90,184320,873.4787136919331,184320,486.0
1139.4495277,1258.9965,44.292194,0.001265930986404419,1000.0,1139.4495277,446,0.015475348,0.21342774,5.585639,-0.032375857,82.50797,0.59899041056633,100,204800,988.636104201898,204800,478.0
1203.3058162000002,847.0202,49.31141,0.001190830898284912,1000.0,1203.3058162000002,453,0.022129584,0.26743165,5.4459925,-0.026171526,84.76664,0.6112476587295532,110,225280,1104.9188664089888,225280,489.0
1260.857584325,1249.9564,58.293842,0.0015371380805969238,1000.0,1260.857584325,414,0.024419714,0.2833496,5.260434,-0.016298063,92.40629,0.5856289565563202,120,245760,1221.0207034938503,245760,480.0
1299.301444725,1311.2686,64.722,0.001259411096572876,1000.0,1299.301444725,428,0.017900733,0.23266602,5.0792804,-0.021637304,77.79296,0.7674461454153061,130,266240,1339.0997004199307,266240,481.0
1289.6582107250001,1216.3469,69.4528,0.001379738712310791,1000.0,1289.6582107250001,405,0.019628773,0.24448243,4.951289,-0.021286607,77.442924,0.7390560209751129,140,286720,1454.0153564298525,286720,474.0
1315.5313883000001,1466.6355,75.65449,0.0013912444114685058,1000.0,1315.5313883000001,406,0.017369308,0.22666016,4.7749453,-0.0198283,90.3624,0.6946356892585754,150,307200,1573.405362448888,307200,471.0
1405.528981475,1416.8353,83.279335,0.0012085026741027831,1000.0,1405.528981475,473,0.019480575,0.2583496,4.60508,-0.022569384,59.291656,0.7307261228561401,160,327680,1688.9546592498664,327680,471.0
1444.6000723749999,1508.2338,90.084885,0.001320703411102295,1000.0,1444.6000723749999,429,0.024041122,0.26899415,4.4860425,-0.018813118,54.91218,0.8998156040906906,170,348160,1801.1987305919174,348160,457.0
1448.119238325,1473.4197,96.94474,0.0013238939285278321,1000.0,1448.119238325,730,0.039745785,0.39628905,4.3973246,-0.017480483,68.03731,0.5744645893573761,180,368640,1912.3344646098558,368640,461.0
1484.674888975,1496.4966,102.37402,0.0012284778118133546,1000.0,1484.674888975,472,0.018331047,0.22060546,4.410757,-0.018597523,65.962814,0.7656485587358475,190,389120,2030.7246921279002,389120,439.0
1480.572721475,1171.8745,104.36407,0.0014314693450927735,1000.0,1480.572721475,398,0.019589053,0.24243164,4.314297,-0.021203112,53.06898,0.7616075575351715,200,409600,2148.677366446005,409600,471.0
1493.5027384499997,1574.6465,109.07348,0.0013173935413360596,1000.0,1493.5027384499997,429,0.026828334,0.27543944,4.306217,-0.014210878,43.770138,0.9314637184143066,210,430080,2265.5939399879426,430080,460.0
1512.6785765749999,1606.2441,113.45641,0.0010820787906646728,1000.0,1512.6785765749999,445,0.026272764,0.2866211,4.1635118,-0.007949793,44.155308,0.910737968981266,220,450560,2383.977898545796,450560,455.0
1532.7101484999998,1590.7332,120.01605,0.0013705005168914795,1000.0,1532.7101484999998,430,0.04195838,0.38691407,4.041542,-0.013531211,34.85142,0.8504627645015717,230,471040,2501.195923118852,471040,450.0
1573.35998425,1514.0398,124.180435,0.0010652580261230468,1000.0,1573.35998425,514,0.017913338,0.23676758,4.0009737,-0.024143327,23.182007,0.9398490339517593,240,491520,2614.0082156118006,491520,448.0
1585.74134765,1527.6047,127.071884,0.0012858899593353272,1000.0,1585.74134765,469,0.025218632,0.2914551,4.0322285,-0.020498114,33.993027,0.8864196985960007,250,512000,2725.8887167479843,512000,455.0
