AverageReturn,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
-16.370464000000002,1000.0,-16.370464000000002,1723,0.008303067,0.119335935,8.516339,-0.021717157,6.1881976,-0.05000948905944824,1,2048,1.1960629230015911,2048
-112.50841975,1000.0,-112.50841975,1757,0.0067979405,0.09379883,8.5005045,-0.017892674,32.83586,-0.011586785316467285,2,4096,2.362113068054896,4096
-91.99523883333335,1000.0,-91.99523883333335,1763,0.009587688,0.13930663,8.474721,-0.02162167,5.761628,0.0010456442832946777,3,6144,3.5241230050451122,6144
-92.964532875,1000.0,-92.964532875,1748,0.008381283,0.119189456,8.466814,-0.02223247,21.57878,0.07021278142929077,4,8192,4.6962192770442925,8192
-70.9790504,1000.0,-70.9790504,1747,0.008566604,0.12241211,8.44499,-0.020653775,10.295109,0.06855660676956177,5,10240,5.869223706016783,10240
-58.74665100000001,1000.0,-58.74665100000001,1728,0.007985941,0.10991211,8.433182,-0.02088571,18.25615,0.09314841032028198,6,12288,7.054796204029117,12288
-47.34653257142857,1000.0,-47.34653257142857,1730,0.009256614,0.1340332,8.4171,-0.02242801,17.265692,0.12213432788848877,7,14336,8.238972942053806,14336
-37.2429023125,1000.0,-37.2429023125,1758,0.009391466,0.13623047,8.394606,-0.022742374,12.277436,0.12186205387115479,8,16384,9.404133518051822,16384
-29.72261944444444,1000.0,-29.72261944444444,1735,0.008888959,0.13017578,8.371484,-0.023206532,11.225386,0.14392566680908203,9,18432,10.58474144502543,18432
-25.72089225,1000.0,-25.72089225,1743,0.010074236,0.14536133,8.35483,-0.024452876,9.994848,0.19397121667861938,10,20480,11.759817256999668,20480
-21.28569718181818,1000.0,-21.28569718181818,1736,0.011398316,0.16640624,8.338181,-0.026605314,5.3229046,0.1842321753501892,11,22528,12.939931517001241,22528
-16.531411,1000.0,-16.531411,1795,0.010006685,0.14326172,8.312233,-0.024363765,4.652318,0.10349041223526001,12,24576,14.081442986032926,24576
-8.54425873076923,1000.0,-8.54425873076923,1755,0.009866634,0.14853516,8.25762,-0.02885507,4.056154,0.1639767289161682,13,26624,15.248727614001837,26624
-2.9559337499999994,1000.0,-2.9559337499999994,1748,0.010416812,0.1546875,8.183516,-0.024236282,5.129275,0.24533790349960327,14,28672,16.420818634040188,28672
4.899827900000001,1000.0,4.899827900000001,1741,0.0116384495,0.17036133,8.144977,-0.030032372,3.9599907,0.21270382404327393,15,30720,17.59773016005056,30720
9.15554790625,1000.0,9.15554790625,1739,0.011166828,0.16118164,8.119439,-0.027341884,4.849091,0.20141053199768066,16,32768,18.775815816014074,32768
15.625211323529413,1000.0,15.625211323529413,1752,0.010033352,0.14414063,8.110643,-0.027006334,4.5052905,0.3096350431442261,17,34816,19.94530408101855,34816
20.902369305555556,1000.0,20.902369305555556,1758,0.011925535,0.17597656,8.086488,-0.029619912,3.7542446,0.17418652772903442,18,36864,21.11039361305302,36864
24.729418,1000.0,24.729418,1750,0.009212154,0.13520508,8.055849,-0.026897868,7.538268,0.1924077868461609,19,38912,22.280967886035796,38912
31.7329346,1000.0,31.7329346,1734,0.011201872,0.15488282,8.026471,-0.027449364,5.1859803,0.22438913583755493,20,40960,23.46222637203755,40960
49.412378024999995,1000.0,49.412378024999995,1743,0.009913661,0.14707032,7.9997168,-0.027056834,6.4104257,0.1747637391090393,21,43008,24.637647581053898,43008
58.86032195,1000.0,58.86032195,1756,0.0119423475,0.16835937,7.978492,-0.03231439,5.8346877,0.18853497505187988,22,45056,25.80415957403602,45056
71.40851969999999,1000.0,71.40851969999999,1741,0.011094365,0.16245118,7.97399,-0.029428791,7.42566,0.2695102095603943,23,47104,26.98104892502306,47104
81.81085607499999,1000.0,81.81085607499999,1770,0.008891484,0.12924805,7.970811,-0.026462993,8.599646,0.2208128571510315,24,49152,28.13865854003234,49152
89.56883475,1000.0,89.56883475,1750,0.00952697,0.14179687,7.945403,-0.026495386,8.55751,0.23698770999908447,25,51200,29.309219088056125,51200
103.03976897499999,1000.0,103.03976897499999,1766,0.011580491,0.17270508,7.9051046,-0.030669313,12.103306,0.18775194883346558,26,53248,30.46956381405471,53248
119.899907275,1000.0,119.899907275,1760,0.011323643,0.16455078,7.871773,-0.030576512,12.738719,0.15119516849517822,27,55296,31.63363597204443,55296
124.58613034999999,1000.0,124.58613034999999,1806,0.010872921,0.15698242,7.8665786,-0.029981438,8.694642,0.3136473298072815,28,57344,32.76800505601568,57344
136.84546002500002,1000.0,136.84546002500002,1738,0.01134609,0.16235352,7.844594,-0.031332128,10.87575,0.2768235206604004,29,59392,33.94669960002648,59392
151.04445375,1000.0,151.04445375,1757,0.012435595,0.18295899,7.7952704,-0.03343919,14.880666,0.2816634178161621,30,61440,35.11277254804736,61440
163.567401625,1000.0,163.567401625,1741,0.010439909,0.15439454,7.753723,-0.029678857,13.629692,0.29526156187057495,31,63488,36.28985246800585,63488
177.3282604,1000.0,177.3282604,1693,0.011782063,0.17685547,7.6973886,-0.03263679,17.449171,0.22750908136367798,32,65536,37.50008378201164,65536
190.560437025,1000.0,190.560437025,1739,0.010982612,0.15830079,7.6691566,-0.028930936,16.311281,0.2903580665588379,33,67584,38.678121708042454,67584
202.982108475,1000.0,202.982108475,1748,0.012767492,0.18916015,7.6146307,-0.034059487,17.339705,0.13109081983566284,34,69632,39.850199890031945,69632
218.71831795000003,1000.0,218.71831795000003,1729,0.012338936,0.17768554,7.5587244,-0.034174684,22.686096,0.24898111820220947,35,71680,41.034851997043006,71680
234.196269575,1000.0,234.196269575,1731,0.008323145,0.12202148,7.5225425,-0.02856645,24.232655,0.325251042842865,36,73728,42.21873661404243,73728
