EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-15.913401,2,20,-34.694965,18.169392232855405,0.1684615768432617,28.990352392196655,20000,0.0,8.471685,0.441741406917572,0.006490403,0.039680347,0.039680347
1000.0,2.1375942,2,40,70.88442,13.24645363685214,0.16917062292099,902.4012851715088,40000,0.0,8.457547,-0.1643604040145874,0.006235364,0.0490845,0.0490845
1000.0,37.423416,2,61,329.1257,-1.2203165245239453,0.1696550886631012,1784.121101617813,61000,0.0,8.552248,0.42593854665756226,0.0058384053,0.04892624,0.04892624
1000.0,67.5358,2,81,308.64355,-2.0570631898605414,0.16776314387321473,2675.430139541626,81000,0.0,8.53018,0.3885272145271301,0.0062765554,0.048095714,0.048095714
1000.0,98.94828,2,102,514.3645,14.18575875344018,0.1687340684890747,3564.7300968170166,102000,0.0,8.534395,0.43439459800720215,0.006542227,0.05211469,0.05211469
1000.0,142.87668,2,122,569.4218,6.053912879899609,0.1697438012599945,4463.934930801392,122000,0.0,8.437014,-0.02957606315612793,0.0056046015,0.053530134,0.053530134
1000.0,198.46829,2,143,601.29816,17.263418607984857,0.1680936532497406,5366.3471620082855,143000,0.0,8.386991,0.6875340342521667,0.0055242153,0.050642453,0.050642453
1000.0,262.10367,2,163,594.14435,14.554318737256438,0.17001014981269835,6261.663641214371,163000,0.0,8.275973,0.7408470213413239,0.0056990143,0.055394083,0.055394083
1000.0,334.80377,2,184,825.9899,6.56910156846766,0.16797447881698607,7169.69235086441,184000,0.0,8.11425,0.6335618197917938,0.006046715,0.05629905,0.05629905
1000.0,424.7753,2,204,765.3436,70.99298031486516,0.16951681122779846,8066.745534181595,204000,0.0,7.9161625,0.8980255797505379,0.0065087145,0.057389915,0.057389915
1000.0,516.4044,2,225,1227.1602,30.13330960101174,0.1691911838531494,8971.618116855621,225000,0.0,7.767365,0.8301486968994141,0.0069035776,0.05381232,0.05381232
1000.0,616.4478,2,245,1444.0123,53.66423583090892,0.2638365746498108,9874.555168390274,245000,0.0,7.5830326,0.8951810821890831,0.0064603477,0.060749598,0.060749598
1000.0,753.34247,2,266,1439.471,75.94909602975986,0.3458549434661865,11307.905603647232,266000,0.0,7.4011235,0.8016297817230225,0.0071104104,0.055395883,0.055395883
1000.0,864.68994,2,286,1587.017,74.17945778615058,0.3418995950222015,13151.830091714859,286000,0.0,7.2537584,0.8797050416469574,0.007859734,0.061163113,0.061163113
1000.0,953.4542,2,307,1202.9984,109.03919414687412,0.34347259678840636,14974.792523384094,307000,0.0,7.147185,0.776178315281868,0.008060291,0.057719395,0.057719395
1000.0,993.71466,2,327,1382.9966,125.79256658582626,0.34294116687774656,16806.655926465988,327000,0.0,7.026821,0.956130675971508,0.008223582,0.059671275,0.059671275
1000.0,1055.017,2,348,1541.8223,111.64517817230045,0.3444615254402161,18630.985840320587,348000,0.0,6.9218836,0.9112947732210159,0.007216361,0.05844041,0.05844041
1000.0,1124.5798,2,368,1578.9012,112.25549971703181,0.34426547684669495,20467.082210063934,368000,0.0,6.842312,0.9003772735595703,0.008056719,0.061169483,0.061169483
1000.0,1147.5464,2,389,1332.5796,122.34439060538702,0.34456154980659487,22299.643834114075,389000,0.0,6.7335114,0.9270570129156113,0.009266754,0.058117952,0.058117952
1000.0,1155.2239,2,409,1254.8154,121.19479520427608,0.3427402551651001,24136.952944278717,409000,0.0,6.666167,0.9508178979158401,0.008730328,0.06635998,0.06635998
1000.0,1128.5593,2,430,-0.04235506,118.16850888613202,0.34475154132843017,25966.02003121376,430000,0.0,6.569672,0.9269396066665649,0.0080209365,0.06674814,0.06674814
1000.0,1191.8273,2,450,1262.4861,144.22058819671284,0.343176350402832,27801.682828187943,450000,0.0,6.470854,0.947524830698967,0.008733097,0.058460418,0.058460418
1000.0,1256.8092,3,471,1097.5886,140.69881627220715,0.34397687220573425,29629.998339653015,471000,0.0,6.4091816,0.9451706185936928,0.0094952285,0.060665302,0.060665302
1000.0,1255.4219,2,491,1192.7378,129.36583161828295,0.34454517469406126,31464.6073076725,491000,0.0,6.3125024,0.9601358026266098,0.009072967,0.055075604,0.055075604
1000.0,1269.4043,3,512,1138.7357,153.29599243573557,0.34534275460243224,33300.17908143997,512000,0.0,6.250695,0.8401089757680893,0.009390117,0.05815372,0.05815372
1000.0,1301.9496,2,532,1276.517,167.20142172919674,0.3464303256511688,35140.18622255325,532000,0.0,6.1285005,0.9343601986765862,0.008604483,0.05879715,0.05879715
1000.0,1364.8613,2,552,1475.5442,140.31396861332138,0.3440521722793579,36987.29563474655,552000,0.0,6.059214,0.972565246745944,0.009149386,0.05779283,0.05779283
1000.0,1404.9421,2,573,839.82715,189.68107292015227,0.3446531376361847,38822.1667740345,573000,0.0,5.980012,0.935070313513279,0.009390074,0.070614606,0.070614606
1000.0,1415.1584,2,593,31.890423,103.14522568319148,0.3455643488883972,40659.596472263336,593000,0.0,5.9307547,0.957209873944521,0.009705326,0.060603246,0.060603246
