AverageReturn,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
-101.213948,1000.0,-101.213948,662,0.008926748,0.12871094,8.501834,-0.020863786,5.900491,-0.011939048767089844,1,2048,3.0920561910024844,2048,105.0
-34.795603,1000.0,-34.795603,668,0.006911701,0.09541015,8.496589,-0.019778479,18.540031,0.008985817432403564,2,4096,6.16584980499465,4096,180.0
-37.32539583333333,1000.0,-37.32539583333333,896,0.0076591037,0.110644534,8.495005,-0.020685805,12.094008,0.02774876356124878,3,6144,8.45199184701778,6144,212.0
-33.47643012499999,1000.0,-33.47643012499999,719,0.0077384696,0.10859375,8.498526,-0.019427486,8.480521,0.038107872009277344,4,8192,11.300765791995218,8192,229.0
-26.028928099999995,1000.0,-26.028928099999995,730,0.0091671655,0.13149413,8.4773655,-0.024272468,8.897685,0.05855327844619751,5,10240,14.105042495997623,10240,236.0
-33.7159995,1000.0,-33.7159995,649,0.009916803,0.14350586,8.412615,-0.028238213,11.660719,0.08120840787887573,6,12288,17.25966268099728,12288,247.0
-26.587636142857146,1000.0,-26.587636142857146,640,0.008336315,0.11655273,8.36154,-0.021470023,8.395438,0.1173369288444519,7,14336,20.45690392801771,14336,249.0
-17.6752005,1000.0,-17.6752005,576,0.014020028,0.2008789,8.296099,-0.031608712,4.027963,0.13349324464797974,8,16384,24.01138157301466,16384,258.0
-17.058439444444446,1000.0,-17.058439444444446,858,0.0080229435,0.11289062,8.260937,-0.022572037,11.713707,0.1384539008140564,9,18432,26.398691889015026,18432,269.0
-17.97149795,1000.0,-17.97149795,848,0.008279163,0.122998044,8.256022,-0.023411136,8.73197,0.13851726055145264,10,20480,28.8114697879937,20480,257.0
-14.548593863636363,1000.0,-14.548593863636363,732,0.008787006,0.1222168,8.255712,-0.021031428,6.1561728,0.20285671949386597,11,22528,31.608919593010796,22528,283.0
-6.281951708333337,1000.0,-6.281951708333337,767,0.011265429,0.1665039,8.242392,-0.028568977,3.1989372,0.15967804193496704,12,24576,34.2775882279966,24576,290.0
-5.115445730769234,1000.0,-5.115445730769234,812,0.009880356,0.14018555,8.209863,-0.025745783,7.669356,0.20573222637176514,13,26624,36.798910893994616,26624,312.0
-4.065492464285717,1000.0,-4.065492464285717,809,0.010601755,0.15898438,8.161131,-0.027270153,4.2968383,0.1952720284461975,14,28672,39.33148951799376,28672,315.0
1.9545424999999976,1000.0,1.9545424999999976,915,0.009560663,0.14140625,8.137142,-0.025792122,7.0685515,0.21230673789978027,15,30720,41.56970569200348,30720,294.0
4.014303312500001,1000.0,4.014303312500001,708,0.009073723,0.13081054,8.127141,-0.025498832,6.640088,0.24707192182540894,16,32768,44.46167972299736,32768,317.0
9.194535264705884,1000.0,9.194535264705884,792,0.011670577,0.17543945,8.105314,-0.029872468,4.8693414,0.1875542402267456,17,34816,47.04787876701448,34816,335.0
16.450773416666667,1000.0,16.450773416666667,765,0.00937882,0.13979492,8.085867,-0.025631879,4.897715,0.19148200750350952,18,36864,49.72311639599502,36864,334.0
21.86918544736842,1000.0,21.86918544736842,803,0.009876708,0.13989258,8.044401,-0.026532957,5.184291,0.21638810634613037,19,38912,52.272307042003376,38912,341.0
35.80398445,1000.0,35.80398445,611,0.011308396,0.15913086,7.9784775,-0.028458025,7.569303,0.2603885531425476,20,40960,55.62505236300058,40960,349.0
43.2839541,1000.0,43.2839541,728,0.012272819,0.18125,7.91243,-0.030611858,5.880246,0.22592204809188843,21,43008,58.44841663900297,43008,350.0
51.150280925000004,1000.0,51.150280925000004,622,0.011963667,0.17714843,7.8506484,-0.031653326,7.084178,0.21521633863449097,22,45056,61.73975671001244,45056,360.0
56.846799475,1000.0,56.846799475,567,0.009506012,0.14023438,7.8368325,-0.026039427,10.927587,0.24275439977645874,23,47104,65.35930537601234,47104,364.0
74.087308975,1000.0,74.087308975,587,0.012712752,0.19589844,7.845215,-0.03363027,12.061792,0.27413541078567505,24,49152,68.84580636001192,49152,370.0
86.3675848,1000.0,86.3675848,594,0.011983926,0.16884765,7.7933335,-0.02932183,10.237745,0.271481454372406,25,51200,72.2940479190147,51200,356.0
104.63472215000002,1000.0,104.63472215000002,574,0.011309713,0.16474609,7.741153,-0.03249877,12.297975,0.26515519618988037,26,53248,75.86385444801999,53248,387.0
117.09313657499999,1000.0,117.09313657499999,545,0.0110998135,0.16396484,7.7235155,-0.030297274,15.783157,0.2556632161140442,27,55296,79.61918972799322,55296,380.0
128.49665212500003,1000.0,128.49665212500003,615,0.010812631,0.15683594,7.7387285,-0.030324629,14.088077,0.28896641731262207,28,57344,82.95006095099961,57344,381.0
144.922257575,1000.0,144.922257575,742,0.014320908,0.22314453,7.7039046,-0.03891977,18.937885,0.24113017320632935,29,59392,85.7080749500019,59392,403.0
165.64289975000003,1000.0,165.64289975000003,614,0.012456788,0.18276367,7.643007,-0.032062303,22.587658,0.16052931547164917,30,61440,89.04271375201643,61440,402.0
181.528593325,1000.0,181.528593325,725,0.009997696,0.15219727,7.5960665,-0.031960737,18.754452,0.2441958785057068,31,63488,91.86573744702036,63488,395.0
201.3301691,1000.0,201.3301691,740,0.012072365,0.17529297,7.5372634,-0.03564875,25.358755,0.2682810425758362,32,65536,94.63304626700119,65536,399.0
223.96317065,1000.0,223.96317065,725,0.011041596,0.16254883,7.464868,-0.032986186,24.198336,0.24929511547088623,33,67584,97.45840268299798,67584,417.0
239.822901275,1000.0,239.822901275,561,0.010304174,0.1553711,7.4389625,-0.030714303,27.200434,0.27464306354522705,34,69632,101.10704077701666,69632,423.0
262.752921175,1000.0,262.752921175,739,0.012560857,0.1831543,7.398347,-0.033742707,34.136314,0.32017701864242554,35,71680,103.87744866800494,71680,412.0
273.26145007499997,1000.0,273.26145007499997,664,0.010349837,0.1459961,7.349045,-0.029922226,29.526606,0.36581718921661377,36,73728,106.95861454401165,73728,421.0
294.86888024999996,1000.0,294.86888024999996,772,0.010885465,0.15668945,7.309657,-0.029271817,36.602913,0.36857932806015015,37,75776,109.61894812001265,75776,431.0
317.343180475,1000.0,317.343180475,868,0.014141517,0.20283203,7.235685,-0.03605057,42.55322,0.2482317090034485,38,77824,111.97831486299401,77824,431.0
340.4507373,1000.0,340.4507373,700,0.011594553,0.16967773,7.176816,-0.03275266,46.28432,0.32790619134902954,39,79872,114.90323491301388,79872,449.0
361.18476895000003,1000.0,361.18476895000003,593,0.012378747,0.1809082,7.1408777,-0.033642914,44.48572,0.3501811623573303,40,81920,118.35535464799614,81920,439.0
383.35315254999995,1000.0,383.35315254999995,623,0.009906892,0.14506836,7.1170945,-0.02698974,32.454643,0.5361719131469727,41,83968,121.64384108499507,83968,453.0
398.19727845,1000.0,398.19727845,627,0.0109260315,0.15610352,7.0611267,-0.028003696,39.910316,0.54724982380867,42,86016,124.90771015401697,86016,449.0
417.43167565000005,1000.0,417.43167565000005,617,0.00979906,0.13774414,7.0216227,-0.029272685,46.19864,0.3989652991294861,43,88064,128.22411865901086,88064,455.0
436.9108367250001,1000.0,436.9108367250001,667,0.013568185,0.19165039,6.980291,-0.035099935,47.6927,0.3358953595161438,44,90112,131.2911191500025,90112,452.0
453.928408075,1000.0,453.928408075,680,0.013150143,0.18862304,6.908104,-0.033762544,51.050575,0.3659578561782837,45,92160,134.30109307001112,92160,456.0
475.24972752499997,1000.0,475.24972752499997,436,0.01175916,0.16899414,6.825179,-0.03292139,54.878803,0.3776271343231201,46,94208,138.99740268700407,94208,474.0
496.5583089,1000.0,496.5583089,792,0.012091787,0.1739746,6.7902236,-0.031993363,55.985462,0.33783119916915894,47,96256,141.585302787018,96256,472.0
508.36699205,1000.0,508.36699205,777,0.010689812,0.16210938,6.7734923,-0.028208122,46.90106,0.580790102481842,48,98304,144.21905250899727,98304,469.0
530.76074685,1000.0,530.76074685,666,0.014305139,0.2050293,6.7382574,-0.03570466,75.05283,0.39040613174438477,49,100352,147.29491746801068,100352,467.0
550.5388154999999,1000.0,550.5388154999999,763,0.011787514,0.16689453,6.7189217,-0.035944033,62.1625,0.4532512426376343,50,102400,149.97682575701037,102400,466.0
