# {"t_start": 1562202594.222325, "env_id": "HalfCheetah-v2"} 
r,l,t
-12.28493,1000,2.689923
-33.140178,1000,3.256325
-62.938369,1000,5.147454
-52.204371,1000,5.716729
-88.8094,1000,6.727491
40.176347,1000,7.288378
18.366371,1000,8.276876
37.26267,1000,8.838092
-110.10717,1000,9.83603
26.770684,1000,10.396905
17.404173,1000,11.407587
17.311481,1000,11.967009
-50.121931,1000,12.963497
-45.137037,1000,13.521916
-89.207885,1000,14.51653
-54.433297,1000,15.078464
38.814717,1000,16.07575
-5.322795,1000,16.641337
-20.748483,1000,17.633157
-38.708452,1000,18.192823
27.915202,1000,19.212816
10.221747,1000,19.774859
31.611834,1000,20.785562
5.207388,1000,21.348839
38.102466,1000,22.358894
41.917441,1000,22.935401
10.363923,1000,23.934337
-63.841117,1000,24.496817
15.988135,1000,25.505525
-4.035994,1000,26.067573
22.736187,1000,27.064181
-0.760796,1000,27.624993
77.349838,1000,28.622651
32.067363,1000,29.185098
30.321384,1000,30.198452
38.738711,1000,30.760195
14.266624,1000,31.779422
-107.367558,1000,32.339344
-71.207381,1000,33.332511
13.499428,1000,33.893351
37.520752,1000,34.862946
16.087303,1000,35.422243
137.466288,1000,35.979591
-59.895481,1000,36.972656
19.27666,1000,37.532147
158.645696,1000,38.525885
45.892645,1000,39.088577
69.651295,1000,40.083463
65.301796,1000,40.646562
118.075651,1000,41.669767
-4.610191,1000,42.231235
65.981506,1000,43.235719
49.762741,1000,43.801413
117.136654,1000,44.772528
68.696481,1000,45.336314
100.41663,1000,46.354829
35.686178,1000,46.916232
107.836641,1000,47.889678
-60.538292,1000,48.463954
-32.707495,1000,49.459748
67.463529,1000,50.020769
37.582852,1000,51.028572
19.167582,1000,51.589193
83.323935,1000,52.580898
148.314165,1000,53.143152
14.731325,1000,54.13074
83.937794,1000,54.694461
160.061386,1000,55.684495
-25.368638,1000,56.247714
165.692276,1000,57.244401
152.955494,1000,57.806609
54.045014,1000,58.795423
95.369308,1000,59.358135
130.74155,1000,60.343581
176.449761,1000,60.904861
136.445879,1000,61.863961
154.138263,1000,62.425301
148.454241,1000,63.419311
287.887411,1000,63.981223
121.190482,1000,64.966979
188.347968,1000,65.535079
145.959061,1000,66.523514
175.223162,1000,67.118883
170.983805,1000,68.105983
271.494515,1000,68.667582
225.793127,1000,69.234103
146.760693,1000,70.216074
151.941336,1000,70.782541
224.040761,1000,71.798756
222.913345,1000,72.36093
288.16182,1000,73.32957
252.015575,1000,73.890555
242.598711,1000,74.873623
211.275876,1000,75.442473
265.856844,1000,76.412739
278.474427,1000,76.974041
227.718775,1000,77.957175
234.914048,1000,78.524469
329.48249,1000,79.518541
278.368398,1000,80.082311
252.770686,1000,81.038674
269.630581,1000,81.601798
283.614828,1000,82.59093
309.928141,1000,83.153142
342.188611,1000,84.151934
241.069896,1000,84.716318
265.785336,1000,85.743252
285.079969,1000,86.30783
326.820676,1000,87.262223
365.332861,1000,87.823663
328.713488,1000,88.801952
244.311736,1000,89.363852
353.668066,1000,90.376286
341.181003,1000,90.944127
309.406781,1000,91.924841
380.474831,1000,92.488679
322.966207,1000,93.483276
378.521317,1000,94.045671
341.557281,1000,95.04766
248.204074,1000,95.608674
405.279029,1000,96.590882
316.285002,1000,97.15808
353.594994,1000,98.184639
352.833413,1000,98.748027
388.590698,1000,99.738462
428.386536,1000,100.303037
347.433346,1000,101.303305
494.042975,1000,101.864545
348.858589,1000,102.427179
469.37149,1000,103.385171
446.044377,1000,103.946385
434.893548,1000,104.963115
408.636039,1000,105.526761
371.696372,1000,106.54163
440.401303,1000,107.105958
466.359927,1000,108.12061
452.986662,1000,108.691069
436.004186,1000,109.654376
457.207331,1000,110.218553
528.927766,1000,111.248014
527.381835,1000,111.810021
549.141212,1000,112.765758
567.386577,1000,113.329013
533.675292,1000,114.310041
583.015137,1000,114.871925
473.309698,1000,115.874071
441.03674,1000,116.437639
515.933445,1000,117.408828
409.338454,1000,117.969636
613.354044,1000,118.953884
488.545442,1000,119.515551
571.486853,1000,120.508863
537.904981,1000,121.069058
604.005485,1000,122.073575
565.688385,1000,122.634949
543.308034,1000,123.618628
584.297564,1000,124.179145
634.085779,1000,125.160945
566.866351,1000,125.722381
672.071832,1000,126.722662
695.163687,1000,127.284116
721.637706,1000,128.295762
667.179632,1000,128.855358
688.094645,1000,129.854613
607.211173,1000,130.431569
662.121043,1000,131.430073
703.312513,1000,131.989447
707.690709,1000,132.955764
647.773021,1000,133.519064
711.093821,1000,134.513135
698.878335,1000,135.09768
775.166195,1000,135.675687
720.921285,1000,136.669867
727.922432,1000,137.22962
839.974563,1000,138.243118
771.501836,1000,138.815819
651.534244,1000,139.834197
722.064199,1000,140.398273
767.758716,1000,141.38791
753.912871,1000,141.949412
769.618298,1000,142.933365
767.072914,1000,143.49595
526.181957,1000,144.482205
779.738378,1000,145.045624
819.691373,1000,146.068106
739.867708,1000,146.6289
790.651759,1000,147.595771
782.188939,1000,148.156244
795.332265,1000,149.158802
785.867489,1000,149.720738
764.332162,1000,150.716824
852.769381,1000,151.277577
848.012206,1000,152.255421
869.868037,1000,152.815677
851.894162,1000,153.820167
876.572201,1000,154.382922
812.912632,1000,155.391604
816.052906,1000,155.949679
937.017965,1000,156.926181
907.409847,1000,157.486183
945.16511,1000,158.5043
853.85759,1000,159.068244
921.105521,1000,160.046823
792.054423,1000,160.633722
919.665003,1000,161.59302
929.650495,1000,162.153254
831.915362,1000,163.155844
858.472057,1000,163.717482
986.417255,1000,164.701021
992.430561,1000,165.259307
901.246487,1000,166.247093
930.693231,1000,166.805207
842.26559,1000,167.76807
903.271573,1000,168.328649
906.73184,1000,168.899074
954.327928,1000,169.889031
974.561377,1000,170.450373
695.265332,1000,171.466545
871.686613,1000,172.028796
943.082627,1000,173.019561
953.242342,1000,173.578276
1005.442541,1000,174.565645
992.470228,1000,175.125517
998.612693,1000,176.110939
924.852318,1000,176.669534
960.960936,1000,177.680053
