# {"t_start": 1562889019.1612246, "env_id": "HalfCheetah-v2"} 
r,l,t
-25.236627,1000,1.042192
-60.14331,1000,1.464629
1.872831,1000,1.917353
-202.435636,1000,2.342503
26.76313,1000,3.141901
-77.976966,1000,3.569813
-73.918203,1000,4.302379
-21.17459,1000,4.714014
26.966936,1000,5.438151
-44.695177,1000,5.859779
4.125738,1000,6.59466
-20.94957,1000,7.01761
39.895081,1000,7.750659
-12.096426,1000,8.151035
76.821693,1000,8.875325
20.109481,1000,9.298334
34.126375,1000,10.027409
14.766667,1000,10.43926
104.53278,1000,11.148946
-36.446922,1000,11.56152
0.645045,1000,12.290788
-53.735796,1000,12.713238
19.08105,1000,13.444365
-17.246363,1000,13.859622
82.58499,1000,14.584716
42.461308,1000,14.98397
57.270868,1000,15.699375
27.253466,1000,16.114049
118.705721,1000,16.844092
68.609631,1000,17.26547
32.100642,1000,17.997989
-11.974567,1000,18.413125
123.045599,1000,19.124929
143.114352,1000,19.533505
110.601574,1000,20.236743
101.058565,1000,20.664291
137.716575,1000,21.394758
135.503697,1000,21.825244
29.404384,1000,22.538626
93.895287,1000,22.931064
147.880215,1000,23.631864
159.309608,1000,24.053946
141.065511,1000,24.476096
175.856161,1000,25.200047
159.479116,1000,25.600228
219.124332,1000,26.334867
165.346635,1000,26.754886
281.979787,1000,27.482146
213.405732,1000,27.8833
282.019215,1000,28.609964
204.307547,1000,29.03804
134.682779,1000,29.769661
226.511806,1000,30.197867
265.980715,1000,30.933411
245.060818,1000,31.357533
293.431908,1000,32.0852
292.224911,1000,32.508264
272.720154,1000,33.245336
252.300895,1000,33.654067
314.179146,1000,34.37608
350.457734,1000,34.800859
337.345246,1000,35.535028
378.300863,1000,35.955152
357.113991,1000,36.688271
385.322041,1000,37.108859
426.406131,1000,37.844225
394.873153,1000,38.255925
437.488932,1000,39.017426
396.717135,1000,39.444438
475.081734,1000,40.175176
447.9592,1000,40.59956
407.444474,1000,41.324573
505.748103,1000,41.744026
427.335666,1000,42.485828
496.844788,1000,42.881061
482.301475,1000,43.588498
452.312283,1000,44.002329
391.373517,1000,44.717444
558.736695,1000,45.135901
476.189124,1000,45.841632
577.432435,1000,46.263302
545.767104,1000,46.997624
620.44615,1000,47.420037
575.872089,1000,48.154519
304.893509,1000,48.578861
470.916065,1000,48.998671
623.758777,1000,49.714245
601.813328,1000,50.10669
85.217017,1000,50.836407
535.5134,1000,51.246186
650.795487,1000,51.948461
583.061287,1000,52.341482
639.135543,1000,53.069496
614.002975,1000,53.486906
657.300557,1000,54.223475
681.854302,1000,54.651602
701.794767,1000,55.373261
570.619956,1000,55.799927
709.402776,1000,56.528374
714.455067,1000,56.949614
738.357395,1000,57.677823
726.804043,1000,58.094618
771.723217,1000,58.825397
793.926677,1000,59.246056
843.021849,1000,59.975365
847.454654,1000,60.395679
820.38348,1000,61.130502
887.30406,1000,61.558086
824.908083,1000,62.295518
610.643855,1000,62.716114
776.022569,1000,63.449017
819.137083,1000,63.871147
797.740881,1000,64.601773
700.331298,1000,65.019543
414.592508,1000,65.749936
860.967484,1000,66.17662
939.224176,1000,66.91097
763.875395,1000,67.331058
886.796495,1000,68.059462
846.163846,1000,68.485049
796.136675,1000,69.223248
883.010069,1000,69.646398
920.142925,1000,70.383362
753.118425,1000,70.785627
969.765668,1000,71.49419
914.037196,1000,71.911794
882.402195,1000,72.627941
1036.843473,1000,73.031642
1044.927747,1000,73.429255
1034.28616,1000,74.154244
1026.280824,1000,74.575815
916.297041,1000,75.308288
1164.145272,1000,75.712451
839.413111,1000,76.437139
941.182135,1000,76.86123
1059.196827,1000,77.594827
1052.068188,1000,78.020607
935.054011,1000,78.756524
900.720505,1000,79.174537
1107.43068,1000,79.91116
1004.165232,1000,80.332247
1067.130082,1000,81.059267
1073.519314,1000,81.482132
995.17393,1000,82.238671
1090.210429,1000,82.660404
991.453664,1000,83.393674
1153.99456,1000,83.810668
1126.322663,1000,84.537067
951.687252,1000,84.958409
1139.605237,1000,85.687248
1116.056849,1000,86.111151
1075.986607,1000,86.844963
898.739093,1000,87.27306
1168.576291,1000,88.008332
915.582035,1000,88.433198
1029.991719,1000,89.163098
1114.549817,1000,89.574845
1156.602333,1000,90.280452
1163.321537,1000,90.691788
1227.893594,1000,91.412494
1144.215608,1000,91.840851
1261.984878,1000,92.579666
1001.554241,1000,93.005604
1108.255303,1000,93.726577
1185.915187,1000,94.144688
1174.745278,1000,94.879547
1194.59391,1000,95.30553
838.540321,1000,96.038867
1077.96225,1000,96.4653
1185.088032,1000,97.202208
1279.230402,1000,97.61804
991.191213,1000,98.010569
1162.66099,1000,98.716312
1139.706348,1000,99.103725
968.446377,1000,99.839199
1078.572318,1000,100.250144
1179.547458,1000,100.973348
913.011797,1000,101.399073
1231.483988,1000,102.130143
1221.845501,1000,102.547976
1270.064547,1000,103.268786
975.134898,1000,103.686047
937.802333,1000,104.410903
1266.356099,1000,104.826006
1298.501532,1000,105.556432
1341.736693,1000,105.977967
1237.520597,1000,106.709285
1296.614203,1000,107.134516
1227.75134,1000,107.86466
