AverageReturn,Entropy,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SilSamples,TimeElapsed,TimestepsSoFar,entloss,ev_tdlam_before,meankl,optimgain,surrgain
11.018865,8.510362,1000.0,11.018865,2,2,326.0,2.296445608139038,2000,0.0,-0.005881547927856445,0.008812624,0.037859388,0.037859388
-11.55462,8.506992,1000.0,-11.55462,2,4,282.0,3.6089391708374023,4000,0.0,-0.05252194404602051,0.008867858,0.040212516,0.040212516
-28.514765,8.503576,1000.0,-28.514765,2,6,305.0,4.9201014041900635,6000,0.0,0.081501305103302,0.008812876,0.041856803,0.041856803
-16.561523,8.500272,1000.0,-16.561523,2,8,292.0,6.257341146469116,8000,0.0,0.0917615294456482,0.008905356,0.041677497,0.041677497
-22.420218,8.496854,1000.0,-22.420218,2,10,302.0,7.560128211975098,10000,0.0,0.18100804090499878,0.00881624,0.04076218,0.04076218
-23.329185,8.493414,1000.0,-23.329185,2,12,312.0,8.858414888381958,12000,0.0,0.31764382123947144,0.008899318,0.049475055,0.049475055
-25.239796,8.489963,1000.0,-25.239796,2,14,317.0,10.165182113647461,14000,0.0,0.3228239417076111,0.008780937,0.040654805,0.040654805
-18.500519,8.486192,1000.0,-18.500519,2,16,323.0,11.489914894104004,16000,0.0,0.28953707218170166,0.00904513,0.048600942,0.048600942
-16.006916,8.482695,1000.0,-16.006916,2,18,283.0,12.829067707061768,18000,0.0,0.19904786348342896,0.008838281,0.045610487,0.045610487
-15.265818,8.479002,1000.0,-15.265818,2,20,300.0,14.142704010009766,20000,0.0,0.18606048822402954,0.008903306,0.05136112,0.05136112
-15.284715,8.475493,1000.0,-15.284715,2,22,310.0,15.490996360778809,22000,0.0,0.3236798644065857,0.008762952,0.04795057,0.04795057
-15.599525,8.471951,1000.0,-15.599525,2,24,311.0,16.812816619873047,24000,0.0,-0.014108538627624512,0.009109549,0.046902582,0.046902582
-17.015633,8.467535,1000.0,-17.015633,2,26,286.0,18.147619485855103,26000,0.0,0.2223328948020935,0.008851938,0.046533942,0.046533942
-16.654274,8.464025,1000.0,-16.654274,2,28,290.0,19.4487202167511,28000,0.0,0.2805389165878296,0.008940101,0.048000067,0.048000067
-14.4346285,8.460442,1000.0,-14.4346285,2,30,271.0,20.797609567642212,30000,0.0,0.27354466915130615,0.008999451,0.051125582,0.051125582
-12.959167,8.456901,1000.0,-12.959167,2,32,247.0,22.116328477859497,32000,0.0,0.40000516176223755,0.008974965,0.053966895,0.053966895
-11.486743,8.453371,1000.0,-11.486743,2,34,262.0,23.445260763168335,34000,0.0,0.48054516315460205,0.00884207,0.050634913,0.050634913
-13.193227,8.4498205,1000.0,-13.193227,2,36,310.0,24.78642225265503,36000,0.0,0.2444095015525818,0.009007734,0.04954042,0.04954042
-12.283587,8.446265,1000.0,-12.283587,2,38,284.0,26.124982833862305,38000,0.0,0.4841653108596802,0.008842665,0.05136715,0.05136715
-9.442511,8.44254,1000.0,-9.442511,2,40,244.0,27.47676968574524,40000,0.0,0.5626826286315918,0.008964723,0.05268838,0.05268838
-2.1427314,8.438872,1000.0,-2.1427314,3,43,215.0,28.849220275878906,43000,0.0,0.037527382373809814,0.00885075,0.057291884,0.057291884
0.82755816,8.435037,1000.0,0.82755816,2,45,232.0,30.151288747787476,45000,0.0,0.43808263540267944,0.008864369,0.05587733,0.05587733
6.8125124,8.431266,1000.0,6.8125124,2,47,191.0,31.4677312374115,47000,0.0,0.7018188536167145,0.008774802,0.056433327,0.056433327
6.301343,8.427707,1000.0,6.301343,2,49,212.0,32.81040573120117,49000,0.0,0.6095784902572632,0.008931976,0.056840077,0.056840077
