AverageReturn,Entropy,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SilSamples,TimeElapsed,TimestepsSoFar,entloss,ev_tdlam_before,meankl,optimgain,surrgain
-44.649696,8.478673,1000.0,-44.649696,2,2,495.0,3.2923367023468018,2000,0.0,-0.007821917533874512,0.008903398,0.039701365,0.039701365
-44.789948,8.441052,1000.0,-44.789948,2,4,469.0,5.235213756561279,4000,0.0,0.1320251226425171,0.009019225,0.038086843,0.038086843
-92.62502,8.404427,1000.0,-92.62502,2,6,442.0,7.223054647445679,6000,0.0,0.042120277881622314,0.009008886,0.03949955,0.03949955
-76.15545,8.369902,1000.0,-76.15545,2,8,448.0,9.175000667572021,8000,0.0,0.12009066343307495,0.008834563,0.03930124,0.03930124
-68.037636,8.336581,1000.0,-68.037636,2,10,469.0,11.108819961547852,10000,0.0,0.10247015953063965,0.008995822,0.04354798,0.04354798
-52.86855,8.304045,1000.0,-52.86855,2,12,451.0,13.057646751403809,12000,0.0,0.14641708135604858,0.00895438,0.041303065,0.041303065
-46.848843,8.271823,1000.0,-46.848843,2,14,425.0,15.011844873428345,14000,0.0,0.28874510526657104,0.009069797,0.043439604,0.043439604
-41.22605,8.239041,1000.0,-41.22605,2,16,427.0,16.978070974349976,16000,0.0,0.32019877433776855,0.008896897,0.046377636,0.046377636
-34.686394,8.207542,1000.0,-34.686394,2,18,428.0,18.918762922286987,18000,0.0,0.3510618209838867,0.009063953,0.045252968,0.045252968
-32.522316,8.176277,1000.0,-32.522316,2,20,427.0,20.87615990638733,20000,0.0,0.19472885131835938,0.008897622,0.045333505,0.045333505
-22.47662,8.144867,1000.0,-22.47662,2,22,423.0,22.84668779373169,22000,0.0,0.3546748161315918,0.008972023,0.049989283,0.049989283
-13.189799,8.113378,1000.0,-13.189799,2,24,417.0,24.818564653396606,24000,0.0,0.3355451822280884,0.0090699345,0.046658956,0.046658956
-8.14282,8.082251,1000.0,-8.14282,2,26,421.0,26.785202741622925,26000,0.0,0.3896504044532776,0.009013558,0.043779634,0.043779634
-7.8956137,8.051665,1000.0,-7.8956137,2,28,424.0,28.786183834075928,28000,0.0,0.40174126625061035,0.009141961,0.049470782,0.049470782
-3.442981,8.021334,1000.0,-3.442981,2,30,404.0,30.716733932495117,30000,0.0,0.3146231770515442,0.009061933,0.046790686,0.046790686
-4.4633293,7.991059,1000.0,-4.4633293,2,32,408.0,32.69038486480713,32000,0.0,0.37603485584259033,0.00916392,0.049680494,0.049680494
-4.619638,7.9605775,1000.0,-4.619638,2,34,424.0,34.66993689537048,34000,0.0,0.373365581035614,0.009022184,0.0485937,0.0485937
-2.777729,7.93054,1000.0,-2.777729,2,36,456.0,36.67439675331116,36000,0.0,0.4780454635620117,0.008856246,0.04872392,0.04872392
-3.6115096,7.9010925,1000.0,-3.6115096,2,38,426.0,38.62348484992981,38000,0.0,0.1839771866798401,0.008953523,0.05385127,0.05385127
-3.6117828,7.8706346,1000.0,-3.6117828,2,40,391.0,40.56570386886597,40000,0.0,0.433401882648468,0.009114267,0.05276021,0.05276021
8.340923,7.841301,1000.0,8.340923,3,43,376.0,42.54867672920227,43000,0.0,0.04597443342208862,0.00903696,0.052258987,0.052258987
20.759964,7.8117757,1000.0,20.759964,2,45,386.0,44.52083873748779,45000,0.0,0.48605239391326904,0.008979083,0.05070341,0.05070341
30.038387,7.7820077,1000.0,30.038387,2,47,388.0,46.508220911026,47000,0.0,0.6339983642101288,0.009057827,0.056390278,0.056390278
32.28019,7.752199,1000.0,32.28019,2,49,408.0,48.46556067466736,49000,0.0,0.515116274356842,0.009133572,0.053809457,0.053809457
35.03746,7.7231507,1000.0,35.03746,2,51,419.0,50.432774782180786,51000,0.0,0.4899434447288513,0.009007497,0.050935183,0.050935183
41.303074,7.694222,1000.0,41.303074,2,53,410.0,52.39447593688965,53000,0.0,0.43444836139678955,0.0090267295,0.05738582,0.05738582
43.25056,7.6649427,1000.0,43.25056,2,55,362.0,54.345568895339966,55000,0.0,0.7609353065490723,0.008941333,0.055747554,0.055747554
49.474194,7.6350117,1000.0,49.474194,2,57,348.0,56.318941831588745,57000,0.0,0.4885942339897156,0.008993454,0.050960585,0.050960585
56.33247,7.605743,1000.0,56.33247,2,59,338.0,58.30362272262573,59000,0.0,0.6562953293323517,0.00908095,0.059387922,0.059387922
58.782238,7.576441,1000.0,58.782238,2,61,350.0,60.25119876861572,61000,0.0,0.5828967988491058,0.009181213,0.05381608,0.05381608
64.62978,7.5467606,1000.0,64.62978,2,63,357.0,62.19535279273987,63000,0.0,0.2123258113861084,0.008985508,0.053300533,0.053300533
62.82904,7.5171857,1000.0,62.82904,2,65,390.0,64.13604187965393,65000,0.0,0.3907442092895508,0.009073945,0.055279244,0.055279244
64.476036,7.487889,1000.0,64.476036,2,67,390.0,66.07172989845276,67000,0.0,0.6360379159450531,0.008948464,0.06054888,0.06054888
68.87914,7.4582195,1000.0,68.87914,2,69,408.0,68.04567193984985,69000,0.0,0.4349275231361389,0.008980486,0.056295376,0.056295376
77.54961,7.428717,1000.0,77.54961,2,71,383.0,70.00787091255188,71000,0.0,0.45939087867736816,0.009039387,0.056349028,0.056349028
86.52466,7.3981953,1000.0,86.52466,2,73,410.0,71.96926164627075,73000,0.0,0.3803519606590271,0.0088609485,0.055049825,0.055049825
91.93429,7.3680444,1000.0,91.93429,2,75,382.0,73.9465217590332,75000,0.0,0.3352692127227783,0.0089431675,0.061424,0.061424
105.15779,7.3375554,1000.0,105.15779,2,77,372.0,75.93364787101746,77000,0.0,0.34952473640441895,0.00885291,0.054495778,0.054495778
110.13609,7.30639,1000.0,110.13609,2,79,406.0,77.86269783973694,79000,0.0,0.34388822317123413,0.008866439,0.057346843,0.057346843
114.9175,7.275912,1000.0,114.9175,2,81,370.0,79.83881497383118,81000,0.0,0.6439233124256134,0.008907881,0.060883008,0.060883008
112.780174,7.2454815,1000.0,112.780174,2,83,369.0,81.81882786750793,83000,0.0,0.49029088020324707,0.008811679,0.057279788,0.057279788
119.763504,7.2152095,1000.0,119.763504,3,86,387.0,83.8064980506897,86000,0.0,0.6965851187705994,0.009146562,0.055731885,0.055731885
120.01058,7.1846666,1000.0,120.01058,2,88,408.0,85.77654671669006,88000,0.0,0.6406192183494568,0.008836548,0.05984032,0.05984032
131.03648,7.1542068,1000.0,131.03648,2,90,383.0,87.74570274353027,90000,0.0,0.34977447986602783,0.008842694,0.056629997,0.056629997
138.95303,7.1235375,1000.0,138.95303,2,92,389.0,89.73077297210693,92000,0.0,0.37136733531951904,0.009001948,0.058057785,0.058057785
138.57803,7.0928626,1000.0,138.57803,2,94,398.0,91.66127681732178,94000,0.0,0.25992125272750854,0.008931626,0.059232302,0.059232302
142.93033,7.06204,1000.0,142.93033,2,96,400.0,93.59215474128723,96000,0.0,0.32925522327423096,0.008927658,0.060008317,0.060008317
142.31216,7.031126,1000.0,142.31216,2,98,406.0,95.56039881706238,98000,0.0,0.40685904026031494,0.00913481,0.060705878,0.060705878
145.70084,7.000399,1000.0,145.70084,2,100,406.0,97.52813792228699,100000,0.0,0.13552969694137573,0.008895844,0.06510924,0.06510924
149.27798,6.96997,1000.0,149.27798,2,102,402.0,99.49838995933533,102000,0.0,0.3727734684944153,0.00889511,0.06297007,0.06297007
150.32939,6.9392023,1000.0,150.32939,2,104,329.0,101.47848701477051,104000,0.0,0.2968646287918091,0.008910347,0.05936844,0.05936844
161.36023,6.90829,1000.0,161.36023,2,106,290.0,103.4402208328247,106000,0.0,0.45418882369995117,0.009043356,0.06274834,0.06274834
166.41344,6.87719,1000.0,166.41344,2,108,334.0,105.3904538154602,108000,0.0,0.3919115662574768,0.008911214,0.062433653,0.062433653
174.01889,6.845976,1000.0,174.01889,2,110,341.0,107.35130596160889,110000,0.0,0.3463512659072876,0.0089260265,0.0634575,0.0634575
173.49837,6.814444,1000.0,173.49837,2,112,332.0,109.31896781921387,112000,0.0,0.3743084669113159,0.008941991,0.060281083,0.060281083
180.0907,6.7825637,1000.0,180.0907,2,114,354.0,111.29608273506165,114000,0.0,0.36623549461364746,0.009081259,0.062658906,0.062658906
180.78462,6.7505746,1000.0,180.78462,2,116,334.0,113.23694586753845,116000,0.0,0.4592285752296448,0.009144766,0.06461757,0.06461757
184.97293,6.7184715,1000.0,184.97293,2,118,306.0,115.21586585044861,118000,0.0,0.5844517946243286,0.008876301,0.06356474,0.06356474
191.92851,6.686251,1000.0,191.92851,2,120,349.0,117.23289394378662,120000,0.0,0.5181525349617004,0.009131659,0.0623962,0.0623962
199.79271,6.654211,1000.0,199.79271,2,122,347.0,119.19829869270325,122000,0.0,0.6647567451000214,0.008981297,0.065796085,0.065796085
194.33957,6.622098,1000.0,194.33957,2,124,333.0,121.16027903556824,124000,0.0,0.7962526828050613,0.008947836,0.06556613,0.06556613
202.36987,6.589851,1000.0,202.36987,2,126,351.0,123.11560583114624,126000,0.0,0.5839427709579468,0.009143651,0.06400747,0.06400747
209.9876,6.5576453,1000.0,209.9876,3,129,364.0,125.12382984161377,129000,0.0,0.6980849504470825,0.008849736,0.06452091,0.06452091
215.91245,6.525625,1000.0,215.91245,2,131,311.0,127.07257080078125,131000,0.0,0.6569734811782837,0.008778973,0.06304011,0.06304011
218.57462,6.49415,1000.0,218.57462,2,133,337.0,129.02893996238708,133000,0.0,0.8684399724006653,0.009063976,0.069199555,0.069199555
224.53247,6.461539,1000.0,224.53247,2,135,320.0,130.98362684249878,135000,0.0,0.6312564015388489,0.008906598,0.067425564,0.067425564
229.99707,6.4287953,1000.0,229.99707,2,137,293.0,132.946683883667,137000,0.0,0.6113773882389069,0.008897442,0.065028936,0.065028936
243.24216,6.395881,1000.0,243.24216,2,139,276.0,134.90395379066467,139000,0.0,0.8576737642288208,0.008774944,0.0623158,0.0623158
245.60185,6.362914,1000.0,245.60185,2,141,340.0,136.8826789855957,141000,0.0,0.41982072591781616,0.008910175,0.06712709,0.06712709
254.56352,6.3294315,1000.0,254.56352,2,143,355.0,138.84600973129272,143000,0.0,0.3960707187652588,0.009037882,0.07117185,0.07117185
261.5332,6.296755,1000.0,261.5332,2,145,343.0,140.8219587802887,145000,0.0,0.6471189558506012,0.008904874,0.06720381,0.06720381
264.86002,6.2637086,1000.0,264.86002,2,147,327.0,142.78549766540527,147000,0.0,0.6182269155979156,0.008956354,0.069080204,0.069080204
264.54745,6.2311916,1000.0,264.54745,2,149,378.0,144.734965801239,149000,0.0,0.16007977724075317,0.008989692,0.06760937,0.06760937
272.33,6.1982346,1000.0,272.33,2,151,410.0,146.67800283432007,151000,0.0,0.5131472051143646,0.008898015,0.07187282,0.07187282
278.61188,6.1654153,1000.0,278.61188,2,153,355.0,148.64526796340942,153000,0.0,0.6278328597545624,0.00880581,0.06961126,0.06961126
290.56836,6.1325383,1000.0,290.56836,2,155,347.0,150.61232376098633,155000,0.0,0.6411297023296356,0.009008527,0.064494535,0.064494535
295.0628,6.0998507,1000.0,295.0628,2,157,360.0,152.60742497444153,157000,0.0,0.6696682870388031,0.009026397,0.071328886,0.071328886
298.83017,6.066894,1000.0,298.83017,2,159,385.0,154.55737590789795,159000,0.0,0.6167520582675934,0.008846316,0.06460426,0.06460426
306.98972,6.0340557,1000.0,306.98972,2,161,363.0,156.53215384483337,161000,0.0,0.5259280800819397,0.008811381,0.06825108,0.06825108
310.55566,6.001223,1000.0,310.55566,2,163,358.0,158.48793601989746,163000,0.0,0.42726802825927734,0.008814925,0.069238774,0.069238774
319.67612,5.9681478,1000.0,319.67612,2,165,385.0,160.43984985351562,165000,0.0,0.3587891459465027,0.008890593,0.064786665,0.064786665
324.101,5.935557,1000.0,324.101,2,167,384.0,162.38889288902283,167000,0.0,0.8425841629505157,0.008892016,0.06979473,0.06979473
330.1861,5.903068,1000.0,330.1861,2,169,308.0,164.36048102378845,169000,0.0,0.7061968445777893,0.008768684,0.06386807,0.06386807
339.022,5.870158,1000.0,339.022,3,172,300.0,166.38526368141174,172000,0.0,0.8525062054395676,0.008870173,0.06714301,0.06714301
344.5545,5.837392,1000.0,344.5545,2,174,276.0,168.3557608127594,174000,0.0,0.7951456606388092,0.009167727,0.061597593,0.061597593
348.1559,5.804555,1000.0,348.1559,2,176,305.0,170.28158378601074,176000,0.0,0.8044006824493408,0.008964523,0.07152988,0.07152988
352.05536,5.7718925,1000.0,352.05536,2,178,299.0,172.2218177318573,178000,0.0,0.6721991002559662,0.008984926,0.0656755,0.0656755
355.29175,5.739138,1000.0,355.29175,2,180,217.0,174.19138979911804,180000,0.0,0.9046094492077827,0.008926112,0.07169555,0.07169555
363.987,5.706309,1000.0,363.987,2,182,251.0,176.13673877716064,182000,0.0,0.8848618417978287,0.008861905,0.07542962,0.07542962
371.1353,5.672965,1000.0,371.1353,2,184,271.0,178.07531476020813,184000,0.0,0.7791057080030441,0.008970943,0.06247273,0.06247273
376.93576,5.6397295,1000.0,376.93576,2,186,282.0,180.02960586547852,186000,0.0,0.7353342473506927,0.008841418,0.07343239,0.07343239
383.8785,5.606443,1000.0,383.8785,2,188,364.0,181.99311590194702,188000,0.0,0.6802426278591156,0.008955497,0.06909257,0.06909257
386.08658,5.5733557,1000.0,386.08658,2,190,410.0,183.9804606437683,190000,0.0,0.502455472946167,0.008960098,0.07091944,0.07091944
388.18472,5.54005,1000.0,388.18472,2,192,392.0,185.9644899368286,192000,0.0,0.6610546410083771,0.0090744775,0.0689153,0.0689153
392.9603,5.5066724,1000.0,392.9603,2,194,373.0,187.89929389953613,194000,0.0,0.7547326982021332,0.008950375,0.07086378,0.07086378
393.00092,5.4734225,1000.0,393.00092,2,196,358.0,189.84905171394348,196000,0.0,0.6538522243499756,0.008867872,0.06731981,0.06731981
400.3881,5.4397836,1000.0,400.3881,2,198,333.0,191.79212999343872,198000,0.0,0.6681565642356873,0.0090106595,0.073440194,0.073440194
405.3859,5.406049,1000.0,405.3859,2,200,346.0,193.82936596870422,200000,0.0,0.8398242890834808,0.008901501,0.072491914,0.072491914
413.0271,5.372303,1000.0,413.0271,2,202,360.0,195.80537486076355,202000,0.0,0.7392570376396179,0.008864779,0.06789858,0.06789858
415.56323,5.338992,1000.0,415.56323,2,204,349.0,197.7658166885376,204000,0.0,0.5293746590614319,0.0089843925,0.07178395,0.07178395
426.3017,5.3053,1000.0,426.3017,2,206,342.0,199.68881678581238,206000,0.0,0.8727383464574814,0.008993086,0.07047001,0.07047001
432.9086,5.2712398,1000.0,432.9086,2,208,285.0,201.64851570129395,208000,0.0,0.7651747316122055,0.008803312,0.06791893,0.06791893
439.47397,5.2373824,1000.0,439.47397,2,210,298.0,203.61427664756775,210000,0.0,0.6880495250225067,0.008758542,0.07610354,0.07610354
447.27075,5.2035284,1000.0,447.27075,2,212,276.0,205.5686857700348,212000,0.0,0.8219204694032669,0.008795925,0.074472874,0.074472874
459.6385,5.1694455,1000.0,459.6385,3,215,307.0,207.53698468208313,215000,0.0,0.7132194340229034,0.00891644,0.06808865,0.06808865
464.13202,5.135251,1000.0,464.13202,2,217,311.0,209.46633172035217,217000,0.0,0.7244491279125214,0.008891591,0.065312885,0.065312885
473.62808,5.101208,1000.0,473.62808,2,219,300.0,211.43497395515442,219000,0.0,0.8015816658735275,0.008904118,0.06947301,0.06947301
486.42685,5.0671268,1000.0,486.42685,2,221,319.0,213.38908076286316,221000,0.0,0.6614015996456146,0.009039772,0.07554811,0.07554811
491.82803,5.033337,1000.0,491.82803,2,223,333.0,215.37309885025024,223000,0.0,0.669853538274765,0.0088749435,0.074045315,0.074045315
501.96613,4.999622,1000.0,501.96613,2,225,286.0,217.32547783851624,225000,0.0,0.8954701349139214,0.00907286,0.07094611,0.07094611
511.5005,4.965652,1000.0,511.5005,2,227,307.0,219.26088881492615,227000,0.0,0.665257066488266,0.008908447,0.06682734,0.06682734
521.3331,4.9316034,1000.0,521.3331,2,229,308.0,221.23915791511536,229000,0.0,0.7733630388975143,0.008958595,0.0707368,0.0707368
530.1646,4.897508,1000.0,530.1646,2,231,316.0,223.1976146697998,231000,0.0,0.7221991717815399,0.0089233825,0.07609013,0.07609013
545.0842,4.863536,1000.0,545.0842,2,233,324.0,225.16612195968628,233000,0.0,0.8584475070238113,0.008973918,0.06581986,0.06581986
557.82886,4.8292646,1000.0,557.82886,2,235,310.0,227.08848690986633,235000,0.0,0.8335607647895813,0.008988052,0.06737134,0.06737134
569.798,4.7950535,1000.0,569.798,2,237,307.0,229.04663276672363,237000,0.0,0.891574315726757,0.008860708,0.06961858,0.06961858
576.046,4.760694,1000.0,576.046,2,239,309.0,230.97939085960388,239000,0.0,0.7364612221717834,0.008877512,0.070923336,0.070923336
580.8263,4.726428,1000.0,580.8263,2,241,378.0,232.9725947380066,241000,0.0,0.8867870643734932,0.009023286,0.075341314,0.075341314
588.8058,4.692209,1000.0,588.8058,2,243,354.0,234.96555280685425,243000,0.0,0.6614063382148743,0.008847289,0.06546104,0.06546104
600.1793,4.657919,1000.0,600.1793,2,245,384.0,236.93723797798157,245000,0.0,0.817180871963501,0.008930323,0.07189621,0.07189621
601.9203,4.6236544,1000.0,601.9203,2,247,325.0,238.89061784744263,247000,0.0,0.8949432298541069,0.008936694,0.06939131,0.06939131
611.7959,4.589477,1000.0,611.7959,2,249,313.0,240.8595998287201,249000,0.0,0.8578224331140518,0.008935399,0.07126435,0.07126435
623.30115,4.555189,1000.0,623.30115,2,251,309.0,242.81817865371704,251000,0.0,0.7917707115411758,0.0089853145,0.0684526,0.0684526
629.8318,4.520875,1000.0,629.8318,2,253,324.0,244.88612389564514,253000,0.0,0.8431949317455292,0.00909961,0.07001054,0.07001054
644.9706,4.4866233,1000.0,644.9706,3,256,253.0,246.8949408531189,256000,0.0,0.8694414794445038,0.008955196,0.068983756,0.068983756
658.8384,4.452338,1000.0,658.8384,2,258,280.0,248.83998584747314,258000,0.0,0.8667856603860855,0.008896373,0.074331135,0.074331135
660.3611,4.41808,1000.0,660.3611,2,260,326.0,250.8147587776184,260000,0.0,0.6586132347583771,0.00900297,0.071120396,0.071120396
675.0941,4.383786,1000.0,675.0941,2,262,315.0,252.76439499855042,262000,0.0,0.8492873013019562,0.008950422,0.07030646,0.07030646
686.3942,4.34949,1000.0,686.3942,2,264,303.0,254.7475299835205,264000,0.0,0.7262865900993347,0.008935723,0.073576525,0.073576525
694.27136,4.315319,1000.0,694.27136,2,266,304.0,256.7342948913574,266000,0.0,0.7858894765377045,0.008860236,0.06857319,0.06857319
709.23157,4.2809515,1000.0,709.23157,2,268,295.0,258.67132472991943,268000,0.0,0.8692919611930847,0.008943468,0.0689248,0.0689248
716.6669,4.2465825,1000.0,716.6669,2,270,329.0,260.61781191825867,270000,0.0,0.9040796756744385,0.008825571,0.07781512,0.07781512
729.0268,4.2121544,1000.0,729.0268,2,272,329.0,262.5812518596649,272000,0.0,0.8573729693889618,0.009032872,0.06827442,0.06827442
738.1214,4.1778555,1000.0,738.1214,2,274,340.0,264.54617285728455,274000,0.0,0.8042507469654083,0.008911185,0.06777226,0.06777226
747.0654,4.143491,1000.0,747.0654,2,276,311.0,266.50251483917236,276000,0.0,0.8197570443153381,0.008791177,0.06961346,0.06961346
758.7435,4.1090655,1000.0,758.7435,2,278,317.0,268.449343919754,278000,0.0,0.8278313875198364,0.008951035,0.0699135,0.0699135
779.60016,4.0747557,1000.0,779.60016,2,280,286.0,270.39984583854675,280000,0.0,0.9058550447225571,0.008892668,0.070365675,0.070365675
801.7317,4.040391,1000.0,801.7317,2,282,311.0,272.41278886795044,282000,0.0,0.7478345632553101,0.008971993,0.07217355,0.07217355
814.6178,4.006031,1000.0,814.6178,2,284,259.0,274.34761691093445,284000,0.0,0.7986860126256943,0.008987023,0.0652793,0.0652793
839.0096,3.9713624,1000.0,839.0096,2,286,329.0,276.2984218597412,286000,0.0,0.8852676451206207,0.009076739,0.06585471,0.06585471
849.8381,3.9367063,1000.0,849.8381,2,288,280.0,278.2494149208069,288000,0.0,0.9391720592975616,0.008921107,0.07349324,0.07349324
867.64246,3.902023,1000.0,867.64246,2,290,287.0,280.18805980682373,290000,0.0,0.8581761419773102,0.008762259,0.065208465,0.065208465
883.3353,3.8673127,1000.0,883.3353,2,292,353.0,282.1604368686676,292000,0.0,0.7373824417591095,0.008941346,0.063483015,0.063483015
896.4924,3.8327029,1000.0,896.4924,2,294,359.0,284.1064748764038,294000,0.0,0.73085618019104,0.008910112,0.06067673,0.06067673
909.8392,3.7982306,1000.0,909.8392,2,296,368.0,286.0746898651123,296000,0.0,0.8541796952486038,0.008891899,0.06923197,0.06923197
935.03406,3.7637942,1000.0,935.03406,3,299,341.0,288.05023884773254,299000,0.0,0.7879397124052048,0.0088627115,0.061713826,0.061713826
947.46173,3.7293575,1000.0,947.46173,2,301,322.0,290.0151617527008,301000,0.0,0.8369423151016235,0.008914668,0.06752227,0.06752227
955.25,3.6948864,1000.0,955.25,2,303,378.0,291.9658098220825,303000,0.0,0.8249723017215729,0.008838814,0.06700186,0.06700186
960.89197,3.6605961,1000.0,960.89197,2,305,373.0,293.92387986183167,305000,0.0,0.9540912806987762,0.008961841,0.07059491,0.07059491
970.0913,3.6262167,1000.0,970.0913,2,307,398.0,295.90461683273315,307000,0.0,0.8542761951684952,0.008909199,0.064649254,0.064649254
981.8744,3.591798,1000.0,981.8744,2,309,365.0,297.87197279930115,309000,0.0,0.8444408625364304,0.008858575,0.06668243,0.06668243
1004.2555,3.557268,1000.0,1004.2555,2,311,338.0,299.8310327529907,311000,0.0,0.9054821878671646,0.008962296,0.067335896,0.067335896
1015.93146,3.5227618,1000.0,1015.93146,2,313,291.0,301.8073856830597,313000,0.0,0.8637796193361282,0.008890467,0.07079992,0.07079992
1031.6516,3.4881635,1000.0,1031.6516,2,315,286.0,303.77800965309143,315000,0.0,0.9173600077629089,0.008941898,0.06580755,0.06580755
1045.4242,3.453612,1000.0,1045.4242,2,317,289.0,305.7289867401123,317000,0.0,0.9230408370494843,0.008861836,0.07093284,0.07093284
1063.009,3.4190097,1000.0,1063.009,2,319,260.0,307.720009803772,319000,0.0,0.8934834524989128,0.008905083,0.06970176,0.06970176
1071.6418,3.3844004,1000.0,1071.6418,2,321,304.0,309.6593017578125,321000,0.0,0.7939638942480087,0.009079041,0.06469943,0.06469943
1081.1526,3.3498354,1000.0,1081.1526,2,323,335.0,311.6425049304962,323000,0.0,0.671132892370224,0.008905521,0.062524684,0.062524684
1090.9309,3.3153079,1000.0,1090.9309,2,325,335.0,313.6451299190521,325000,0.0,0.8754161596298218,0.008944323,0.06853779,0.06853779
1113.1005,3.280757,1000.0,1113.1005,2,327,330.0,315.60285472869873,327000,0.0,0.87106953561306,0.008740665,0.070221424,0.070221424
1121.8046,3.2462733,1000.0,1121.8046,2,329,352.0,317.6221990585327,329000,0.0,0.8910520896315575,0.008943839,0.0659679,0.0659679
1131.4707,3.211732,1000.0,1131.4707,2,331,303.0,319.59549379348755,331000,0.0,0.764521986246109,0.008960877,0.06588324,0.06588324
1151.3455,3.1770642,1000.0,1151.3455,2,333,283.0,321.55760884284973,333000,0.0,0.927853986620903,0.0090821255,0.072523944,0.072523944
1166.3961,3.1425319,1000.0,1166.3961,2,335,272.0,323.4999358654022,335000,0.0,0.8933275640010834,0.00901692,0.06719323,0.06719323
1185.5452,3.1080747,1000.0,1185.5452,2,337,318.0,325.52262783050537,337000,0.0,0.9117785915732384,0.008959055,0.06880775,0.06880775
1194.8597,3.0735023,1000.0,1194.8597,2,339,295.0,327.5525028705597,339000,0.0,0.8620973229408264,0.009008337,0.06554081,0.06554081
1211.1213,3.0389416,1000.0,1211.1213,3,342,344.0,329.57260274887085,342000,0.0,0.8083888739347458,0.008857714,0.05854248,0.05854248
1230.2937,3.004393,1000.0,1230.2937,2,344,315.0,331.6069178581238,344000,0.0,0.9352002069354057,0.008946364,0.06934288,0.06934288
1246.5061,2.9698443,1000.0,1246.5061,2,346,290.0,333.7179148197174,346000,0.0,0.8205801695585251,0.008767281,0.06179439,0.06179439
1263.1018,2.935225,1000.0,1263.1018,2,348,337.0,335.67876386642456,348000,0.0,0.9170731902122498,0.00889224,0.07024267,0.07024267
1281.4248,2.9006186,1000.0,1281.4248,2,350,315.0,337.6625967025757,350000,0.0,0.9499378129839897,0.008882501,0.06720531,0.06720531
1290.9082,2.866032,1000.0,1290.9082,2,352,325.0,339.59709882736206,352000,0.0,0.9140693992376328,0.008939162,0.062122688,0.062122688
1286.7726,2.8314874,1000.0,1286.7726,2,354,390.0,341.5967757701874,354000,0.0,0.931454710662365,0.008876881,0.06847641,0.06847641
1302.0918,2.7969568,1000.0,1302.0918,2,356,350.0,343.600448846817,356000,0.0,0.9077653363347054,0.008951347,0.06713335,0.06713335
1317.3536,2.7623336,1000.0,1317.3536,2,358,297.0,345.5901188850403,358000,0.0,0.894798755645752,0.0089209005,0.06271386,0.06271386
1329.8191,2.7277222,1000.0,1329.8191,2,360,273.0,347.52223682403564,360000,0.0,0.9372529834508896,0.008879134,0.06331061,0.06331061
1352.6558,2.6930757,1000.0,1352.6558,2,362,293.0,349.4650847911835,362000,0.0,0.9347719624638557,0.008951021,0.065550014,0.065550014
1366.2701,2.6585035,1000.0,1366.2701,2,364,331.0,351.3921196460724,364000,0.0,0.7156868278980255,0.008961727,0.06030299,0.06030299
1375.7195,2.6239233,1000.0,1375.7195,2,366,317.0,353.33332562446594,366000,0.0,0.8956459239125252,0.008836329,0.07176222,0.07176222
