EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SilSamples,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-45.515533,2,20,7.3142014,280.0,-5.486472001990609,0.3114975113868713,112.8452410697937,20000,0.0,8.16236,-0.02182459831237793,0.009052296,0.05281793,0.05281793
1000.0,-10.801611,2,40,131.42622,202.0,27.699915850984375,0.3113210015296936,1785.3355722427368,40000,0.0,7.813354,0.5240445733070374,0.0088984035,0.051691234,0.051691234
1000.0,43.24269,2,61,326.54962,203.0,6.404033952351193,0.31234311299324036,3467.406539916992,61000,0.0,7.466463,-0.2146090269088745,0.008908043,0.061536014,0.061536014
1000.0,67.38871,2,81,99.46184,179.0,16.833084756613413,0.312919497013092,5169.213626384735,81000,0.0,7.118166,-0.44891881942749023,0.009084974,0.06741993,0.06741993
1000.0,102.12001,2,102,750.6912,155.0,-2.2397273913850686,0.3129266160964966,6886.873494625092,102000,0.0,6.7700534,0.27222126722335815,0.008914843,0.0645183,0.0645183
1000.0,164.75815,2,122,737.96326,131.0,10.138627527403342,0.3118764163017273,8608.99104642868,122000,0.0,6.421171,0.6315297186374664,0.009108117,0.07448221,0.07448221
1000.0,247.24426,2,143,883.4127,93.0,-0.5154536837499574,0.312454088640213,10324.171783685684,143000,0.0,6.0728664,0.5865567326545715,0.008887697,0.07069552,0.07069552
1000.0,332.5967,2,163,742.2028,99.0,16.373330671725903,0.315380815410614,12045.761951684952,163000,0.0,5.723553,0.7511005997657776,0.009044476,0.07402265,0.07402265
1000.0,426.7216,2,184,766.12506,116.0,-53.195655236401876,0.3122707447528839,13781.229617834091,184000,0.0,5.3740664,0.6116108000278473,0.008972979,0.0667316,0.0667316
1000.0,507.55405,2,204,525.34344,151.0,1.1307398652436236,0.311028621006012,15502.719760894775,204000,0.0,5.0245366,0.786222442984581,0.008952128,0.066298746,0.066298746
1000.0,588.9249,2,225,982.0402,108.0,-10.041212372091959,0.31298585925102235,17218.035105466843,225000,0.0,4.675241,0.7967111319303513,0.008993918,0.07067258,0.07067258
1000.0,659.859,2,245,913.79785,155.0,2.4031583277935096,0.3127731654167175,18941.053995370865,245000,0.0,4.325506,0.800006240606308,0.008855099,0.06485322,0.06485322
1000.0,735.0067,2,266,541.18634,124.0,-28.352698406227375,0.31413410539627074,20664.28405880928,266000,0.0,3.9757688,0.8781814277172089,0.008740621,0.07628479,0.07628479
1000.0,798.31757,2,286,1115.4059,169.0,-3.3251218148818094,0.31329605565071106,22397.6007232666,286000,0.0,3.626021,0.9171357229351997,0.009002084,0.06676837,0.06676837
1000.0,849.65955,2,307,217.75838,184.0,59.20782693550397,0.3084719494342804,24128.587427854538,307000,0.0,3.276899,0.9298352524638176,0.00898971,0.06402871,0.06402871
1000.0,895.99725,2,327,1104.518,189.0,69.65325732335648,0.31295482363700866,25839.177995681763,327000,0.0,2.928877,0.9433814249932766,0.008872969,0.069985956,0.069985956
