EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-16.991327,2,20,30.581036,1.3158094,0.0021198132038116454,74.31617474555969,20000,0.0,8.438478,0.305905818939209,0.0068056686,0.038748965,0.038748965
1000.0,9.110067,2,40,0.975976,6.8628783,0.0015797580242156981,169.5665624141693,40000,0.0,8.373025,0.5154050588607788,0.006233974,0.047710262,0.047710262
1000.0,57.086037,2,61,119.65692,5.9872084,0.0017661265850067139,282.54529762268066,61000,0.0,8.261689,0.4335898160934448,0.00612465,0.048370004,0.048370004
1000.0,103.46116,2,81,165.88988,9.863226,0.00163676176071167,416.5542950630188,81000,0.0,8.223018,0.368768572807312,0.006598207,0.05328512,0.05328512
1000.0,151.07304,2,102,185.48164,15.982875,0.0015422626972198487,575.1980302333832,102000,0.0,8.106416,0.6154046654701233,0.0062378775,0.052850384,0.052850384
1000.0,206.34726,2,122,276.72632,21.019894,0.0016810190200805665,743.6251389980316,122000,0.0,7.996193,0.6191202402114868,0.0060460735,0.0494795,0.0494795
1000.0,278.2481,2,143,351.4107,28.526566,0.0016716297149658203,906.1412315368652,143000,0.0,7.88376,0.6591883599758148,0.0058503603,0.054098908,0.054098908
1000.0,360.44696,2,163,440.43677,39.655632,0.0021049015998840332,1069.1723420619965,163000,0.0,7.7387714,0.8730936348438263,0.006356919,0.057810027,0.057810027
1000.0,449.35663,2,184,527.72577,45.66504,0.0022292250156402587,1239.3751525878906,184000,0.0,7.5530086,0.8612135946750641,0.007262185,0.056085944,0.056085944
1000.0,526.7628,2,204,567.8832,56.998817,0.00204424991607666,1412.6069746017456,204000,0.0,7.4563236,0.8909332603216171,0.006912791,0.061440345,0.061440345
1000.0,609.60876,2,225,659.5304,61.47207,0.002156285381317139,1583.0643780231476,225000,0.0,7.3693843,0.8511928617954254,0.007169485,0.07117583,0.07117583
1000.0,684.62305,2,245,808.21094,60.507027,0.0024626916885375975,1753.9243261814117,245000,0.0,7.2745275,0.8475834876298904,0.0078146355,0.063245244,0.063245244
1000.0,764.7806,2,266,880.87854,76.921074,0.0023425323963165282,1924.5319476127625,266000,0.0,7.194572,0.9065161198377609,0.00902711,0.061871283,0.061871283
1000.0,839.7223,2,286,919.9536,81.203026,0.0019798668384552,2103.514800310135,286000,0.0,7.119475,0.9577186182141304,0.007832242,0.060282197,0.060282197
1000.0,925.19354,2,307,1037.3474,84.66911,0.00196899151802063,2273.992533683777,307000,0.0,7.038975,0.9433239847421646,0.008021891,0.071315035,0.071315035
1000.0,1002.6654,2,327,1059.321,97.67365,0.0017574572563171388,2447.544868707657,327000,0.0,6.928953,0.9337325841188431,0.0088150855,0.060533002,0.060533002
1000.0,1069.2214,2,348,1124.2732,98.5448,0.0017927887439727784,2612.857105731964,348000,0.0,6.858521,0.9225023910403252,0.008944755,0.064846694,0.064846694
1000.0,1106.4307,2,368,1187.8982,100.632416,0.0015319097995758057,2778.2319190502167,368000,0.0,6.7941823,0.9196853488683701,0.00852102,0.065145396,0.065145396
1000.0,1147.9141,2,389,1194.9576,107.93846,0.001869537353515625,2944.366674184799,389000,0.0,6.704992,0.9552939347922802,0.009049372,0.06268836,0.06268836
1000.0,1180.0686,2,409,1240.9147,112.26157,0.001790633201599121,3107.5682425498962,409000,0.0,6.6199603,0.7970612496137619,0.009163091,0.055967953,0.055967953
1000.0,1232.0867,2,430,1294.1359,118.864265,0.001943739938735962,3274.3518664836884,430000,0.0,6.5256367,0.912237286567688,0.008704272,0.06830549,0.06830549
1000.0,1281.0504,2,450,1323.6775,121.68114,0.0019058600902557372,3440.1484026908875,450000,0.0,6.4808445,0.9427690729498863,0.009186782,0.07230131,0.07230131
1000.0,1311.6696,3,471,1343.4758,122.42957,0.0017130476474761962,3600.165448665619,471000,0.0,6.4222717,0.9469291754066944,0.00999239,0.06865105,0.06865105
1000.0,1330.9641,2,491,1355.8743,122.779915,0.0018019879817962646,3759.9886767864227,491000,0.0,6.3497334,0.9114241153001785,0.009062514,0.065134615,0.065134615
1000.0,1355.7092,3,512,1444.5883,123.9016,0.0016840301513671874,3921.7501559257507,512000,0.0,6.271116,0.9569131769239902,0.009065133,0.062194433,0.062194433
1000.0,1382.0048,2,532,1400.665,127.52645,0.0015937524318695069,4084.0041880607605,532000,0.0,6.1856594,0.9499272294342518,0.0095223645,0.06446033,0.06446033
1000.0,1399.9431,2,552,1430.5964,132.11432,0.001595297622680664,4245.42591547966,552000,0.0,6.1151223,0.9295854493975639,0.009112931,0.061898522,0.061898522
1000.0,1432.6351,2,573,1494.3905,129.35754,0.0016303379058837891,4406.933528661728,573000,0.0,6.025645,0.9512678720057011,0.00944909,0.061367698,0.061367698
1000.0,1385.5912,2,593,1442.4148,131.2398,0.0016681150913238525,4570.507147312164,593000,0.0,6.027139,0.9003552198410034,0.010557669,0.063884035,0.063884035
1000.0,1336.6892,2,614,1469.4681,127.78628,0.0016654745578765868,4736.014237642288,614000,0.0,5.94991,0.8656892776489258,0.009337321,0.061932355,0.061932355
1000.0,1402.654,2,634,1472.7532,134.79521,0.0016287666797637939,4895.348741769791,634000,0.0,5.894744,0.8989014029502869,0.009873813,0.059241675,0.059241675
1000.0,1476.8704,2,655,1464.3882,144.47667,0.002031269598007202,5056.034125328064,655000,0.0,5.852693,0.9615429081022739,0.010626604,0.059059426,0.059059426
1000.0,1502.9312,2,675,1299.436,129.54053,0.002016774559020996,5221.148304700851,675000,0.0,5.711293,0.9588820859789848,0.011043926,0.070250526,0.070250526
1000.0,1508.2615,2,696,1554.0203,138.56767,0.0016965219974517823,5388.847879886627,696000,0.0,5.5928864,0.9295391514897346,0.010456881,0.06596867,0.06596867
1000.0,1540.8381,2,716,1626.8972,140.22902,0.0017642545700073241,5551.436468839645,716000,0.0,5.457774,0.9719360936433077,0.011062564,0.06848727,0.06848727
1000.0,1574.6321,2,737,1586.2931,141.90974,0.0018127913951873778,5712.9535274505615,737000,0.0,5.385297,0.7569719105958939,0.014133737,0.06439863,0.06439863
1000.0,1581.1555,2,757,1580.1677,144.84094,0.0018558985710144043,5877.274962186813,757000,0.0,5.1114526,0.9605356231331825,0.011112579,0.06452918,0.06452918
1000.0,1586.5828,2,778,1561.3752,148.56154,0.001683460283279419,6038.017307758331,778000,0.0,5.0341763,0.8990742936730385,0.010123104,0.060171608,0.060171608
