EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-15.913401,2,20,12.149993,-2.4624367,0.0013038822650909424,52.65988802909851,20000,0.0,8.471685,0.441741406917572,0.006490403,0.039680347,0.039680347
1000.0,3.6463704,2,40,57.256123,-2.1121109,0.0015218510627746581,116.06552839279175,40000,0.0,8.526209,0.6242763698101044,0.005580157,0.03832817,0.03832817
1000.0,38.971912,2,61,69.35115,4.8124166,0.0010189332485198974,194.7919397354126,61000,0.0,8.564539,0.5708324313163757,0.006346002,0.042402025,0.042402025
1000.0,73.89842,2,81,106.07698,8.516716,0.0013716374397277833,281.76903200149536,81000,0.0,8.610998,0.35975563526153564,0.005879811,0.045997705,0.045997705
1000.0,106.50835,2,102,150.99013,9.336347,0.0009839082717895509,381.81338715553284,102000,0.0,8.611658,0.1940929889678955,0.0052561867,0.047023803,0.047023803
1000.0,133.63103,2,122,198.74759,14.38085,0.0011160998344421386,487.7859296798706,122000,0.0,8.589866,0.630702018737793,0.0056764213,0.05235464,0.05235464
1000.0,179.4521,2,143,259.67593,16.568068,0.0012726436138153076,595.948709487915,143000,0.0,8.4926815,0.3285689353942871,0.0056631425,0.057243366,0.057243366
1000.0,242.58365,2,163,283.56833,28.545181,0.0012943813800811769,704.4965174198151,163000,0.0,8.395153,0.7939960211515427,0.0056449706,0.051292427,0.051292427
1000.0,306.89655,2,184,357.4279,33.70798,0.001289888858795166,814.8789868354797,184000,0.0,8.333739,0.7698397636413574,0.006323627,0.054341074,0.054341074
1000.0,371.01337,2,204,411.0604,39.24731,0.0009912868976593018,921.7947421073914,204000,0.0,8.216685,0.6731983721256256,0.0064614387,0.056419954,0.056419954
1000.0,440.40927,2,225,527.47864,42.09209,0.0011177051067352295,1024.3585743904114,225000,0.0,8.09484,0.8424172550439835,0.0069520795,0.058628038,0.058628038
1000.0,517.41473,2,245,651.3165,50.164673,0.0012250821590423584,1130.9121689796448,245000,0.0,7.963875,0.8855617791414261,0.007394205,0.056423094,0.056423094
1000.0,611.68994,2,266,715.7285,57.20106,0.0013543351650238038,1240.467272758484,266000,0.0,7.730445,0.8310995995998383,0.0073405504,0.059065845,0.059065845
1000.0,702.39197,2,286,802.3339,71.94063,0.0011239705085754395,1348.286164522171,286000,0.0,7.6012883,0.7905528843402863,0.0076946835,0.059280477,0.059280477
1000.0,795.51965,2,307,820.682,76.44167,0.0012221324443817138,1454.7342593669891,307000,0.0,7.5088787,0.9073796048760414,0.008343842,0.064977944,0.064977944
1000.0,854.42694,2,327,803.37616,78.7654,0.0011578626155853272,1558.9992496967316,327000,0.0,7.3872075,0.917990580201149,0.00852384,0.06430727,0.06430727
1000.0,885.9084,2,348,934.77625,91.60842,0.0013389160633087158,1670.3003034591675,348000,0.0,7.3188543,0.9136896878480911,0.007887462,0.063526876,0.063526876
1000.0,940.6659,2,368,1010.3405,89.65084,0.0012205790042877198,1777.9882361888885,368000,0.0,7.266488,0.940077293664217,0.0084491735,0.063149095,0.063149095
1000.0,980.55304,2,389,1026.4723,95.83289,0.0014862682342529298,1887.435420513153,389000,0.0,7.2167635,0.9030324667692184,0.007910694,0.05878942,0.05878942
1000.0,1008.0581,2,409,1044.5271,95.87817,0.0013082708835601806,1993.3885765075684,409000,0.0,7.138762,0.7937562614679337,0.007806234,0.05056131,0.05056131
1000.0,1053.2958,2,430,1065.4905,95.662636,0.001292613410949707,2102.1515080928802,430000,0.0,7.07889,0.9085108712315559,0.008324189,0.06483124,0.06483124
1000.0,1059.2722,2,450,1143.3458,98.399124,0.0010671668529510499,2206.5457112789154,450000,0.0,6.9858375,0.921834409236908,0.008857472,0.0706352,0.0706352
1000.0,1117.6738,3,471,1175.4705,108.670715,0.0014851105213165283,2317.2135906219482,471000,0.0,6.9524813,0.8984275907278061,0.009186804,0.073841006,0.073841006
1000.0,1186.1545,2,491,1183.5271,112.194336,0.0010029358863830567,2426.3535389900208,491000,0.0,6.8757052,0.9129905551671982,0.00861191,0.060892116,0.060892116
1000.0,1167.1914,3,512,1193.726,107.59775,0.0010245734214782715,2529.4971318244934,512000,0.0,6.8349895,0.8972236439585686,0.008316336,0.06480277,0.06480277
1000.0,1183.636,2,532,1243.6793,113.402565,0.0013401764869689942,2634.640370607376,532000,0.0,6.7677026,0.9275613129138947,0.00850337,0.07192944,0.07192944
1000.0,1244.9597,2,552,1259.1241,114.0404,0.0013054996967315673,2744.9205293655396,552000,0.0,6.702723,0.965423621237278,0.008755835,0.071416944,0.071416944
1000.0,1264.821,2,573,1291.4858,121.0398,0.001324569845199585,2855.3350155353546,573000,0.0,6.676722,0.9585189893841743,0.00879234,0.06926994,0.06926994
1000.0,1286.695,2,593,1258.9562,125.04266,0.0009988899230957032,2963.4824538230896,593000,0.0,6.6137605,0.8884292170405388,0.0092902575,0.06449616,0.06449616
1000.0,1309.9943,2,614,1350.9607,118.95779,0.0011999957084655763,3068.7535059452057,614000,0.0,6.534755,0.9635010622441769,0.00966455,0.06767345,0.06767345
1000.0,1331.2268,2,634,1326.3054,125.55515,0.001133236837387085,3174.38418340683,634000,0.0,6.464447,0.9511010758578777,0.009137108,0.06662978,0.06662978
1000.0,1354.1892,2,655,1380.1643,125.843834,0.0013847729682922364,3277.3001239299774,655000,0.0,6.420037,0.9644475877285004,0.009210456,0.0753347,0.0753347
1000.0,1371.2465,2,675,1382.2043,128.92595,0.0013159217357635498,3384.2797541618347,675000,0.0,6.3420506,0.9158968329429626,0.008997746,0.06932328,0.06932328
