EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,MeanRew,SilSamples,SimRew-MeanRew,Time-MeanRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-14.671382,2,20,25.954273,246.0,-0.92764884,0.00104787015914917,54.672478675842285,20000,0.0,8.423583,0.3469926118850708,0.0068664737,0.039150767,0.039150767
1000.0,5.147837,2,40,20.353397,257.0,4.71213,0.0011362241744995118,119.36653327941895,40000,0.0,8.450818,0.32735002040863037,0.0058205705,0.039879933,0.039879933
1000.0,51.0602,2,61,55.440685,191.0,7.7667594,0.0011359407424926758,193.2330207824707,61000,0.0,8.461915,0.4819544553756714,0.0066618305,0.0493727,0.0493727
1000.0,93.156334,2,81,148.5751,191.0,11.707962,0.0012615429878234862,280.12755513191223,81000,0.0,8.434842,0.7553802728652954,0.006186571,0.051216055,0.051216055
1000.0,125.48517,2,102,132.86697,164.0,13.865006,0.0010799394607543945,380.2587659358978,102000,0.0,8.421608,0.5160938799381256,0.0055613345,0.04866278,0.04866278
1000.0,150.72092,2,122,199.94199,229.0,14.543882,0.0012909257411956787,486.3688077926636,122000,0.0,8.377046,0.4042259454727173,0.0059129233,0.05177567,0.05177567
1000.0,185.42708,2,143,229.52957,193.0,19.510948,0.0012675248146057129,594.6635763645172,143000,0.0,8.301049,0.5999636352062225,0.005964713,0.05312839,0.05312839
1000.0,229.26814,2,163,263.44507,164.0,24.61914,0.0012797711849212646,704.750883102417,163000,0.0,8.243519,0.5300526320934296,0.0062417686,0.05708822,0.05708822
1000.0,286.88403,2,184,282.92807,125.0,30.831684,0.0013402499675750732,813.4793319702148,184000,0.0,8.100585,0.7303413152694702,0.006282637,0.054507915,0.054507915
1000.0,319.9092,2,204,353.29556,151.0,34.763996,0.0011929996967315673,924.8756246566772,204000,0.0,8.091302,0.7974663525819778,0.0066485237,0.059182048,0.059182048
1000.0,372.43225,2,225,441.74057,176.0,40.064472,0.0011811800003051758,1035.4386522769928,225000,0.0,7.971809,0.6633067429065704,0.006994116,0.06116817,0.06116817
1000.0,459.10782,2,245,542.3696,164.0,44.226547,0.000950232744216919,1143.3994240760803,245000,0.0,7.8227534,0.7643876075744629,0.0066006053,0.060914036,0.060914036
1000.0,519.9343,2,266,590.28564,108.0,54.847736,0.0014005451202392578,1249.788048505783,266000,0.0,7.731325,0.6516032814979553,0.0067229634,0.055236787,0.055236787
1000.0,606.3498,2,286,640.53564,163.0,64.77038,0.0011716605186462403,1360.2069187164307,286000,0.0,7.599724,0.8352302312850952,0.0076782955,0.06532505,0.06532505
1000.0,696.4132,2,307,716.9791,176.0,69.06995,0.0013053468227386474,1467.4009482860565,307000,0.0,7.5065994,0.7114424407482147,0.0078754,0.05915296,0.05915296
1000.0,731.3079,2,327,799.8168,214.0,66.912636,0.0011100371360778809,1574.4839243888855,327000,0.0,7.3546457,0.9138406217098236,0.00759764,0.05973547,0.05973547
1000.0,772.19006,2,348,867.3206,207.0,67.09487,0.0013984357833862304,1686.317123413086,348000,0.0,7.2457004,0.8352659940719604,0.0077182376,0.06698484,0.06698484
1000.0,808.86584,2,368,857.6703,155.0,81.589066,0.001093498706817627,1795.5125751495361,368000,0.0,7.2117925,0.9483017697930336,0.007696175,0.060717344,0.060717344
1000.0,856.7085,2,389,929.16766,181.0,84.26301,0.001247429609298706,1903.0791141986847,389000,0.0,7.1457524,0.9419177360832691,0.007848723,0.062496655,0.062496655
1000.0,917.8911,2,409,944.20215,166.0,90.00204,0.00110349702835083,2010.357919216156,409000,0.0,7.0629554,0.8873812258243561,0.009584246,0.06957689,0.06957689
1000.0,962.65594,2,430,991.04004,199.0,93.479515,0.001329790449142456,2119.74889588356,430000,0.0,7.0174828,0.9591582529246807,0.007940093,0.0671013,0.0671013
1000.0,994.0122,2,450,1031.2467,229.0,91.15646,0.0011491881370544433,2230.3810338974,450000,0.0,6.9600897,0.9432877488434315,0.00916797,0.069913074,0.069913074
1000.0,1011.3504,3,471,1000.89,245.0,94.57281,0.0013458683013916016,2342.203557252884,471000,0.0,6.875271,0.9463590979576111,0.009602473,0.07248723,0.07248723
1000.0,1003.5497,2,491,1069.5388,226.0,95.67476,0.0012706303119659425,2452.311999797821,491000,0.0,6.8237643,0.915156714618206,0.008388991,0.07241675,0.07241675
1000.0,1034.4666,3,512,932.4452,173.0,94.71339,0.0014709622859954833,2563.6785876750946,512000,0.0,6.765984,0.9225049242377281,0.008594098,0.059879277,0.059879277
1000.0,1034.1415,2,532,1103.908,267.0,98.55088,0.0013487247943878174,2673.858013868332,532000,0.0,6.732334,0.8957097977399826,0.009110856,0.06854506,0.06854506
1000.0,1046.6653,2,552,1118.1594,188.0,106.94245,0.0012405162811279296,2786.5555164813995,552000,0.0,6.7258306,0.9320728927850723,0.008682587,0.06982994,0.06982994
1000.0,1110.3677,2,573,1175.7277,292.0,96.86067,0.0012066136360168458,2893.7708716392517,573000,0.0,6.670043,0.9381059631705284,0.009200154,0.06715284,0.06715284
1000.0,1137.4094,2,593,1128.8959,253.0,109.71005,0.0013406501770019531,3005.246665239334,593000,0.0,6.6124196,0.956851352006197,0.009423513,0.06902053,0.06902053
1000.0,1126.8488,2,614,1187.8203,275.0,106.393616,0.0010955854892730713,3114.262746810913,614000,0.0,6.545896,0.9454281963407993,0.008715863,0.06005661,0.06005661
1000.0,1114.0817,2,634,1150.1526,273.0,108.10162,0.0012483616828918456,3223.008687734604,634000,0.0,6.496545,0.9362029954791069,0.00845762,0.0602543,0.0602543
1000.0,1135.135,2,655,1117.1821,259.0,102.251564,0.0010917409420013427,3332.1792669296265,655000,0.0,6.406099,0.9603179730474949,0.00957243,0.059513148,0.059513148
1000.0,1196.9995,2,675,1232.8313,218.0,113.0122,0.0009899718761444093,3437.5993740558624,675000,0.0,6.363854,0.9456841833889484,0.009448914,0.069892734,0.069892734
1000.0,1236.16,2,696,1230.8877,179.0,118.93887,0.0009860465526580812,3546.0171971321106,696000,0.0,6.324547,0.9406233616173267,0.009280203,0.062179007,0.062179007
1000.0,1248.0154,2,716,1195.1187,254.0,120.43697,0.0010955090522766114,3653.9339742660522,716000,0.0,6.3035984,0.9655579291284084,0.009472666,0.07003911,0.07003911
1000.0,1257.6953,2,737,1270.4949,323.0,115.3889,0.0010774027347564697,3764.1771943569183,737000,0.0,6.2359715,0.95344577729702,0.0098643815,0.06684454,0.06684454
1000.0,1269.1069,2,757,1293.8215,282.0,114.60559,0.001331393527984619,3872.674814939499,757000,0.0,6.091308,0.9242694452404976,0.010195214,0.063382044,0.063382044
1000.0,1290.5739,2,778,1327.3188,238.0,116.33799,0.0010768608570098878,3985.319833278656,778000,0.0,6.002929,0.8362527042627335,0.010174617,0.06405458,0.06405458
1000.0,1300.3738,2,798,1331.7009,219.0,121.7714,0.0013697462558746338,4093.825246810913,798000,0.0,5.8476663,0.9744029380381107,0.009142488,0.0638083,0.0638083
1000.0,1319.1229,2,819,1334.8466,247.0,121.59909,0.0013600104808807374,4205.859101295471,819000,0.0,5.7877297,0.9713296331465244,0.010110544,0.071861476,0.071861476
1000.0,1342.7434,2,839,1354.2748,224.0,124.74751,0.0013809670925140382,4316.222495555878,839000,0.0,5.728638,0.9673948734998703,0.010290807,0.06641157,0.06641157
1000.0,1355.2449,2,860,1386.726,256.0,121.93064,0.0011227285861968993,4424.260889530182,860000,0.0,5.6548667,0.9215940088033676,0.01066724,0.057798386,0.057798386
1000.0,1361.1342,2,880,1394.6616,206.0,124.46409,0.0010224240779876709,4526.729219675064,880000,0.0,5.6518555,0.9690654054284096,0.010139597,0.06661753,0.06661753
